split,ID,Speaker_ID,Speech_Duration_seconds,Accent,transcript_raw,normalised_transcript_raw,hypothesis_raw
test,AESRC2020-INDIAN-ACCENT-G00967-G00967S2355,AESRC2020-INDIAN-ACCENT-G00967,3.765,INDIAN,is there recent news about john kander,,Is there recent news about John Cander?
test,AESRC2020-INDIAN-ACCENT-G00997-G00997S1299,AESRC2020-INDIAN-ACCENT-G00997,4.605,INDIAN,bill wants to go into law when he gets out of school,,Bill wants to go into law when he gets out of school.
test,AESRC2020-INDIAN-ACCENT-G00997-G00997S1300,AESRC2020-INDIAN-ACCENT-G00997,7.144,INDIAN,wfm can do for desktops what the snmp standard did for the network,,WFM can do for Dextops what the SNMP standard did for the network.
test,AESRC2020-INDIAN-ACCENT-G00997-G00997S2354,AESRC2020-INDIAN-ACCENT-G00997,3.998,INDIAN,add the song we don't care to my favorites,,Add the song we don't care to my favorites.
test,AESRC2020-INDIAN-ACCENT-G00997-G00997S2355,AESRC2020-INDIAN-ACCENT-G00997,3.611,INDIAN,where can i buy music by killer mike,,Where can I buy music by Killer Mike?
test,AESRC2020-INDIAN-ACCENT-G01009-G01009S1298,AESRC2020-INDIAN-ACCENT-G01009,3.722,INDIAN,do you remember the game of the division in the past it,,Do you remember the game of the division in the past date?
test,AESRC2020-INDIAN-ACCENT-G01009-G01009S1300,AESRC2020-INDIAN-ACCENT-G01009,4.226,INDIAN,they had to endure the pain of waiting in line in the airport,,They head to endure the pain of waiting in line in the airport.
test,AESRC2020-INDIAN-ACCENT-G01009-G01009S2352,AESRC2020-INDIAN-ACCENT-G01009,2.429,INDIAN,what are the lyrics to mundiyan,,What are the lyrics to Mundiya?
test,AESRC2020-INDIAN-ACCENT-G01009-G01009S2355,AESRC2020-INDIAN-ACCENT-G01009,5.906,INDIAN,what are the some famous dishes to try in republic of slovenia,,Vote are the some famous dishes to try in Republic of Slovenia.
test,AESRC2020-INDIAN-ACCENT-G01030-G01030S1300,AESRC2020-INDIAN-ACCENT-G01030,4.137,INDIAN,i looked to the ground instantly and i saw my voodoo doll,,I looked to the ground instantly and I saw my voodoo doll.
test,AESRC2020-INDIAN-ACCENT-G01030-G01030S2355,AESRC2020-INDIAN-ACCENT-G01030,4.71,INDIAN,is there a discount on whisper sanitary bad choice wings extra large,,Is there a discount on Whisper Sanitary Pad Choice Wings Extra Large?
test,AESRC2020-INDIAN-ACCENT-G01044-G01044S1299,AESRC2020-INDIAN-ACCENT-G01044,4.755,INDIAN,if they offered me a job in the usa i had jump at the chance,,"If they offered me a job in the USA, I had jumped at the chance."
test,AESRC2020-INDIAN-ACCENT-G01044-G01044S1300,AESRC2020-INDIAN-ACCENT-G01044,4.595,INDIAN,she was at her last gasp unable even to moan,,"She was at her last gasp, unable even to moan."
test,AESRC2020-INDIAN-ACCENT-G01044-G01044S2354,AESRC2020-INDIAN-ACCENT-G01044,4.37,INDIAN,what is the precipitation level today in princeville,,What is the precipitation level today in Prince Willy?
test,AESRC2020-INDIAN-ACCENT-G01044-G01044S2355,AESRC2020-INDIAN-ACCENT-G01044,3.297,INDIAN,how can i use account for in a sentence,,How can I use account for inner sentence?
test,AESRC2020-INDIAN-ACCENT-G01044-G01044S3370,AESRC2020-INDIAN-ACCENT-G01044,2.555,INDIAN,tv is a waste of time,,TV is a waste of time.
test,AESRC2020-INDIAN-ACCENT-G01056-G01056S1299,AESRC2020-INDIAN-ACCENT-G01056,5.563,INDIAN,i would like to ask at this address under the title,,I would like to ask at this address under the title.
test,AESRC2020-INDIAN-ACCENT-G01056-G01056S1300,AESRC2020-INDIAN-ACCENT-G01056,5.839,INDIAN,to my fury i saw that the dog had taken our meat,,"To my fury, I saw that the dog had taken our meat."
test,AESRC2020-INDIAN-ACCENT-G01056-G01056S2354,AESRC2020-INDIAN-ACCENT-G01056,5.48,INDIAN,what other ways can i say call on in english,,What other ways can I say call on in English?
test,AESRC2020-INDIAN-ACCENT-G01056-G01056S2355,AESRC2020-INDIAN-ACCENT-G01056,3.818,INDIAN,don't play the film for mother's sake,,Don't play the film for mother's sake.
test,AESRC2020-INDIAN-ACCENT-G01077-G01077S1300,AESRC2020-INDIAN-ACCENT-G01077,6.463,INDIAN,i can't keep pace with you at this rate go slowly,,I can't keep pace with you at this rate. Go slowly.
test,AESRC2020-INDIAN-ACCENT-G01077-G01077S2355,AESRC2020-INDIAN-ACCENT-G01077,5.945,INDIAN,this is the movie the lord of low and power original,,This is the movie The Lord of Love and Power Original.
test,AESRC2020-INDIAN-ACCENT-G01079-G01079S1299,AESRC2020-INDIAN-ACCENT-G01079,8.145,INDIAN,he walked over to the window to read the letter more easily,,He walked over to the window to read the letter more easily.
test,AESRC2020-INDIAN-ACCENT-G01079-G01079S1300,AESRC2020-INDIAN-ACCENT-G01079,8.12,INDIAN,she wore a floppy hat tricked out with a yellow ribbon,,"She wore a floppy hat, tricked out with a yellow ribbon."
test,AESRC2020-INDIAN-ACCENT-G01079-G01079S2354,AESRC2020-INDIAN-ACCENT-G01079,7.62,INDIAN,how much will it cost me to visit acc limited,,How much will it cost me to visit ACC Limited?
test,AESRC2020-INDIAN-ACCENT-G01079-G01079S2355,AESRC2020-INDIAN-ACCENT-G01079,6.175,INDIAN,help me find the definition of in the distance,,Help me find the definition of in the distance.
test,AESRC2020-INDIAN-ACCENT-G01079-G01079S3370,AESRC2020-INDIAN-ACCENT-G01079,4.815,INDIAN,do not cook the food keep it warm,,"Do not cook the food, keep it warm."
test,AESRC2020-INDIAN-ACCENT-G01092-G01092S1299,AESRC2020-INDIAN-ACCENT-G01092,4.146,INDIAN,to pursue certain goals you pretend that they did not exist,,"To purchase certain goals, you pretend that they did not exist."
test,AESRC2020-INDIAN-ACCENT-G01092-G01092S2355,AESRC2020-INDIAN-ACCENT-G01092,3.21,INDIAN,had songs by sajid jafri to the queue,,had songs by Sajid Jafri to the queue.
test,AESRC2020-INDIAN-ACCENT-G01197-G01197S1298,AESRC2020-INDIAN-ACCENT-G01197,5.073,INDIAN,resume trading on the first day of air power to end slump,,Resume trading on the first day of AirPower to end slump.
test,AESRC2020-INDIAN-ACCENT-G01197-G01197S2354,AESRC2020-INDIAN-ACCENT-G01197,2.97,INDIAN,what is the next episode of shanti,,What is the next episode of Shanti?
test,AESRC2020-INDIAN-ACCENT-G01197-G01197S2355,AESRC2020-INDIAN-ACCENT-G01197,3.558,INDIAN,does the movie the dancing girl have subtitles,,Does the movie The Dancing Girl have subtitles?
test,AESRC2020-INDIAN-ACCENT-G01203-G01203S1296,AESRC2020-INDIAN-ACCENT-G01203,6.038,INDIAN,i can stay as long as i want i've got an open ticket,,I can stay as long as I want. I've got an open ticket.
test,AESRC2020-INDIAN-ACCENT-G01203-G01203S1299,AESRC2020-INDIAN-ACCENT-G01203,5.73,INDIAN,he was please to be in australia close to his beloved wife,,"He was pleased to be in Austria, close to his beloved wife."
test,AESRC2020-INDIAN-ACCENT-G01203-G01203S2353,AESRC2020-INDIAN-ACCENT-G01203,5.089,INDIAN,i want to watch episode three of a beautiful mind,,I want to watch episode 3 of A Beautiful Mind.
test,AESRC2020-INDIAN-ACCENT-G01203-G01203S2355,AESRC2020-INDIAN-ACCENT-G01203,6.989,INDIAN,what will the temperature be at eight pm tonight in desbiens,,What will the temperature be at 8 p.m. tonight in Desbians?
test,AESRC2020-INDIAN-ACCENT-G01207-G01207S1300,AESRC2020-INDIAN-ACCENT-G01207,5.249,INDIAN,but in the art of the possible of the deal he is wrong,,But in the art of the possible of the deal he is wrong
test,AESRC2020-INDIAN-ACCENT-G01207-G01207S2355,AESRC2020-INDIAN-ACCENT-G01207,4.103,INDIAN,what time will the sun rise in east angus,,What time will the sun rise in East Angus?
test,AESRC2020-INDIAN-ACCENT-G01218-G01218S1300,AESRC2020-INDIAN-ACCENT-G01218,6.549,INDIAN,somehow i don't think williams is in danger of boring anyone just yet,,Somehow I don't think Williams isn't in danger of boring anyone just yet.
test,AESRC2020-INDIAN-ACCENT-G01218-G01218S2355,AESRC2020-INDIAN-ACCENT-G01218,4.095,INDIAN,what is the pressure in sault ste marie,,What is the pressure in salt steam muddy?
test,AESRC2020-INDIAN-ACCENT-G01280-G01280S1300,AESRC2020-INDIAN-ACCENT-G01280,5.12,INDIAN,they are looking for their place in the world said zinni,,"They are looking for their place in the world, said Jeannie."
test,AESRC2020-INDIAN-ACCENT-G01280-G01280S2355,AESRC2020-INDIAN-ACCENT-G01280,3.549,INDIAN,when did unni menon first debut,,When did Unni Manon first debut?
test,AESRC2020-INDIAN-ACCENT-G01300-G01300S1299,AESRC2020-INDIAN-ACCENT-G01300,6.417,INDIAN,he was no more successful as a gambler very quickly he was in debt,,He was no more successful as a gambler very quickly he was in depth.
test,AESRC2020-INDIAN-ACCENT-G01300-G01300S1300,AESRC2020-INDIAN-ACCENT-G01300,6.18,INDIAN,he is such an irritable person you can hardly speak to him,,He is such an irritable person you can hardly speak to him.
test,AESRC2020-INDIAN-ACCENT-G01300-G01300S2354,AESRC2020-INDIAN-ACCENT-G01300,3.17,INDIAN,how many songs has grum made,,How many songs has Grum mad?
test,AESRC2020-INDIAN-ACCENT-G01300-G01300S2355,AESRC2020-INDIAN-ACCENT-G01300,5.54,INDIAN,is be the star in my life broadcast on the radio,,Is be the star in my life broadcast on the radio.
test,AESRC2020-INDIAN-ACCENT-G01301-G01301S1299,AESRC2020-INDIAN-ACCENT-G01301,5.58,INDIAN,he's got time and class like the greatest footballers like pele on the ball,,He's got time and class like the greatest footballers like Bill on the ball.
test,AESRC2020-INDIAN-ACCENT-G01301-G01301S1300,AESRC2020-INDIAN-ACCENT-G01301,5.68,INDIAN,i understand your view if you want to believe that that is fine,,"I understand your view. If you want to believe that, that is fine."
test,AESRC2020-INDIAN-ACCENT-G01301-G01301S2354,AESRC2020-INDIAN-ACCENT-G01301,5.525,INDIAN,i want to know what the movie why sons go astray is about,,I want to know what the movie Vy Sun's Co-Estray is about.
test,AESRC2020-INDIAN-ACCENT-G01301-G01301S2355,AESRC2020-INDIAN-ACCENT-G01301,4.216,INDIAN,i want to take a train to hellenic republic,,I want to take a train to Hellenic Republic.
test,AESRC2020-INDIAN-ACCENT-G01301-G01301S3370,AESRC2020-INDIAN-ACCENT-G01301,3.54,INDIAN,switch on the sweeping robot,,Switch on the sweeping rowboat.
test,AESRC2020-INDIAN-ACCENT-G01382-G01382S1299,AESRC2020-INDIAN-ACCENT-G01382,4.822,INDIAN,if you drive me up to edinburgh we'll go halves on the petrol,,"If you drive me up to Edinburgh, we'll go halves on the petrol."
test,AESRC2020-INDIAN-ACCENT-G01382-G01382S1300,AESRC2020-INDIAN-ACCENT-G01382,5.084,INDIAN,instead of talking you to the station i should have driven you straight home,,"Instead of talking you to the station, I should have driven you straight home."
test,AESRC2020-INDIAN-ACCENT-G01382-G01382S2354,AESRC2020-INDIAN-ACCENT-G01382,4.4,INDIAN,do they have a breakfast menu at new maratha kolhapur darbar,,"Do they have a breakfast menu at New Maratha, Kolhapur Darbar?"
test,AESRC2020-INDIAN-ACCENT-G01382-G01382S2355,AESRC2020-INDIAN-ACCENT-G01382,4.12,INDIAN,i want to know when it will rain in carleton sur mer,,"I want to know when it will rain in Carlton, Cermor."
test,AESRC2020-INDIAN-ACCENT-G01431-G01431S1299,AESRC2020-INDIAN-ACCENT-G01431,6.16,INDIAN,in real terms you are only slightly worse off now than you were then,,"In real terms, you are only slightly worse off now than you were then."
test,AESRC2020-INDIAN-ACCENT-G01431-G01431S1300,AESRC2020-INDIAN-ACCENT-G01431,6.12,INDIAN,many a man fails to become a thinker only because his memory is too good,,Many a man fails to become a thinker only because his memory is too good.
test,AESRC2020-INDIAN-ACCENT-G01431-G01431S2354,AESRC2020-INDIAN-ACCENT-G01431,3.568,INDIAN,i want to know when it will rain in kulti,,I want to know when it will rain in Kulti.
test,AESRC2020-INDIAN-ACCENT-G01431-G01431S2355,AESRC2020-INDIAN-ACCENT-G01431,3.642,INDIAN,i want to know the origin of cut down,,I want to know the origin of cut down.
test,AESRC2020-INDIAN-ACCENT-G01442-G01442S1299,AESRC2020-INDIAN-ACCENT-G01442,4.383,INDIAN,how did a man with so much talent go so wrong,,How did a man with so much talent go so wrong?
test,AESRC2020-INDIAN-ACCENT-G01442-G01442S1300,AESRC2020-INDIAN-ACCENT-G01442,6.56,INDIAN,the brady bill is named for former white house press secretary james brady,,The Brady Bill is named for former White House Press Secretary James Brady.
test,AESRC2020-INDIAN-ACCENT-G01442-G01442S2351,AESRC2020-INDIAN-ACCENT-G01442,3.033,INDIAN,i don't want to watch father india,,I don't want to watch Father India.
test,AESRC2020-INDIAN-ACCENT-G01442-G01442S2354,AESRC2020-INDIAN-ACCENT-G01442,5.04,INDIAN,how many other people bought park avenue soap storm box,,How many other people bought Park Avenue soap storm box?
test,AESRC2020-INDIAN-ACCENT-G01458-G01458S1300,AESRC2020-INDIAN-ACCENT-G01458,5.54,INDIAN,but to get one with a fixed interest rate you must act fast,,"But to get one with a fixed interest rate, you must add fast."
test,AESRC2020-INDIAN-ACCENT-G01458-G01458S2354,AESRC2020-INDIAN-ACCENT-G01458,5.068,INDIAN,what is the latest news about the song doste marang mana,,What is the latest news about the song Doste Marangmana?
test,AESRC2020-INDIAN-ACCENT-G01458-G01458S2355,AESRC2020-INDIAN-ACCENT-G01458,3.635,INDIAN,what is the plot of the show begin again,,What is the plot of the show begin again?
test,AESRC2020-INDIAN-ACCENT-G01458-G01458S3370,AESRC2020-INDIAN-ACCENT-G01458,4.622,INDIAN,to keep the food warm please keep the rice cooker closed,,"To keep the food warm, please keep the rice cooker closed."
test,AESRC2020-INDIAN-ACCENT-G01464-G01464S1299,AESRC2020-INDIAN-ACCENT-G01464,4.745,INDIAN,it is too late to lock the stable door when the horse is stolen,,It is too late to lock the stable door when the horse is stolen.
test,AESRC2020-INDIAN-ACCENT-G01464-G01464S1300,AESRC2020-INDIAN-ACCENT-G01464,4.267,INDIAN,i think they were just checking to see if i was paying attention,,I think they were just checking to see if I was paying attention.
test,AESRC2020-INDIAN-ACCENT-G01464-G01464S2354,AESRC2020-INDIAN-ACCENT-G01464,3.01,INDIAN,what is the plot of pilgrims of love,,What is the plot of Pilgrims of Love?
test,AESRC2020-INDIAN-ACCENT-G01464-G01464S2355,AESRC2020-INDIAN-ACCENT-G01464,2.477,INDIAN,what are examples of once more,,What are the examples of once more?
test,AESRC2020-INDIAN-ACCENT-G01479-G01479S1299,AESRC2020-INDIAN-ACCENT-G01479,3.942,INDIAN,he called to me from the other side of the street,,He called to me from the other side of the street.
test,AESRC2020-INDIAN-ACCENT-G01479-G01479S1300,AESRC2020-INDIAN-ACCENT-G01479,4.729,INDIAN,she then chatted with cox in the kitchen for few minutes,,She then chatted with Cawks in the kitchen for few minutes.
test,AESRC2020-INDIAN-ACCENT-G01479-G01479S2354,AESRC2020-INDIAN-ACCENT-G01479,3.751,INDIAN,give me a summary of the movie veiled enemy,,Give me a summary of the movie Veiled Enemy.
test,AESRC2020-INDIAN-ACCENT-G01479-G01479S2355,AESRC2020-INDIAN-ACCENT-G01479,5.18,INDIAN,i want to listen to fast songs by pilita corrales,,I want to listen to fast songs by Pilita Corrales.
test,AESRC2020-INDIAN-ACCENT-G01479-G01479S3370,AESRC2020-INDIAN-ACCENT-G01479,3.21,INDIAN,deactivate the smart light now,,Deactivate the smart light now.
test,AESRC2020-INDIAN-ACCENT-G01484-G01484S1300,AESRC2020-INDIAN-ACCENT-G01484,4.585,INDIAN,this fellow looks as if he has had ones over the eight,,This fellow looks as if he has had once over the eight.
test,AESRC2020-INDIAN-ACCENT-G01484-G01484S2355,AESRC2020-INDIAN-ACCENT-G01484,3.543,INDIAN,does high tension have more than one series,,Does high tension have more than one series?
test,AESRC2020-INDIAN-ACCENT-G01503-G01503S1299,AESRC2020-INDIAN-ACCENT-G01503,5.12,INDIAN,so the people have to become alert and awake and become active,,So the pupil have to become alert and awake and become active.
test,AESRC2020-INDIAN-ACCENT-G01503-G01503S1300,AESRC2020-INDIAN-ACCENT-G01503,3.9,INDIAN,he was knocked out after a day of laboring in the garden,,He was knocked out after a day of laboring in the garden.
test,AESRC2020-INDIAN-ACCENT-G01503-G01503S2354,AESRC2020-INDIAN-ACCENT-G01503,2.653,INDIAN,of it the plot of lioness,,or what is the plot of Linus?
test,AESRC2020-INDIAN-ACCENT-G01503-G01503S2355,AESRC2020-INDIAN-ACCENT-G01503,3.44,INDIAN,what is the real feel temperature now in el paso,,What is the real field temperature now in El Paso?
test,AESRC2020-INDIAN-ACCENT-G01505-G01505S1299,AESRC2020-INDIAN-ACCENT-G01505,5.809,INDIAN,how do you change the tone as vice president as number two,,How do you change the tone as wise president as number two?
test,AESRC2020-INDIAN-ACCENT-G01505-G01505S1300,AESRC2020-INDIAN-ACCENT-G01505,8.533,INDIAN,leave it to cool in the tin for five minutes before cutting it into squares,,Leave it to cool in the tin for 5 minutes before cutting it into squares.
test,AESRC2020-INDIAN-ACCENT-G01505-G01505S2354,AESRC2020-INDIAN-ACCENT-G01505,4.68,INDIAN,don't play songs by hermanas aguila,,Don't play songs by Hermanaz Aghula.
test,AESRC2020-INDIAN-ACCENT-G01505-G01505S2355,AESRC2020-INDIAN-ACCENT-G01505,4.89,INDIAN,i don't want to listen to music by bhupen hazarika,,I don't want to listen to music by Bupain Hazarika.
test,AESRC2020-INDIAN-ACCENT-G01534-G01534S1300,AESRC2020-INDIAN-ACCENT-G01534,4.226,INDIAN,i am not i think quite so much at a loss,,"I am not, I think quit so much at a loss."
test,AESRC2020-INDIAN-ACCENT-G01534-G01534S2355,AESRC2020-INDIAN-ACCENT-G01534,4.5,INDIAN,what other ways can i say go by in english,,What other ways can I say go by in English?
test,AESRC2020-INDIAN-ACCENT-G01697-G01697S1300,AESRC2020-INDIAN-ACCENT-G01697,7.163,INDIAN,this is the second attack that has occurred in nairobi in the month of december,,This is the second attack that has occurred in Nairobi in the month of December.
test,AESRC2020-INDIAN-ACCENT-G01697-G01697S2354,AESRC2020-INDIAN-ACCENT-G01697,5.846,INDIAN,who is the main actress in the movie fairy of sinhaldwip,,Who is the main actress in the movie Fairy of Sin Hal Dweep?
test,AESRC2020-INDIAN-ACCENT-G01697-G01697S2355,AESRC2020-INDIAN-ACCENT-G01697,3.595,INDIAN,what is the best way to get to datamatics,,What is the best way to get to datamatics?
test,AESRC2020-INDIAN-ACCENT-G01697-G01697S3369,AESRC2020-INDIAN-ACCENT-G01697,3.178,INDIAN,please set a proper comfortable volume,,Please set a proper comfortable volume
test,AESRC2020-INDIAN-ACCENT-G01722-G01722S1298,AESRC2020-INDIAN-ACCENT-G01722,5.375,INDIAN,a guard opened the door of the train and the commander got in,,A guard opened the door of the train and the commander got in.
test,AESRC2020-INDIAN-ACCENT-G01722-G01722S1300,AESRC2020-INDIAN-ACCENT-G01722,5.195,INDIAN,president clinton displayed no lack of vigor when he began to speak,,President Clinton displayed no lack of vigor when he began to speak.
test,AESRC2020-INDIAN-ACCENT-G01722-G01722S2353,AESRC2020-INDIAN-ACCENT-G01722,3.365,INDIAN,i want to know when it will rain in pali,,I want to know then it will rain in Pali.
test,AESRC2020-INDIAN-ACCENT-G01722-G01722S2355,AESRC2020-INDIAN-ACCENT-G01722,4.67,INDIAN,i want to know about bela shende music career,,I want to know about Bela Shinde Music career
test,AESRC2020-INDIAN-ACCENT-G01723-G01723S1300,AESRC2020-INDIAN-ACCENT-G01723,6.185,INDIAN,i think that would be an opening into a new area of football,,I think that would be an opening into a new area of football.
test,AESRC2020-INDIAN-ACCENT-G01723-G01723S2355,AESRC2020-INDIAN-ACCENT-G01723,3.485,INDIAN,will it rain tomorrow in kochi,,Will it rain tomorrow in Kochi?
test,AESRC2020-INDIAN-ACCENT-G01737-G01737S1299,AESRC2020-INDIAN-ACCENT-G01737,4.39,INDIAN,you don't seem to realize what turn ice you are on,,You don't seem to realize what thin eyes you are on.
test,AESRC2020-INDIAN-ACCENT-G01737-G01737S1300,AESRC2020-INDIAN-ACCENT-G01737,4.024,INDIAN,but it has to be in the context of the try,,But it has to be in the context of the try.
test,AESRC2020-INDIAN-ACCENT-G01737-G01737S2354,AESRC2020-INDIAN-ACCENT-G01737,4.72,INDIAN,help me buy a plane ticket to republic of vanuatu,,Help me buy a plane ticket to Republic of 1 or 2.
test,AESRC2020-INDIAN-ACCENT-G01737-G01737S2355,AESRC2020-INDIAN-ACCENT-G01737,2.79,INDIAN,will it rain tomorrow in danapur,,Will it rain tomorrow in Danapur?
test,AESRC2020-INDIAN-ACCENT-G01754-G01754S1298,AESRC2020-INDIAN-ACCENT-G01754,3.935,INDIAN,all the members of the family get together once a year,,All the members of the family get together once a year.
test,AESRC2020-INDIAN-ACCENT-G01754-G01754S1299,AESRC2020-INDIAN-ACCENT-G01754,4.74,INDIAN,she did not like it because it looked so dark and sinister,,She did not like it because it looked so dark and sinister.
test,AESRC2020-INDIAN-ACCENT-G01754-G01754S2353,AESRC2020-INDIAN-ACCENT-G01754,3.445,INDIAN,is they just want on any movie soundtracks,,Is they just want on any movie soundtracks?
test,AESRC2020-INDIAN-ACCENT-G01754-G01754S2355,AESRC2020-INDIAN-ACCENT-G01754,4.375,INDIAN,does hotel shelter have an indoor pool and gym,,Does Hotel Shelter have an indoor pool and gym?
test,AESRC2020-INDIAN-ACCENT-G01754-G01754S3370,AESRC2020-INDIAN-ACCENT-G01754,3.63,INDIAN,i will hear to some random music,,I will hear to some random music.
test,AESRC2020-INDIAN-ACCENT-G01767-G01767S1298,AESRC2020-INDIAN-ACCENT-G01767,6.323,INDIAN,but the president doesn't teach so who cares what degree he or she has,,"But the president doesn't teach, so who cares what degree he or she has."
test,AESRC2020-INDIAN-ACCENT-G01767-G01767S1299,AESRC2020-INDIAN-ACCENT-G01767,5.645,INDIAN,i do have real concerns though about the quality of the police overall,,I do have real concerns though about the quality of the police overall.
test,AESRC2020-INDIAN-ACCENT-G01767-G01767S2354,AESRC2020-INDIAN-ACCENT-G01767,3.59,INDIAN,when did the show yes boss first air,,When did the show? Yes boss. First air.
test,AESRC2020-INDIAN-ACCENT-G01767-G01767S2355,AESRC2020-INDIAN-ACCENT-G01767,3.794,INDIAN,i want to know recent news about sajid jafri,,I want to know recent news about Saajid Jafri.
test,AESRC2020-INDIAN-ACCENT-G01784-G01784S1299,AESRC2020-INDIAN-ACCENT-G01784,6.355,INDIAN,he got up his eyes still flashing between gatsby and his wife,,"He got up, his eyes still flashing between Getsby and his wife."
test,AESRC2020-INDIAN-ACCENT-G01784-G01784S1300,AESRC2020-INDIAN-ACCENT-G01784,5.37,INDIAN,tom wasted no time in telling me why he had come,,Tom wasted no time in telling me why he had come.
test,AESRC2020-INDIAN-ACCENT-G01784-G01784S2354,AESRC2020-INDIAN-ACCENT-G01784,3.39,INDIAN,how is the weather today in birmingham,,How is the weather today in Birmingham?
test,AESRC2020-INDIAN-ACCENT-G01784-G01784S2355,AESRC2020-INDIAN-ACCENT-G01784,3.475,INDIAN,where is the best place to eat in ukraine,,Where is the best place to eat in Ukraine?
test,AESRC2020-INDIAN-ACCENT-G01786-G01786S1299,AESRC2020-INDIAN-ACCENT-G01786,5.555,INDIAN,i'm only just beginning to take it in that he's still missing,,I am only just beginning to take it in that he is still missing.
test,AESRC2020-INDIAN-ACCENT-G01786-G01786S1300,AESRC2020-INDIAN-ACCENT-G01786,4.74,INDIAN,love the way we are getting more and more radio with pictures,,Love the way we are getting more and more radio with pictures.
test,AESRC2020-INDIAN-ACCENT-G01786-G01786S2354,AESRC2020-INDIAN-ACCENT-G01786,3.95,INDIAN,remove the show twin peaks from my watch list,,Remove the short twin peaks from my watch list.
