ID,n_models,n_arch,recall_mean,ratio_mean,wer_mean,wer_min,wer_std,ref_words,category,category_naive
281474976883837_f2398_chunk_1.wav,9,4,0.9091,1.0101,0.10099999999999999,0.0,0.05462410182327944,11,unflagged,unflagged
281474976883839_f1645_chunk_0.wav,9,4,0.8958333333333334,1.0457333333333334,0.14375555555555555,0.0588,0.07272032231623961,17,unflagged,unflagged
281474976883839_f2911_chunk_0.wav,9,4,0.8958333333333334,1.0522666666666667,0.1502888888888889,0.1176,0.06650983845350333,17,unflagged,unflagged
281474976883841_f1646_chunk_0.wav,9,4,0.8888888888888888,1.0,0.1111111111111111,0.0,0.3333333333333333,1,short_ref,unflagged
281474976883841_f2399_chunk_0.wav,9,4,1.0,1.0,0.0,0.0,0.0,1,short_ref,unflagged
281474976883842_f1709_chunk_0.wav,9,4,0.9506222222222223,0.9629666666666667,0.04937777777777778,0.0,0.058554841340784494,9,unflagged,unflagged
281474976883849_f1707_chunk_0.wav,9,4,0.9145555555555556,1.0,0.07934444444444445,0.0714,0.02383333333333333,14,unflagged,unflagged
281474976883849_f1707_chunk_1.wav,9,4,0.8095,0.9861111111111112,0.2916666666666667,0.0,0.16535945694153692,8,unflagged,unflagged
281474976883849_f1707_chunk_2.wav,9,4,1.0,1.0,0.0,0.0,0.0,9,unflagged,unflagged
281474976883849_f1707_chunk_3.wav,9,4,1.0,1.0,0.0,0.0,0.0,17,unflagged,unflagged
281474976883849_f1707_chunk_4.wav,9,4,1.0,1.0,0.0,0.0,0.0,18,unflagged,unflagged
281474976883852_f1708_chunk_0.wav,9,4,0.9899,1.0,0.0101,0.0,0.030299999999999997,11,unflagged,unflagged
281474976883852_f1708_chunk_2.wav,9,4,1.0,1.0,0.0,0.0,0.0,5,unflagged,unflagged
281474976883852_f1708_chunk_4.wav,9,4,0.8055555555555556,1.0,0.19444444444444445,0.0,0.2429563289518875,4,unflagged,unflagged
281474976883852_f1708_chunk_5.wav,9,4,0.8,0.9192,0.1919,0.1818,0.0303,11,unflagged,unflagged
281474976883852_f1708_chunk_6.wav,9,4,1.0,0.9938222222222222,0.006177777777777778,0.0,0.01853333333333333,18,unflagged,unflagged
281474976883852_f1708_chunk_7.wav,9,4,0.8888888888888888,0.9814777777777777,0.11112222222222222,0.0,0.22049187500777537,6,unflagged,unflagged
281474976883853_f3233_chunk_0.wav,9,4,0.9487333333333334,1.0085444444444445,0.05982222222222222,0.0,0.074761951850152,13,unflagged,unflagged
281474976883853_f3233_chunk_1.wav,9,4,0.9477222222222222,1.0247000000000002,0.07408888888888888,0.0,0.0878428062570357,18,unflagged,unflagged
281474976883853_f3233_chunk_10.wav,9,4,0.9444444444444444,0.9629666666666667,0.0648111111111111,0.0,0.09107850246414415,12,unflagged,unflagged
281474976883853_f3233_chunk_2.wav,9,4,0.9869333333333334,1.0,0.02468888888888889,0.0,0.04899049510987934,18,unflagged,unflagged
281474976883853_f3233_chunk_3.wav,9,4,0.9673333333333333,0.9944444444444444,0.027777777777777776,0.0,0.026352313834736497,20,unflagged,unflagged
281474976883853_f3233_chunk_4.wav,9,4,0.9738666666666665,1.0055555555555555,0.027777777777777776,0.0,0.03632415786283895,20,unflagged,unflagged
281474976883853_f3233_chunk_5.wav,9,4,0.9555555555555555,1.0202,0.0606,0.0,0.10162928957736546,11,unflagged,unflagged
281474976883853_f3233_chunk_6.wav,9,4,1.0,1.1481333333333332,0.14813333333333334,0.1111,0.07855956338982542,9,unflagged,unflagged
281474976883853_f3233_chunk_7.wav,9,4,0.9365111111111111,1.0079333333333333,0.07142222222222222,0.0,0.07143750376689015,14,unflagged,unflagged
281474976883853_f3233_chunk_8.wav,9,4,0.9798000000000001,1.0101,0.0303,0.0,0.0909,11,unflagged,unflagged
281474976883853_f3233_chunk_9.wav,9,4,1.0,1.0,0.0,0.0,0.0,11,unflagged,unflagged
281474976883856_f1711_chunk_0.wav,9,4,0.9206555555555556,1.0,0.08081111111111111,0.0,0.03787833960340806,22,unflagged,unflagged
281474976883856_f1711_chunk_2.wav,9,4,0.9365333333333334,0.9958888888888888,0.05348888888888889,0.037,0.01955341686537448,27,unflagged,unflagged
281474976883857_f1713_chunk_0.wav,9,4,0.9914555555555555,0.9920666666666667,0.007933333333333334,0.0,0.0238,14,unflagged,unflagged
281474976883857_f1713_chunk_1.wav,9,4,0.8491777777777778,0.9766222222222223,0.12574444444444444,0.0789,0.04514213971200056,38,unflagged,unflagged
281474976883857_f1713_chunk_2.wav,9,4,0.8420888888888889,0.9941555555555556,0.1579111111111111,0.1053,0.06445220020380307,19,unflagged,unflagged
281474976883859_f1878_chunk_0.wav,9,4,0.7350333333333334,1.0085444444444445,0.28205555555555556,0.1538,0.06662141380800754,13,unflagged,unflagged
281474976883859_f1878_chunk_2.wav,9,4,0.9181444444444445,1.0076666666666665,0.06131111111111112,0.0345,0.028713343781439166,29,unflagged,unflagged
281474976883859_f1878_chunk_3.wav,9,4,1.0,1.0,0.0,0.0,0.0,18,unflagged,unflagged
281474976883859_f1878_chunk_4.wav,9,4,0.5868444444444445,0.5263,0.47954444444444444,0.4737,0.011597209913499782,38,unflagged,unflagged
281474976883863_f2365_chunk_0.wav,9,4,0.8611111111111112,0.9259333333333335,0.27157777777777775,0.1111,0.08071227877122812,9,unflagged,unflagged
281474976883863_f915_chunk_0.wav,9,4,0.8611111111111112,0.9259333333333335,0.27157777777777775,0.1111,0.08071227877122812,9,unflagged,unflagged
281474976883864_f624_chunk_0.wav,9,4,0.9576777777777777,1.0050444444444446,0.06061111111111111,0.0,0.07538286351095394,22,unflagged,unflagged
281474976883866_f916_chunk_0.wav,9,4,1.0,1.0,0.0,0.0,0.0,12,unflagged,unflagged
281474976883873_f935_chunk_0.wav,9,4,0.8,1.0,0.1667,0.1667,0.0,6,unflagged,unflagged
281474976883875_f917_chunk_0.wav,9,4,0.7592333333333333,0.9814777777777777,0.24076666666666668,0.1667,0.2222,6,unflagged,unflagged
281474976883876_f936_chunk_0.wav,9,4,0.8611222222222222,0.9814888888888889,0.13887777777777777,0.0,0.14434719236772306,12,unflagged,unflagged
281474976883880_f1508_chunk_0.wav,9,4,0.9888888888888889,1.0,0.011111111111111112,0.0,0.03333333333333333,10,unflagged,unflagged
281474976883885_f1509_chunk_0.wav,9,4,0.6543444444444444,1.024688888888889,0.3703444444444444,0.2222,0.12424339128411528,9,unflagged,unflagged
281474976883906_f1874_chunk_0.wav,9,4,0.9444444444444444,1.0,0.05555555555555555,0.0,0.16666666666666669,2,short_ref,unflagged
281474976883906_f1874_chunk_1.wav,9,4,0.9259333333333333,1.0,0.14813333333333334,0.0,0.17566452402235344,3,short_ref,unflagged
281474976883906_f1874_chunk_2.wav,9,4,1.0,1.0123444444444445,0.012344444444444444,0.0,0.037033333333333335,9,unflagged,unflagged
281474976883906_f1874_chunk_3.wav,9,4,0.9666666666666666,1.0357111111111112,0.1269888888888889,0.0357,0.06216452856019348,28,unflagged,unflagged
281474976883906_f1874_chunk_4.wav,9,4,0.8703777777777778,1.0058555555555555,0.18714444444444445,0.1053,0.10883310745254762,19,unflagged,unflagged
281474976883906_f1874_chunk_5.wav,9,4,1.0,1.0,0.0,0.0,0.0,14,unflagged,unflagged
281474976883906_f1874_chunk_6.wav,9,4,1.0,1.0,0.0,0.0,0.0,1,short_ref,unflagged
281474976883908_f56_chunk_0.wav,9,4,0.9649222222222222,1.0,0.04761111111111111,0.0,0.07529383182645916,21,unflagged,unflagged
281474976883911_f557_chunk_0.wav,9,4,0.9027777777777778,0.9934666666666667,0.09147777777777777,0.0,0.08877130417226303,17,unflagged,unflagged
281474976883912_f1227_chunk_0.wav,9,4,1.0,1.0,0.0,0.0,0.0,6,unflagged,unflagged
281474976883913_f57_chunk_0.wav,9,4,0.5333333333333333,0.7555555555555555,0.4666666666666667,0.0,0.28284271247461906,5,unflagged,unflagged
281474976883918_f224_chunk_0.wav,9,4,0.6666666666666666,1.0,0.3333333333333333,0.25,0.1767766952966369,4,unflagged,unflagged
281474976883920_f223_chunk_0.wav,9,4,0.9222222222222223,1.0101,0.0808,0.0,0.0958170131031019,11,unflagged,unflagged
281474976883923_f559_chunk_0.wav,9,4,0.8981444444444444,0.9658222222222221,0.09398888888888889,0.0,0.06408333333333334,13,unflagged,unflagged
281474976883926_f558_chunk_0.wav,9,4,0.9365222222222221,1.0,0.059277777777777776,0.0,0.06186654543809962,15,unflagged,unflagged
281474976883927_f1300_chunk_0.wav,9,4,0.8209888888888889,0.9290666666666666,0.21513333333333332,0.0638,0.16007644267661622,47,unflagged,unflagged
281474976883931_f769_chunk_0.wav,9,4,0.9316444444444445,1.034188888888889,0.10254444444444445,0.0,0.1438979074822764,13,unflagged,unflagged
281474976883932_f560_chunk_0.wav,9,4,1.0,1.0,0.0,0.0,0.0,1,short_ref,unflagged
281474976883938_f1692_chunk_0.wav,9,4,0.0,1.8888888888888888,1.8888888888888888,1.0,0.7817359599705717,1,short_ref,content_mismatch
281474976883938_f1692_chunk_1.wav,9,4,1.0,1.0,0.0,0.0,0.0,1,short_ref,unflagged
281474976883938_f1692_chunk_2.wav,9,4,0.1111111111111111,1.0,0.8888888888888888,0.0,0.3333333333333333,1,short_ref,content_mismatch
281474976883938_f1692_chunk_3.wav,9,4,0.4444444444444444,1.0,0.5555555555555556,0.0,0.5270462766947299,1,short_ref,unflagged
281474976883938_f1692_chunk_4.wav,9,4,1.0,1.0,0.0,0.0,0.0,1,short_ref,unflagged
281474976883941_f1996_chunk_0.wav,9,4,0.8888888888888888,1.1587444444444446,0.2857222222222222,0.0,0.2474162422809878,7,unflagged,unflagged
281474976883941_f1996_chunk_1.wav,9,4,0.8888888888888888,0.9722222222222222,0.1111111111111111,0.0,0.13176156917368248,4,unflagged,unflagged
281474976883941_f1996_chunk_2.wav,9,4,1.0,1.0833333333333333,0.08333333333333333,0.0,0.044194173824159216,16,unflagged,unflagged
281474976883943_f2231_chunk_0.wav,9,4,1.0,1.0,0.0,0.0,0.0,5,unflagged,unflagged
281474976883943_f2231_chunk_1.wav,9,4,0.7962888888888888,1.0,0.2037111111111111,0.0,0.11108958597056301,6,unflagged,unflagged
281474976883943_f2231_chunk_10.wav,9,4,0.9899,1.0202,0.0303,0.0,0.0909,11,unflagged,unflagged
281474976883943_f2231_chunk_11.wav,9,4,0.9899,1.0,0.009255555555555555,0.0,0.02776666666666667,12,unflagged,unflagged
281474976883943_f2231_chunk_12.wav,9,4,0.9481444444444445,0.9703666666666666,0.05185555555555555,0.0,0.10942216538607605,15,unflagged,unflagged
281474976883943_f2231_chunk_13.wav,9,4,0.9883000000000001,1.0,0.015155555555555554,0.0,0.04546666666666666,22,unflagged,unflagged
281474976883943_f2231_chunk_14.wav,9,4,1.0,1.0,0.0,0.0,0.0,13,unflagged,unflagged
281474976883943_f2231_chunk_15.wav,9,4,0.8444444444444446,1.0,0.1414,0.0909,0.04790850655155094,11,unflagged,unflagged
281474976883943_f2231_chunk_16.wav,9,4,0.9166666666666666,1.0277777777777777,0.1111111111111111,0.0,0.17052818274734272,8,unflagged,unflagged
281474976883943_f2231_chunk_17.wav,9,4,1.0,1.0,0.0,0.0,0.0,4,unflagged,unflagged
281474976883943_f2231_chunk_18.wav,9,4,0.9934666666666667,1.0,0.006533333333333333,0.0,0.0196,17,unflagged,unflagged
281474976883943_f2231_chunk_19.wav,9,4,1.0,1.0,0.0,0.0,0.0,6,unflagged,unflagged
281474976883943_f2231_chunk_2.wav,9,4,1.0,1.0,0.0,0.0,0.0,4,unflagged,unflagged
281474976883943_f2231_chunk_20.wav,9,4,0.9444444444444444,1.0972222222222223,0.1527777777777778,0.0,0.20518453753741886,8,unflagged,unflagged
281474976883943_f2231_chunk_21.wav,9,4,1.0,1.0,0.0,0.0,0.0,17,unflagged,unflagged
281474976883943_f2231_chunk_3.wav,9,4,0.8222222222222223,1.0,0.17777777777777778,0.0,0.06666666666666667,5,unflagged,unflagged
281474976883943_f2231_chunk_4.wav,9,4,0.8687,0.9259555555555556,0.1389,0.0833,0.041699999999999994,12,unflagged,unflagged
281474976883943_f2231_chunk_5.wav,9,4,0.8889,1.0123444444444445,0.12344444444444444,0.0,0.08685086515273051,9,unflagged,unflagged
281474976883943_f2231_chunk_6.wav,9,4,0.8819444444444444,0.9305555555555556,0.11805555555555555,0.0625,0.05799754544614606,16,unflagged,unflagged
281474976883943_f2231_chunk_7.wav,9,4,1.0,1.0,0.0,0.0,0.0,9,unflagged,unflagged
281474976883943_f2231_chunk_8.wav,9,4,1.0,1.0,0.0,0.0,0.0,9,unflagged,unflagged
281474976883943_f2231_chunk_9.wav,9,4,0.9382777777777778,1.024688888888889,0.08641111111111112,0.0,0.09258333333333334,9,unflagged,unflagged
281474976883946_f1999_chunk_0.wav,9,4,1.0,1.0341777777777779,0.03417777777777778,0.0,0.04052985867782473,13,unflagged,unflagged
281474976883946_f1999_chunk_1.wav,9,4,0.9777777777777779,1.0333333333333334,0.05555555555555555,0.0,0.08819171036881969,10,unflagged,unflagged
281474976883946_f1999_chunk_10.wav,9,4,0.9382777777777778,1.0303,0.0808,0.0,0.10605000000000002,11,unflagged,unflagged
281474976883946_f1999_chunk_11.wav,9,4,1.0,1.0,0.0,0.0,0.0,8,unflagged,unflagged
281474976883946_f1999_chunk_12.wav,9,4,0.8962777777777777,1.0,0.09802222222222222,0.0588,0.06578139512388319,17,unflagged,unflagged
281474976883946_f1999_chunk_13.wav,9,4,1.0,1.0,0.0,0.0,0.0,10,unflagged,unflagged
281474976883946_f1999_chunk_14.wav,9,4,0.9907444444444445,1.0,0.007933333333333334,0.0,0.0238,14,unflagged,unflagged
281474976883946_f1999_chunk_15.wav,9,4,0.9603333333333334,1.0,0.03705555555555555,0.0,0.03515398665553848,15,unflagged,unflagged
281474976883946_f1999_chunk_16.wav,9,4,0.8990000000000001,1.0925666666666667,0.2222333333333333,0.1667,0.058901994872839404,12,unflagged,unflagged
281474976883946_f1999_chunk_17.wav,9,4,0.8765555555555555,1.088888888888889,0.23333333333333334,0.1,0.11180339887498952,10,unflagged,unflagged
281474976883946_f1999_chunk_18.wav,9,4,0.9682555555555555,0.9332999999999999,0.09631111111111111,0.0667,0.0484105475192247,15,unflagged,unflagged
281474976883946_f1999_chunk_19.wav,9,4,0.9798000000000001,1.0,0.01852222222222222,0.0,0.05556666666666667,12,unflagged,unflagged
281474976883946_f1999_chunk_2.wav,9,4,0.9583333333333334,1.0555555555555556,0.09722222222222222,0.0,0.1502313031443329,8,unflagged,unflagged
281474976883946_f1999_chunk_3.wav,9,4,0.9629555555555557,1.0555666666666665,0.0926111111111111,0.0,0.08785861432501146,6,unflagged,unflagged
281474976883946_f1999_chunk_4.wav,9,4,0.8611111111111112,1.0,0.12344444444444444,0.1111,0.037033333333333335,9,unflagged,unflagged
281474976883946_f1999_chunk_5.wav,9,4,0.8889222222222222,1.017088888888889,0.12817777777777778,0.0769,0.0544000868054863,13,unflagged,unflagged
281474976883946_f1999_chunk_6.wav,9,4,0.9888888888888889,1.0,0.022222222222222223,0.0,0.06666666666666668,10,unflagged,unflagged
281474976883946_f1999_chunk_7.wav,9,4,1.0,1.0,0.0,0.0,0.0,17,unflagged,unflagged
281474976883946_f1999_chunk_8.wav,9,4,0.8586,1.0,0.1414,0.0909,0.04790850655155095,11,unflagged,unflagged
281474976883946_f1999_chunk_9.wav,9,4,0.9738666666666668,1.0061777777777778,0.030877777777777775,0.0,0.040367616283903174,18,unflagged,unflagged
281474976883948_f1921_chunk_0.wav,9,4,0.9629555555555555,1.0231555555555556,0.05324444444444444,0.0208,0.050098680399565186,48,unflagged,unflagged
281474976883948_f1921_chunk_1.wav,9,4,0.9722333333333333,1.0069333333333335,0.03818888888888889,0.0,0.06400785976043186,32,unflagged,unflagged
281474976883948_f1921_chunk_2.wav,9,4,0.9596,0.9798000000000001,0.0404,0.0,0.08016626472525709,11,unflagged,unflagged
281474976883948_f1921_chunk_3.wav,9,4,0.975311111111111,2.259233333333333,1.2839222222222222,1.2222,0.08071227877122814,9,clip_over_run,clip_over_run
281474976883948_f1921_chunk_4.wav,9,4,0.9611111111111111,1.0,0.03383333333333333,0.0,0.029,23,unflagged,unflagged
281474976883948_f1921_chunk_5.wav,9,4,0.9150666666666667,0.9804,0.08493333333333333,0.0588,0.03099032106965012,17,unflagged,unflagged
281474976883948_f1921_chunk_6.wav,9,4,0.8333333333333334,1.0,0.16666666666666666,0.0,0.125,4,unflagged,unflagged
281474976883949_f2148_chunk_0.wav,9,4,0.8541666666666666,1.0914888888888887,0.22875555555555557,0.0,0.1982813286161301,17,unflagged,unflagged
281474976883949_f2148_chunk_1.wav,9,4,0.9300222222222223,1.0292222222222223,0.07894444444444444,0.0,0.03482944555656575,38,unflagged,unflagged
281474976883949_f2148_chunk_2.wav,9,4,0.9934666666666667,1.011111111111111,0.022222222222222223,0.0,0.05068968775248517,20,unflagged,unflagged
281474976883949_f2148_chunk_3.wav,9,4,0.9735555555555556,0.9957222222222223,0.07264444444444444,0.0385,0.03566213366832917,26,unflagged,unflagged
281474976883949_f2148_chunk_4.wav,9,4,0.8547,1.114711111111111,0.2975111111111111,0.129,0.09513208507707119,31,unflagged,unflagged
281474976883949_f2148_chunk_5.wav,9,4,0.9866666666666666,1.0107666666666666,0.021500000000000002,0.0,0.03225,31,unflagged,unflagged
281474976883951_f2089_chunk_0.wav,9,4,0.9737000000000001,0.9977777777777779,0.051111111111111114,0.02,0.03179797338056486,50,unflagged,unflagged
281474976883951_f2089_chunk_1.wav,9,4,0.9583333333333334,0.9722222222222222,0.04861111111111111,0.0,0.052083333333333336,16,unflagged,unflagged
281474976883951_f2089_chunk_2.wav,9,4,0.9777777777777779,1.0026444444444444,0.026444444444444444,0.0,0.04676631028612133,42,unflagged,unflagged
281474976883951_f2089_chunk_3.wav,9,4,0.8844444444444445,1.0215444444444444,0.1362,0.0968,0.02688001116071197,31,unflagged,unflagged
281474976883951_f2089_chunk_4.wav,9,4,0.912711111111111,1.0138888888888888,0.10416666666666667,0.0,0.07654655446197431,16,unflagged,unflagged
281474976883951_f2089_chunk_5.wav,9,4,0.9682666666666666,1.0044444444444443,0.04888888888888889,0.0,0.06565905201197403,25,unflagged,unflagged
281474976883951_f2089_chunk_6.wav,9,4,0.9884222222222222,0.973111111111111,0.0484,0.0161,0.03121626178772852,62,unflagged,unflagged
281474976883951_f2089_chunk_7.wav,9,4,0.9166666666666666,1.0444444444444445,0.1111111111111111,0.0,0.22607766610417562,5,unflagged,unflagged
281474976883951_f2089_chunk_8.wav,9,4,0.9777777777777779,1.0,0.03448888888888889,0.0,0.04876385558086143,29,unflagged,unflagged
281474976883953_f3075_chunk_0.wav,9,4,0.9286,1.0,0.0667,0.0667,0.0,15,unflagged,unflagged
281474976883956_f1029_chunk_0.wav,9,4,0.9126888888888889,0.9920666666666667,0.09524444444444444,0.0,0.09449742206948175,14,unflagged,unflagged
281474976883957_f1030_chunk_0.wav,9,4,0.9333333333333333,1.0444444444444445,0.1111111111111111,0.0,0.2420973174388992,10,unflagged,unflagged
281474976883957_f1030_chunk_1.wav,9,4,1.0,1.0,0.0,0.0,0.0,9,unflagged,unflagged
281474976883958_f1031_chunk_0.wav,9,4,1.0,1.0,0.0,0.0,0.0,5,unflagged,unflagged
281474976883959_f3074_chunk_0.wav,9,4,0.9393999999999999,1.0101,0.0808,0.0,0.12400809449386761,11,unflagged,unflagged
281474976883960_f1032_chunk_0.wav,9,4,0.9506222222222223,1.0123444444444445,0.06172222222222222,0.0,0.08071227877122814,9,unflagged,unflagged
281474976883962_f2573_chunk_0.wav,9,4,1.0,1.0,0.0,0.0,0.0,5,unflagged,unflagged
281474976883963_f1033_chunk_0.wav,9,4,0.9407444444444444,0.9851777777777778,0.06666666666666667,0.0,0.10541452698750775,15,unflagged,unflagged
281474976883964_f3076_chunk_0.wav,9,4,0.6481555555555556,1.0740666666666665,0.4444444444444444,0.0,0.3908573208701326,6,unflagged,unflagged
281474976883965_f1034_chunk_0.wav,9,4,0.6944444444444444,1.0555555555555556,0.3611111111111111,0.25,0.33333333333333337,4,unflagged,unflagged
281474976883967_f2572_chunk_0.wav,9,4,0.7333333333333333,1.1,0.36666666666666664,0.2,0.16583123951776996,10,unflagged,unflagged
