split,ID,Speaker_ID,Gender,Speech_Class,Native_Region,Speech_Duration_seconds,Discipline_Group,Topic,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer
test,lWlCWbhaem8,170,M,SLOW,EAST,26.231,Non-Engineering,Multiple Regression -- Introduction,large,transcript_clean,Transcript,"y given these conditions. So, these are conditional y we say we also write this one as mu of y given X in general term, we will write mu of y given X. If I say y I, then given X i where X i is this",y given these conditions so these are conditional y we say we also write this one as mu of y given x in general term we will write mu of y given x if i say y i then given x i where x i is this,"y given this condition. So, it is a conditional y we say we also write this one that mu of y given x in general term we will write mu of y given x if I say y i then given x i where x i is this is",y given this condition so it is a conditional y we say we also write this one that mu of y given x in general term we will write mu of y given x if i say y i then given x i where x i is this is,0.1489
test,Xxi8Cro-ssQ,92,M,FAST,WEST,28.839,Engineering,Trust Region and Quasi-Newton Methods,large,transcript_clean,Transcript,"So, in such cases what one can do is that, one can construct a region of trust around x k. So, this is x k we can construct a region of trust around x k and then minimize the quadratic approximation that we have got in this region of trust and then go to the new point. Now, if it so happens that the region of trust",so in such cases what one can do is that one can construct a region of trust around x k so this is x k we can construct a region of trust around x k and then minimize the quadratic approximation that we have got in this region of trust and then go to the new point now if it so happens that the region of trust,"So, in such cases what one can do is that one can construct a region of trust around x k. So, if this is x k we can construct a region of trust around x k and then minimize the quadratic approximation that we have got in this region of trust and then go to the new point. Now, if it so happens that the region of trust",so in such cases what one can do is that one can construct a region of trust around x k so if this is x k we can construct a region of trust around x k and then minimize the quadratic approximation that we have got in this region of trust and then go to the new point now if it so happens that the region of trust,0.0149
test,Tb0Jhk0bJuA,298,M,FAST,NORTH,25.391,Engineering,Digital Switching,large,transcript_clean,Transcript,"and then you can build up a packet switch, doing packet by packet scheduling or you can build up a distributed system which is basically based on the self routing matrix, okay, which is a banyan network technically and you can use this to control routing and that actually means whatever tag which you are going to insert in front of the packet will be dependent",and then you can build up a packet switch doing packet by packet scheduling or you can build up a distributed system which is basically based on the self routing matrix okay which is a banyan network technically and you can use this to control routing and that actually means whatever tag which you are going to insert in front of the packet will be dependent,and then you can build up a packet switch doing packet by packet scheduling or you can build up a distributed system which is basically based on the self routing matrix which is a banyan network technically. And you can use this control routing that actually means whatever tag which you are going to insert in front of the packet will be dependent on your default directory .,and then you can build up a packet switch doing packet by packet scheduling or you can build up a distributed system which is basically based on the self routing matrix which is a banyan network technically and you can use this control routing that actually means whatever tag which you are going to insert in front of the packet will be dependent on your default directory,0.1061
test,DY97mPGW6oI,195,M,SLOW,SOUTH,25.48,Engineering,Approaches for Pattern Transfer,large,transcript_clean,Transcript,and in another similar approach is based on what is called stamp lithography or soft lithography which also basically used initial mold made by the high resolution approaches and reusing them for productionising different devices,and in another similar approach is based on what is called stamp lithography or soft lithography which also basically used initial mold made by the high resolution approaches and reusing them for productionising different devices,"And in another similar approach is based on what is called stamp lithography or soft lithography, which also basically use a initial mold made by the high resolution approaches and reusing them for productionizing different devices.",and in another similar approach is based on what is called stamp lithography or soft lithography which also basically use a initial mold made by the high resolution approaches and reusing them for productionizing different devices,0.0857
test,gS5iH0QkPHg,49,M,FAST,SOUTH,25.59,Engineering,54 Soil Mechanics,large,transcript_clean,Transcript,"O. Now let us look in active case Ma is equal to half ka gamma H plus D0 whole square into H plus D0 by 3, this is obtained if you look into the slide this is H plus D0 so ordinate here is that ka gamma into H plus D0. So that is the point and this cg is acting at this",o now let us look in active case ma is equal to half ka gamma h plus d0 whole square into h plus d0 by three this is obtained if you look into the slide this is h plus d0 so ordinate here is that ka gamma into h plus d0 so that is the point and this cg is acting at this,a O just below this point O. Now let us look in active case MA is equal to half ka gamma H plus d0 whole square into H plus d0 by 3. This is obtained if you look into this slide this is H plus d0. So ordinate here is that ka gamma into H plus d0. So this is the point and its CG is acting at this point.,a o just below this point o now let us look in active case ma is equal to half ka gamma h plus d0 whole square into h plus d0 by three this is obtained if you look into this slide this is h plus d0 so ordinate here is that ka gamma into h plus d0 so this is the point and its cg is acting at this point,0.1587
test,LPV_f_0DdzA,159,M,FAST,SOUTH,23.81,Non-Engineering,Supply Chain Risk-part2,large,transcript_clean,Transcript,malevolent actions can propagate natural disasters at one end of the planet can have substantial economic and financial impact on the other epidemics spread more rapidly due to international travel and trade and to design right so basically this so-called connectedness of individuals or organizations.,malevolent actions can propagate natural disasters at one end of the planet can have substantial economic and financial impact on the other epidemics spread more rapidly due to international travel and trade and to design right so basically this so called connectedness of individuals or organizations,"malevolent actions can propagate. Natural disasters at one end of the planet can have substantial economic and financial impact on the other. Epidemics spread more rapidly due to international travel and trade and tourism. So basically, this so-called connectedness of individuals and organizations.",malevolent actions can propagate natural disasters at one end of the planet can have substantial economic and financial impact on the other epidemics spread more rapidly due to international travel and trade and tourism so basically this so called connectedness of individuals and organizations,0.087
test,MV2sueJi_SI,233,M,AVG,EAST,21.69,Engineering,Lec-19,large,transcript_clean,Transcript,"particularly with ultra-short voltage pulses provides, an alternative solution to almost nanometric level precision which is otherwise brought in by lithography or processes like LIGA etc. And then this can provide 1 of the very important solutions for particularly 3D structure or",particularly with ultra short voltage pulses provides an alternative solution to almost nanometric level precision which is otherwise brought in by lithography or processes like liga etc and then this can provide one of the very important solutions for particularly 3d structure or,particularly with ultra short voltage pulses provides an alternative solution to almost nanometric level precision which is otherwise brought in by lithography or processes like LIGA etcetera. And then this can provide a one of the very important solutions for particularly 3D structure or 3D.,particularly with ultra short voltage pulses provides an alternative solution to almost nanometric level precision which is otherwise brought in by lithography or processes like liga etcetera and then this can provide a one of the very important solutions for particularly 3d structure or 3d,0.0698
test,C0et91Vi2Jk,10,M,AVG,EAST,26.071,Engineering,of Scientific Computing-11,large,transcript_clean,Transcript,"interesting topic; somebody does the work, somebody else gets the courage, for example, Bernoulli's equation was never written by Bernoulli, it was done by Euler. So, this is a subject called Eponymy - the assigning the credit to the people who have really worked on it and there is a law stated by a statistician called Stigler's law. The law states that",interesting topic somebody does the work somebody else gets the courage for example bernoulli s equation was never written by bernoulli it was done by euler so this is a subject called eponymy the assigning the credit to the people who have really worked on it and there is a law stated by a statistician called stigler s law the law states that,"interesting topic, somebody does the work, somebody else gets the credit. For example, Bernoulli's equation was never written by Bernoulli, it was done by Euler. So, this is a subject called eponymy, the assigning the credit to the people who have really worked on it. There is a law stated by a statistician called Stigler's law. The law states that if a through set is more than 3% of twice the economic is the tax . Whereida is to theойд sunset white the経 många diindhing . Same with the s 한 turned over the yunse 450 évén ли, the time it's barkeep wanting to make way for the last two years. There is a concept called springtime. Two",interesting topic somebody does the work somebody else gets the credit for example bernoulli s equation was never written by bernoulli it was done by euler so this is a subject called eponymy the assigning the credit to the people who have really worked on it there is a law stated by a statistician called stigler s law the law states that if a through set is more than three of twice the economic is the tax whereida is to theойд sunset white the経 många diindhing same with the s 한 turned over the yunse four hundred and fifty évén ли the time it is barkeep wanting to make way for the last two years there is a concept called springtime two,0.9841
test,PFVPIGoTwmU,78,M,FAST,SOUTH,22.41,Engineering,issues for VR,large,transcript_clean,Transcript,"object to smear. If you use something like an oled  display, which has a very fast pixel switching time say on round 80 microseconds instead of up  to 20 milliseconds, then you have less blurring, but you may have other problems which I will  eventually get into in the class. Just something to pay attention to the real world does not  have that problem only the display does that",object to smear if you use something like an oled display which has a very fast pixel switching time say on round eighty microseconds instead of up to twenty milliseconds then you have less blurring but you may have other problems which i will eventually get into in the class just something to pay attention to the real world does not have that problem only the display does that,"object to smear. If you use something like an OLED display which has a very fast pixel switching time say on round 80 microseconds instead of up to 20 milliseconds, then you have less blurring, but you may have other problems which I will eventually get into in the class. It is just something to pay attention to. The real world does not have that problem, only the display does.",object to smear if you use something like an oled display which has a very fast pixel switching time say on round eighty microseconds instead of up to twenty milliseconds then you have less blurring but you may have other problems which i will eventually get into in the class it is just something to pay attention to the real world does not have that problem only the display does,0.0435
test,Pe6BmuAc2OY,132,M,FAST,EAST,8.14,Engineering,: An Example of Positive Feedback,large,transcript_clean,Transcript,"No. From here to here, would it be a leading or lagging phase shift? Sir, leading. Leading. Sir how?",no from here to here would it be a leading or lagging phase shift sir leading leading sir how,"No, from here to here. Would it be a leading or lagging phase shift? Leading.",no from here to here would it be a leading or lagging phase shift leading,0.2105
test,msIZz8ydzcM,183,M,FAST,SOUTH,17.25,Non-Engineering,Introduction to the Implicit Function Theorem,large,transcript_clean,Transcript,Now what I want to say is that there is an Implicit function theorem which is also uhhh there in for for two complex variables okay. And it is uhhh again uhhh it also extends to several complex variables and what I want to tell you is that this Implicit function theorem uhhh for two complex variables that,now what i want to say is that there is an implicit function theorem which is also uhhh there in for for two complex variables okay and it is uhhh again uhhh it also extends to several complex variables and what i want to tell you is that this implicit function theorem uhhh for two complex variables that,Now what I want to say is that there is an implicit function theorem which is also there in for 2 complex variables okay and it is again it also extends to several complex variables and what I want to tell you is that this implicit function theorem for 2 complex variables that I am going to talk about.,now what i want to say is that there is an implicit function theorem which is also there in for two complex variables okay and it is again it also extends to several complex variables and what i want to tell you is that this implicit function theorem for two complex variables that i am going to talk about,0.1897
test,D7Zu1-9kSUg,303,M,FAST,SOUTH,17.211,Engineering,Non-wetting,large,transcript_clean,Transcript,"the surface. And again the energy which is being utilized by the hairs before buckling it is being rendered like this, we have the overall stress which is being generated it can be related to the young’s modulus of the material, so",the surface and again the energy which is being utilized by the hairs before buckling it is being rendered like this we have the overall stress which is being generated it can be related to the young s modulus of the material so,the surface. And again the energy which is being utilized by the here before buckling it is being rendered like this we have the overall stress which is being generated it can be related to the Young's modulus of the material.,the surface and again the energy which is being utilized by the here before buckling it is being rendered like this we have the overall stress which is being generated it can be related to the young s modulus of the material,0.0465
test,Ry07_mO-iac,174,M,AVG,WEST,27.069,Non-Engineering,Metric Spaces: Examples and Elementary Concepts,large,transcript_clean,Transcript,"than or equal to mod x in E in supremum exist as a finite real number. So, this is a well defined thing. It is easy to put this is a norm. It will set as all the property of norm, it is obvious to see that this is bigger than or equal to 0. If it is 0, each of these effects, it is also vector space set of all bounded function on a.",than or equal to mod x in e in supremum exist as a finite real number so this is a well defined thing it is easy to put this is a norm it will set as all the property of norm it is obvious to see that this is bigger than or equal to zero if it is zero each of these effects it is also vector space set of all bounded function on a,"than or equal to alpha for all x in E. So, this supremum exists as a finite real number. So, this is a well defined thing. It is easy to put that this is a norm. It will satisfy all the properties of the norm. It is obvious to see that this is bigger than or equal to zero. If it is zero, then each of these f must be zero, etcetera. It is also clear that this is a vector space. Set of all bounded functions on E is equal to zero.",than or equal to alpha for all x in e so this supremum exists as a finite real number so this is a well defined thing it is easy to put that this is a norm it will satisfy all the properties of the norm it is obvious to see that this is bigger than or equal to zero if it is zero then each of these f must be zero etcetera it is also clear that this is a vector space set of all bounded functions on e is equal to zero,0.3733
test,OyqHoJ2Wd8Q,213,M,SLOW,NORTH,24.47,Engineering,"Harmonic and Periodic Motions, Vibration Terminology",large,transcript_clean,Transcript,"we introduced various kind of measuring instruments for measuring the vibration. And especially the applications – some of the applications we have seen are where the vibration can be dangerous or it can be advantageous to us like vibration… We already seen that, in",we introduced various kind of measuring instruments for measuring the vibration and especially the applications some of the applications we have seen are where the vibration can be dangerous or it can be advantageous to us like vibration we already seen that in,we introduce various kind of measuring instruments for measuring the vibrations and especially the applications. Some of the applications we have seen where the vibration can be dangerous or it can be advantageous to us like vibration we already seen that in,we introduce various kind of measuring instruments for measuring the vibrations and especially the applications some of the applications we have seen where the vibration can be dangerous or it can be advantageous to us like vibration we already seen that in,0.0698
test,r-7hSh_pJb0,3,M,AVG,SOUTH,27.921,Engineering,Lecture 3 : Wave Equation and its Solution in Time Domain,large,transcript_clean,Transcript,"completely different characteristics. So, the advantage of linearity is that if you have linear equation will have linear solutions and we can superimpose the solution. So, if you have a 2 solutions you can add them or multiply by on constant multiply the other by another constant we can construct more and more solutions.",completely different characteristics so the advantage of linearity is that if you have linear equation will have linear solutions and we can superimpose the solution so if you have a two solutions you can add them or multiply by on constant multiply the other by another constant we can construct more and more solutions,"completely different characteristics. So, the advantage of linearity is that if you have linear equation we will have linear solutions and we can superpose the solution. So, if you have two solutions you can add them or multiply one by a constant multiply the other by another constant we can construct more and more solutions.",completely different characteristics so the advantage of linearity is that if you have linear equation we will have linear solutions and we can superpose the solution so if you have two solutions you can add them or multiply one by a constant multiply the other by another constant we can construct more and more solutions,0.0926
