split,ID,Speaker_ID,Gender,Speech_Class,Native_Region,Speech_Duration_seconds,Discipline_Group,Topic,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer
test,ksh6OMRFroI,76,M,FAST,NORTH,22.93,Engineering,-Introduction To Problem Solving and Programming,youtube,transcript_raw,Transcript,"we need to use the C compiler, and the command for the C compiler is c c. Choose the arguments that I have given to the c c commands are first of all minus o; minus o says that the equivalent machine language program which is generated for this","we need to use the C compiler, and the command for the C compiler is c c. Choose the arguments that I have given to the c c commands are first of all minus o; minus o says that the equivalent machine language program which is generated for this",nan,nan,1.0
test,8kE9WAN1JE0,165,M,FAST,NORTH,28.89,Non-Engineering,Introduction to Bond Analysis,youtube,transcript_raw,Transcript,"payments, which is a periodical n payment what you are going to receive, which is given in the percent term. So, 81 by 8 percent means it is 18. 125 percent. Then, you are which will be maturing or this is your 22 is mention here, after this, this is your 22, that 22 is basically nothing but it is the term to maturity if the bond issued","payments, which is a periodical n payment what you are going to receive, which is given in the percent term. So, 81 by 8 percent means it is 18. 125 percent. Then, you are which will be maturing or this is your 22 is mention here, after this, this is your 22, that 22 is basically nothing but it is the term to maturity if the bond issued",nan,nan,1.0
test,XGTOLHxeHCg,274,M,SLOW,WEST,47.39,Non-Engineering,Unpolarised and polarised cross-sections,youtube,transcript_raw,Transcript,"structure; it has no angular dependence; and therefore, no angular momentum. So, all which is involved is a spin degree of freedom. The space part has no appearance in this structure at all. And so the cross-section is completely isotropic. The spin part is completely dictated by then the conservation of total angular  momentum.And so","structure; it has no angular dependence; and therefore, no angular momentum. So, all which is involved is a spin degree of freedom. The space part has no appearance in this structure at all. And so the cross-section is completely isotropic. The spin part is completely dictated by then the conservation of total angular  momentum.And so",nan,nan,1.0
test,P2pL5VThrzQ,310,F,FAST,NORTH,23.83,Non-Engineering,Eigenvalues & Eigenvectors Part - 1,youtube,transcript_raw,Transcript,"form or in an echelon form. So, this can be made 0 by suitable liner transformation and this matrix reduces to this matrix. . And from this I can further apply a linear transformation and what I have is 5 minus","form or in an echelon form. So, this can be made 0 by suitable liner transformation and this matrix reduces to this matrix. . And from this I can further apply a linear transformation and what I have is 5 minus",nan,nan,1.0
test,kgcUVZARftQ,100,M,AVG,NORTH,22.27,Engineering,Real-Time Task Scheduling on Multiprocessors and Distributed Systems,youtube,transcript_raw,Transcript,"Yeah, e i by p i execution time over which period; so, after p i, the next instance of the task will occur. So, for during every p i, we need e i for to execute this task or in other words, it will keep the processor b g for e i by p i fraction of time right.","Yeah, e i by p i execution time over which period; so, after p i, the next instance of the task will occur. So, for during every p i, we need e i for to execute this task or in other words, it will keep the processor b g for e i by p i fraction of time right.",nan,nan,1.0
test,A5xQevmjE98,217,M,AVG,SOUTH,25.71,Engineering,Gas Composition and Smoke,youtube,transcript_raw,Transcript,"amount of material to be collected so that you can do an accurate measurement of the mass, we require a large amount of time. For example, in typical cases it may be about 24 hrs. You collect the material for about 24 hrs, and then to start with you have weighed the filter element, and after enough material","amount of material to be collected so that you can do an accurate measurement of the mass, we require a large amount of time. For example, in typical cases it may be about 24 hrs. You collect the material for about 24 hrs, and then to start with you have weighed the filter element, and after enough material",nan,nan,1.0
test,fWJJHhL4tT0,188,M,AVG,NORTH,28.531,Non-Engineering,Countably additive set functions on intervals,youtube,transcript_raw,Transcript,"is what we have to show. Here is a small observation: to show this, it is enough to show that mu of A is bigger than or equal to sigma i equal to 1 to n mu of A i for every n. If you can show for every n that mu of A is bigger than or equal to this, then it also","is what we have to show. Here is a small observation: to show this, it is enough to show that mu of A is bigger than or equal to sigma i equal to 1 to n mu of A i for every n. If you can show for every n that mu of A is bigger than or equal to this, then it also",nan,nan,1.0
test,Ifq1Fc5WB9Q,27,M,FAST,NORTH,16.75,Engineering,Lecture-16,youtube,transcript_raw,Transcript,"or calculations graphically, but it is more regress. So, we start with H x y diagram, which is based on Ponchon-Savarit method to determine, the number of stages at distillation column.","or calculations graphically, but it is more regress. So, we start with H x y diagram, which is based on Ponchon-Savarit method to determine, the number of stages at distillation column.",nan,nan,1.0
test,vggipesVGRU,267,M,SLOW,NORTH,79.47,Non-Engineering,Biasing a transistor unit 2 contd.,youtube,transcript_raw,Transcript,"but in this scheme a resistance R E is connected. So, the circuit becomes these are the currents the I B will flow here I C and this is I E. Now if this resistance is removed and if directly emitter is connected then we come back to what is called fixed bias this is the self bias, because inclusion of this resistance. Now this will be the part","but in this scheme a resistance R E is connected. So, the circuit becomes these are the currents the I B will flow here I C and this is I E. Now if this resistance is removed and if directly emitter is connected then we come back to what is called fixed bias this is the self bias, because inclusion of this resistance. Now this will be the part",nan,nan,1.0
test,ExG0ToMUsEM,96,F,SLOW,SOUTH,26.3,Engineering,EQUIVALENCE BETWEEN FSA AND TYPE 3 GRAMMARS,youtube,transcript_raw,Transcript,"go to S. So, a, b, the last two rules from b after getting a A can terminate. So, there will be an arc with label a, there will be an arc with label b. Note that this is a non","go to S. So, a, b, the last two rules from b after getting a A can terminate. So, there will be an arc with label a, there will be an arc with label b. Note that this is a non",nan,nan,1.0
