split,ID,Speaker_ID,Gender,Speech_Class,Native_Region,Speech_Duration_seconds,Discipline_Group,Topic,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer
test,6CwSfoOR7-U,50,M,SLOW,EAST,15.7,Engineering,25,qwen3,hf_raw,Normalised_Transcript,therefore if you look at the sway moments they turn out to be equal tou,therefore if you look at the sway moments they turn out to be equal tou,"So this for therefore, if you look at the sway moments, okay, if you look at the sway moments, they turn out to be equal to m.",so this for therefore if you look at the sway moments okay if you look at the sway moments they turn out to be equal to m,0.8667
test,l8kIWLWfbZ8,195,M,FAST,SOUTH,15.83,Engineering,- MESFET : Effects of channel length and gate length on IDS and gm,qwen3,hf_raw,Normalised_Transcript,it is not vpo it is vpo cylindrical is equal to q nd amplitude twice epsilon r epsilon,it is not vpo it is vpo cylindrical is equal to q nd amplitude twice epsilon r epsilon,"In fact, it's not Vp zero. It's Vp zero cylindrical. It's equal to mu n d magnitude, twice epsilon r epsilon zero.",in fact it s not vp zero it s vp zero cylindrical it s equal to mu n d magnitude twice epsilon r epsilon zero,0.8333
test,RZQTTfU9TNA,284,M,FAST,SOUTH,29.08,Engineering,Encoders and Decoders,qwen3,hf_raw,Normalised_Transcript,"normally this is a practical three to eight decoder i can give you the ic number if you want to this is seventy minus four thousand , one hundred and thirty minus eight it is not necessary to remember numbers in fact i am not even sure it s one hundred and twenty minus eight or one hundred and thirty minus eight but i think it s one hundred and thirty minus eight",normally this is a practical three to eight decoder i can give you the ic number if you want to this is seventy minus four thousand one hundred and thirty minus eight it is not necessary to remember numbers in fact i am not even sure it s one hundred and twenty minus eight or one hundred and thirty minus eight but i think it s one hundred and thirty minus eight,"This is a practical three eight recorder. Actually, I can give you the IC number if you want to. It is seven four one three eight. Doesn't matter. Don't have to remember numbers. I don't remember numbers, so I always look up look up the data. In fact, I'm I'm not even sure it's one two eight or one three eight. I think it is one three eight. Somebody has a book; you can have a quick look at it. Anyway, now.",this is a practical three eight recorder actually i can give you the ic number if you want to it is seven four one three eight doesn t matter don t have to remember numbers i don t remember numbers so i always look up look up the data in fact i m i m not even sure it s one two eight or one three eight i think it is one three eight somebody has a book you can have a quick look at it anyway now,0.8194
test,kPnr_57oii4,290,M,SLOW,EAST,29.74,Engineering,Other matching networks,qwen3,hf_raw,Normalised_Transcript,course assuming that q is large so what is this,course assuming that q is large so what is this,"Of course, approximating that Q is large. Okay, assuming that Q is large. Okay, so what is this?",of course approximating that q is large okay assuming that q is large okay so what is this,0.8
test,ksh6OMRFroI,76,M,FAST,NORTH,22.93,Engineering,-Introduction To Problem Solving and Programming,qwen3,hf_raw,Normalised_Transcript,we need to use the c compiler and the command for the c compiler is c c choose the arguments that i have given to the c c commands are one s t of all minus zero minus zero says that the equivalent machine language program which is generated for this,we need to use the c compiler and the command for the c compiler is c c choose the arguments that i have given to the c c commands are one s t of all minus zero minus zero says that the equivalent machine language program which is generated for this,"Actually, compile this program and try to run it. To compile this program, we need to use a C compiler, and the command for the C compiler is cc. So the arguments that I have given to the cc command are first of all -o. -o says",actually compile this program and try to run it to compile this program we need to use a c compiler and the command for the c compiler is cc so the arguments that i have given to the cc command are first of all o o says,0.7451
test,YWACaAGz0Y8,325,M,SLOW,SOUTH,10.75,Non-Engineering,Concept of air parcel and dry adiabatic lapse rate,qwen3,hf_raw,Normalised_Transcript,so how much is it eighteen degrees twenty degree centigrade and fifty percent related humidity is considered as the best considered as human comfort,so how much is it eighteen degrees twenty degree centigrade and fifty percent related humidity is considered as the best considered as human comfort,18 degrees. So 25 degrees centigrade and 50% relative humidity is considered as the best. It's considered as human comfort. So all the air,18 degrees so 25 degrees centigrade and 50 relative humidity is considered as the best it s considered as human comfort so all the air,0.7083
test,Xatxc4IV9UE,50,M,SLOW,EAST,17.32,Engineering,16,qwen3,hf_raw,Normalised_Transcript,shown it to you this is here this is the modified fixed end moment so we can call,shown it to you this is here this is the modified fixed end moment so we can call,"It to you, so here we are saying that this. So this is here, and this is the modified fixed end moment. Okay, so we can.",it to you so here we are saying that this so this is here and this is the modified fixed end moment okay so we can,0.6667
test,o3mpbZ_FRd0,195,M,SLOW,SOUTH,5.34,Engineering,Semiconductor and their Appl - 2,qwen3,hf_raw,Normalised_Transcript,this is what we are trying to point out,this is what we are trying to point out,"Okay, so that's what I was trying to point out.",okay so that s what i was trying to point out,0.6667
test,Zk7u1iDKhCc,175,M,SLOW,NORTH,26.921,Non-Engineering,Improper Integrals,qwen3,hf_raw,Normalised_Transcript,the range of the integration infinite and two n d be the function is unbounded in the,the range of the integration infinite and two n d be the function is unbounded in the,"The range of the integration is infinite. Range of integration infinite, and secondly, the function, the function, is unbounded, unbounded, in the range.",the range of the integration is infinite range of integration infinite and secondly the function the function is unbounded unbounded in the range,0.6471
test,EayOCWaiRkw,277,M,SLOW,SOUTH,27.8,Engineering,Dual Slope ADC and Successor approximation ADC,qwen3,hf_raw,Normalised_Transcript,now that is voltage in c remains constant because it cannot discharge the assuming the bias current is negligible then the voltage,now that is voltage in c remains constant because it cannot discharge the assuming the bias current is negligible then the voltage,"Now the voltage that is the voltage in C remains constant. Voltage in C remains constant. Voltage in C remains constant because it cannot discharge. Assuming the bias current is negligible, then the voltage.",now the voltage that is the voltage in c remains constant voltage in c remains constant voltage in c remains constant because it cannot discharge assuming the bias current is negligible then the voltage,0.6364
