split,ID,Speaker_ID,Gender,Speech_Class,Native_Region,Speech_Duration_seconds,Discipline_Group,Topic,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer
test,ORLz1bhp5mM,183,M,FAST,SOUTH,17.689,Non-Engineering,Hurwitz's Theorem and Normal Limits of Univalent Functions,youtube_aligned,transcript_clean,Transcript,"and since you are started with a compact set, because uhhh an closed interval is both closed and bounded, so it is compact. And the continuous image of a compact set is compact, so what you will get is a image of a closed interval is again an interval which is compact which means it is an interval",and since you are started with a compact set because uhhh an closed interval is both closed and bounded so it is compact and the continuous image of a compact set is compact so what you will get is a image of a closed interval is again an interval which is compact which means it is an interval,"image of a interval and which is connected and since the function is continuous the image will also be a connected subset. So, that means the image will also be an interval and since you are started with a compact set, because uhhh an closed interval is both closed and bounded, so it is compact. And the continuous image of a compact set is compact, so what you will get is a image of a closed interval is again an interval which is compact which means it",image of a interval and which is connected and since the function is continuous the image will also be a connected subset so that means the image will also be an interval and since you are started with a compact set because uhhh an closed interval is both closed and bounded so it is compact and the continuous image of a compact set is compact so what you will get is a image of a closed interval is again an interval which is compact which means it,0.6034
test,Zk7u1iDKhCc,175,M,SLOW,NORTH,26.921,Non-Engineering,Improper Integrals,youtube_aligned,transcript_clean,Transcript,the range of the integration infinite; and second be the function is unbounded in the,the range of the integration infinite and second be the function is unbounded in the,he has introduced the infinite integrals by taking the range of the integration infinite; and second be the function is unbounded in,he has introduced the infinite integrals by taking the range of the integration infinite and second be the function is unbounded in,0.6
test,ew8opy2TX1Y,195,M,FAST,SOUTH,23.591,Engineering,Modelling of Microsystems: Scaling Effects,youtube_aligned,transcript_clean,Transcript,small number that will be round off errors truncation errors so we have to use appropriate scaling for the length and the best way to do that is to go to dimensions there are 7 fundamental dimensions the mass length time charge temperature mole and candella mole for the quantity of atoms molecules and candella for light,small number that will be round off errors truncation errors so we have to use appropriate scaling for the length and the best way to do that is to go to dimensions there are seven fundamental dimensions the mass length time charge temperature mole and candella mole for the quantity of atoms molecules and candella for light,micron we have put 5*10 power -6 that raise to cube it will become 125*10 raise to -18 which are very small number and if we multiply another small number that will be round off errors truncation errors so we have to use appropriate scaling for the length and the best way to do that is to go to dimensions there are 7 fundamental dimensions the mass length time charge temperature mole and candella mole for the quantity of atoms molecules and candella for light,micron we have put five ten power six that raise to cube it will become one hundred and twenty five ten raise to eighteen which are very small number and if we multiply another small number that will be round off errors truncation errors so we have to use appropriate scaling for the length and the best way to do that is to go to dimensions there are seven fundamental dimensions the mass length time charge temperature mole and candella mole for the quantity of atoms molecules and candella for light,0.5965
test,txv5MfFdpTo,57,M,SLOW,SOUTH,22.94,Engineering,Lecture 15,youtube_aligned,transcript_clean,Transcript,"For each element, global displacements can be transformed into the local displacements; because, when we want to calculate these axial forces, moments and shear whatever when we solve the global equation system we get global displacements in the global coordinate system we need to convert back into the displacements in the local coordinate system; because, using",for each element global displacements can be transformed into the local displacements because when we want to calculate these axial forces moments and shear whatever when we solve the global equation system we get global displacements in the global coordinate system we need to convert back into the displacements in the local coordinate system because using,"3-D frame element can be computed using shape functions and its derivatives as we are doing for the plane frame or trusses or beams that we have seen till now. For each element, global displacements can be transformed into the local displacements; because, when we want to calculate these axial forces, moments and shear when we solve the global equation system we get global displacements in the global coordinate system we need to convert back into the displacements in the local coordinate system; because,",three d frame element can be computed using shape functions and its derivatives as we are doing for the plane frame or trusses or beams that we have seen till now for each element global displacements can be transformed into the local displacements because when we want to calculate these axial forces moments and shear when we solve the global equation system we get global displacements in the global coordinate system we need to convert back into the displacements in the local coordinate system because,0.5893
test,BphPV4mGT-0,156,M,AVG,NORTH,24.77,Non-Engineering,Environmental analysis Techniques and impact for organizational growth(contd.),youtube_aligned,transcript_clean,Transcript,"that I do not want to spend time elaborating upon them, but not to touch upon them would be to make your education and learning incomplete. Corruption is very much an environmental factor. And you cannot do a session on environment without talking about corruption. And iIt comes in very small degrees; it comes by way of evading regulation; it comes by way of",that i do not want to spend time elaborating upon them but not to touch upon them would be to make your education and learning incomplete corruption is very much an environmental factor and you cannot do a session on environment without talking about corruption and iit comes in very small degrees it comes by way of evading regulation it comes by way of,"uninitiated mind will grow up thinking - yes, it can happen. This is where perceptions become as important as reality. Levels of bureaucracy and levels of corruption; now, these are such obvious everyday examples, that I don’t want to spend time elaborating upon them, but not to touch upon them would be to make your education and learning incomplete. Corruption is very much an environmental factor. And you cannot do a session on environment without talking about corruption. And it comes in very small degrees; it comes by way of evading regulation; it comes by way",uninitiated mind will grow up thinking yes it can happen this is where perceptions become as important as reality levels of bureaucracy and levels of corruption now these are such obvious everyday examples that i don t want to spend time elaborating upon them but not to touch upon them would be to make your education and learning incomplete corruption is very much an environmental factor and you cannot do a session on environment without talking about corruption and it comes in very small degrees it comes by way of evading regulation it comes by way,0.5781
test,Mm9puwlIm5g,141,M,FAST,WEST,24.53,Engineering,Diffusion ( cont.),youtube_aligned,transcript_clean,Transcript,"Em is the barrier energy, it has to cross this much energy to come out. It should get excited enough, pass through barrier and jump to the next side. This 4 of course is called degeneracy, from where it comes? It is a random, it can go this side, it can go this side, it can go this side, it can go this side, so it has four possibility of motion. So it",em is the barrier energy it has to cross this much energy to come out it should get excited enough pass through barrier and jump to the next side this four of course is called degeneracy from where it comes it is a random it can go this side it can go this side it can go this side it can go this side so it has four possibility of motion so it,"barrier. It cannot just go, it has to cross some barrier. Now this barrier which is 700 to 1200, thermal vibrations occur with frequency new which is given by 4 mu 0 e to the power Em. Em is the barrier energy, it has to cross this much energy to come out. It should get excited enough, pass through barrier and jump to the next side. This 4 of course is called degeneracy, from where it comes? It is a random, it can go this side, it can go this side, it can go this side, it can go this side, so it has four possibility of motion. So",barrier it cannot just go it has to cross some barrier now this barrier which is seven hundred to one thousand two hundred thermal vibrations occur with frequency new which is given by four mu zero e to the power em em is the barrier energy it has to cross this much energy to come out it should get excited enough pass through barrier and jump to the next side this four of course is called degeneracy from where it comes it is a random it can go this side it can go this side it can go this side it can go this side so it has four possibility of motion so,0.5753
test,ucSpyq9VuV4,264,M,AVG,NORTH,24.21,Non-Engineering,mod01lec12,youtube_aligned,transcript_clean,Transcript,transfer equation itself becomes much simpler in the if you use the brightness temperature in the rayleigh jeans limit okay and what happens now so if the medium is optically thick we know what happens the specific intensity becomes equal to the source function right that is what we have seen if the material,transfer equation itself becomes much simpler in the if you use the brightness temperature in the rayleigh jeans limit okay and what happens now so if the medium is optically thick we know what happens the specific intensity becomes equal to the source function right that is what we have seen if the material,tb plus the temperature of the source the source function gets just replaced by the temperature of the material through which the radiation is passing okay so the radiative transfer equation itself becomes much simpler in the if you use the brightness temperature in the rayleigh jeans limit okay and what happens now so if the medium is optically thick we know what happens the specific intensity becomes equal to the source function right that is what we have seen if,tb plus the temperature of the source the source function gets just replaced by the temperature of the material through which the radiation is passing okay so the radiative transfer equation itself becomes much simpler in the if you use the brightness temperature in the rayleigh jeans limit okay and what happens now so if the medium is optically thick we know what happens the specific intensity becomes equal to the source function right that is what we have seen if,0.5741
test,SUiTcHV2paQ,53,M,AVG,EAST,32.09,Engineering,Geosynthetic for Steep Slopes,youtube_aligned,transcript_clean,Transcript,"Now, I just said that you can do the number of the layer of the reinforcement. Now, you can see here that this is the slope the height of the slope h. This is the radius and this is the center of the circle and this is o, which is x and Y and you provide the number of the layer of the reinforcement. So, for example, that you can see here this is the",now i just said that you can do the number of the layer of the reinforcement now you can see here that this is the slope the height of the slope h this is the radius and this is the center of the circle and this is o which is x and y and you provide the number of the layer of the reinforcement so for example that you can see here this is the,"give the less value also you have to optimize. Also, you can find out what will be the tensile strength of the geogrid material is required for the stable slope. So, this also is to be taken care for design. Now, I just said that you can do the number of the layer of the reinforcement. Now, you can see here that this is the slope the height of the slope h. This is the radius and this is the center of the circle and this is o, which is x and Y and you provide the number of the layer of the reinforcement. So, for example, that you can see here",give the less value also you have to optimize also you can find out what will be the tensile strength of the geogrid material is required for the stable slope so this also is to be taken care for design now i just said that you can do the number of the layer of the reinforcement now you can see here that this is the slope the height of the slope h this is the radius and this is the center of the circle and this is o which is x and y and you provide the number of the layer of the reinforcement so for example that you can see here,0.5733
test,5uybKFkufN4,225,M,AVG,SOUTH,20.42,Engineering,Normal Shock Waves / Rayleigh Flow,youtube_aligned,transcript_clean,Transcript,"But if you look at the way we have been writing the expression notice that on the right-hand side we want to involve du over u and M those are the only 2 quantities we want. So, we would really not prefer to have something like this so would were the preferred to replace this with a T0 because we have a dT0 here. We would prefer to have this with a dT0 and",but if you look at the way we have been writing the expression notice that on the right hand side we want to involve du over u and m those are the only two quantities we want so we would really not prefer to have something like this so would were the preferred to replace this with a t0 because we have a dt0 here we would prefer to have this with a dt0 and,"to dT plus 1 over cp times u du and if a substitute for dT and du from the earlier equation I can write this as dT0 is equal to 1 minus m square times T times du over u. But if you look at the way we have been writing the expression notice that on the right-hand side we want to involve du over u and M those are the only 2 quantities we want. So, we would really not prefer to have something like this so would were the preferred to replace this with a T0 because we have a dT0 here. We would prefer to have this with",to dt plus one over cp times u du and if a substitute for dt and du from the earlier equation i can write this as dt0 is equal to one minus m square times t times du over u but if you look at the way we have been writing the expression notice that on the right hand side we want to involve du over u and m those are the only two quantities we want so we would really not prefer to have something like this so would were the preferred to replace this with a t0 because we have a dt0 here we would prefer to have this with,0.5733
test,ZvsSe5sJGdc,60,M,SLOW,WEST,25.37,Engineering,"General Flow Equations Through Porous Media (Contd.), Dupuit's Assumptions",youtube_aligned,transcript_clean,Transcript,d by dx of – k dh by dx into h + d by dy of – k into dh by dy into h,d by dx of k dh by dx into h d by dy of k into dh by dy into h,therefore if we solve this equation one so this equation one becomes d by dx of – k dh by dx into h + d by dy of – k into dh by dy into h,therefore if we solve this equation one so this equation one becomes d by dx of k dh by dx into h d by dy of k into dh by dy into h,0.5714
