split,ID,Speaker_ID,Gender,Speech_Class,Native_Region,Speech_Duration_seconds,Discipline_Group,Topic,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer
test,Zk7u1iDKhCc,175,M,SLOW,NORTH,26.921,Non-Engineering,Improper Integrals,youtube_aligned,transcript_raw,Transcript,the range of the integration infinite; and second be the function is unbounded in the,the range of the integration infinite; and second be the function is unbounded in the,he has introduced the infinite integrals by taking the range of the integration infinite; and second be the function is unbounded in,he has introduced the infinite integrals by taking the range of the integration infinite; and second be the function is unbounded in,0.6
test,BphPV4mGT-0,156,M,AVG,NORTH,24.77,Non-Engineering,Environmental analysis Techniques and impact for organizational growth(contd.),youtube_aligned,transcript_raw,Transcript,"that I do not want to spend time elaborating upon them, but not to touch upon them would be to make your education and learning incomplete. Corruption is very much an environmental factor. And you cannot do a session on environment without talking about corruption. And iIt comes in very small degrees; it comes by way of evading regulation; it comes by way of","that I do not want to spend time elaborating upon them, but not to touch upon them would be to make your education and learning incomplete. Corruption is very much an environmental factor. And you cannot do a session on environment without talking about corruption. And iIt comes in very small degrees; it comes by way of evading regulation; it comes by way of","uninitiated mind will grow up thinking - yes, it can happen. This is where perceptions become as important as reality. Levels of bureaucracy and levels of corruption; now, these are such obvious everyday examples, that I don’t want to spend time elaborating upon them, but not to touch upon them would be to make your education and learning incomplete. Corruption is very much an environmental factor. And you cannot do a session on environment without talking about corruption. And it comes in very small degrees; it comes by way of evading regulation; it comes by way","uninitiated mind will grow up thinking - yes, it can happen. This is where perceptions become as important as reality. Levels of bureaucracy and levels of corruption; now, these are such obvious everyday examples, that I don’t want to spend time elaborating upon them, but not to touch upon them would be to make your education and learning incomplete. Corruption is very much an environmental factor. And you cannot do a session on environment without talking about corruption. And it comes in very small degrees; it comes by way of evading regulation; it comes by way",0.5938
test,5uybKFkufN4,225,M,AVG,SOUTH,20.42,Engineering,Normal Shock Waves / Rayleigh Flow,youtube_aligned,transcript_raw,Transcript,"But if you look at the way we have been writing the expression notice that on the right-hand side we want to involve du over u and M those are the only 2 quantities we want. So, we would really not prefer to have something like this so would were the preferred to replace this with a T0 because we have a dT0 here. We would prefer to have this with a dT0 and","But if you look at the way we have been writing the expression notice that on the right-hand side we want to involve du over u and M those are the only 2 quantities we want. So, we would really not prefer to have something like this so would were the preferred to replace this with a T0 because we have a dT0 here. We would prefer to have this with a dT0 and","to dT plus 1 over cp times u du and if a substitute for dT and du from the earlier equation I can write this as dT0 is equal to 1 minus m square times T times du over u. But if you look at the way we have been writing the expression notice that on the right-hand side we want to involve du over u and M those are the only 2 quantities we want. So, we would really not prefer to have something like this so would were the preferred to replace this with a T0 because we have a dT0 here. We would prefer to have this with","to dT plus 1 over cp times u du and if a substitute for dT and du from the earlier equation I can write this as dT0 is equal to 1 minus m square times T times du over u. But if you look at the way we have been writing the expression notice that on the right-hand side we want to involve du over u and M those are the only 2 quantities we want. So, we would really not prefer to have something like this so would were the preferred to replace this with a T0 because we have a dT0 here. We would prefer to have this with",0.5811
test,lWlCWbhaem8,170,M,SLOW,EAST,26.231,Non-Engineering,Multiple Regression -- Introduction,youtube_aligned,transcript_raw,Transcript,"y given these conditions. So, these are conditional y we say we also write this one as mu of y given X in general term, we will write mu of y given X. If I say y I, then given X i where X i is this","y given these conditions. So, these are conditional y we say we also write this one as mu of y given X in general term, we will write mu of y given X. If I say y I, then given X i where X i is this","that this linear combination of the variate and this variate will basically talk about what will be the value of expected value of y given these conditions. . So, these are conditional y we say we also write this one as µ of y given X in general term, we will write µ of y given X. If I say y I, then given X i where X i is","that this linear combination of the variate and this variate will basically talk about what will be the value of expected value of y given these conditions. . So, these are conditional y we say we also write this one as µ of y given X in general term, we will write µ of y given X. If I say y I, then given X i where X i is",0.5745
test,ucSpyq9VuV4,264,M,AVG,NORTH,24.21,Non-Engineering,mod01lec12,youtube_aligned,transcript_raw,Transcript,transfer equation itself becomes much simpler in the if you use the brightness temperature in the rayleigh jeans limit okay and what happens now so if the medium is optically thick we know what happens the specific intensity becomes equal to the source function right that is what we have seen if the material,transfer equation itself becomes much simpler in the if you use the brightness temperature in the rayleigh jeans limit okay and what happens now so if the medium is optically thick we know what happens the specific intensity becomes equal to the source function right that is what we have seen if the material,tb plus the temperature of the source the source function gets just replaced by the temperature of the material through which the radiation is passing okay so the radiative transfer equation itself becomes much simpler in the if you use the brightness temperature in the rayleigh jeans limit okay and what happens now so if the medium is optically thick we know what happens the specific intensity becomes equal to the source function right that is what we have seen if,tb plus the temperature of the source the source function gets just replaced by the temperature of the material through which the radiation is passing okay so the radiative transfer equation itself becomes much simpler in the if you use the brightness temperature in the rayleigh jeans limit okay and what happens now so if the medium is optically thick we know what happens the specific intensity becomes equal to the source function right that is what we have seen if,0.5741
test,SUiTcHV2paQ,53,M,AVG,EAST,32.09,Engineering,Geosynthetic for Steep Slopes,youtube_aligned,transcript_raw,Transcript,"Now, I just said that you can do the number of the layer of the reinforcement. Now, you can see here that this is the slope the height of the slope h. This is the radius and this is the center of the circle and this is o, which is x and Y and you provide the number of the layer of the reinforcement. So, for example, that you can see here this is the","Now, I just said that you can do the number of the layer of the reinforcement. Now, you can see here that this is the slope the height of the slope h. This is the radius and this is the center of the circle and this is o, which is x and Y and you provide the number of the layer of the reinforcement. So, for example, that you can see here this is the","give the less value also you have to optimize. Also, you can find out what will be the tensile strength of the geogrid material is required for the stable slope. So, this also is to be taken care for design. Now, I just said that you can do the number of the layer of the reinforcement. Now, you can see here that this is the slope the height of the slope h. This is the radius and this is the center of the circle and this is o, which is x and Y and you provide the number of the layer of the reinforcement. So, for example, that you can see here","give the less value also you have to optimize. Also, you can find out what will be the tensile strength of the geogrid material is required for the stable slope. So, this also is to be taken care for design. Now, I just said that you can do the number of the layer of the reinforcement. Now, you can see here that this is the slope the height of the slope h. This is the radius and this is the center of the circle and this is o, which is x and Y and you provide the number of the layer of the reinforcement. So, for example, that you can see here",0.5733
test,txv5MfFdpTo,57,M,SLOW,SOUTH,22.94,Engineering,Lecture 15,youtube_aligned,transcript_raw,Transcript,"For each element, global displacements can be transformed into the local displacements; because, when we want to calculate these axial forces, moments and shear whatever when we solve the global equation system we get global displacements in the global coordinate system we need to convert back into the displacements in the local coordinate system; because, using","For each element, global displacements can be transformed into the local displacements; because, when we want to calculate these axial forces, moments and shear whatever when we solve the global equation system we get global displacements in the global coordinate system we need to convert back into the displacements in the local coordinate system; because, using","3-D frame element can be computed using shape functions and its derivatives as we are doing for the plane frame or trusses or beams that we have seen till now. For each element, global displacements can be transformed into the local displacements; because, when we want to calculate these axial forces, moments and shear when we solve the global equation system we get global displacements in the global coordinate system we need to convert back into the displacements in the local coordinate system; because,","3-D frame element can be computed using shape functions and its derivatives as we are doing for the plane frame or trusses or beams that we have seen till now. For each element, global displacements can be transformed into the local displacements; because, when we want to calculate these axial forces, moments and shear when we solve the global equation system we get global displacements in the global coordinate system we need to convert back into the displacements in the local coordinate system; because,",0.5714
test,coLQ8EfZTQI,161,M,SLOW,SOUTH,25.34,Engineering,Dimensional Cutting Stock Problem(Contd),youtube_aligned,transcript_raw,Transcript,"We get theta equal to 125.75. The forth one is the pattern that leaves, so this is the pattern that leaves and this pattern is going to be replaced by the pattern 0 1 0 2. The new basis will now become 0 0 0 3, which is the last pattern, will be replaced by 125.75.","We get theta equal to 125.75. The forth one is the pattern that leaves, so this is the pattern that leaves and this pattern is going to be replaced by the pattern 0 1 0 2. The new basis will now become 0 0 0 3, which is the last pattern, will be replaced by 125.75.","2; this is 251.49 divided by 2; this is actually 251.5 because this is a recurring 0.83333. So, this will become 251.5 divided by 2 which will give us 125.75. We get theta equal to 125.75. The forth one is the pattern that leaves, so this is the pattern that leaves and this pattern is going to be replaced by the pattern 0 1 0 2. The new basis will now become 0 0 0 3, which is the last pattern, will be replaced","2; this is 251.49 divided by 2; this is actually 251.5 because this is a recurring 0.83333. So, this will become 251.5 divided by 2 which will give us 125.75. We get theta equal to 125.75. The forth one is the pattern that leaves, so this is the pattern that leaves and this pattern is going to be replaced by the pattern 0 1 0 2. The new basis will now become 0 0 0 3, which is the last pattern, will be replaced",0.5714
test,djzzZHbUc80,10,M,AVG,EAST,25.36,Engineering, Foundation of Scientific Computing-31,youtube_aligned,transcript_raw,Transcript,preferred. Central schemes inherently give you C j j equal to 0. If you now look at second order central difference scheme C j j is 0 and these are what you get C j j plus 1 is plus half and C j j minus 1 is minus half and you can work out that expression and this is what you are going to get for the second order central scheme.,preferred. Central schemes inherently give you C j j equal to 0. If you now look at second order central difference scheme C j j is 0 and these are what you get C j j plus 1 is plus half and C j j minus 1 is minus half and you can work out that expression and this is what you are going to get for the second order central scheme.,all central scheme. If I look at the jth node I always put that coefficient equal to 0 so that is something that will tell you why central schemes are preferred. central schemes inherently givesCentral schemes inherently give you C j j equal to 0. Whereas if If you now look at ah say second order central difference scheme so C j j is 0 and these are what you get C j j plus 1 is plus half and C j j minus 1 is minus half and you can work out that expression and this is what you are going to get for the second order,all central scheme. If I look at the jth node I always put that coefficient equal to 0 so that is something that will tell you why central schemes are preferred. central schemes inherently givesCentral schemes inherently give you C j j equal to 0. Whereas if If you now look at ah say second order central difference scheme so C j j is 0 and these are what you get C j j plus 1 is plus half and C j j minus 1 is minus half and you can work out that expression and this is what you are going to get for the second order,0.5694
test,x-Gn-sxbIVU,62,M,FAST,EAST,23.6,Engineering,Probability Distribution of Continuous RVs (Contd...2),youtube_aligned,transcript_raw,Transcript,"And for the same combination of the parameters that is lambda equals to 1 and beta equals to 2that is same p d fthat is shown in last slide if we take that cumulative distribution that is f x is capital f xx,then we will get this type of distribution which is starting from 0 and asymptotic to 1likethistype of distribution we can see.","And for the same combination of the parameters that is lambda equals to 1 and beta equals to 2that is same p d fthat is shown in last slide if we take that cumulative distribution that is f x is capital f xx,then we will get this type of distribution which is starting from 0 and asymptotic to 1likethistype of distribution we can see.","bound this is coming and asymptotic to 0. So, this is your x and this is your f x that is density of probability. . And for the same combination of the parameters that is lambda equals to 1 and beta equals to 2 that is same p d f that is shown in last slide if we take that cumulative distribution that is f x is capital f x x, then we will get this type of distribution which is starting from 0 and asymptotic to 1 like this type of distribution we can see.","bound this is coming and asymptotic to 0. So, this is your x and this is your f x that is density of probability. . And for the same combination of the parameters that is lambda equals to 1 and beta equals to 2 that is same p d f that is shown in last slide if we take that cumulative distribution that is f x is capital f x x, then we will get this type of distribution which is starting from 0 and asymptotic to 1 like this type of distribution we can see.",0.5625
