split,ID,Speaker_ID,Speech_Duration_seconds,Accent,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,AESRC2020-INDIAN-ACCENT-G43652-G43652S2366,AESRC2020-INDIAN-ACCENT-G43652,2.09,INDIAN,tiny,transcript_raw,gold,skip apni mitti,skip apni mitti,Okay.,okay,1.0,0.8667,0.0,0.3333
test,AESRC2020-INDIAN-ACCENT-G63002-G63002S2363,AESRC2020-INDIAN-ACCENT-G63002,4.18,INDIAN,tiny,transcript_raw,gold,does best jumbo wada pav center have takeaway,does best jumbo wada pav center have takeaway,The Dutch based jump-up power center have taken away.,the dutch based jump up power center have taken away,1.0,0.5111,0.25,1.25
test,AESRC2020-INDIAN-ACCENT-G90236-G90236S2355,AESRC2020-INDIAN-ACCENT-G90236,3.115,INDIAN,tiny,transcript_raw,gold,play all episodes of aane wala pal,play all episodes of aane wala pal,please follow us on NAA imbalaur.,please follow us on naa imbalaur,1.0,0.6471,0.0,0.8571
test,AESRC2020-INDIAN-ACCENT-G91301-G91301S2352,AESRC2020-INDIAN-ACCENT-G91301,2.665,INDIAN,tiny,transcript_raw,gold,what genre of music is priyadarshini,what genre of music is priyadarshini,one gender of mu-sliq is pre-editioned.,one gender of mu sliq is pre editioned,1.0,0.5278,0.3333,1.3333
test,AESRC2020-INDIAN-ACCENT-G90527-G90527S2355,AESRC2020-INDIAN-ACCENT-G90527,4.361,INDIAN,tiny,transcript_raw,gold,is palmolive hand wash sea minerals bottle a reliable product,is palmolive hand wash sea minerals bottle a reliable product,This palm olive hand was seen in it as bottle air reliable product.,this palm olive hand was seen in it as bottle air reliable product,0.9,0.2295,0.4,1.3
test,AESRC2020-INDIAN-ACCENT-G32681-G32681S2355,AESRC2020-INDIAN-ACCENT-G32681,4.278,INDIAN,tiny,transcript_raw,gold,when did banda ola azul de zirahuen first debut,when did banda ola azul de zirahuen first debut,"n one, 0, is 1 first debit.",n one 0 is 1 first debit,0.8889,0.6383,0.1111,0.7778
test,AESRC2020-INDIAN-ACCENT-G33434-G33434S2355,AESRC2020-INDIAN-ACCENT-G33434,4.507,INDIAN,tiny,transcript_raw,gold,has the song mwana oyo won any wards,has the song mwana oyo won any wards,"Hashtag song, whanah or you want any words?",hashtag song whanah or you want any words,0.875,0.3333,0.25,1.0
test,AESRC2020-INDIAN-ACCENT-G02684-G02684S2355,AESRC2020-INDIAN-ACCENT-G02684,3.13,INDIAN,tiny,transcript_raw,gold,only play songs by ismael belouch,only play songs by ismael belouch,"Only play songs might be small, be large.",only play songs might be small be large,0.8333,0.4242,0.5,1.3333
test,AESRC2020-INDIAN-ACCENT-G03144-G03144S2366,AESRC2020-INDIAN-ACCENT-G03144,3.115,INDIAN,tiny,transcript_raw,gold,where can i buy mann bharrya,where can i buy mann bharrya,Will can I buy man's body young?,will can i buy man s body young,0.8333,0.5,0.5,1.3333
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S2366,AESRC2020-INDIAN-ACCENT-G03247,3.34,INDIAN,tiny,transcript_raw,gold,play rahmat da darya illahi,play rahmat da darya illahi,"Play, Ramada, Dariya, Ilahi,",play ramada dariya ilahi,0.8,0.1852,0.2,0.8
test,AESRC2020-INDIAN-ACCENT-G13083-G13083S2364,AESRC2020-INDIAN-ACCENT-G13083,2.965,INDIAN,base,transcript_raw,gold,favourite karuthamuthu,favourite karuthamuthu,Favorite Karuta Meyutu?,favorite karuta meyutu,1.5,0.2727,0.0,1.5
test,AESRC2020-INDIAN-ACCENT-G32681-G32681S2355,AESRC2020-INDIAN-ACCENT-G32681,4.278,INDIAN,base,transcript_raw,gold,when did banda ola azul de zirahuen first debut,when did banda ola azul de zirahuen first debut,And in wonderful olives they cumin 1 stone be it...,and in wonderful olives they cumin 1 stone be it,1.1111,0.766,0.0,1.1111
test,AESRC2020-INDIAN-ACCENT-G00847-G00847S3370,AESRC2020-INDIAN-ACCENT-G00847,2.268,INDIAN,base,transcript_raw,gold,laundry reminder,laundry reminder,Lawn re-reminder.,lawn re reminder,1.0,0.1875,0.5,1.5
test,AESRC2020-INDIAN-ACCENT-G00891-G00891S2355,AESRC2020-INDIAN-ACCENT-G00891,2.59,INDIAN,base,transcript_raw,gold,stop playing the mill,stop playing the mill,So stopped playing metなんだ,so stopped playing metなんだ,1.0,0.619,0.25,1.0
test,AESRC2020-INDIAN-ACCENT-G03161-G03161S2365,AESRC2020-INDIAN-ACCENT-G03161,3.217,INDIAN,base,transcript_raw,gold,add sajan ghar jaana hai to up next,add sajan ghar jaana hai to up next,Ed Saajan has to go home to the next house.,ed saajan has to go home to the next house,1.0,0.6286,0.25,1.25
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S2366,AESRC2020-INDIAN-ACCENT-G03247,3.34,INDIAN,base,transcript_raw,gold,play rahmat da darya illahi,play rahmat da darya illahi,,,1.0,1.0,0.0,0.0
test,AESRC2020-INDIAN-ACCENT-G03840-G03840S2373,AESRC2020-INDIAN-ACCENT-G03840,1.97,INDIAN,base,transcript_raw,gold,uninstall choices,uninstall choices,and install choices.,and install choices,1.0,0.1765,0.5,1.5
test,AESRC2020-INDIAN-ACCENT-G13145-G13145S2366,AESRC2020-INDIAN-ACCENT-G13145,3.28,INDIAN,base,transcript_raw,gold,is de souza resorts adult only,is de souza resorts adult only,"If this is your results, add it only.",if this is your results add it only,1.0,0.5,0.3333,1.3333
test,AESRC2020-INDIAN-ACCENT-G13915-G13915S5399,AESRC2020-INDIAN-ACCENT-G13915,6.069,INDIAN,base,transcript_raw,gold,one nine zero four eight six nine one six three,one nine zero four eight six nine one six three,1 9 0 4 8 6 9 1 6 3.,1 9 0 4 8 6 9 1 6 3,1.0,0.8085,0.0,1.0
test,AESRC2020-INDIAN-ACCENT-G33434-G33434S2355,AESRC2020-INDIAN-ACCENT-G33434,4.507,INDIAN,base,transcript_raw,gold,has the song mwana oyo won any wards,has the song mwana oyo won any wards,has to song one or all one in words.,has to song one or all one in words,0.875,0.4444,0.25,1.125
test,AESRC2020-INDIAN-ACCENT-G01955-G01955S2365,AESRC2020-INDIAN-ACCENT-G01955,4.525,INDIAN,base,transcript_raw,gold,what's kevee keyam enterprises contact number,what s kevee keyam enterprises contact number,What's key week I am enterprise is contact number.,what s key week i am enterprise is contact number,0.8571,0.2,0.5714,1.4286
test,AESRC2020-INDIAN-ACCENT-G23773-G23773S2372,AESRC2020-INDIAN-ACCENT-G23773,2.41,INDIAN,base,transcript_raw,gold,where can i watch patton,where can i watch patton,Wicked and I watched Fatten.,wicked and i watched fatten,0.8,0.4167,0.2,1.0
test,AESRC2020-INDIAN-ACCENT-G23952-G23952S2373,AESRC2020-INDIAN-ACCENT-G23952,2.81,INDIAN,base,transcript_raw,gold,play songs similar to buzzkill,play songs similar to buzzkill,Place on similar to bus gear.,place on similar to bus gear,0.8,0.3667,0.4,1.2
test,AESRC2020-INDIAN-ACCENT-G03957-G03957S2373,AESRC2020-INDIAN-ACCENT-G03957,4.191,INDIAN,base,transcript_raw,gold,are pets allowed in the rooms at hotel ines,are pets allowed in the rooms at hotel ines,R-pads allowed in rooms had total in-s.,r pads allowed in rooms had total in s,0.7778,0.3023,0.3333,1.0
test,AESRC2020-INDIAN-ACCENT-G03089-G03089S2365,AESRC2020-INDIAN-ACCENT-G03089,4.645,INDIAN,base,transcript_raw,gold,which awards has m k sankaran namboothiri won,which awards has m k sankaran namboothiri won,which awards has MK Sun Karan Nambu 3-1.,which awards has mk sun karan nambu 3 1,0.75,0.2889,0.375,1.125
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S2365,AESRC2020-INDIAN-ACCENT-G03626,5.64,INDIAN,base,transcript_raw,gold,what year did kuchh jhuki palkain come out,what year did kuchh jhuki palkain come out,I took some dirt cards and come out!,i took some dirt cards and come out,0.75,0.6667,0.25,1.0
test,AESRC2020-INDIAN-ACCENT-G12708-G12708S3370,AESRC2020-INDIAN-ACCENT-G12708,2.307,INDIAN,base,transcript_raw,gold,water should be heat,water should be heat,What I should be hit?,what i should be hit,0.75,0.25,0.5,1.25
test,AESRC2020-INDIAN-ACCENT-G13915-G13915S5400,AESRC2020-INDIAN-ACCENT-G13915,2.826,INDIAN,base,transcript_raw,gold,five fifty four am,five fifty four am,554 AM.,554 am,0.75,0.8333,0.25,0.5
test,AESRC2020-INDIAN-ACCENT-G23656-G23656S2366,AESRC2020-INDIAN-ACCENT-G23656,2.674,INDIAN,base,transcript_raw,gold,show me mundiyan lyrics,show me mundiyan lyrics,Shony Mundia lyrics.,shony mundia lyrics,0.75,0.2609,0.25,0.75
test,AESRC2020-INDIAN-ACCENT-G03086-G03086S2364,AESRC2020-INDIAN-ACCENT-G03086,5.122,INDIAN,base,transcript_raw,gold,remove shows similar to chakravartin ashoka samrat,remove shows similar to chakravartin ashoka samrat,Remove the shows similar to Chakra-worthin Ashok-Sanrat.,remove the shows similar to chakra worthin ashok sanrat,0.7143,0.2,0.5714,1.2857
test,AESRC2020-INDIAN-ACCENT-G43652-G43652S2366,AESRC2020-INDIAN-ACCENT-G43652,2.09,INDIAN,small,transcript_raw,gold,skip apni mitti,skip apni mitti,and skipEmBr다 then let me...,and skipembr다 then let me,1.6667,1.2,0.0,1.6667
test,AESRC2020-INDIAN-ACCENT-G03133-G03133S2364,AESRC2020-INDIAN-ACCENT-G03133,3.186,INDIAN,small,transcript_raw,gold,lay the prince ascetic next,lay the prince ascetic next,Congratulations Sweet's High a 49 tech Outta,congratulations sweet s high a 49 tech outta,1.6,1.2222,0.0,1.6
test,AESRC2020-INDIAN-ACCENT-G13083-G13083S2364,AESRC2020-INDIAN-ACCENT-G13083,2.965,INDIAN,small,transcript_raw,gold,favourite karuthamuthu,favourite karuthamuthu,Favorite Karutham Yudhu?,favorite karutham yudhu,1.5,0.1818,0.0,1.5
test,AESRC2020-INDIAN-ACCENT-G22849-G22849S2354,AESRC2020-INDIAN-ACCENT-G22849,2.961,INDIAN,small,transcript_raw,gold,when was the show yahan main ghar ghar kheli made,when was the show yahan main ghar ghar kheli made,Veganines the show {\an9 Büen with dependent Famicom{\an7 coyto Allegro filing{\an8,veganines the show an9 büen with dependent famicom an7 coyto allegro filing an8,1.2,1.1224,0.2222,1.3
test,AESRC2020-INDIAN-ACCENT-G02287-G02287S3376,AESRC2020-INDIAN-ACCENT-G02287,2.042,INDIAN,small,transcript_raw,gold,adjust direction to,adjust direction to,I just direction tool.,i just direction tool,1.0,0.2105,0.3333,1.3333
test,AESRC2020-INDIAN-ACCENT-G03840-G03840S2373,AESRC2020-INDIAN-ACCENT-G03840,1.97,INDIAN,small,transcript_raw,gold,uninstall choices,uninstall choices,and install choices.,and install choices,1.0,0.1765,0.5,1.5
test,AESRC2020-INDIAN-ACCENT-G13915-G13915S5399,AESRC2020-INDIAN-ACCENT-G13915,6.069,INDIAN,small,transcript_raw,gold,one nine zero four eight six nine one six three,one nine zero four eight six nine one six three,"1, 9, 0, 4, 8, 6, 9, 1, 6, 3.",1 9 0 4 8 6 9 1 6 3,1.0,0.8085,0.0,1.0
test,AESRC2020-INDIAN-ACCENT-G03957-G03957S2373,AESRC2020-INDIAN-ACCENT-G03957,4.191,INDIAN,small,transcript_raw,gold,are pets allowed in the rooms at hotel ines,are pets allowed in the rooms at hotel ines,R-pads allowed in Rome's head hotel in S,r pads allowed in rome s head hotel in s,0.7778,0.3488,0.3333,1.1111
test,AESRC2020-INDIAN-ACCENT-G13915-G13915S5400,AESRC2020-INDIAN-ACCENT-G13915,2.826,INDIAN,small,transcript_raw,gold,five fifty four am,five fifty four am,5.54 am.,5 54 am,0.75,0.7778,0.25,0.75
test,AESRC2020-INDIAN-ACCENT-G63002-G63002S2363,AESRC2020-INDIAN-ACCENT-G63002,4.18,INDIAN,small,transcript_raw,gold,does best jumbo wada pav center have takeaway,does best jumbo wada pav center have takeaway,The best Jumbobada Power Center have take away.,the best jumbobada power center have take away,0.75,0.2222,0.375,1.0
test,AESRC2020-INDIAN-ACCENT-G00891-G00891S2354,AESRC2020-INDIAN-ACCENT-G00891,5.155,INDIAN,small,transcript_raw,gold,play songs by mynampati sreeram chandra,play songs by mynampati sreeram chandra,"Play Songs by Maya Pathy, Shri Ram Chandra.",play songs by maya pathy shri ram chandra,0.6667,0.2051,0.6667,1.3333
test,AESRC2020-INDIAN-ACCENT-G01503-G01503S2354,AESRC2020-INDIAN-ACCENT-G01503,2.653,INDIAN,small,transcript_raw,gold,of it the plot of lioness,of it the plot of lioness,or what is the plot of Linus?,or what is the plot of linus,0.6667,0.4,0.6,1.1667
test,AESRC2020-INDIAN-ACCENT-G02684-G02684S2355,AESRC2020-INDIAN-ACCENT-G02684,3.13,INDIAN,small,transcript_raw,gold,only play songs by ismael belouch,only play songs by ismael belouch,Only play songs while smile be loved,only play songs while smile be loved,0.6667,0.3939,0.5,1.1667
test,AESRC2020-INDIAN-ACCENT-G32681-G32681S2355,AESRC2020-INDIAN-ACCENT-G32681,4.278,INDIAN,small,transcript_raw,gold,when did banda ola azul de zirahuen first debut,when did banda ola azul de zirahuen first debut,When did one daula azul day zero and first debit?,when did one daula azul day zero and first debit,0.6667,0.3191,0.4444,1.1111
test,AESRC2020-INDIAN-ACCENT-G53709-G53709S2373,AESRC2020-INDIAN-ACCENT-G53709,4.96,INDIAN,small,transcript_raw,gold,how large is splashtop wired xd is play free,how large is splashtop wired xd is play free,How large is the flash top wire? X display free.,how large is the flash top wire x display free,0.6667,0.2273,0.5,1.1111
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S2365,AESRC2020-INDIAN-ACCENT-G03626,5.64,INDIAN,small,transcript_raw,gold,what year did kuchh jhuki palkain come out,what year did kuchh jhuki palkain come out,What did it? Kuch juki palke come out.,what did it kuch juki palke come out,0.625,0.2619,0.5,1.0
test,AESRC2020-INDIAN-ACCENT-G12644-G12644S2354,AESRC2020-INDIAN-ACCENT-G12644,4.009,INDIAN,small,transcript_raw,gold,what other songs are by erk tha jerk,what other songs are by erk tha jerk,What are the songs are by Irktha Jook?,what are the songs are by irktha jook,0.625,0.25,0.5,1.0
test,AESRC2020-INDIAN-ACCENT-G23685-G23685S2364,AESRC2020-INDIAN-ACCENT-G23685,4.47,INDIAN,small,transcript_raw,gold,play songs by benedict silberman orchestra and chorus,play songs by benedict silberman orchestra and chorus,"Play songs by Benny Dick, Silverman, Orgestra and Cor...",play songs by benny dick silverman orgestra and cor,0.625,0.1887,0.5,1.125
test,AESRC2020-INDIAN-ACCENT-G01955-G01955S2365,AESRC2020-INDIAN-ACCENT-G01955,4.525,INDIAN,small,transcript_raw,gold,what's kevee keyam enterprises contact number,what s kevee keyam enterprises contact number,Watch Kiwi Kayaam Enterprises Contact Number,watch kiwi kayaam enterprises contact number,0.5714,0.2,0.4286,0.8571
test,AESRC2020-INDIAN-ACCENT-G03903-G03903S2370,AESRC2020-INDIAN-ACCENT-G03903,2.959,INDIAN,small,transcript_raw,gold,change the song to everyday we lit,change the song to everyday we lit,Since the song to every day we lead.,since the song to every day we lead,0.5714,0.2353,0.5714,1.1429
test,AESRC2020-INDIAN-ACCENT-G13083-G13083S2364,AESRC2020-INDIAN-ACCENT-G13083,2.965,INDIAN,medium,transcript_raw,gold,favourite karuthamuthu,favourite karuthamuthu,Favorite. Karuta Mithu.,favorite karuta mithu,1.5,0.1818,0.0,1.5
test,AESRC2020-INDIAN-ACCENT-G90236-G90236S2355,AESRC2020-INDIAN-ACCENT-G90236,3.115,INDIAN,medium,transcript_raw,gold,play all episodes of aane wala pal,play all episodes of aane wala pal,Play all episodes of N.A.V.A.L.A.P.A.L.,play all episodes of n a v a l a p a l,1.2857,0.2647,0.5714,1.8571
test,AESRC2020-INDIAN-ACCENT-G13915-G13915S5399,AESRC2020-INDIAN-ACCENT-G13915,6.069,INDIAN,medium,transcript_raw,gold,one nine zero four eight six nine one six three,one nine zero four eight six nine one six three,190 4869 163.,190 4869 163,1.0,0.9574,0.0,0.3
test,AESRC2020-INDIAN-ACCENT-G13915-G13915S5400,AESRC2020-INDIAN-ACCENT-G13915,2.826,INDIAN,medium,transcript_raw,gold,five fifty four am,five fifty four am,5 54 a.m.,5 54 a m,1.0,0.7778,0.0,1.0
test,AESRC2020-INDIAN-ACCENT-G33434-G33434S2355,AESRC2020-INDIAN-ACCENT-G33434,4.507,INDIAN,medium,transcript_raw,gold,has the song mwana oyo won any wards,has the song mwana oyo won any wards,"Here's the song, Moana or You Want Any Words.",here s the song moana or you want any words,0.875,0.3056,0.375,1.25
test,AESRC2020-INDIAN-ACCENT-G01503-G01503S2354,AESRC2020-INDIAN-ACCENT-G01503,2.653,INDIAN,medium,transcript_raw,gold,of it the plot of lioness,of it the plot of lioness,Or what is the plot of Linus?,or what is the plot of linus,0.6667,0.4,0.6,1.1667
test,AESRC2020-INDIAN-ACCENT-G02287-G02287S3376,AESRC2020-INDIAN-ACCENT-G02287,2.042,INDIAN,medium,transcript_raw,gold,adjust direction to,adjust direction to,Adjust direction to look good,adjust direction to look good,0.6667,0.5263,1.0,1.6667
test,AESRC2020-INDIAN-ACCENT-G02684-G02684S2355,AESRC2020-INDIAN-ACCENT-G02684,3.13,INDIAN,medium,transcript_raw,gold,only play songs by ismael belouch,only play songs by ismael belouch,Only play songs while smile be large.,only play songs while smile be large,0.6667,0.4242,0.5,1.1667
test,AESRC2020-INDIAN-ACCENT-G13963-G13963S1299,AESRC2020-INDIAN-ACCENT-G13963,4.961,INDIAN,medium,transcript_raw,gold,i bet the rope now feels like a such a loser er looser,i bet the rope now feels like a such a loser er looser,"I better rock now, fits like such a looser. Or loser.",i better rock now fits like such a looser or loser,0.6154,0.2407,0.5833,0.8462
test,AESRC2020-INDIAN-ACCENT-G03133-G03133S2364,AESRC2020-INDIAN-ACCENT-G03133,3.186,INDIAN,medium,transcript_raw,gold,lay the prince ascetic next,lay the prince ascetic next,Lay the prints as static next.,lay the prints as static next,0.6,0.2222,0.6,1.2
test,AESRC2020-INDIAN-ACCENT-G01955-G01955S2365,AESRC2020-INDIAN-ACCENT-G01955,4.525,INDIAN,medium,transcript_raw,gold,what's kevee keyam enterprises contact number,what s kevee keyam enterprises contact number,What's Kiwi Qayam Enterprise's contact number?,what s kiwi qayam enterprise s contact number,0.5714,0.1556,0.5714,1.1429
test,AESRC2020-INDIAN-ACCENT-G32681-G32681S2355,AESRC2020-INDIAN-ACCENT-G32681,4.278,INDIAN,medium,transcript_raw,gold,when did banda ola azul de zirahuen first debut,when did banda ola azul de zirahuen first debut,When did Bandawla Azul Day Zero 1 first debut?,when did bandawla azul day zero 1 first debut,0.5556,0.2128,0.5556,1.0
test,AESRC2020-INDIAN-ACCENT-G53709-G53709S2373,AESRC2020-INDIAN-ACCENT-G53709,4.96,INDIAN,medium,transcript_raw,gold,how large is splashtop wired xd is play free,how large is splashtop wired xd is play free,How large is splash top wired? XDisplay Free,how large is splash top wired xdisplay free,0.5556,0.0682,0.625,0.8889
test,AESRC2020-INDIAN-ACCENT-G90236-G90236S2354,AESRC2020-INDIAN-ACCENT-G90236,3.42,INDIAN,medium,transcript_raw,gold,how long has the snow gone girl been airing,how long has the snow gone girl been airing,How long has this no-gon girl been a ring?,how long has this no gon girl been a ring,0.5556,0.1395,0.5556,1.1111
test,AESRC2020-INDIAN-ACCENT-G02725-G02725S2354,AESRC2020-INDIAN-ACCENT-G02725,4.354,INDIAN,medium,transcript_raw,gold,tell me more about the show yahan main ghar ghar kheli,tell me more about the show yahan main ghar ghar kheli,Tell me more about the show. Here I played house to house.,tell me more about the show here i played house to house,0.5455,0.4444,0.6,1.0909
test,AESRC2020-INDIAN-ACCENT-G02032-G02032S2363,AESRC2020-INDIAN-ACCENT-G02032,5.362,INDIAN,medium,transcript_raw,gold,create a playlist with only tn seshagopalan songs,create a playlist with only tn seshagopalan songs,Create a playlist with only T and Shesha Gopalan songs.,create a playlist with only t and shesha gopalan songs,0.5,0.102,0.75,1.25
test,AESRC2020-INDIAN-ACCENT-G03218-G03218S2365,AESRC2020-INDIAN-ACCENT-G03218,3.912,INDIAN,medium,transcript_raw,gold,what is quinte west weekly forecast,what is quinte west weekly forecast,What is kind to waste weekly forecast?,what is kind to waste weekly forecast,0.5,0.2,0.6667,1.1667
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S2365,AESRC2020-INDIAN-ACCENT-G03556,2.179,INDIAN,medium,transcript_raw,gold,skip chitrahaar,skip chitrahaar,Skip Chitrahar,skip chitrahar,0.5,0.0667,0.5,1.0
test,AESRC2020-INDIAN-ACCENT-G13217-G13217S2366,AESRC2020-INDIAN-ACCENT-G13217,3.04,INDIAN,medium,transcript_raw,gold,what are hornweb top five songs,what are hornweb top five songs,What are horn web top 5 songs?,what are horn web top 5 songs,0.5,0.1613,0.6667,1.1667
test,AESRC2020-INDIAN-ACCENT-G13240-G13240S2366,AESRC2020-INDIAN-ACCENT-G13240,3.93,INDIAN,medium,transcript_raw,gold,find similar music videos to alright for you,find similar music videos to alright for you,"Find similar music videos too, I will write for you.",find similar music videos too i will write for you,0.5,0.25,0.75,1.25
test,AESRC2020-INDIAN-ACCENT-G13083-G13083S2364,AESRC2020-INDIAN-ACCENT-G13083,2.965,INDIAN,large,transcript_raw,gold,favourite karuthamuthu,favourite karuthamuthu,Favorite? Karu Tamil Tu.,favorite karu tamil tu,2.0,0.3182,0.0,2.0
test,AESRC2020-INDIAN-ACCENT-G13915-G13915S5399,AESRC2020-INDIAN-ACCENT-G13915,6.069,INDIAN,large,transcript_raw,gold,one nine zero four eight six nine one six three,one nine zero four eight six nine one six three,1904869163,1904869163,1.0,1.0,0.0,0.1
test,AESRC2020-INDIAN-ACCENT-G13915-G13915S5400,AESRC2020-INDIAN-ACCENT-G13915,2.826,INDIAN,large,transcript_raw,gold,five fifty four am,five fifty four am,5.54 am,5 54 am,0.75,0.7778,0.25,0.75
test,AESRC2020-INDIAN-ACCENT-G11445-G11445S2354,AESRC2020-INDIAN-ACCENT-G11445,3.753,INDIAN,large,transcript_raw,gold,does kishore kumar have an upcoming release,does kishore kumar have an upcoming release,Dust ke shor kumar hai when upcoming release?,dust ke shor kumar hai when upcoming release,0.7143,0.2558,0.4286,1.1429
test,AESRC2020-INDIAN-ACCENT-G01503-G01503S2354,AESRC2020-INDIAN-ACCENT-G01503,2.653,INDIAN,large,transcript_raw,gold,of it the plot of lioness,of it the plot of lioness,Or what is the plot of Linus?,or what is the plot of linus,0.6667,0.4,0.6,1.1667
test,AESRC2020-INDIAN-ACCENT-G02684-G02684S2355,AESRC2020-INDIAN-ACCENT-G02684,3.13,INDIAN,large,transcript_raw,gold,only play songs by ismael belouch,only play songs by ismael belouch,Only play songs while smile be large.,only play songs while smile be large,0.6667,0.4242,0.5,1.1667
test,AESRC2020-INDIAN-ACCENT-G32681-G32681S2355,AESRC2020-INDIAN-ACCENT-G32681,4.278,INDIAN,large,transcript_raw,gold,when did banda ola azul de zirahuen first debut,when did banda ola azul de zirahuen first debut,when did one dollar azul day zero and first debit,when did one dollar azul day zero and first debit,0.6667,0.3404,0.4444,1.1111
test,AESRC2020-INDIAN-ACCENT-G03133-G03133S2364,AESRC2020-INDIAN-ACCENT-G03133,3.186,INDIAN,large,transcript_raw,gold,lay the prince ascetic next,lay the prince ascetic next,Play the Prince as Ketik next.,play the prince as ketik next,0.6,0.1481,0.6,1.2
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S2366,AESRC2020-INDIAN-ACCENT-G03247,3.34,INDIAN,large,transcript_raw,gold,play rahmat da darya illahi,play rahmat da darya illahi,Play Rehmat Da Dariya Ilahi.,play rehmat da dariya ilahi,0.6,0.1111,0.4,1.0
test,AESRC2020-INDIAN-ACCENT-G23739-G23739S2373,AESRC2020-INDIAN-ACCENT-G23739,4.238,INDIAN,large,transcript_raw,gold,add nutritiously nicola to my watch list,add nutritiously nicola to my watch list,Add NutritiouslyNikola to my watchlist.,add nutritiouslynikola to my watchlist,0.5714,0.075,0.4286,0.7143
test,AESRC2020-INDIAN-ACCENT-G03453-G03453S2355,AESRC2020-INDIAN-ACCENT-G03453,3.819,INDIAN,large,transcript_raw,gold,add the show jeet jayenge hum to the queue,add the show jeet jayenge hum to the queue,"At the show, we will win the queue.",at the show we will win the queue,0.5556,0.4286,0.375,0.8889
test,AESRC2020-INDIAN-ACCENT-G53709-G53709S2373,AESRC2020-INDIAN-ACCENT-G53709,4.96,INDIAN,large,transcript_raw,gold,how large is splashtop wired xd is play free,how large is splashtop wired xd is play free,How large is splash top wired as display free?,how large is splash top wired as display free,0.5556,0.1136,0.625,1.0
