ID,duration_seconds,latency_seconds,rtf,hypothesis_chars
Dsi7x-A89Mw,27.379,0.5171,0.0189,313
3pDVU2ptuXc,22.96,0.6107,0.0266,369
yuE86XeGhEA,23.92,0.4026,0.0168,194
M6ku5oRrpVQ,18.03,0.4316,0.0239,223
7-E1_n1OKY8,24.63,0.8834,0.0359,311
1hadPYzPb8A,22.71,0.257,0.0113,87
7nJvMid1nQ0,13.91,0.3281,0.0236,186
s8fWxRWXzyA,21.049,0.5489,0.0261,343
XorYn_oYRv0,25.47,0.529,0.0208,317
RjZJjneJ5fk,23.11,0.5325,0.023,347
ZcTTkCWnQNg,28.5,0.4916,0.0173,248
gCfnDn6AzBE,17.03,0.4332,0.0254,268
PU_viTA3Fco,34.279,0.5653,0.0165,313
ZkTa-yNNaNE,25.21,0.5715,0.0227,353
en84VHnVyCU,21.859,0.4305,0.0197,269
z3MFZezdkz4,23.92,0.3797,0.0159,253
WL93rGYf7s0,26.02,0.5108,0.0196,377
IfVWwZipn-k,22.97,0.5852,0.0255,363
zk1lXf7Ceiw,1.0,0.1311,0.1311,17
dYvgdN3YRAM,28.74,0.3265,0.0114,165
jqhQx9U9kok,24.44,0.3652,0.0149,205
qfiAIzh2pJQ,16.15,0.3568,0.0221,191
f9JJo49xzj8,21.53,0.3974,0.0185,222
DSdVV8TQUR0,22.041,0.3931,0.0178,233
LclyvV5awb0,26.421,0.4891,0.0185,340
lnD212vbPSk,26.769,0.6681,0.025,327
4UFmjCPnhsQ,21.61,0.3765,0.0174,198
Lmi6BPLres4,24.16,0.5396,0.0223,341
P5hzwY7_Uzc,20.49,0.5365,0.0262,361
fMJl01wbmWE,27.32,0.6225,0.0228,374
foW2vtPWEU8,31.81,0.4757,0.015,313
tmNsUXD4SXs,25.74,0.4137,0.0161,256
OayFGB9Mrw8,38.08,0.5932,0.0156,315
aGvMubj8NXk,17.03,0.3886,0.0228,226
vkjWQzyTjHU,23.111,0.3504,0.0152,193
h0hZcIex-Z8,27.74,0.3187,0.0115,163
ozUsYH3cwVs,19.82,0.5158,0.026,261
_vnEfLfXxIs,26.25,0.5444,0.0207,340
JmyxDMTpQ4o,33.389,0.5663,0.017,306
cx5b0kyu-jU,33.31,0.5863,0.0176,341
4qWsaupbZY0,24.059,0.553,0.023,366
ZLmqtF2FtkU,21.85,0.4262,0.0195,234
ZZUYzTsBk-0,24.86,0.363,0.0146,180
6I6gTPIZeOk,24.38,0.5531,0.0227,356
oSQofaxaWck,26.31,0.3852,0.0146,238
wb3wDTrr9dM,29.081,0.492,0.0169,299
Mm9puwlIm5g,24.53,0.619,0.0252,376
phd9TqHW03Q,25.65,0.5318,0.0207,343
tPcTenIPQm4,23.38,0.5815,0.0249,393
cTJ45VdTtEU,25.269,0.4929,0.0195,249
Sg7Q_dC_fWU,22.58,0.4575,0.0203,317
B7Z2U2PsmhY,22.65,0.4897,0.0216,358
_KdWxyWHsqk,20.82,0.5097,0.0245,348
ExG0ToMUsEM,26.3,0.4108,0.0156,160
vggipesVGRU,79.47,0.5999,0.0075,326
XGTOLHxeHCg,47.39,0.5016,0.0106,318
ksh6OMRFroI,22.93,0.4296,0.0187,232
_rucNS_YpzQ,16.13,0.5055,0.0313,349
p1ZHzSEsCPc,26.411,0.6685,0.0253,342
CFfekXgxHPk,25.86,0.5529,0.0214,273
WHWEHwcSI8E,18.87,0.4655,0.0247,307
f-lP08Fiz-s,26.17,0.6203,0.0237,385
