ID,duration_seconds,latency_seconds,rtf,hypothesis_chars
M4qSgILzluk,23.92,0.5109,0.0214,257
ID_gk0aSo0Y,23.95,1.2085,0.0505,607
h6PayciBR2U,23.159,3.4437,0.1487,357
qij9U1yUXdk,27.689,0.426,0.0154,268
tg4fRsBUkt8,28.931,0.5153,0.0178,348
2O7hALzoIBw,37.64,0.6093,0.0162,352
5uybKFkufN4,20.42,0.5969,0.0292,349
TSU2VE38qUI,20.4,0.4979,0.0244,351
jtMZfLViZu8,37.02,0.6918,0.0187,365
2eMzsfgLgsE,25.179,0.4735,0.0188,327
L5dDpM_qFw8,24.2,0.4585,0.0189,310
WUCMavXbJo4,23.3,0.9705,0.0417,366
K9O2HfajDrY,16.21,0.3175,0.0196,165
CCs22FNcCfU,16.229,0.4601,0.0283,280
xYs72hkKM1M,27.17,0.5361,0.0197,309
pPOXG7XRKTw,16.829,0.449,0.0267,250
3iplfAfGzzI,37.9,0.4978,0.0131,249
7so_WOmSgGo,25.499,0.4138,0.0162,228
E6bPBhZsMUI,24.98,0.5178,0.0207,320
yqx3UQ5_bIE,19.72,0.4233,0.0215,236
4KAQJhDy1Dk,18.53,0.4514,0.0244,299
nwcOtus_7eo,13.909,0.2828,0.0203,87
waKLGmYW6E8,28.481,0.7247,0.0254,283
q4E9yaulqyc,25.43,0.5336,0.021,300
ZR-OJM3NETw,19.18,0.3549,0.0185,205
I71o7J0ZZq0,17.08,0.3788,0.0222,209
l8kIWLWfbZ8,15.83,0.4029,0.0255,112
jqFJ9csUH8g,28.41,0.5526,0.0194,348
8NxgVHsiezY,38.819,0.5391,0.0139,318
3rvPfIT3Wro,22.65,1.7469,0.0771,419
RjZw8KxBmXI,21.8,0.3567,0.0164,189
691g3ilakqY,34.54,0.5119,0.0148,246
mMQxPjw5r0U,47.81,4.3284,0.0905,330
h6F6G4ZZuiA,28.85,0.5381,0.0187,278
SUiTcHV2paQ,32.09,1.5588,0.0486,336
Dsi7x-A89Mw,27.379,0.5092,0.0186,311
3pDVU2ptuXc,22.96,0.5484,0.0239,365
yuE86XeGhEA,23.92,0.4133,0.0173,187
M6ku5oRrpVQ,18.03,0.3851,0.0214,231
7-E1_n1OKY8,24.63,0.3907,0.0159,256
1hadPYzPb8A,22.71,0.2549,0.0112,106
7nJvMid1nQ0,13.91,0.3393,0.0244,199
s8fWxRWXzyA,21.049,2.4978,0.1187,364
XorYn_oYRv0,25.47,0.5042,0.0198,333
RjZJjneJ5fk,23.11,0.4683,0.0203,332
ZcTTkCWnQNg,28.5,0.498,0.0175,278
gCfnDn6AzBE,17.03,2.9575,0.1737,577
PU_viTA3Fco,34.279,0.5321,0.0155,300
ZkTa-yNNaNE,25.21,0.5824,0.0231,369
en84VHnVyCU,21.859,0.8386,0.0384,301
z3MFZezdkz4,23.92,0.6437,0.0269,259
WL93rGYf7s0,26.02,0.5421,0.0208,383
IfVWwZipn-k,22.97,0.5674,0.0247,368
zk1lXf7Ceiw,1.0,0.1651,0.1651,23
dYvgdN3YRAM,28.74,3.9706,0.1382,543
jqhQx9U9kok,24.44,0.3614,0.0148,221
qfiAIzh2pJQ,16.15,0.3634,0.0225,195
f9JJo49xzj8,21.53,0.3913,0.0182,225
DSdVV8TQUR0,22.041,0.4138,0.0188,231
LclyvV5awb0,26.421,0.4998,0.0189,345
lnD212vbPSk,26.769,0.5886,0.022,347
4UFmjCPnhsQ,21.61,0.3571,0.0165,195
Lmi6BPLres4,24.16,0.5235,0.0217,332
P5hzwY7_Uzc,20.49,0.5475,0.0267,361
fMJl01wbmWE,27.32,0.6614,0.0242,391
foW2vtPWEU8,31.81,0.4964,0.0156,312
tmNsUXD4SXs,25.74,0.3419,0.0133,192
OayFGB9Mrw8,38.08,0.5938,0.0156,318
aGvMubj8NXk,17.03,0.753,0.0442,244
vkjWQzyTjHU,23.111,0.4308,0.0186,240
h0hZcIex-Z8,27.74,0.3727,0.0134,178
ozUsYH3cwVs,19.82,0.4612,0.0233,264
_vnEfLfXxIs,26.25,0.8537,0.0325,361
JmyxDMTpQ4o,33.389,0.6,0.018,339
cx5b0kyu-jU,33.31,0.6212,0.0186,356
4qWsaupbZY0,24.059,0.814,0.0338,364
ZLmqtF2FtkU,21.85,0.4336,0.0198,239
ZZUYzTsBk-0,24.86,0.4233,0.017,191
6I6gTPIZeOk,24.38,0.5559,0.0228,362
oSQofaxaWck,26.31,0.4389,0.0167,252
wb3wDTrr9dM,29.081,0.5051,0.0174,302
Mm9puwlIm5g,24.53,0.63,0.0257,380
phd9TqHW03Q,25.65,1.3413,0.0523,356
tPcTenIPQm4,23.38,0.5614,0.024,398
cTJ45VdTtEU,25.269,0.4908,0.0194,248
Sg7Q_dC_fWU,22.58,0.4669,0.0207,321
B7Z2U2PsmhY,22.65,0.4737,0.0209,365
_KdWxyWHsqk,20.82,0.5012,0.0241,353
ExG0ToMUsEM,26.3,0.3611,0.0137,168
vggipesVGRU,79.47,0.6162,0.0078,348
XGTOLHxeHCg,47.39,0.8926,0.0188,592
ksh6OMRFroI,22.93,0.4464,0.0195,235
_rucNS_YpzQ,16.13,0.4795,0.0297,348
p1ZHzSEsCPc,26.411,0.6575,0.0249,351
CFfekXgxHPk,25.86,2.8936,0.1119,275
WHWEHwcSI8E,18.87,0.4778,0.0253,290
f-lP08Fiz-s,26.17,0.5497,0.021,374
