ID,duration_seconds,latency_seconds,rtf,hypothesis_chars
cx5b0kyu-jU,33.31,0.133,0.004,355
4qWsaupbZY0,24.059,0.1054,0.0044,355
ZLmqtF2FtkU,21.85,0.1002,0.0046,236
ZZUYzTsBk-0,24.86,0.1037,0.0042,182
6I6gTPIZeOk,24.38,0.104,0.0043,358
oSQofaxaWck,26.31,0.1126,0.0043,245
wb3wDTrr9dM,29.081,0.1207,0.0042,294
Mm9puwlIm5g,24.53,0.1045,0.0043,373
phd9TqHW03Q,25.65,0.1141,0.0044,334
tPcTenIPQm4,23.38,0.1047,0.0045,410
cTJ45VdTtEU,25.269,0.1065,0.0042,244
Sg7Q_dC_fWU,22.58,0.1056,0.0047,316
B7Z2U2PsmhY,22.65,0.1048,0.0046,359
_KdWxyWHsqk,20.82,0.1075,0.0052,344
ExG0ToMUsEM,26.3,0.1208,0.0046,167
vggipesVGRU,79.47,0.2817,0.0035,320
XGTOLHxeHCg,47.39,0.167,0.0035,310
ksh6OMRFroI,22.93,0.1032,0.0045,233
_rucNS_YpzQ,16.13,0.0919,0.0057,346
p1ZHzSEsCPc,26.411,0.1136,0.0043,397
CFfekXgxHPk,25.86,0.1158,0.0045,270
WHWEHwcSI8E,18.87,0.0945,0.005,298
f-lP08Fiz-s,26.17,0.1144,0.0044,366
