ID,duration_seconds,latency_seconds,rtf,hypothesis_chars
FXEgxrRFVMQ,17.31,1.5084,0.0871,158
4LgvOdyaJ04,23.82,2.637,0.1107,358
kVr9gGPuThY,20.959,1.4546,0.0694,175
d7gzALqU95Y,28.34,2.8241,0.0996,371
trHd9k3WKWg,33.63,3.0595,0.091,369
zz3cEoeWrUo,20.53,2.1078,0.1027,230
DzF13C0g40A,24.42,1.4972,0.0613,164
jcds3fbVLg0,27.45,1.7846,0.065,167
djzzZHbUc80,25.36,3.3897,0.1337,334
gxges_uq5lc,23.58,2.0421,0.0866,259
PcQlvbmHDVY,28.38,2.3594,0.0831,273
aGM0r3QsYYU,35.669,2.6333,0.0738,373
p-JPAGGOvjU,22.07,1.5865,0.0719,195
Y03fkk2zdOE,23.7,2.056,0.0868,258
pLPQGrvV4_g,29.071,3.0028,0.1033,369
lmr4kETnwi0,22.05,2.4877,0.1128,337
7r7rLJqhBBw,19.851,2.7798,0.14,346
JVdBgP5SD14,29.74,2.8469,0.0957,345
rL47ZBWKRd0,19.65,3.2776,0.1668,359
4vl_r79DBKU,24.459,2.3941,0.0979,303
UfS8-eLsxRA,24.41,2.7488,0.1126,342
qXZ11_ZbxOs,26.8,3.2716,0.1221,346
EayOCWaiRkw,27.8,2.0792,0.0748,270
2LyY4t0Gfvs,34.231,3.4554,0.1009,412
Byf8i1KkBiY,20.381,1.7941,0.088,187
hric4h80PDc,22.6,2.5374,0.1123,316
zVkYmU_CUTs,16.759,2.0551,0.1226,275
LORmHAC_vPo,29.63,1.2672,0.0428,109
DPy4x6ffCrw,18.87,2.3577,0.1249,311
OhERfauZmg0,27.86,2.9825,0.1071,309
6aec4K8H9lE,36.23,3.5304,0.0974,349
Rm-APM83TKc,21.98,2.7346,0.1244,299
_Bds8lC3Pog,25.27,3.1633,0.1252,358
o3mpbZ_FRd0,5.34,0.6341,0.1188,43
4WM8zLqbEsE,22.081,5.2993,0.24,448
9xvvXx96_CI,26.29,2.1311,0.0811,273
Ok57xBmSU-o,25.721,2.0858,0.0811,254
x-Gn-sxbIVU,23.6,2.9468,0.1249,347
eF5IzBMbQrc,21.29,1.4365,0.0675,164
994ZNi7rSXo,23.59,3.5019,0.1484,301
irudCaBrij0,22.46,2.0742,0.0923,257
DWsJ_XUm23s,18.631,2.2983,0.1234,267
G0cJFabIo7c,21.23,2.5729,0.1212,273
0JJxZ-OSEek,24.23,2.9913,0.1235,376
_h6CSuwWqYg,18.89,2.6529,0.1404,323
8v1gUk4Mp2E,29.539,2.8062,0.095,361
3GANGKHWwL4,22.43,2.3291,0.1038,249
VmnzH3GZiKw,20.709,2.7128,0.131,349
YbxyPM62bmM,22.57,1.442,0.0639,133
bkzKVsIEjxk,38.81,4.1268,0.1063,373
BEkK73VEjes,29.7,4.4241,0.149,345
BFBPD4Og4Ts,23.88,2.4715,0.1035,321
pu2OzGhv1HI,29.3,2.981,0.1017,362
ZIHXB0bF7jI,24.0,2.7851,0.116,349
drt3AtQPQmE,26.901,3.0035,0.1116,313
_HSRZMTQCF4,27.99,1.9659,0.0702,178
_45M-dO99-M,31.5,2.7246,0.0865,314
Vpoi5W6a3lo,17.64,2.3981,0.1359,293
gQ3q2G4bWz4,22.42,1.9039,0.0849,222
aCvceLLrE0k,29.62,3.004,0.1014,338
KYbmJo4gN8c,16.239,2.453,0.1511,265
M4qSgILzluk,23.92,2.5234,0.1055,258
ID_gk0aSo0Y,23.95,2.1091,0.0881,295
h6PayciBR2U,23.159,2.1897,0.0946,283
qij9U1yUXdk,27.689,2.0268,0.0732,267
tg4fRsBUkt8,28.931,2.8994,0.1002,350
2O7hALzoIBw,37.64,2.8744,0.0764,312
5uybKFkufN4,20.42,3.0692,0.1503,345
TSU2VE38qUI,20.4,2.9389,0.1441,371
jtMZfLViZu8,37.02,3.9769,0.1074,376
2eMzsfgLgsE,25.179,2.6003,0.1033,333
L5dDpM_qFw8,24.2,2.4114,0.0996,308
WUCMavXbJo4,23.3,3.0608,0.1314,348
K9O2HfajDrY,16.21,1.593,0.0983,175
CCs22FNcCfU,16.229,2.6717,0.1646,324
xYs72hkKM1M,27.17,3.1413,0.1156,346
pPOXG7XRKTw,16.829,2.19,0.1301,241
3iplfAfGzzI,37.9,2.5196,0.0665,265
7so_WOmSgGo,25.499,2.043,0.0801,251
E6bPBhZsMUI,24.98,2.7936,0.1118,339
yqx3UQ5_bIE,19.72,2.2398,0.1136,236
4KAQJhDy1Dk,18.53,2.3833,0.1286,306
nwcOtus_7eo,13.909,1.2917,0.0929,88
waKLGmYW6E8,28.481,2.0168,0.0708,282
q4E9yaulqyc,25.43,2.476,0.0974,301
ZR-OJM3NETw,19.18,1.8062,0.0942,220
I71o7J0ZZq0,17.08,1.8415,0.1078,209
l8kIWLWfbZ8,15.83,1.4174,0.0895,103
jqFJ9csUH8g,28.41,3.1076,0.1094,347
8NxgVHsiezY,38.819,2.8193,0.0726,316
3rvPfIT3Wro,22.65,3.1176,0.1376,363
RjZw8KxBmXI,21.8,1.4812,0.0679,187
691g3ilakqY,34.54,2.523,0.073,263
mMQxPjw5r0U,47.81,3.345,0.07,285
h6F6G4ZZuiA,28.85,2.6933,0.0934,280
SUiTcHV2paQ,32.09,3.0513,0.0951,337
Dsi7x-A89Mw,27.379,2.7378,0.1,312
3pDVU2ptuXc,22.96,3.3484,0.1458,382
yuE86XeGhEA,23.92,2.0873,0.0873,188
M6ku5oRrpVQ,18.03,1.9554,0.1085,229
7-E1_n1OKY8,24.63,2.1651,0.0879,277
1hadPYzPb8A,22.71,1.0937,0.0482,89
7nJvMid1nQ0,13.91,1.5066,0.1083,193
s8fWxRWXzyA,21.049,3.1294,0.1487,341
XorYn_oYRv0,25.47,2.9274,0.1149,337
RjZJjneJ5fk,23.11,2.9512,0.1277,366
ZcTTkCWnQNg,28.5,2.3751,0.0833,242
gCfnDn6AzBE,17.03,2.1284,0.125,270
PU_viTA3Fco,34.279,2.7975,0.0816,302
ZkTa-yNNaNE,25.21,3.059,0.1213,349
en84VHnVyCU,21.859,2.1,0.0961,264
z3MFZezdkz4,23.92,1.9476,0.0814,257
WL93rGYf7s0,26.02,2.9788,0.1145,378
IfVWwZipn-k,22.97,3.2742,0.1425,363
zk1lXf7Ceiw,1.0,0.3794,0.3794,17
dYvgdN3YRAM,28.74,1.4097,0.0491,164
jqhQx9U9kok,24.44,1.7608,0.072,214
qfiAIzh2pJQ,16.15,1.8076,0.1119,192
f9JJo49xzj8,21.53,1.9191,0.0891,221
DSdVV8TQUR0,22.041,2.0798,0.0944,243
LclyvV5awb0,26.421,2.6777,0.1013,354
lnD212vbPSk,26.769,3.6179,0.1352,338
4UFmjCPnhsQ,21.61,1.8828,0.0871,203
Lmi6BPLres4,24.16,3.0667,0.1269,332
P5hzwY7_Uzc,20.49,4.1242,0.2013,361
fMJl01wbmWE,27.32,3.6732,0.1345,390
foW2vtPWEU8,31.81,2.5152,0.0791,309
tmNsUXD4SXs,25.74,1.6963,0.0659,192
OayFGB9Mrw8,38.08,3.0756,0.0808,315
aGvMubj8NXk,17.03,14.7089,0.8637,445
vkjWQzyTjHU,23.111,1.7255,0.0747,193
h0hZcIex-Z8,27.74,1.4683,0.0529,160
ozUsYH3cwVs,19.82,4.3917,0.2216,306
_vnEfLfXxIs,26.25,3.0562,0.1164,359
JmyxDMTpQ4o,33.389,3.4997,0.1048,350
cx5b0kyu-jU,33.31,3.5235,0.1058,351
4qWsaupbZY0,24.059,2.8658,0.1191,369
ZLmqtF2FtkU,21.85,2.1856,0.1,240
ZZUYzTsBk-0,24.86,1.805,0.0726,190
6I6gTPIZeOk,24.38,3.108,0.1275,367
oSQofaxaWck,26.31,2.1605,0.0821,252
wb3wDTrr9dM,29.081,2.9678,0.1021,308
Mm9puwlIm5g,24.53,3.1471,0.1283,359
phd9TqHW03Q,25.65,2.9235,0.114,347
tPcTenIPQm4,23.38,3.3133,0.1417,399
cTJ45VdTtEU,25.269,2.5091,0.0993,263
Sg7Q_dC_fWU,22.58,2.4485,0.1084,319
B7Z2U2PsmhY,22.65,2.7397,0.121,371
_KdWxyWHsqk,20.82,2.7943,0.1342,351
ExG0ToMUsEM,26.3,2.0846,0.0793,174
vggipesVGRU,79.47,3.461,0.0436,403
XGTOLHxeHCg,47.39,2.9727,0.0627,354
ksh6OMRFroI,22.93,2.1939,0.0957,237
_rucNS_YpzQ,16.13,2.7361,0.1696,347
p1ZHzSEsCPc,26.411,3.549,0.1344,349
CFfekXgxHPk,25.86,2.6163,0.1012,264
WHWEHwcSI8E,18.87,2.3032,0.1221,306
f-lP08Fiz-s,26.17,2.8611,0.1093,376
