ID,duration_seconds,latency_seconds,rtf,hypothesis_chars
_45M-dO99-M,31.5,0.6802,0.0216,315
Vpoi5W6a3lo,17.64,0.877,0.0497,317
gQ3q2G4bWz4,22.42,0.4639,0.0207,225
aCvceLLrE0k,29.62,0.6461,0.0218,270
KYbmJo4gN8c,16.239,0.6184,0.0381,269
M4qSgILzluk,23.92,0.6607,0.0276,252
ID_gk0aSo0Y,23.95,0.5858,0.0245,296
h6PayciBR2U,23.159,0.5647,0.0244,284
qij9U1yUXdk,27.689,0.5486,0.0198,266
tg4fRsBUkt8,28.931,0.687,0.0237,351
2O7hALzoIBw,37.64,0.6773,0.018,302
5uybKFkufN4,20.42,0.9371,0.0459,456
TSU2VE38qUI,20.4,0.7496,0.0367,358
jtMZfLViZu8,37.02,0.8195,0.0221,358
2eMzsfgLgsE,25.179,0.6422,0.0255,324
L5dDpM_qFw8,24.2,0.6558,0.0271,319
WUCMavXbJo4,23.3,0.6052,0.026,349
K9O2HfajDrY,16.21,0.426,0.0263,166
CCs22FNcCfU,16.229,0.5718,0.0352,273
xYs72hkKM1M,27.17,0.7104,0.0261,299
pPOXG7XRKTw,16.829,0.6581,0.0391,265
3iplfAfGzzI,37.9,0.5982,0.0158,250
7so_WOmSgGo,25.499,0.4704,0.0184,232
E6bPBhZsMUI,24.98,0.6995,0.028,322
yqx3UQ5_bIE,19.72,0.5888,0.0299,242
4KAQJhDy1Dk,18.53,0.6647,0.0359,292
nwcOtus_7eo,13.909,0.3172,0.0228,81
waKLGmYW6E8,28.481,0.5232,0.0184,266
q4E9yaulqyc,25.43,0.6625,0.0261,304
ZR-OJM3NETw,19.18,0.4742,0.0247,187
I71o7J0ZZq0,17.08,0.5238,0.0307,214
l8kIWLWfbZ8,15.83,0.3794,0.024,105
jqFJ9csUH8g,28.41,0.8474,0.0298,339
8NxgVHsiezY,38.819,0.7121,0.0183,310
3rvPfIT3Wro,22.65,0.7458,0.0329,344
RjZw8KxBmXI,21.8,0.3941,0.0181,188
691g3ilakqY,34.54,0.6534,0.0189,253
mMQxPjw5r0U,47.81,0.8735,0.0183,289
h6F6G4ZZuiA,28.85,0.8952,0.031,408
SUiTcHV2paQ,32.09,0.7522,0.0234,336
Dsi7x-A89Mw,27.379,0.6851,0.025,314
3pDVU2ptuXc,22.96,0.8267,0.036,380
yuE86XeGhEA,23.92,0.5444,0.0228,188
M6ku5oRrpVQ,18.03,0.5586,0.031,234
7-E1_n1OKY8,24.63,0.5728,0.0233,263
1hadPYzPb8A,22.71,0.3185,0.014,84
7nJvMid1nQ0,13.91,0.4382,0.0315,196
s8fWxRWXzyA,21.049,0.7316,0.0348,348
XorYn_oYRv0,25.47,2.3699,0.093,433
RjZJjneJ5fk,23.11,0.6875,0.0297,339
ZcTTkCWnQNg,28.5,0.5795,0.0203,234
gCfnDn6AzBE,17.03,0.5399,0.0317,266
PU_viTA3Fco,34.279,0.7316,0.0213,311
ZkTa-yNNaNE,25.21,0.7275,0.0289,350
en84VHnVyCU,21.859,2.2195,0.1015,271
z3MFZezdkz4,23.92,0.5153,0.0215,258
WL93rGYf7s0,26.02,0.7083,0.0272,380
IfVWwZipn-k,22.97,0.7249,0.0316,336
zk1lXf7Ceiw,1.0,0.1675,0.1675,18
dYvgdN3YRAM,28.74,0.4144,0.0144,167
jqhQx9U9kok,24.44,0.4824,0.0197,212
qfiAIzh2pJQ,16.15,0.45,0.0279,190
f9JJo49xzj8,21.53,0.5194,0.0241,224
DSdVV8TQUR0,22.041,0.539,0.0245,242
LclyvV5awb0,26.421,0.6971,0.0264,353
lnD212vbPSk,26.769,0.6837,0.0255,338
4UFmjCPnhsQ,21.61,0.499,0.0231,204
Lmi6BPLres4,24.16,0.7102,0.0294,336
P5hzwY7_Uzc,20.49,0.7448,0.0364,358
fMJl01wbmWE,27.32,0.8853,0.0324,388
foW2vtPWEU8,31.81,0.64,0.0201,311
tmNsUXD4SXs,25.74,0.4246,0.0165,190
OayFGB9Mrw8,38.08,0.8031,0.0211,317
aGvMubj8NXk,17.03,0.5197,0.0305,223
vkjWQzyTjHU,23.111,0.5308,0.023,228
h0hZcIex-Z8,27.74,0.3943,0.0142,159
ozUsYH3cwVs,19.82,0.6729,0.0339,258
_vnEfLfXxIs,26.25,0.7302,0.0278,357
JmyxDMTpQ4o,33.389,0.7767,0.0233,300
cx5b0kyu-jU,33.31,0.7844,0.0235,335
4qWsaupbZY0,24.059,0.6949,0.0289,369
ZLmqtF2FtkU,21.85,0.5305,0.0243,237
ZZUYzTsBk-0,24.86,0.4939,0.0199,176
6I6gTPIZeOk,24.38,0.6485,0.0266,352
oSQofaxaWck,26.31,0.5199,0.0198,252
wb3wDTrr9dM,29.081,0.7172,0.0247,299
Mm9puwlIm5g,24.53,0.7917,0.0323,379
phd9TqHW03Q,25.65,0.6765,0.0264,340
tPcTenIPQm4,23.38,0.7817,0.0334,392
cTJ45VdTtEU,25.269,0.6093,0.0241,246
Sg7Q_dC_fWU,22.58,0.642,0.0284,326
B7Z2U2PsmhY,22.65,0.6546,0.0289,366
_KdWxyWHsqk,20.82,0.6583,0.0316,347
ExG0ToMUsEM,26.3,0.4998,0.019,162
vggipesVGRU,79.47,0.8184,0.0103,347
XGTOLHxeHCg,47.39,0.6717,0.0142,322
ksh6OMRFroI,22.93,0.6555,0.0286,240
_rucNS_YpzQ,16.13,0.6667,0.0413,346
p1ZHzSEsCPc,26.411,0.8714,0.033,341
CFfekXgxHPk,25.86,0.9322,0.036,269
WHWEHwcSI8E,18.87,0.5477,0.029,291
f-lP08Fiz-s,26.17,0.7545,0.0288,364
