ID,duration_seconds,latency_seconds,rtf,hypothesis_chars
4WM8zLqbEsE,22.081,1.7047,0.0772,278
9xvvXx96_CI,26.29,1.6863,0.0641,273
Ok57xBmSU-o,25.721,1.5825,0.0615,270
x-Gn-sxbIVU,23.6,2.3076,0.0978,348
eF5IzBMbQrc,21.29,1.1385,0.0535,156
994ZNi7rSXo,23.59,1.6379,0.0694,268
irudCaBrij0,22.46,1.8136,0.0807,272
DWsJ_XUm23s,18.631,1.8775,0.1008,263
G0cJFabIo7c,21.23,1.8063,0.0851,271
0JJxZ-OSEek,24.23,2.2848,0.0943,376
_h6CSuwWqYg,18.89,1.8924,0.1002,303
8v1gUk4Mp2E,29.539,2.1952,0.0743,339
3GANGKHWwL4,22.43,1.8884,0.0842,242
VmnzH3GZiKw,20.709,2.3979,0.1158,361
YbxyPM62bmM,22.57,1.1123,0.0493,133
bkzKVsIEjxk,38.81,2.8524,0.0735,352
BEkK73VEjes,29.7,2.3003,0.0775,311
BFBPD4Og4Ts,23.88,1.8586,0.0778,313
pu2OzGhv1HI,29.3,2.1874,0.0747,338
ZIHXB0bF7jI,24.0,2.1495,0.0896,349
drt3AtQPQmE,26.901,2.0978,0.078,314
_HSRZMTQCF4,27.99,1.8508,0.0661,181
_45M-dO99-M,31.5,2.2008,0.0699,318
Vpoi5W6a3lo,17.64,1.8991,0.1077,300
gQ3q2G4bWz4,22.42,1.3869,0.0619,223
aCvceLLrE0k,29.62,1.7424,0.0588,267
KYbmJo4gN8c,16.239,1.9099,0.1176,269
M4qSgILzluk,23.92,1.9978,0.0835,253
ID_gk0aSo0Y,23.95,1.7394,0.0726,297
h6PayciBR2U,23.159,1.8483,0.0798,285
qij9U1yUXdk,27.689,1.6884,0.061,267
tg4fRsBUkt8,28.931,1.9836,0.0686,319
2O7hALzoIBw,37.64,2.1916,0.0582,304
5uybKFkufN4,20.42,2.4544,0.1202,340
TSU2VE38qUI,20.4,2.1891,0.1073,342
jtMZfLViZu8,37.02,3.2477,0.0877,381
2eMzsfgLgsE,25.179,2.2161,0.088,314
L5dDpM_qFw8,24.2,1.8041,0.0745,318
WUCMavXbJo4,23.3,2.2252,0.0955,350
K9O2HfajDrY,16.21,1.1584,0.0715,166
CCs22FNcCfU,16.229,1.7823,0.1098,268
xYs72hkKM1M,27.17,2.3938,0.0881,348
pPOXG7XRKTw,16.829,1.8647,0.1108,250
3iplfAfGzzI,37.9,1.8284,0.0482,249
7so_WOmSgGo,25.499,1.7234,0.0676,266
E6bPBhZsMUI,24.98,2.1489,0.086,346
yqx3UQ5_bIE,19.72,1.9429,0.0985,242
4KAQJhDy1Dk,18.53,1.9505,0.1053,294
nwcOtus_7eo,13.909,0.9654,0.0694,85
waKLGmYW6E8,28.481,1.6835,0.0591,282
q4E9yaulqyc,25.43,1.948,0.0766,299
ZR-OJM3NETw,19.18,1.1223,0.0585,178
I71o7J0ZZq0,17.08,1.7091,0.1001,242
l8kIWLWfbZ8,15.83,1.3105,0.0828,106
jqFJ9csUH8g,28.41,2.4143,0.085,347
8NxgVHsiezY,38.819,1.8666,0.0481,261
3rvPfIT3Wro,22.65,2.2804,0.1007,349
RjZw8KxBmXI,21.8,1.2153,0.0557,187
691g3ilakqY,34.54,1.984,0.0574,245
mMQxPjw5r0U,47.81,2.9965,0.0627,289
h6F6G4ZZuiA,28.85,2.1915,0.076,281
SUiTcHV2paQ,32.09,2.3616,0.0736,341
Dsi7x-A89Mw,27.379,1.9332,0.0706,311
3pDVU2ptuXc,22.96,2.6107,0.1137,367
yuE86XeGhEA,23.92,1.5752,0.0659,178
M6ku5oRrpVQ,18.03,1.423,0.0789,213
7-E1_n1OKY8,24.63,1.7171,0.0697,263
1hadPYzPb8A,22.71,0.7874,0.0347,89
7nJvMid1nQ0,13.91,1.2772,0.0918,189
s8fWxRWXzyA,21.049,2.3293,0.1107,341
XorYn_oYRv0,25.47,2.3522,0.0924,333
RjZJjneJ5fk,23.11,2.0792,0.09,347
ZcTTkCWnQNg,28.5,1.7712,0.0621,246
gCfnDn6AzBE,17.03,1.8564,0.109,270
PU_viTA3Fco,34.279,2.3688,0.0691,330
ZkTa-yNNaNE,25.21,2.5335,0.1005,352
en84VHnVyCU,21.859,1.8864,0.0863,270
z3MFZezdkz4,23.92,1.7021,0.0712,257
WL93rGYf7s0,26.02,2.2567,0.0867,384
IfVWwZipn-k,22.97,2.3321,0.1015,355
zk1lXf7Ceiw,1.0,0.3485,0.3485,18
dYvgdN3YRAM,28.74,1.1361,0.0395,164
jqhQx9U9kok,24.44,1.4801,0.0606,210
qfiAIzh2pJQ,16.15,1.3754,0.0852,195
f9JJo49xzj8,21.53,1.4881,0.0691,218
DSdVV8TQUR0,22.041,1.6599,0.0753,230
LclyvV5awb0,26.421,2.1093,0.0798,348
lnD212vbPSk,26.769,2.2291,0.0833,339
4UFmjCPnhsQ,21.61,1.4095,0.0652,195
Lmi6BPLres4,24.16,2.3069,0.0955,334
P5hzwY7_Uzc,20.49,2.6265,0.1282,398
fMJl01wbmWE,27.32,2.6811,0.0981,371
foW2vtPWEU8,31.81,1.952,0.0614,309
tmNsUXD4SXs,25.74,1.4533,0.0565,181
OayFGB9Mrw8,38.08,2.3715,0.0623,302
aGvMubj8NXk,17.03,1.4442,0.0848,203
vkjWQzyTjHU,23.111,1.5564,0.0673,210
h0hZcIex-Z8,27.74,1.1165,0.0403,161
ozUsYH3cwVs,19.82,1.9047,0.0961,269
_vnEfLfXxIs,26.25,2.3962,0.0913,403
JmyxDMTpQ4o,33.389,2.4037,0.072,318
cx5b0kyu-jU,33.31,2.6108,0.0784,339
4qWsaupbZY0,24.059,2.1846,0.0908,368
ZLmqtF2FtkU,21.85,2.2236,0.1018,253
ZZUYzTsBk-0,24.86,1.4991,0.0603,193
6I6gTPIZeOk,24.38,2.2088,0.0906,360
oSQofaxaWck,26.31,1.5356,0.0584,251
wb3wDTrr9dM,29.081,1.9174,0.0659,297
Mm9puwlIm5g,24.53,2.6825,0.1094,379
phd9TqHW03Q,25.65,2.658,0.1036,348
tPcTenIPQm4,23.38,2.4895,0.1065,399
cTJ45VdTtEU,25.269,1.8458,0.073,241
Sg7Q_dC_fWU,22.58,1.8409,0.0815,318
B7Z2U2PsmhY,22.65,2.1189,0.0936,372
_KdWxyWHsqk,20.82,2.0123,0.0967,325
ExG0ToMUsEM,26.3,1.4554,0.0553,173
vggipesVGRU,79.47,2.2696,0.0286,345
XGTOLHxeHCg,47.39,2.0693,0.0437,315
ksh6OMRFroI,22.93,1.8722,0.0816,237
_rucNS_YpzQ,16.13,2.3679,0.1468,345
p1ZHzSEsCPc,26.411,2.948,0.1116,345
CFfekXgxHPk,25.86,2.0778,0.0803,255
WHWEHwcSI8E,18.87,1.9214,0.1018,326
f-lP08Fiz-s,26.17,2.2821,0.0872,371
