split,ID,Speaker_ID,Speech_Duration_seconds,Accent,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,AESRC2020-INDIAN-ACCENT-G23656-G23656S2366,AESRC2020-INDIAN-ACCENT-G23656,2.674,INDIAN,tiny_aesrc_ft,transcript_raw,gold,show me mundiyan lyrics,show me mundiyan lyrics,sauce me mundia lirics,sauce me mundia lirics,0.75,0.3043,0.25,1.0
test,AESRC2020-INDIAN-ACCENT-G12708-G12708S3370,AESRC2020-INDIAN-ACCENT-G12708,2.307,INDIAN,tiny_aesrc_ft,transcript_raw,gold,water should be heat,water should be heat,what i should be hit,what i should be hit,0.75,0.25,0.5,1.25
test,AESRC2020-INDIAN-ACCENT-G01990-G01990S2365,AESRC2020-INDIAN-ACCENT-G01990,5.02,INDIAN,tiny_aesrc_ft,transcript_raw,gold,does hotel varadhman vihar cater for vegetarians,does hotel varadhman vihar cater for vegetarians,does hotel worth the man we are cater for vegetarians,does hotel worth the man we are cater for vegetarians,0.7143,0.25,0.7143,1.4286
test,AESRC2020-INDIAN-ACCENT-G00891-G00891S2354,AESRC2020-INDIAN-ACCENT-G00891,5.155,INDIAN,tiny_aesrc_ft,transcript_raw,gold,play songs by mynampati sreeram chandra,play songs by mynampati sreeram chandra,play songs by maia pati shirirame chandrap,play songs by maia pati shirirame chandrap,0.6667,0.2308,0.5,1.1667
test,AESRC2020-INDIAN-ACCENT-G02684-G02684S2355,AESRC2020-INDIAN-ACCENT-G02684,3.13,INDIAN,tiny_aesrc_ft,transcript_raw,gold,only play songs by ismael belouch,only play songs by ismael belouch,only play songs my smile be large,only play songs my smile be large,0.6667,0.303,0.5,1.1667
test,AESRC2020-INDIAN-ACCENT-G43652-G43652S2366,AESRC2020-INDIAN-ACCENT-G43652,2.09,INDIAN,tiny_aesrc_ft,transcript_raw,gold,skip apni mitti,skip apni mitti,skip upnimity,skip upnimity,0.6667,0.2667,0.3333,0.6667
test,AESRC2020-INDIAN-ACCENT-G12238-G12238S2366,AESRC2020-INDIAN-ACCENT-G12238,2.72,INDIAN,tiny_aesrc_ft,transcript_raw,gold,when did gayatri iyer become famous,when did gayatri iyer become famous,when did gai three a year become famous,when did gai three a year become famous,0.6667,0.2286,0.6667,1.3333
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S2372,AESRC2020-INDIAN-ACCENT-G03809,2.793,INDIAN,tiny_aesrc_ft,transcript_raw,gold,what time does kyoto sushi close,what time does kyoto sushi close,what time does kyo to shu shi close,what time does kyo to shu shi close,0.6667,0.0938,0.6667,1.3333
test,AESRC2020-INDIAN-ACCENT-G13176-G13176S2365,AESRC2020-INDIAN-ACCENT-G13176,5.07,INDIAN,tiny_aesrc_ft,transcript_raw,gold,does handicrafts emporium cater for vegans,does handicrafts emporium cater for vegans,does handicrafts empire young cattle for vagans,does handicrafts empire young cattle for vagans,0.6667,0.2619,0.5,1.1667
test,AESRC2020-INDIAN-ACCENT-G13145-G13145S2366,AESRC2020-INDIAN-ACCENT-G13145,3.28,INDIAN,tiny_aesrc_ft,transcript_raw,gold,is de souza resorts adult only,is de souza resorts adult only,is this news our research adult only,is this news our research adult only,0.6667,0.4667,0.5,1.1667
