split,ID,Speaker_ID,Speech_Duration_seconds,Accent,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,AESRC2020-INDIAN-ACCENT-G90144-G90144S3370,AESRC2020-INDIAN-ACCENT-G90144,2.6,INDIAN,qwen3,transcript_clean,gold,stop cleaning anymore,stop cleaning anymore,Stop cleaning any more.,stop cleaning any more,0.6667,0.0476,0.6667,1.3333
test,AESRC2020-INDIAN-ACCENT-G23372-G23372S2354,AESRC2020-INDIAN-ACCENT-G23372,4.204,INDIAN,qwen3,transcript_clean,gold,restart this episode of yahan main ghar ghar kheli,restart this episode of yahan main ghar ghar kheli,Restart this episode of यहाँ मैं घर घर खेली.,restart this episode of यह म घर घर ख ल,0.6667,0.44,0.5,1.1111
test,AESRC2020-INDIAN-ACCENT-G13145-G13145S2366,AESRC2020-INDIAN-ACCENT-G13145,3.28,INDIAN,qwen3,transcript_clean,gold,is de souza resorts adult only,is de souza resorts adult only,Its diseases are results adult only.,its diseases are results adult only,0.6667,0.3667,0.3333,1.0
test,AESRC2020-INDIAN-ACCENT-G91743-G91743S1199,AESRC2020-INDIAN-ACCENT-G91743,5.372,INDIAN,qwen3,transcript_clean,gold,e v e n in china a century is a long time to wait,e v e n in china a century is a long time to wait,"Even in China, it's sure it's a long time to wait.",even in china it s sure it s a long time to wait,0.6429,0.2449,0.5833,0.9286
test,AESRC2020-INDIAN-ACCENT-G63002-G63002S2363,AESRC2020-INDIAN-ACCENT-G63002,4.18,INDIAN,qwen3,transcript_clean,gold,does best jumbo wada pav center have takeaway,does best jumbo wada pav center have takeaway,Das best jumbo bada pow center have take away.,das best jumbo bada pow center have take away,0.625,0.1333,0.5,1.125
test,AESRC2020-INDIAN-ACCENT-G03133-G03133S2364,AESRC2020-INDIAN-ACCENT-G03133,3.186,INDIAN,qwen3,transcript_clean,gold,lay the prince ascetic next,lay the prince ascetic next,Play the Prince as Katic next.,play the prince as katic next,0.6,0.1481,0.6,1.2
test,AESRC2020-INDIAN-ACCENT-G03903-G03903S2370,AESRC2020-INDIAN-ACCENT-G03903,2.959,INDIAN,qwen3,transcript_clean,gold,change the song to everyday we lit,change the song to everyday we lit,Sends the song to every day we lead.,sends the song to every day we lead,0.5714,0.2647,0.5714,1.1429
test,AESRC2020-INDIAN-ACCENT-G32681-G32681S2355,AESRC2020-INDIAN-ACCENT-G32681,4.278,INDIAN,qwen3,transcript_clean,gold,when did banda ola azul de zirahuen first debut,when did banda ola azul de zirahuen first debut,When did Bandhaola Azulde Zerohan first debut?,when did bandhaola azulde zerohan first debut,0.5556,0.1489,0.4444,0.7778
test,AESRC2020-INDIAN-ACCENT-G02725-G02725S2354,AESRC2020-INDIAN-ACCENT-G02725,4.354,INDIAN,qwen3,transcript_clean,gold,tell me more about the show yahan main ghar ghar kheli,tell me more about the show yahan main ghar ghar kheli,Tell me more about the show. यहाँ मैं घर घर खेली.,tell me more about the show यह म घर घर ख ल,0.5455,0.4074,0.6,1.0909
test,AESRC2020-INDIAN-ACCENT-G12803-G12803S2353,AESRC2020-INDIAN-ACCENT-G12803,3.447,INDIAN,qwen3,transcript_clean,gold,add the show dada ji ki diary to my watch list,add the show dada ji ki diary to my watch list,Add the show Dadaaji to my watchlist.,add the show dadaaji to my watchlist,0.5455,0.2391,0.4545,0.6364
