split,ID,Speaker_ID,Speech_Duration_seconds,Accent,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,AESRC2020-INDIAN-ACCENT-G01722-G01722S1300,AESRC2020-INDIAN-ACCENT-G01722,5.195,INDIAN,tiny_aesrc_ft_seed45,whisper_norm,gold,president clinton displayed no lack of vigor when he began to speak,president clinton displayed no lack of vigor when he began to speak,pressure and clinton the speed no like overrigger when he begin to speed,pressure and clinton the speed no like overrigger when he begin to speed,0.75,0.3731,0.4167,1.0833
test,AESRC2020-INDIAN-ACCENT-G12708-G12708S3370,AESRC2020-INDIAN-ACCENT-G12708,2.307,INDIAN,tiny_aesrc_ft_seed45,whisper_norm,gold,water should be heat,water should be heat,what i should be hit,what i should be hit,0.75,0.25,0.5,1.25
test,AESRC2020-INDIAN-ACCENT-G23656-G23656S2366,AESRC2020-INDIAN-ACCENT-G23656,2.674,INDIAN,tiny_aesrc_ft_seed45,whisper_norm,gold,show me mundiyan lyrics,show me mundiyan lyrics,shoni mundia lyrics,shoni mundia lyrics,0.75,0.2609,0.25,0.75
test,AESRC2020-INDIAN-ACCENT-G00891-G00891S2354,AESRC2020-INDIAN-ACCENT-G00891,5.155,INDIAN,tiny_aesrc_ft_seed45,whisper_norm,gold,play songs by mynampati sreeram chandra,play songs by mynampati sreeram chandra,play songs by maia pati shiriram chandrav,play songs by maia pati shiriram chandrav,0.6667,0.2051,0.5,1.1667
test,AESRC2020-INDIAN-ACCENT-G01990-G01990S2364,AESRC2020-INDIAN-ACCENT-G01990,3.855,INDIAN,tiny_aesrc_ft_seed45,whisper_norm,gold,is redbus supported on mac os,is redbus supported on mac os,is red bus supported on mac o s,is red bus supported on mac 0 s,0.6667,0.1034,0.6667,1.3333
test,AESRC2020-INDIAN-ACCENT-G02150-G02150S2365,AESRC2020-INDIAN-ACCENT-G02150,3.295,INDIAN,tiny_aesrc_ft_seed45,whisper_norm,gold,skip the next sukhwinder singh song,skip the next sukhwinder singh song,keep the next secret in the singh song,keep the next secret in the singh song,0.6667,0.3714,0.6667,1.3333
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S2372,AESRC2020-INDIAN-ACCENT-G03809,2.793,INDIAN,tiny_aesrc_ft_seed45,whisper_norm,gold,what time does kyoto sushi close,what time does kyoto sushi close,what time does kyo to shu shi close,what time does kyo to shu shi close,0.6667,0.0938,0.6667,1.3333
test,AESRC2020-INDIAN-ACCENT-G12238-G12238S2366,AESRC2020-INDIAN-ACCENT-G12238,2.72,INDIAN,tiny_aesrc_ft_seed45,whisper_norm,gold,when did gayatri iyer become famous,when did gayatri iyer become famous,when did gai three a year become famous,when did gai 3 a year become famous,0.6667,0.2,0.6667,1.3333
test,AESRC2020-INDIAN-ACCENT-G13145-G13145S2366,AESRC2020-INDIAN-ACCENT-G13145,3.28,INDIAN,tiny_aesrc_ft_seed45,whisper_norm,gold,is de souza resorts adult only,is de souza resorts adult only,is this use our research adult only,is this use our research adult only,0.6667,0.4333,0.5,1.1667
test,AESRC2020-INDIAN-ACCENT-G13842-G13842S2373,AESRC2020-INDIAN-ACCENT-G13842,3.369,INDIAN,tiny_aesrc_ft_seed45,whisper_norm,gold,will there be snow in amsterda,will there be snow in amsterda,will your best no in amsterada,will your best no in amsterada,0.6667,0.3,0.3333,1.0
