split,ID,Speaker_ID,Speech_Duration_seconds,Accent,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,AESRC2020-INDIAN-ACCENT-G03640-G03640S2365,AESRC2020-INDIAN-ACCENT-G03640,4.752,INDIAN,medium_aesrc_ft_seed47,transcript_raw,gold,when is rahat fateh ali khan and tanishk bagchi next concert,when is rahat fateh ali khan and tanishk bagchi next concert,when is raat fatih alikhan and tanesh kibakchi next concert,when is raat fatih alikhan and tanesh kibakchi next concert,0.5455,0.1167,0.4545,0.9091
test,AESRC2020-INDIAN-ACCENT-G00891-G00891S2355,AESRC2020-INDIAN-ACCENT-G00891,2.59,INDIAN,medium_aesrc_ft_seed47,transcript_raw,gold,stop playing the mill,stop playing the mill,stop playing damiel,stop playing damiel,0.5,0.2381,0.5,0.75
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S2365,AESRC2020-INDIAN-ACCENT-G03556,2.179,INDIAN,medium_aesrc_ft_seed47,transcript_raw,gold,skip chitrahaar,skip chitrahaar,skip chitrahar,skip chitrahar,0.5,0.0667,0.5,1.0
test,AESRC2020-INDIAN-ACCENT-G32335-G32335S2354,AESRC2020-INDIAN-ACCENT-G32335,2.88,INDIAN,medium_aesrc_ft_seed47,transcript_raw,gold,where is vanakamal hotel,where is vanakamal hotel,where is one kamal hotel,where is one kamal hotel,0.5,0.1667,0.75,1.25
test,AESRC2020-INDIAN-ACCENT-G42029-G42029S2363,AESRC2020-INDIAN-ACCENT-G42029,3.3,INDIAN,medium_aesrc_ft_seed47,transcript_raw,gold,summarise what price loyalty,summarise what price loyalty,summary is what price loyalty,summary is what price loyalty,0.5,0.1071,0.75,1.25
test,AESRC2020-INDIAN-ACCENT-G64015-G64015S2373,AESRC2020-INDIAN-ACCENT-G64015,3.125,INDIAN,medium_aesrc_ft_seed47,transcript_raw,gold,when will the sunset in kampala,when will the sunset in kampala,when will the sun set in kamapala,when will the sun set in kamapala,0.5,0.0645,0.6667,1.1667
test,AESRC2020-INDIAN-ACCENT-G04091-G04091S2371,AESRC2020-INDIAN-ACCENT-G04091,4.054,INDIAN,medium_aesrc_ft_seed47,transcript_raw,gold,i want to get takeaway from the fishermans arms,i want to get takeaway from the fishermans arms,i want to get take away from the fisherman's arms,i want to get take away from the fisherman s arms,0.4444,0.0426,0.7778,1.2222
test,AESRC2020-INDIAN-ACCENT-G32681-G32681S2355,AESRC2020-INDIAN-ACCENT-G32681,4.278,INDIAN,medium_aesrc_ft_seed47,transcript_raw,gold,when did banda ola azul de zirahuen first debut,when did banda ola azul de zirahuen first debut,when did bandawla azul de zero han first debut,when did bandawla azul de zero han first debut,0.4444,0.1489,0.6667,1.0
test,AESRC2020-INDIAN-ACCENT-G02207-G02207S2362,AESRC2020-INDIAN-ACCENT-G02207,3.92,INDIAN,medium_aesrc_ft_seed47,transcript_raw,gold,how many branches does shri gayatri bhojnalaya,how many branches does shri gayatri bhojnalaya,how many branches does shri gaitri bhorana lie,how many branches does shri gaitri bhorana lie,0.4286,0.1739,0.7143,1.1429
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S2351,AESRC2020-INDIAN-ACCENT-G03268,3.969,INDIAN,medium_aesrc_ft_seed47,transcript_raw,gold,does hermanas aguila have an upcoming release,does hermanas aguila have an upcoming release,does armand's acula have an upcoming release,does armand s acula have an upcoming release,0.4286,0.1333,0.7143,1.1429
