split,ID,Speaker_ID,Speech_Duration_seconds,Accent,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,AESRC2020-INDIAN-ACCENT-G03133-G03133S2364,AESRC2020-INDIAN-ACCENT-G03133,3.186,INDIAN,large_v3_turbo,transcript_raw,gold,lay the prince ascetic next,lay the prince ascetic next,Lay the prints as scatic next.,lay the prints as scatic next,0.6,0.1852,0.6,1.2
test,AESRC2020-INDIAN-ACCENT-G12093-G12093S2365,AESRC2020-INDIAN-ACCENT-G12093,3.155,INDIAN,large_v3_turbo,transcript_raw,gold,what is zaika darbar speciality,what is zaika darbar speciality,What is Zai Ka Darbar's Speciality?,what is zai ka darbar s speciality,0.6,0.0968,0.8,1.4
test,AESRC2020-INDIAN-ACCENT-G53025-G53025S2364,AESRC2020-INDIAN-ACCENT-G53025,2.41,INDIAN,large_v3_turbo,transcript_raw,gold,put i'm the shit on next,put i m the shit on next,Put IMD sheet on next.,put imd sheet on next,0.5714,0.2917,0.4286,0.7143
test,AESRC2020-INDIAN-ACCENT-G03903-G03903S2370,AESRC2020-INDIAN-ACCENT-G03903,2.959,INDIAN,large_v3_turbo,transcript_raw,gold,change the song to everyday we lit,change the song to everyday we lit,Send the song to every day we lead.,send the song to every day we lead,0.5714,0.2647,0.5714,1.1429
test,AESRC2020-INDIAN-ACCENT-G02207-G02207S2362,AESRC2020-INDIAN-ACCENT-G02207,3.92,INDIAN,large_v3_turbo,transcript_raw,gold,how many branches does shri gayatri bhojnalaya,how many branches does shri gayatri bhojnalaya,How many branches does Sri Gayathri Bhujna lay?,how many branches does sri gayathri bhujna lay,0.5714,0.1087,0.5714,1.1429
test,AESRC2020-INDIAN-ACCENT-G23248-G23248S2366,AESRC2020-INDIAN-ACCENT-G23248,3.825,INDIAN,large_v3_turbo,transcript_raw,gold,play the complete lakhon mein ek series,play the complete lakhon mein ek series,Play the complete lakh ho me egg series.,play the complete lakh ho me egg series,0.5714,0.1795,0.5714,1.1429
test,AESRC2020-INDIAN-ACCENT-G23372-G23372S2354,AESRC2020-INDIAN-ACCENT-G23372,4.204,INDIAN,large_v3_turbo,transcript_raw,gold,restart this episode of yahan main ghar ghar kheli,restart this episode of yahan main ghar ghar kheli,Restart this episode of Yahaan Mein Ghargar Khayli,restart this episode of yahaan mein ghargar khayli,0.5556,0.12,0.5,0.8889
test,AESRC2020-INDIAN-ACCENT-G53709-G53709S2373,AESRC2020-INDIAN-ACCENT-G53709,4.96,INDIAN,large_v3_turbo,transcript_raw,gold,how large is splashtop wired xd is play free,how large is splashtop wired xd is play free,How large is the laptop wired acts display free?,how large is the laptop wired acts display free,0.5556,0.2727,0.625,1.0
test,AESRC2020-INDIAN-ACCENT-G13842-G13842S1299,AESRC2020-INDIAN-ACCENT-G13842,5.032,INDIAN,large_v3_turbo,transcript_raw,gold,three comes after one five comes after three and so on what's after nine,three comes after one five comes after three and so on what s after nine,"3 comes after 1, 5 comes after 3 and so onwards after 9.",3 comes after 1 5 comes after 3 and so onwards after 9,0.5333,0.3472,0.3636,0.8667
test,AESRC2020-INDIAN-ACCENT-G12238-G12238S2366,AESRC2020-INDIAN-ACCENT-G12238,2.72,INDIAN,large_v3_turbo,transcript_raw,gold,when did gayatri iyer become famous,when did gayatri iyer become famous,When did Gayathri a year become famous?,when did gayathri a year become famous,0.5,0.1143,0.6667,1.1667
