split,ID,Speaker_ID,Speech_Duration_seconds,Accent,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,AESRC2020-INDIAN-ACCENT-G32681-G32681S2355,AESRC2020-INDIAN-ACCENT-G32681,4.278,INDIAN,medium_aesrc_ft,whisper_norm,gold,when did banda ola azul de zirahuen first debut,when did banda ola azul de zirahuen 1st debut,when did bandawla azul de zero earn first debit,when did bandawla azul de 0 earn 1st debit,0.5556,0.2,0.5556,1.0
test,AESRC2020-INDIAN-ACCENT-G53709-G53709S2373,AESRC2020-INDIAN-ACCENT-G53709,4.96,INDIAN,medium_aesrc_ft,whisper_norm,gold,how large is splashtop wired xd is play free,how large is splashtop wired xd is play free,how large is splash top wired x display free,how large is splash top wired x display free,0.5556,0.0909,0.625,1.0
test,AESRC2020-INDIAN-ACCENT-G00891-G00891S2355,AESRC2020-INDIAN-ACCENT-G00891,2.59,INDIAN,medium_aesrc_ft,whisper_norm,gold,stop playing the mill,stop playing the mill,stop playing damiel,stop playing damiel,0.5,0.2381,0.5,0.75
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S2365,AESRC2020-INDIAN-ACCENT-G03556,2.179,INDIAN,medium_aesrc_ft,whisper_norm,gold,skip chitrahaar,skip chitrahaar,skip chitrahar,skip chitrahar,0.5,0.0667,0.5,1.0
test,AESRC2020-INDIAN-ACCENT-G22609-G22609S2354,AESRC2020-INDIAN-ACCENT-G22609,2.62,INDIAN,medium_aesrc_ft,whisper_norm,gold,how far is a light year,how far is a light year,how far is alightier,how far is alightier,0.5,0.1739,0.5,0.6667
test,AESRC2020-INDIAN-ACCENT-G32335-G32335S2354,AESRC2020-INDIAN-ACCENT-G32335,2.88,INDIAN,medium_aesrc_ft,whisper_norm,gold,where is vanakamal hotel,where is vanakamal hotel,where is one kamal hotel,where is one kamal hotel,0.5,0.1667,0.75,1.25
test,AESRC2020-INDIAN-ACCENT-G64015-G64015S2373,AESRC2020-INDIAN-ACCENT-G64015,3.125,INDIAN,medium_aesrc_ft,whisper_norm,gold,when will the sunset in kampala,when will the sunset in kampala,when will the sun set in kamphala,when will the sun set in kamphala,0.5,0.0645,0.6667,1.1667
test,AESRC2020-INDIAN-ACCENT-G03640-G03640S2365,AESRC2020-INDIAN-ACCENT-G03640,4.752,INDIAN,medium_aesrc_ft,whisper_norm,gold,when is rahat fateh ali khan and tanishk bagchi next concert,when is rahat fateh ali khan and tanishk bagchi next concert,when is radh fateh alikhan and tanish bakhchi next concert,when is radh fateh alikhan and tanish bakhchi next concert,0.4545,0.1167,0.5455,0.9091
test,AESRC2020-INDIAN-ACCENT-G04091-G04091S2371,AESRC2020-INDIAN-ACCENT-G04091,4.054,INDIAN,medium_aesrc_ft,whisper_norm,gold,i want to get takeaway from the fishermans arms,i want to get takeaway from the fishermans arms,i want to get take away from the fisherman's arms,i want to get take away from the fisherman is arms,0.4444,0.0638,0.7778,1.2222
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S2351,AESRC2020-INDIAN-ACCENT-G03268,3.969,INDIAN,medium_aesrc_ft,whisper_norm,gold,does hermanas aguila have an upcoming release,does hermanas aguila have an upcoming release,does armand's acula have an upcoming release,does armand is acula have an upcoming release,0.4286,0.1556,0.7143,1.1429
