split,ID,Speaker_ID,Speech_Duration_seconds,Accent,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,AESRC2020-INDIAN-ACCENT-G53709-G53709S2373,AESRC2020-INDIAN-ACCENT-G53709,4.96,INDIAN,small_hf,whisper_norm,gold,how large is splashtop wired xd is play free,how large is splashtop wired xd is play free,How large is the flash top wired X display free?,how large is the flash top wired x display free,0.6667,0.2045,0.625,1.1111
test,AESRC2020-INDIAN-ACCENT-G43652-G43652S2366,AESRC2020-INDIAN-ACCENT-G43652,2.09,INDIAN,small_hf,whisper_norm,gold,skip apni mitti,skip apni mitti,Skip your mythy.,skip your mythy,0.6667,0.4667,0.3333,1.0
test,AESRC2020-INDIAN-ACCENT-G03957-G03957S2373,AESRC2020-INDIAN-ACCENT-G03957,4.191,INDIAN,small_hf,whisper_norm,gold,are pets allowed in the rooms at hotel ines,are pets allowed in the rooms at hotel ines,R-pads allowed in Rome's head hotel Innes.,r pads allowed in rome is head hotel innes,0.6667,0.3488,0.3333,1.0
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S2365,AESRC2020-INDIAN-ACCENT-G03626,5.64,INDIAN,small_hf,whisper_norm,gold,what year did kuchh jhuki palkain come out,what year did kuchh jhuki palkain come out,What did it? Kuch Juki palkae come out?,what did it kuch juki palkae come out,0.625,0.2381,0.5,1.0
test,AESRC2020-INDIAN-ACCENT-G12644-G12644S2354,AESRC2020-INDIAN-ACCENT-G12644,4.009,INDIAN,small_hf,whisper_norm,gold,what other songs are by erk tha jerk,what other songs are by erk tha jerk,What are the songs are by Irktha Jock?,what are the songs are by irktha jock,0.625,0.25,0.5,1.0
test,AESRC2020-INDIAN-ACCENT-G03133-G03133S2364,AESRC2020-INDIAN-ACCENT-G03133,3.186,INDIAN,small_hf,whisper_norm,gold,lay the prince ascetic next,lay the prince ascetic next,Play the Prince as Kettic next.,play the prince as kettic next,0.6,0.1481,0.6,1.2
test,AESRC2020-INDIAN-ACCENT-G03903-G03903S2370,AESRC2020-INDIAN-ACCENT-G03903,2.959,INDIAN,small_hf,whisper_norm,gold,change the song to everyday we lit,change the song to everyday we lit,Since the song to every day we lead.,since the song to every day we lead,0.5714,0.2353,0.5714,1.1429
test,AESRC2020-INDIAN-ACCENT-G53025-G53025S2364,AESRC2020-INDIAN-ACCENT-G53025,2.41,INDIAN,small_hf,whisper_norm,gold,put i'm the shit on next,put i am the shit on next,Put IMD-CIT on next.,put imd cit on next,0.5714,0.32,0.4286,0.7143
test,AESRC2020-INDIAN-ACCENT-G01955-G01955S2365,AESRC2020-INDIAN-ACCENT-G01955,4.525,INDIAN,small_hf,whisper_norm,gold,what's kevee keyam enterprises contact number,what is kevee keyam enterprises contact number,Watch Kiwi Kayaam Enterprises Contact Number,watch kiwi kayaam enterprises contact number,0.5714,0.2174,0.4286,0.8571
test,AESRC2020-INDIAN-ACCENT-G33140-G33140S2365,AESRC2020-INDIAN-ACCENT-G33140,2.395,INDIAN,small_hf,whisper_norm,gold,put you are a lie on next,put you are a lie on next,Put your RLI on next.,put your rli on next,0.5714,0.24,0.4286,0.7143
