ID,n_models,n_arch,recall_mean,ratio_mean,wer_mean,wer_min,wer_std,ref_words,category,category_naive
5d9j_e2-4Hc,9,4,0.9318111111111111,1.0424111111111112,0.10505555555555555,0.0182,0.06541813798770015,55,unflagged,unflagged
5fd9p5cRgVc,9,4,0.9110888888888888,0.9292777777777778,0.18183333333333335,0.1212,0.046081042739938086,66,unflagged,unflagged
5hscXtk6usE,9,4,0.9457777777777778,1.0066333333333333,0.058055555555555555,0.0299,0.020346320988763003,67,unflagged,unflagged
5q4macpE0ug,9,4,0.9678555555555555,1.0387444444444445,0.07071111111111111,0.0455,0.016930774084817003,66,unflagged,unflagged
5uGXeMnLY1g,9,4,0.8912,0.9692,0.09058888888888889,0.0769,0.00925424827369091,65,unflagged,unflagged
5uybKFkufN4,9,4,0.9212777777777779,1.0266666666666666,0.15112222222222224,0.0667,0.1156604273052994,75,unflagged,unflagged
5vw0Csy_1rs,9,4,0.8485111111111111,0.9012444444444445,0.17635555555555557,0.0635,0.05909281071143746,63,unflagged,unflagged
5wY4AnWkPro,9,4,0.9429000000000001,0.997688888888889,0.08794444444444444,0.0833,0.009216033733541656,48,unflagged,unflagged
6704d9DDwLo,9,4,0.9475111111111111,1.081011111111111,0.1620111111111111,0.0833,0.07849667898141367,48,unflagged,unflagged
68Gvy4SqSqI,9,4,0.9015222222222222,1.0485333333333333,0.1878,0.1408,0.02730453259076228,71,unflagged,unflagged
691g3ilakqY,9,4,0.8262333333333333,0.9444555555555555,0.2849666666666667,0.2419,0.026766677044414752,62,unflagged,unflagged
69ANW-zrxAc,9,4,0.86,0.9222333333333333,0.2396888888888889,0.1286,0.04330050358957862,70,unflagged,unflagged
6BrsdhuImlg,9,4,0.7377777777777779,1.0296222222222222,0.3592666666666667,0.3,0.04650037634256309,30,unflagged,unflagged
6CwSfoOR7-U,9,4,0.9185000000000001,1.511111111111111,0.5925888888888889,0.1333,0.31525983903934085,15,clip_over_run,clip_over_run
6Hl5lhgE9sc,9,4,0.9373222222222223,1.1442666666666668,0.2300111111111111,0.1754,0.060434477834354704,57,unflagged,unflagged
6I6gTPIZeOk,9,4,0.9728,0.9854222222222222,0.07471111111111112,0.0656,0.01191432377901117,61,unflagged,unflagged
6Zacf25sXhk,9,4,0.7527777777777778,0.9463777777777778,0.36016666666666663,0.2759,0.04984192512333367,58,unflagged,unflagged
6_oNJB89bvY,9,4,0.9519777777777778,1.0015444444444443,0.05864444444444445,0.0417,0.015144397570645647,72,unflagged,unflagged
6aec4K8H9lE,9,4,0.8945888888888889,0.9654555555555555,0.13364444444444445,0.0946,0.038498250320992224,74,unflagged,unflagged
6dDJvwVuHCk,9,4,0.9837333333333333,1.0068444444444444,0.041044444444444446,0.0154,0.020337656644209962,65,unflagged,unflagged
6dew-uvdIdI,9,4,0.9457111111111112,1.0142888888888888,0.10157777777777778,0.0714,0.03742892523763465,70,unflagged,unflagged
6lqsHV_2yJc,9,4,0.918811111111111,1.0067333333333335,0.10099999999999999,0.0303,0.056686109409625214,33,unflagged,unflagged
6n0uINcvx_E,9,4,0.952388888888889,0.9884222222222222,0.08796666666666668,0.0417,0.030855550554154752,48,unflagged,unflagged
6nkERvt0Y2g,9,4,0.9536777777777777,0.9757333333333332,0.04511111111111111,0.0312,0.027604005345440562,32,unflagged,unflagged
6og4v4zQxt0,9,4,0.9709111111111111,0.9700555555555557,0.05985555555555555,0.0385,0.03251915247631429,52,unflagged,unflagged
7-E1_n1OKY8,9,4,0.7015888888888889,0.9733333333333333,0.2733333333333333,0.22,0.028284271247461905,50,unflagged,unflagged
71Icaw9rw8I,9,4,0.9222222222222223,0.9865,0.13805555555555554,0.0909,0.045741204376117804,66,unflagged,unflagged
786WLCirB9c,9,4,0.8888555555555556,1.0629,0.2830222222222222,0.2075,0.05252558371350522,53,unflagged,unflagged
7IX-mDdkNKU,9,4,0.9236111111111112,1.3181888888888889,0.4141444444444444,0.3182,0.11237844667807873,22,unflagged,unflagged
7Ik-oBVvJ_s,9,4,0.9422222222222223,1.0326666666666666,0.08658888888888888,0.0294,0.05377107597129809,68,unflagged,unflagged
7KdzTGfiE00,9,4,0.9548999999999999,1.019288888888889,0.09182222222222221,0.0652,0.02376182746432699,46,unflagged,unflagged
7OWHcamBI3Q,9,4,0.8765222222222222,1.1282,0.2803111111111111,0.1077,0.1188482166930203,65,unflagged,unflagged
7Z3LE5uM-6Y,9,4,0.9281222222222222,1.0083333333333333,0.08888888888888889,0.05,0.043501277120460626,40,unflagged,unflagged
7hdSw4JF17U,9,4,0.8859,0.9952444444444445,0.1635111111111111,0.1,0.04171562790023796,70,unflagged,unflagged
7hoogdnY1PQ,9,4,0.8888888888888888,1.0064000000000002,0.11752222222222221,0.0769,0.02951972974883822,52,unflagged,unflagged
7jwzkMvfbbU,9,4,0.8507777777777777,0.9542666666666667,0.29845555555555553,0.2157,0.05347763810956666,51,unflagged,unflagged
7ke4DDumtm8,9,4,0.9494666666666666,1.0102666666666669,0.049577777777777776,0.0154,0.01492613293671353,65,unflagged,unflagged
7knkzB4xpMo,9,4,0.9762,0.9677333333333333,0.06631111111111111,0.0,0.04869156611889898,62,unflagged,unflagged
7l3KdhhZQgY,9,4,0.9002666666666665,1.1269444444444445,0.20636666666666667,0.1633,0.06157661893933444,49,unflagged,unflagged
7nJvMid1nQ0,9,4,0.8046000000000001,0.9459222222222223,0.2792777777777778,0.2162,0.04275136774940007,37,unflagged,unflagged
7r7rLJqhBBw,9,4,0.9375,1.0017555555555555,0.05466666666666667,0.0476,0.011551082200382782,63,unflagged,unflagged
7so_WOmSgGo,9,4,0.9177,0.9802444444444445,0.18023333333333336,0.1111,0.059262509228010254,45,unflagged,unflagged
87XigEAQaFs,9,4,0.8611111111111112,0.9930777777777777,0.26043333333333335,0.1875,0.054119381925517226,32,unflagged,unflagged
88yGQpNf0_Q,9,4,0.9489444444444444,0.9403,0.08026666666666667,0.0556,0.024473199627347463,54,unflagged,unflagged
8Nk-9CIMkoY,9,4,0.9166888888888889,1.0555555555555556,0.12697777777777777,0.0,0.1058107718733988,14,unflagged,unflagged
8NxgVHsiezY,9,4,0.742311111111111,0.8091444444444444,0.3947666666666667,0.3059,0.0718212364137516,85,unflagged,unflagged
8PZx5kgLSqQ,9,4,0.8992666666666668,1.2812,0.4512333333333333,0.0816,0.42935967731029423,49,unflagged,unflagged
8RglPC4gDys,9,4,0.9822222222222222,0.9478666666666666,0.13604444444444444,0.0612,0.055914870810704544,49,unflagged,unflagged
8_zfoGyH4w8,9,4,0.9734444444444443,1.0352555555555556,0.06347777777777779,0.0317,0.03551435546992856,63,unflagged,unflagged
8kE9WAN1JE0,9,4,0.8253666666666667,1.0219444444444443,0.231,0.1974,0.034883126293381445,76,unflagged,unflagged
8luLfQdST2g,9,4,0.9333333333333333,1.0277777777777777,0.14444444444444446,0.05,0.0845740963757685,20,unflagged,unflagged
8ou1tCfTi24,9,4,0.9960333333333333,0.9934666666666667,0.0098,0.0,0.020788939366884498,34,unflagged,unflagged
8v1gUk4Mp2E,9,4,0.9706,1.1148666666666667,0.13745555555555555,0.0508,0.07505584772539564,59,unflagged,unflagged
8vz99YjGEHg,9,4,0.9800666666666668,1.061211111111111,0.11755555555555557,0.058,0.07370500510669392,69,unflagged,unflagged
8wlFZEVp7nw,9,4,0.9167,0.9206666666666666,0.0833,0.0714,0.017849999999999994,28,unflagged,unflagged
96HNI6M4mCI,9,4,0.9583333333333334,1.0758999999999999,0.1544777777777778,0.0488,0.08960596768320983,41,unflagged,unflagged
98_3A1RI9Xo,9,4,0.9356777777777778,1.0044333333333335,0.1259222222222222,0.04,0.075161971398071,75,unflagged,unflagged
994ZNi7rSXo,9,4,0.9667,1.027211111111111,0.052144444444444445,0.0204,0.046895391860797775,49,unflagged,unflagged
9Fx94DxAt4Y,9,4,0.9189888888888889,0.9968222222222222,0.1365222222222222,0.1143,0.027756340616955335,70,unflagged,unflagged
9KkcioAoO-Y,9,4,0.9953666666666666,1.0056888888888889,0.01708888888888889,0.0,0.022208750777815287,39,unflagged,unflagged
9LoUJpYy5eU,9,4,0.8525777777777778,1.0571111111111111,0.20987777777777777,0.1528,0.038930764755453304,72,unflagged,unflagged
9PxEmXrXI00,9,4,0.9707777777777777,1.0197333333333334,0.05912222222222222,0.0,0.0841969236043957,62,unflagged,unflagged
9T3IHeI322o,9,4,0.9822222222222222,1.0306333333333333,0.06319999999999999,0.0172,0.04480719808245099,58,unflagged,unflagged
9XnHYkMhaoE,9,4,0.7848666666666667,1.0070666666666666,0.2786666666666667,0.2222,0.046364695620698275,63,unflagged,unflagged
9Z8NRNi2arU,9,4,0.9650666666666667,1.1769555555555558,0.20368888888888886,0.0185,0.5003351937562568,54,unflagged,unflagged
9hxEPGhusAE,9,4,0.9618777777777778,1.085611111111111,0.1348111111111111,0.082,0.06894362632695723,61,unflagged,unflagged
9m15jEfzsWQ,9,4,0.9764333333333334,1.0213,0.04256666666666667,0.0213,0.018403056811301756,47,unflagged,unflagged
9oCarrXl6a4,9,4,0.8846111111111111,1.1358000000000001,0.24536666666666665,0.2222,0.018387971611898906,72,unflagged,unflagged
9rEn4MNpZS4,9,4,1.0,1.2222555555555554,0.22225555555555557,0.1429,0.19046458405115052,7,unflagged,unflagged
9xvvXx96_CI,9,4,0.9357000000000001,0.9456777777777778,0.11851111111111111,0.0667,0.0444291695973615,45,unflagged,unflagged
A2bEglme01k,9,4,0.9074111111111112,1.0594222222222223,0.23255555555555554,0.186,0.03077576607946223,43,unflagged,unflagged
A5xQevmjE98,9,4,0.9715444444444444,1.0796333333333332,0.11851111111111111,0.0833,0.025615885913064008,60,unflagged,unflagged
AA4scUH1Y5g,9,4,0.9233555555555556,0.9935777777777778,0.07478888888888889,0.0385,0.03652654666281924,52,unflagged,unflagged
AL43D7MOxsU,9,4,0.9250000000000002,0.9759333333333333,0.057411111111111114,0.0333,0.018849233700899123,60,unflagged,unflagged
AchBiFAEeLo,9,4,0.9195333333333333,1.1536555555555554,0.32385555555555556,0.234,0.08015447759032417,47,unflagged,unflagged
AfQRHoPr2Fs,9,4,0.8954444444444446,1.2666666666666666,0.4222222222222222,0.125,0.4775334485085254,40,unflagged,unflagged
AoXLncutE5g,9,4,0.9354,1.0898555555555556,0.19445555555555555,0.1029,0.1410020931680724,68,unflagged,unflagged
Arncvqu_jOQ,9,4,0.7619,1.045388888888889,0.349,0.2958,0.0717350681326783,71,unflagged,unflagged
Avdp-Uj3Qyc,9,4,0.8686666666666667,0.9711777777777778,0.28807777777777777,0.2222,0.04451007688652588,27,unflagged,unflagged
B7Z2U2PsmhY,9,4,0.8478111111111111,1.0210555555555556,0.18967777777777778,0.1552,0.01926374689525494,58,unflagged,unflagged
BAJPvN2WBIA,9,4,0.9532444444444444,1.0019,0.07718888888888889,0.0169,0.03893390053810575,59,unflagged,unflagged
BETX-s42Df4,9,4,0.9426444444444445,1.0169000000000001,0.10386666666666666,0.0652,0.033981539105814494,46,unflagged,unflagged
BEkK73VEjes,9,4,0.9064222222222222,1.1222222222222222,0.30222222222222217,0.2,0.042946995755750415,50,unflagged,unflagged
BFBPD4Og4Ts,9,4,0.9416666666666667,1.0136555555555555,0.08186666666666667,0.0351,0.03617419660476236,57,unflagged,unflagged
BSR9D9756F8,9,4,0.8507888888888888,0.9835555555555556,0.1255222222222222,0.0741,0.05300457003357771,54,unflagged,unflagged
BWGQoGyUG3o,9,4,0.9412,1.0025666666666666,0.0827,0.0465,0.04366460236850898,43,unflagged,unflagged
B_Vd3gTZCng,9,4,0.8858111111111111,1.0806222222222222,0.21785555555555555,0.0392,0.27355438266965815,51,unflagged,unflagged
Bhe6Tj2Ebys,9,4,0.9660222222222222,1.0740666666666665,0.13376666666666667,0.0556,0.077354573232615,54,unflagged,unflagged
BhvYofNQUQE,9,4,0.8391777777777778,0.9815,0.13783333333333334,0.0926,0.022882362203234172,54,unflagged,unflagged
BphPV4mGT-0,9,4,0.9120555555555554,1.0208222222222223,0.15276666666666666,0.1094,0.020341890275979765,64,unflagged,unflagged
BsnI7E1kLOk,9,4,0.9444666666666666,0.9930666666666667,0.07871111111111112,0.0417,0.0386480738344243,48,unflagged,unflagged
BvJXc1DQI-0,9,4,0.9941555555555556,1.1967666666666668,0.22454444444444446,0.0,0.6113875328118638,48,unflagged,unflagged
Byf8i1KkBiY,9,4,0.9572444444444445,1.0501666666666667,0.1111111111111111,0.0,0.10711452334352757,31,unflagged,unflagged
BzgrCwivdi8,9,4,0.8999999999999999,1.0189777777777778,0.13821111111111112,0.122,0.01720628115285553,41,unflagged,unflagged
C0et91Vi2Jk,9,4,0.9654555555555555,1.2328000000000001,0.27512222222222227,0.0159,0.41710768926554737,63,unflagged,unflagged
C1XMxZEjP8I,9,4,0.7957222222222222,0.9750000000000001,0.2,0.15,0.05303300858899107,40,unflagged,unflagged
C2sX9Wg6twI,9,4,0.9236,1.0206888888888888,0.1111,0.0508,0.03184501530852199,59,unflagged,unflagged
C7LqbEunJ1Y,9,4,0.9711111111111111,0.9983444444444444,0.026555555555555554,0.0149,0.009977112697458006,67,unflagged,unflagged
C8OmuTzwCbA,9,4,0.9379222222222222,1.1111222222222221,0.2718555555555555,0.1915,0.06364721343293653,47,unflagged,unflagged
CBNJAKeTo6c,9,4,0.9484333333333334,1.0163333333333333,0.0686,0.0294,0.029400000000000003,34,unflagged,unflagged
CCs22FNcCfU,9,4,0.891888888888889,1.0992777777777778,0.31205555555555553,0.2553,0.07371560403183153,47,unflagged,unflagged
CFfekXgxHPk,9,4,0.8968555555555555,1.0293999999999999,0.2124111111111111,0.0882,0.13055268519303276,68,unflagged,unflagged
CFglFzii7FY,9,4,0.9612222222222222,0.9647777777777777,0.1328111111111111,0.0366,0.100829229944055,82,unflagged,unflagged
CFkq_F7ySDg,9,4,0.802188888888889,1.0919444444444446,0.38506666666666667,0.3276,0.04395944153421425,58,unflagged,unflagged
CJQ9qrFo5ko,9,4,0.9031333333333333,1.0632111111111113,0.2567111111111111,0.1379,0.10144724545847024,58,unflagged,unflagged
CPP29SU0cco,9,4,1.0,1.0,0.0,0.0,0.0,3,short_ref,unflagged
CV-s7GOOtJo,9,4,0.9110999999999999,1.085711111111111,0.18414444444444444,0.1143,0.07299171376106864,35,unflagged,unflagged
CXzacCx9GzQ,9,4,0.9478666666666666,0.9722111111111111,0.0926,0.0278,0.0546894413941119,72,unflagged,unflagged
CeJ6GGxIYic,9,4,0.9302222222222222,0.9820777777777777,0.08063333333333333,0.0645,0.018045082432618587,62,unflagged,unflagged
Cfo8bGeBcGA,9,4,0.9658111111111111,0.9837111111111112,0.06521111111111111,0.0267,0.036176354309287596,75,unflagged,unflagged
CrxvNkG3A6Q,9,4,0.9814666666666666,1.0166666666666666,0.03333333333333333,0.0,0.025,40,unflagged,unflagged
Ct2RYsd7blI,9,4,0.9228222222222223,0.9930666666666667,0.07407777777777777,0.0417,0.04178710260887257,48,unflagged,unflagged
D7Zu1-9kSUg,9,4,0.9236111111111112,0.9818777777777777,0.07493333333333334,0.0465,0.03817702188489825,43,unflagged,unflagged
DBdBEziisrY,9,4,0.9085333333333333,0.9641666666666667,0.15412222222222222,0.0968,0.04640020953017825,62,unflagged,unflagged
DEKRLelgeQc,9,4,0.9592777777777778,1.0797666666666668,0.12533333333333332,0.0,0.24306152513304116,39,unflagged,unflagged
DG9R8_yLDag,9,4,0.9605666666666666,0.9752888888888889,0.08951111111111111,0.0278,0.06627289122341888,36,unflagged,unflagged
DLzdz97XkmQ,9,4,0.9393666666666667,1.0164,0.09108888888888889,0.0492,0.042658159959275216,61,unflagged,unflagged
DPy4x6ffCrw,9,4,0.9743555555555555,0.9514888888888888,0.12123333333333333,0.0727,0.030181285592234132,55,unflagged,unflagged
DSQRKEk7kBg,9,4,0.8200888888888889,1.0461666666666667,0.2632555555555556,0.2,0.047050560865708906,65,unflagged,unflagged
DSdVV8TQUR0,9,4,0.9222111111111112,1.0569333333333333,0.15446666666666667,0.0732,0.042218745836417264,41,unflagged,unflagged
DWsJ_XUm23s,9,4,0.8781555555555555,0.9866,0.09957777777777778,0.0862,0.007584487091718496,58,unflagged,unflagged
DY638qY0fj8,9,4,0.9666888888888889,0.9074000000000001,0.14814444444444444,0.1042,0.05455293555600631,48,unflagged,unflagged
DY97mPGW6oI,9,4,0.9305444444444445,1.1047666666666667,0.18094444444444446,0.0571,0.2653451107101425,35,unflagged,unflagged
DdrfK1u20OI,9,4,1.0,1.0092555555555556,0.009255555555555555,0.0,0.027766666666666665,12,unflagged,unflagged
DqjOXLKz1Vg,9,4,0.9457888888888889,0.9905777777777777,0.064,0.0169,0.07616844819214842,59,unflagged,unflagged
Dsi7x-A89Mw,9,4,0.8740888888888889,1.1723444444444444,0.3423777777777778,0.2449,0.05280259884176576,49,unflagged,unflagged
Dw49WkGukMs,9,4,0.9728888888888889,1.1388777777777779,0.16666666666666666,0.1154,0.035966685974662724,52,unflagged,unflagged
