ID,duration_seconds,latency_seconds,rtf,hypothesis_chars
AESRC2020-INDIAN-ACCENT-G22525-G22525S2355,2.82,0.0554,0.0196,35
AESRC2020-INDIAN-ACCENT-G22552-G22552S2352,2.871,0.0566,0.0197,40
AESRC2020-INDIAN-ACCENT-G22552-G22552S2354,3.83,0.0511,0.0133,41
AESRC2020-INDIAN-ACCENT-G22669-G22669S1299,4.718,0.0548,0.0116,64
AESRC2020-INDIAN-ACCENT-G23074-G23074S2365,4.95,0.0576,0.0116,71
AESRC2020-INDIAN-ACCENT-G23213-G23213S3376,4.26,0.0539,0.0127,53
AESRC2020-INDIAN-ACCENT-G23248-G23248S1300,6.475,0.0552,0.0085,64
AESRC2020-INDIAN-ACCENT-G23248-G23248S2365,4.325,0.0533,0.0123,41
AESRC2020-INDIAN-ACCENT-G23374-G23374S1300,3.294,0.051,0.0155,52
AESRC2020-INDIAN-ACCENT-G23507-G23507S1200,3.755,0.0564,0.015,60
AESRC2020-INDIAN-ACCENT-G23553-G23553S2366,4.29,0.0549,0.0128,57
AESRC2020-INDIAN-ACCENT-G23571-G23571S3376,3.47,0.0599,0.0173,41
AESRC2020-INDIAN-ACCENT-G23656-G23656S1300,3.825,0.0598,0.0156,51
AESRC2020-INDIAN-ACCENT-G23656-G23656S2366,2.674,0.0543,0.0203,22
AESRC2020-INDIAN-ACCENT-G23678-G23678S2366,3.284,0.0506,0.0154,36
AESRC2020-INDIAN-ACCENT-G23685-G23685S2364,4.47,0.0536,0.012,56
AESRC2020-INDIAN-ACCENT-G23687-G23687S1300,4.485,0.0548,0.0122,48
AESRC2020-INDIAN-ACCENT-G23687-G23687S2364,3.996,0.0515,0.0129,44
AESRC2020-INDIAN-ACCENT-G23715-G23715S1299,4.624,0.0584,0.0126,76
AESRC2020-INDIAN-ACCENT-G23773-G23773S1300,5.56,0.0575,0.0103,67
AESRC2020-INDIAN-ACCENT-G23773-G23773S2373,4.509,0.0526,0.0117,52
AESRC2020-INDIAN-ACCENT-G23817-G23817S2373,4.525,0.0509,0.0112,43
AESRC2020-INDIAN-ACCENT-G23819-G23819S1298,6.063,0.0531,0.0088,67
AESRC2020-INDIAN-ACCENT-G23821-G23821S1300,7.415,0.0569,0.0077,69
AESRC2020-INDIAN-ACCENT-G23930-G23930S1297,6.33,0.055,0.0087,70
AESRC2020-INDIAN-ACCENT-G23952-G23952S1300,5.016,0.056,0.0112,65
AESRC2020-INDIAN-ACCENT-G24000-G24000S2372,4.885,0.0562,0.0115,44
AESRC2020-INDIAN-ACCENT-G32673-G32673S2354,2.853,0.0525,0.0184,35
AESRC2020-INDIAN-ACCENT-G32882-G32882S1300,4.28,0.0518,0.0121,54
AESRC2020-INDIAN-ACCENT-G32893-G32893S1298,4.986,0.0535,0.0107,66
AESRC2020-INDIAN-ACCENT-G32941-G32941S2353,4.873,0.0538,0.011,40
AESRC2020-INDIAN-ACCENT-G32952-G32952S2355,3.84,0.0512,0.0133,43
AESRC2020-INDIAN-ACCENT-G32966-G32966S1300,6.049,0.0554,0.0092,65
AESRC2020-INDIAN-ACCENT-G32977-G32977S2354,3.373,0.0552,0.0164,41
AESRC2020-INDIAN-ACCENT-G32980-G32980S1300,3.924,0.0541,0.0138,57
AESRC2020-INDIAN-ACCENT-G33040-G33040S2365,3.798,0.0515,0.0135,47
AESRC2020-INDIAN-ACCENT-G33409-G33409S1300,4.945,0.0536,0.0108,64
AESRC2020-INDIAN-ACCENT-G33434-G33434S2355,4.507,0.0514,0.0114,39
AESRC2020-INDIAN-ACCENT-G33487-G33487S1199,5.312,0.0549,0.0103,54
AESRC2020-INDIAN-ACCENT-G33487-G33487S1200,5.565,0.0525,0.0094,59
AESRC2020-INDIAN-ACCENT-G33625-G33625S1300,4.71,0.0529,0.0112,67
AESRC2020-INDIAN-ACCENT-G33816-G33816S2372,4.638,0.0593,0.0128,53
AESRC2020-INDIAN-ACCENT-G40915-G40915S2354,3.71,0.0542,0.0146,38
AESRC2020-INDIAN-ACCENT-G40917-G40917S2355,4.853,0.0563,0.0116,58
AESRC2020-INDIAN-ACCENT-G42029-G42029S2363,3.3,0.0502,0.0152,29
AESRC2020-INDIAN-ACCENT-G42302-G42302S1299,5.954,0.0557,0.0093,67
AESRC2020-INDIAN-ACCENT-G42538-G42538S2354,2.945,0.0527,0.0179,31
AESRC2020-INDIAN-ACCENT-G42543-G42543S1300,6.083,0.0556,0.0091,76
AESRC2020-INDIAN-ACCENT-G42659-G42659S1299,6.263,0.0557,0.0089,64
AESRC2020-INDIAN-ACCENT-G42659-G42659S2355,3.651,0.0527,0.0144,36
AESRC2020-INDIAN-ACCENT-G42717-G42717S2354,3.589,0.0509,0.0142,42
AESRC2020-INDIAN-ACCENT-G42717-G42717S2355,3.409,0.0538,0.0158,34
AESRC2020-INDIAN-ACCENT-G42895-G42895S1300,4.26,0.0507,0.0119,45
AESRC2020-INDIAN-ACCENT-G43065-G43065S3375,3.115,0.0578,0.0185,26
AESRC2020-INDIAN-ACCENT-G43223-G43223S1299,3.76,0.0516,0.0137,65
AESRC2020-INDIAN-ACCENT-G43364-G43364S1300,4.115,0.0589,0.0143,57
AESRC2020-INDIAN-ACCENT-G43364-G43364S2355,2.707,0.0544,0.0201,32
AESRC2020-INDIAN-ACCENT-G43367-G43367S3370,2.29,0.0548,0.0239,40
AESRC2020-INDIAN-ACCENT-G43468-G43468S2353,3.63,0.0518,0.0143,37
AESRC2020-INDIAN-ACCENT-G43652-G43652S1299,3.705,0.0549,0.0148,45
AESRC2020-INDIAN-ACCENT-G43935-G43935S1300,5.265,0.056,0.0106,72
AESRC2020-INDIAN-ACCENT-G43935-G43935S2372,3.167,0.0539,0.017,43
AESRC2020-INDIAN-ACCENT-G51201-G51201S1299,4.427,0.0553,0.0125,62
AESRC2020-INDIAN-ACCENT-G52739-G52739S2354,4.993,0.0533,0.0107,34
AESRC2020-INDIAN-ACCENT-G52843-G52843S3370,3.95,0.0539,0.0136,54
AESRC2020-INDIAN-ACCENT-G53397-G53397S2355,4.482,0.0519,0.0116,41
AESRC2020-INDIAN-ACCENT-G53668-G53668S2366,4.42,0.0514,0.0116,48
AESRC2020-INDIAN-ACCENT-G53709-G53709S2373,4.96,0.0559,0.0113,44
AESRC2020-INDIAN-ACCENT-G53975-G53975S1300,8.24,0.1747,0.0212,80
AESRC2020-INDIAN-ACCENT-G63002-G63002S2363,4.18,0.0548,0.0131,50
AESRC2020-INDIAN-ACCENT-G64015-G64015S1300,6.085,0.0534,0.0088,72
AESRC2020-INDIAN-ACCENT-G90219-G90219S1299,4.616,0.0559,0.0121,75
AESRC2020-INDIAN-ACCENT-G90233-G90233S1299,5.778,0.057,0.0099,56
AESRC2020-INDIAN-ACCENT-G90249-G90249S3370,3.293,0.0503,0.0153,34
AESRC2020-INDIAN-ACCENT-G90279-G90279S1300,5.807,0.0621,0.0107,77
AESRC2020-INDIAN-ACCENT-G90279-G90279S3370,3.59,0.0512,0.0143,48
AESRC2020-INDIAN-ACCENT-G90311-G90311S1300,3.982,0.0527,0.0132,53
AESRC2020-INDIAN-ACCENT-G90441-G90441S1299,7.041,0.0564,0.008,67
AESRC2020-INDIAN-ACCENT-G90627-G90627S3369,3.655,0.0503,0.0138,33
AESRC2020-INDIAN-ACCENT-G90709-G90709S2349,4.492,0.0551,0.0123,60
AESRC2020-INDIAN-ACCENT-G90786-G90786S1200,5.065,0.0565,0.0112,62
AESRC2020-INDIAN-ACCENT-G91301-G91301S2352,2.665,0.0556,0.0209,36
AESRC2020-INDIAN-ACCENT-G91345-G91345S1300,3.95,0.0519,0.0131,50
AESRC2020-INDIAN-ACCENT-G91446-G91446S1299,4.333,0.0537,0.0124,56
AESRC2020-INDIAN-ACCENT-G91743-G91743S2350,5.33,0.0577,0.0108,72
AESRC2020-INDIAN-ACCENT-G91747-G91747S1199,5.841,0.0561,0.0096,74
AESRC2020-INDIAN-ACCENT-G92374-G92374S1255,3.335,0.0567,0.017,60
AESRC2020-INDIAN-ACCENT-G92539-G92539S1299,4.306,0.0556,0.0129,65
AESRC2020-INDIAN-ACCENT-G92539-G92539S2339,3.213,0.0571,0.0178,48
AESRC2020-INDIAN-ACCENT-G93072-G93072S2355,4.775,0.0613,0.0128,69
AESRC2020-INDIAN-ACCENT-G93269-G93269S2354,5.278,0.0593,0.0112,64
AESRC2020-INDIAN-ACCENT-G93615-G93615S1300,4.739,0.0584,0.0123,53
AESRC2020-INDIAN-ACCENT-G93639-G93639S2366,4.465,0.0521,0.0117,41
AESRC2020-INDIAN-ACCENT-G94750-G94750S1199,3.668,0.0531,0.0145,51
