ID,duration_seconds,latency_seconds,rtf,hypothesis_chars
AESRC2020-INDIAN-ACCENT-G10965-G10965S2353,2.774,0.2671,0.0963,34
AESRC2020-INDIAN-ACCENT-G11785-G11785S1299,5.151,0.3303,0.0641,56
AESRC2020-INDIAN-ACCENT-G11785-G11785S2354,4.358,0.3278,0.0752,45
AESRC2020-INDIAN-ACCENT-G11837-G11837S1299,3.845,0.3896,0.1013,59
AESRC2020-INDIAN-ACCENT-G12412-G12412S1300,4.67,0.3812,0.0816,54
AESRC2020-INDIAN-ACCENT-G12412-G12412S2354,3.795,0.3873,0.1021,47
AESRC2020-INDIAN-ACCENT-G12444-G12444S2355,3.437,0.3455,0.1005,31
AESRC2020-INDIAN-ACCENT-G12532-G12532S2352,5.403,0.3596,0.0666,61
AESRC2020-INDIAN-ACCENT-G12644-G12644S2354,4.009,0.3462,0.0863,38
AESRC2020-INDIAN-ACCENT-G12699-G12699S2354,3.29,0.3334,0.1014,38
AESRC2020-INDIAN-ACCENT-G12708-G12708S3370,2.307,0.2614,0.1133,20
AESRC2020-INDIAN-ACCENT-G12730-G12730S1299,6.297,0.4125,0.0655,73
AESRC2020-INDIAN-ACCENT-G12737-G12737S1299,4.257,0.3388,0.0796,48
AESRC2020-INDIAN-ACCENT-G12738-G12738S1300,6.385,0.3383,0.053,47
AESRC2020-INDIAN-ACCENT-G12738-G12738S2355,4.84,0.4147,0.0857,62
AESRC2020-INDIAN-ACCENT-G12776-G12776S2351,2.818,0.3026,0.1074,40
AESRC2020-INDIAN-ACCENT-G12854-G12854S1300,4.406,0.3126,0.071,51
AESRC2020-INDIAN-ACCENT-G12854-G12854S3370,2.51,0.3175,0.1265,25
AESRC2020-INDIAN-ACCENT-G12864-G12864S2354,4.475,0.3327,0.0743,49
AESRC2020-INDIAN-ACCENT-G12885-G12885S2355,4.747,0.4026,0.0848,58
AESRC2020-INDIAN-ACCENT-G12890-G12890S2354,4.665,0.3401,0.0729,55
AESRC2020-INDIAN-ACCENT-G12925-G12925S2352,2.777,0.3163,0.1139,29
AESRC2020-INDIAN-ACCENT-G12929-G12929S1298,6.094,0.383,0.0629,61
AESRC2020-INDIAN-ACCENT-G13083-G13083S1300,3.915,0.326,0.0833,38
AESRC2020-INDIAN-ACCENT-G13083-G13083S2365,4.145,0.2958,0.0714,34
AESRC2020-INDIAN-ACCENT-G13145-G13145S2366,3.28,0.2886,0.088,33
AESRC2020-INDIAN-ACCENT-G13176-G13176S2365,5.07,0.3429,0.0676,43
AESRC2020-INDIAN-ACCENT-G13217-G13217S1300,4.175,0.3058,0.0732,42
AESRC2020-INDIAN-ACCENT-G13373-G13373S1297,3.486,0.3614,0.1037,63
AESRC2020-INDIAN-ACCENT-G13373-G13373S1298,3.58,0.3237,0.0904,62
AESRC2020-INDIAN-ACCENT-G13378-G13378S1299,5.43,0.4039,0.0744,49
AESRC2020-INDIAN-ACCENT-G13456-G13456S1299,7.02,0.4422,0.063,67
AESRC2020-INDIAN-ACCENT-G13630-G13630S2364,7.334,0.3325,0.0453,49
AESRC2020-INDIAN-ACCENT-G13683-G13683S2366,5.393,0.3165,0.0587,58
AESRC2020-INDIAN-ACCENT-G13707-G13707S1299,5.07,0.281,0.0554,51
AESRC2020-INDIAN-ACCENT-G13707-G13707S1300,4.405,0.3238,0.0735,43
AESRC2020-INDIAN-ACCENT-G13713-G13713S1300,4.458,0.3631,0.0814,73
AESRC2020-INDIAN-ACCENT-G13799-G13799S1299,3.932,0.3346,0.0851,57
AESRC2020-INDIAN-ACCENT-G14064-G14064S2372,6.968,0.3497,0.0502,63
AESRC2020-INDIAN-ACCENT-G20961-G20961S3370,2.762,0.2499,0.0905,29
AESRC2020-INDIAN-ACCENT-G22350-G22350S1300,4.355,0.3243,0.0745,49
AESRC2020-INDIAN-ACCENT-G22485-G22485S2355,3.9,0.3134,0.0804,48
AESRC2020-INDIAN-ACCENT-G22525-G22525S2355,2.82,0.3239,0.1149,31
AESRC2020-INDIAN-ACCENT-G22552-G22552S2352,2.871,0.3202,0.1115,40
AESRC2020-INDIAN-ACCENT-G22552-G22552S2354,3.83,0.3673,0.0959,41
AESRC2020-INDIAN-ACCENT-G22669-G22669S1299,4.718,0.3857,0.0817,64
AESRC2020-INDIAN-ACCENT-G23074-G23074S2365,4.95,0.4362,0.0881,77
AESRC2020-INDIAN-ACCENT-G23213-G23213S3376,4.26,0.3495,0.082,54
AESRC2020-INDIAN-ACCENT-G23248-G23248S1300,6.475,0.3988,0.0616,64
AESRC2020-INDIAN-ACCENT-G23248-G23248S2365,4.325,0.3353,0.0775,37
AESRC2020-INDIAN-ACCENT-G23374-G23374S1300,3.294,0.3837,0.1165,52
AESRC2020-INDIAN-ACCENT-G23507-G23507S1200,3.755,0.3981,0.106,60
AESRC2020-INDIAN-ACCENT-G23553-G23553S2366,4.29,0.3327,0.0776,57
AESRC2020-INDIAN-ACCENT-G23571-G23571S3376,3.47,0.3135,0.0903,37
AESRC2020-INDIAN-ACCENT-G23656-G23656S1300,3.825,0.3453,0.0903,51
AESRC2020-INDIAN-ACCENT-G23656-G23656S2366,2.674,0.2927,0.1095,22
AESRC2020-INDIAN-ACCENT-G23678-G23678S2366,3.284,0.3267,0.0995,36
AESRC2020-INDIAN-ACCENT-G23685-G23685S2364,4.47,0.382,0.0855,56
AESRC2020-INDIAN-ACCENT-G23687-G23687S1300,4.485,0.3086,0.0688,48
AESRC2020-INDIAN-ACCENT-G23687-G23687S2364,3.996,0.2979,0.0746,43
AESRC2020-INDIAN-ACCENT-G23715-G23715S1299,4.624,0.429,0.0928,75
AESRC2020-INDIAN-ACCENT-G23773-G23773S1300,5.56,0.3772,0.0678,67
AESRC2020-INDIAN-ACCENT-G23773-G23773S2373,4.509,0.3798,0.0842,53
AESRC2020-INDIAN-ACCENT-G23817-G23817S2373,4.525,0.3863,0.0854,43
AESRC2020-INDIAN-ACCENT-G23819-G23819S1298,6.063,0.4172,0.0688,67
AESRC2020-INDIAN-ACCENT-G23821-G23821S1300,7.415,0.4088,0.0551,70
AESRC2020-INDIAN-ACCENT-G23930-G23930S1297,6.33,0.4059,0.0641,70
AESRC2020-INDIAN-ACCENT-G23952-G23952S1300,5.016,0.4087,0.0815,64
AESRC2020-INDIAN-ACCENT-G24000-G24000S2372,4.885,0.3454,0.0707,44
AESRC2020-INDIAN-ACCENT-G32673-G32673S2354,2.853,0.3018,0.1058,35
AESRC2020-INDIAN-ACCENT-G32882-G32882S1300,4.28,0.3414,0.0798,54
AESRC2020-INDIAN-ACCENT-G32893-G32893S1298,4.986,0.4357,0.0874,66
AESRC2020-INDIAN-ACCENT-G32941-G32941S2353,4.873,0.3235,0.0664,40
AESRC2020-INDIAN-ACCENT-G32952-G32952S2355,3.84,0.3126,0.0814,43
AESRC2020-INDIAN-ACCENT-G32966-G32966S1300,6.049,0.3941,0.0652,67
AESRC2020-INDIAN-ACCENT-G32977-G32977S2354,3.373,0.3377,0.1001,42
AESRC2020-INDIAN-ACCENT-G32980-G32980S1300,3.924,0.407,0.1037,58
AESRC2020-INDIAN-ACCENT-G33040-G33040S2365,3.798,0.3387,0.0892,48
AESRC2020-INDIAN-ACCENT-G33409-G33409S1300,4.945,0.3815,0.0771,64
AESRC2020-INDIAN-ACCENT-G33434-G33434S2355,4.507,0.3356,0.0745,41
AESRC2020-INDIAN-ACCENT-G33487-G33487S1199,5.312,0.4027,0.0758,54
AESRC2020-INDIAN-ACCENT-G33487-G33487S1200,5.565,0.3935,0.0707,58
AESRC2020-INDIAN-ACCENT-G33625-G33625S1300,4.71,0.3857,0.0819,66
AESRC2020-INDIAN-ACCENT-G33816-G33816S2372,4.638,0.3396,0.0732,51
AESRC2020-INDIAN-ACCENT-G40915-G40915S2354,3.71,0.32,0.0863,39
AESRC2020-INDIAN-ACCENT-G40917-G40917S2355,4.853,0.3798,0.0783,58
AESRC2020-INDIAN-ACCENT-G42029-G42029S2363,3.3,0.3285,0.0995,29
AESRC2020-INDIAN-ACCENT-G42302-G42302S1299,5.954,0.3827,0.0643,67
AESRC2020-INDIAN-ACCENT-G42538-G42538S2354,2.945,0.3109,0.1056,31
AESRC2020-INDIAN-ACCENT-G42543-G42543S1300,6.083,0.4114,0.0676,76
AESRC2020-INDIAN-ACCENT-G42659-G42659S1299,6.263,0.439,0.0701,64
AESRC2020-INDIAN-ACCENT-G42659-G42659S2355,3.651,0.3686,0.101,33
AESRC2020-INDIAN-ACCENT-G42717-G42717S2354,3.589,0.3486,0.0971,42
AESRC2020-INDIAN-ACCENT-G42717-G42717S2355,3.409,0.3241,0.0951,35
AESRC2020-INDIAN-ACCENT-G42895-G42895S1300,4.26,0.3334,0.0783,45
AESRC2020-INDIAN-ACCENT-G43065-G43065S3375,3.115,0.2985,0.0958,22
AESRC2020-INDIAN-ACCENT-G43223-G43223S1299,3.76,0.4007,0.1066,65
AESRC2020-INDIAN-ACCENT-G43364-G43364S1300,4.115,0.3843,0.0934,57
AESRC2020-INDIAN-ACCENT-G43364-G43364S2355,2.707,0.3263,0.1205,32
AESRC2020-INDIAN-ACCENT-G43367-G43367S3370,2.29,0.3248,0.1419,39
AESRC2020-INDIAN-ACCENT-G43468-G43468S2353,3.63,0.3516,0.0969,38
AESRC2020-INDIAN-ACCENT-G43652-G43652S1299,3.705,0.3477,0.0939,44
AESRC2020-INDIAN-ACCENT-G43935-G43935S1300,5.265,0.4075,0.0774,72
AESRC2020-INDIAN-ACCENT-G43935-G43935S2372,3.167,0.3697,0.1168,43
AESRC2020-INDIAN-ACCENT-G51201-G51201S1299,4.427,0.3698,0.0835,62
AESRC2020-INDIAN-ACCENT-G52739-G52739S2354,4.993,0.3341,0.0669,36
AESRC2020-INDIAN-ACCENT-G52843-G52843S3370,3.95,0.3007,0.0761,52
AESRC2020-INDIAN-ACCENT-G53397-G53397S2355,4.482,0.3762,0.084,41
AESRC2020-INDIAN-ACCENT-G53668-G53668S2366,4.42,0.3316,0.075,49
AESRC2020-INDIAN-ACCENT-G53709-G53709S2373,4.96,0.3684,0.0743,48
AESRC2020-INDIAN-ACCENT-G53975-G53975S1300,8.24,0.4325,0.0525,83
AESRC2020-INDIAN-ACCENT-G63002-G63002S2363,4.18,0.3763,0.09,47
AESRC2020-INDIAN-ACCENT-G64015-G64015S1300,6.085,0.4319,0.071,72
AESRC2020-INDIAN-ACCENT-G90219-G90219S1299,4.616,0.4283,0.0928,75
AESRC2020-INDIAN-ACCENT-G90233-G90233S1299,5.778,0.3851,0.0666,56
AESRC2020-INDIAN-ACCENT-G90249-G90249S3370,3.293,0.3501,0.1063,29
AESRC2020-INDIAN-ACCENT-G90279-G90279S1300,5.807,0.4437,0.0764,77
AESRC2020-INDIAN-ACCENT-G90279-G90279S3370,3.59,0.3712,0.1034,47
AESRC2020-INDIAN-ACCENT-G90311-G90311S1300,3.982,0.3833,0.0963,52
AESRC2020-INDIAN-ACCENT-G90441-G90441S1299,7.041,0.3736,0.0531,67
AESRC2020-INDIAN-ACCENT-G90627-G90627S3369,3.655,0.3109,0.0851,34
AESRC2020-INDIAN-ACCENT-G90709-G90709S2349,4.492,0.3715,0.0827,60
AESRC2020-INDIAN-ACCENT-G90786-G90786S1200,5.065,0.3804,0.0751,62
AESRC2020-INDIAN-ACCENT-G91301-G91301S2352,2.665,0.3443,0.1292,36
AESRC2020-INDIAN-ACCENT-G91345-G91345S1300,3.95,0.3636,0.0921,47
AESRC2020-INDIAN-ACCENT-G91446-G91446S1299,4.333,0.4085,0.0943,56
AESRC2020-INDIAN-ACCENT-G91743-G91743S2350,5.33,0.4464,0.0837,70
AESRC2020-INDIAN-ACCENT-G91747-G91747S1199,5.841,0.4218,0.0722,74
AESRC2020-INDIAN-ACCENT-G92374-G92374S1255,3.335,0.3643,0.1093,60
AESRC2020-INDIAN-ACCENT-G92539-G92539S1299,4.306,0.3829,0.0889,66
AESRC2020-INDIAN-ACCENT-G92539-G92539S2339,3.213,0.3181,0.099,51
AESRC2020-INDIAN-ACCENT-G93072-G93072S2355,4.775,0.4021,0.0842,69
AESRC2020-INDIAN-ACCENT-G93269-G93269S2354,5.278,0.3776,0.0715,62
AESRC2020-INDIAN-ACCENT-G93615-G93615S1300,4.739,0.3821,0.0806,52
AESRC2020-INDIAN-ACCENT-G93639-G93639S2366,4.465,0.3771,0.0844,40
AESRC2020-INDIAN-ACCENT-G94750-G94750S1199,3.668,0.369,0.1006,51
