ID,duration_seconds,latency_seconds,rtf,hypothesis_chars
AESRC2020-INDIAN-ACCENT-G12737-G12737S1299,4.257,0.181,0.0425,50
AESRC2020-INDIAN-ACCENT-G12738-G12738S1300,6.385,0.2094,0.0328,46
AESRC2020-INDIAN-ACCENT-G12738-G12738S2355,4.84,0.2239,0.0463,63
AESRC2020-INDIAN-ACCENT-G12776-G12776S2351,2.818,0.168,0.0596,40
AESRC2020-INDIAN-ACCENT-G12854-G12854S1300,4.406,0.2035,0.0462,50
AESRC2020-INDIAN-ACCENT-G12854-G12854S3370,2.51,0.1544,0.0615,25
AESRC2020-INDIAN-ACCENT-G12864-G12864S2354,4.475,0.1965,0.0439,49
AESRC2020-INDIAN-ACCENT-G12885-G12885S2355,4.747,0.1956,0.0412,57
AESRC2020-INDIAN-ACCENT-G12890-G12890S2354,4.665,0.1807,0.0387,57
AESRC2020-INDIAN-ACCENT-G12925-G12925S2352,2.777,0.15,0.054,28
AESRC2020-INDIAN-ACCENT-G12929-G12929S1298,6.094,0.2075,0.034,61
AESRC2020-INDIAN-ACCENT-G13083-G13083S1300,3.915,0.1861,0.0475,39
AESRC2020-INDIAN-ACCENT-G13083-G13083S2365,4.145,0.1893,0.0457,34
AESRC2020-INDIAN-ACCENT-G13145-G13145S2366,3.28,0.1927,0.0588,35
AESRC2020-INDIAN-ACCENT-G13176-G13176S2365,5.07,0.2202,0.0434,40
AESRC2020-INDIAN-ACCENT-G13217-G13217S1300,4.175,0.1724,0.0413,42
AESRC2020-INDIAN-ACCENT-G13373-G13373S1297,3.486,0.192,0.0551,63
AESRC2020-INDIAN-ACCENT-G13373-G13373S1298,3.58,0.1785,0.0499,62
AESRC2020-INDIAN-ACCENT-G13378-G13378S1299,5.43,0.18,0.0332,48
AESRC2020-INDIAN-ACCENT-G13456-G13456S1299,7.02,0.2053,0.0293,67
AESRC2020-INDIAN-ACCENT-G13630-G13630S2364,7.334,0.171,0.0233,47
AESRC2020-INDIAN-ACCENT-G13683-G13683S2366,5.393,0.1822,0.0338,58
AESRC2020-INDIAN-ACCENT-G13707-G13707S1299,5.07,0.1718,0.0339,52
AESRC2020-INDIAN-ACCENT-G13707-G13707S1300,4.405,0.1753,0.0398,43
AESRC2020-INDIAN-ACCENT-G13713-G13713S1300,4.458,0.1973,0.0443,75
AESRC2020-INDIAN-ACCENT-G13799-G13799S1299,3.932,0.1817,0.0462,57
AESRC2020-INDIAN-ACCENT-G14064-G14064S2372,6.968,0.1928,0.0277,63
AESRC2020-INDIAN-ACCENT-G20961-G20961S3370,2.762,0.1528,0.0553,29
AESRC2020-INDIAN-ACCENT-G22350-G22350S1300,4.355,0.1792,0.0412,51
AESRC2020-INDIAN-ACCENT-G22485-G22485S2355,3.9,0.1603,0.0411,48
AESRC2020-INDIAN-ACCENT-G22525-G22525S2355,2.82,0.1502,0.0533,32
AESRC2020-INDIAN-ACCENT-G22552-G22552S2352,2.871,0.1504,0.0524,40
AESRC2020-INDIAN-ACCENT-G22552-G22552S2354,3.83,0.1744,0.0455,42
AESRC2020-INDIAN-ACCENT-G22669-G22669S1299,4.718,0.1921,0.0407,64
AESRC2020-INDIAN-ACCENT-G23074-G23074S2365,4.95,0.2178,0.044,76
AESRC2020-INDIAN-ACCENT-G23213-G23213S3376,4.26,0.2175,0.0511,52
AESRC2020-INDIAN-ACCENT-G23248-G23248S1300,6.475,0.245,0.0378,64
AESRC2020-INDIAN-ACCENT-G23248-G23248S2365,4.325,0.2068,0.0478,43
AESRC2020-INDIAN-ACCENT-G23374-G23374S1300,3.294,0.2187,0.0664,52
AESRC2020-INDIAN-ACCENT-G23507-G23507S1200,3.755,0.2379,0.0633,60
AESRC2020-INDIAN-ACCENT-G23553-G23553S2366,4.29,0.209,0.0487,55
AESRC2020-INDIAN-ACCENT-G23571-G23571S3376,3.47,0.205,0.0591,37
AESRC2020-INDIAN-ACCENT-G23656-G23656S1300,3.825,0.2297,0.0601,49
AESRC2020-INDIAN-ACCENT-G23656-G23656S2366,2.674,0.1809,0.0676,22
AESRC2020-INDIAN-ACCENT-G23678-G23678S2366,3.284,0.2034,0.0619,36
AESRC2020-INDIAN-ACCENT-G23685-G23685S2364,4.47,0.2342,0.0524,58
AESRC2020-INDIAN-ACCENT-G23687-G23687S1300,4.485,0.2182,0.0487,48
AESRC2020-INDIAN-ACCENT-G23687-G23687S2364,3.996,0.1905,0.0477,42
AESRC2020-INDIAN-ACCENT-G23715-G23715S1299,4.624,0.2133,0.0461,73
AESRC2020-INDIAN-ACCENT-G23773-G23773S1300,5.56,0.2113,0.038,67
AESRC2020-INDIAN-ACCENT-G23773-G23773S2373,4.509,0.1724,0.0382,54
AESRC2020-INDIAN-ACCENT-G23817-G23817S2373,4.525,0.1744,0.0386,43
AESRC2020-INDIAN-ACCENT-G23819-G23819S1298,6.063,0.2011,0.0332,73
AESRC2020-INDIAN-ACCENT-G23821-G23821S1300,7.415,0.1803,0.0243,70
AESRC2020-INDIAN-ACCENT-G23930-G23930S1297,6.33,0.1906,0.0301,70
AESRC2020-INDIAN-ACCENT-G23952-G23952S1300,5.016,0.2109,0.042,65
AESRC2020-INDIAN-ACCENT-G24000-G24000S2372,4.885,0.1953,0.04,43
AESRC2020-INDIAN-ACCENT-G32673-G32673S2354,2.853,0.1831,0.0642,35
AESRC2020-INDIAN-ACCENT-G32882-G32882S1300,4.28,0.197,0.046,54
AESRC2020-INDIAN-ACCENT-G32893-G32893S1298,4.986,0.2199,0.0441,66
AESRC2020-INDIAN-ACCENT-G32941-G32941S2353,4.873,0.1822,0.0374,39
AESRC2020-INDIAN-ACCENT-G32952-G32952S2355,3.84,0.1924,0.0501,43
AESRC2020-INDIAN-ACCENT-G32966-G32966S1300,6.049,0.2278,0.0377,59
AESRC2020-INDIAN-ACCENT-G32977-G32977S2354,3.373,0.2014,0.0597,42
AESRC2020-INDIAN-ACCENT-G32980-G32980S1300,3.924,0.2335,0.0595,59
AESRC2020-INDIAN-ACCENT-G33040-G33040S2365,3.798,0.3498,0.0921,48
AESRC2020-INDIAN-ACCENT-G33409-G33409S1300,4.945,0.2237,0.0452,64
AESRC2020-INDIAN-ACCENT-G33434-G33434S2355,4.507,0.2238,0.0497,43
AESRC2020-INDIAN-ACCENT-G33487-G33487S1199,5.312,0.2266,0.0426,54
AESRC2020-INDIAN-ACCENT-G33487-G33487S1200,5.565,0.2995,0.0538,59
AESRC2020-INDIAN-ACCENT-G33625-G33625S1300,4.71,0.2203,0.0468,66
AESRC2020-INDIAN-ACCENT-G33816-G33816S2372,4.638,0.2186,0.0471,49
AESRC2020-INDIAN-ACCENT-G40915-G40915S2354,3.71,0.2143,0.0578,40
AESRC2020-INDIAN-ACCENT-G40917-G40917S2355,4.853,0.2052,0.0423,56
AESRC2020-INDIAN-ACCENT-G42029-G42029S2363,3.3,0.1969,0.0597,29
AESRC2020-INDIAN-ACCENT-G42302-G42302S1299,5.954,0.2093,0.0352,67
AESRC2020-INDIAN-ACCENT-G42538-G42538S2354,2.945,0.2122,0.072,32
AESRC2020-INDIAN-ACCENT-G42543-G42543S1300,6.083,0.2142,0.0352,76
AESRC2020-INDIAN-ACCENT-G42659-G42659S1299,6.263,0.2538,0.0405,64
AESRC2020-INDIAN-ACCENT-G42659-G42659S2355,3.651,0.2157,0.0591,34
AESRC2020-INDIAN-ACCENT-G42717-G42717S2354,3.589,0.234,0.0652,42
AESRC2020-INDIAN-ACCENT-G42717-G42717S2355,3.409,0.1791,0.0525,38
AESRC2020-INDIAN-ACCENT-G42895-G42895S1300,4.26,0.2198,0.0516,45
AESRC2020-INDIAN-ACCENT-G43065-G43065S3375,3.115,0.2144,0.0688,24
AESRC2020-INDIAN-ACCENT-G43223-G43223S1299,3.76,0.2913,0.0775,66
AESRC2020-INDIAN-ACCENT-G43364-G43364S1300,4.115,0.2116,0.0514,57
AESRC2020-INDIAN-ACCENT-G43364-G43364S2355,2.707,0.2125,0.0785,32
AESRC2020-INDIAN-ACCENT-G43367-G43367S3370,2.29,0.2172,0.0949,40
AESRC2020-INDIAN-ACCENT-G43468-G43468S2353,3.63,0.2158,0.0594,39
AESRC2020-INDIAN-ACCENT-G43652-G43652S1299,3.705,0.2179,0.0588,46
AESRC2020-INDIAN-ACCENT-G43935-G43935S1300,5.265,0.2304,0.0438,72
AESRC2020-INDIAN-ACCENT-G43935-G43935S2372,3.167,0.1972,0.0623,43
AESRC2020-INDIAN-ACCENT-G51201-G51201S1299,4.427,0.2119,0.0479,60
AESRC2020-INDIAN-ACCENT-G52739-G52739S2354,4.993,0.1866,0.0374,36
AESRC2020-INDIAN-ACCENT-G52843-G52843S3370,3.95,0.1873,0.0474,52
AESRC2020-INDIAN-ACCENT-G53397-G53397S2355,4.482,0.1951,0.0435,41
AESRC2020-INDIAN-ACCENT-G53668-G53668S2366,4.42,0.2111,0.0478,49
AESRC2020-INDIAN-ACCENT-G53709-G53709S2373,4.96,0.214,0.0431,49
AESRC2020-INDIAN-ACCENT-G53975-G53975S1300,8.24,0.2101,0.0255,82
AESRC2020-INDIAN-ACCENT-G63002-G63002S2363,4.18,0.2004,0.0479,53
AESRC2020-INDIAN-ACCENT-G64015-G64015S1300,6.085,0.2082,0.0342,71
AESRC2020-INDIAN-ACCENT-G90219-G90219S1299,4.616,0.2076,0.045,74
AESRC2020-INDIAN-ACCENT-G90233-G90233S1299,5.778,0.1847,0.032,56
AESRC2020-INDIAN-ACCENT-G90249-G90249S3370,3.293,0.1561,0.0474,29
AESRC2020-INDIAN-ACCENT-G90279-G90279S1300,5.807,0.2281,0.0393,77
AESRC2020-INDIAN-ACCENT-G90279-G90279S3370,3.59,0.1801,0.0502,47
AESRC2020-INDIAN-ACCENT-G90311-G90311S1300,3.982,0.2086,0.0524,52
AESRC2020-INDIAN-ACCENT-G90441-G90441S1299,7.041,0.214,0.0304,67
AESRC2020-INDIAN-ACCENT-G90627-G90627S3369,3.655,0.1935,0.0529,35
AESRC2020-INDIAN-ACCENT-G90709-G90709S2349,4.492,0.2637,0.0587,64
AESRC2020-INDIAN-ACCENT-G90786-G90786S1200,5.065,0.2279,0.045,62
AESRC2020-INDIAN-ACCENT-G91301-G91301S2352,2.665,0.2428,0.0911,39
AESRC2020-INDIAN-ACCENT-G91345-G91345S1300,3.95,0.1948,0.0493,49
AESRC2020-INDIAN-ACCENT-G91446-G91446S1299,4.333,0.2101,0.0485,56
AESRC2020-INDIAN-ACCENT-G91743-G91743S2350,5.33,0.2433,0.0456,69
AESRC2020-INDIAN-ACCENT-G91747-G91747S1199,5.841,0.2436,0.0417,72
AESRC2020-INDIAN-ACCENT-G92374-G92374S1255,3.335,0.2159,0.0647,60
AESRC2020-INDIAN-ACCENT-G92539-G92539S1299,4.306,0.2041,0.0474,65
AESRC2020-INDIAN-ACCENT-G92539-G92539S2339,3.213,0.184,0.0573,49
AESRC2020-INDIAN-ACCENT-G93072-G93072S2355,4.775,0.1931,0.0404,69
AESRC2020-INDIAN-ACCENT-G93269-G93269S2354,5.278,0.2048,0.0388,63
AESRC2020-INDIAN-ACCENT-G93615-G93615S1300,4.739,0.1844,0.0389,52
AESRC2020-INDIAN-ACCENT-G93639-G93639S2366,4.465,0.1711,0.0383,41
AESRC2020-INDIAN-ACCENT-G94750-G94750S1199,3.668,0.1824,0.0497,51
