ID,duration_seconds,latency_seconds,rtf,hypothesis_chars
AESRC2020-INDIAN-ACCENT-G11785-G11785S2354,4.358,0.0908,0.0208,43
AESRC2020-INDIAN-ACCENT-G11837-G11837S1299,3.845,0.0844,0.0219,59
AESRC2020-INDIAN-ACCENT-G12412-G12412S1300,4.67,0.0824,0.0176,52
AESRC2020-INDIAN-ACCENT-G12412-G12412S2354,3.795,0.0857,0.0226,46
AESRC2020-INDIAN-ACCENT-G12444-G12444S2355,3.437,0.0852,0.0248,30
AESRC2020-INDIAN-ACCENT-G12532-G12532S2352,5.403,0.0815,0.0151,59
AESRC2020-INDIAN-ACCENT-G12644-G12644S2354,4.009,0.0787,0.0196,31
AESRC2020-INDIAN-ACCENT-G12699-G12699S2354,3.29,0.0833,0.0253,37
AESRC2020-INDIAN-ACCENT-G12708-G12708S3370,2.307,0.0856,0.0371,22
AESRC2020-INDIAN-ACCENT-G12730-G12730S1299,6.297,0.0829,0.0132,72
AESRC2020-INDIAN-ACCENT-G12737-G12737S1299,4.257,0.0801,0.0188,47
AESRC2020-INDIAN-ACCENT-G12738-G12738S1300,6.385,0.0828,0.013,48
AESRC2020-INDIAN-ACCENT-G12738-G12738S2355,4.84,0.0827,0.0171,62
AESRC2020-INDIAN-ACCENT-G12776-G12776S2351,2.818,0.0917,0.0325,41
AESRC2020-INDIAN-ACCENT-G12854-G12854S1300,4.406,0.0837,0.019,50
AESRC2020-INDIAN-ACCENT-G12854-G12854S3370,2.51,0.0914,0.0364,24
AESRC2020-INDIAN-ACCENT-G12864-G12864S2354,4.475,0.0901,0.0201,48
AESRC2020-INDIAN-ACCENT-G12885-G12885S2355,4.747,0.0795,0.0167,57
AESRC2020-INDIAN-ACCENT-G12890-G12890S2354,4.665,0.0793,0.017,54
AESRC2020-INDIAN-ACCENT-G12925-G12925S2352,2.777,0.079,0.0285,28
AESRC2020-INDIAN-ACCENT-G12929-G12929S1298,6.094,0.083,0.0136,60
AESRC2020-INDIAN-ACCENT-G13083-G13083S1300,3.915,0.0831,0.0212,37
AESRC2020-INDIAN-ACCENT-G13083-G13083S2365,4.145,0.0825,0.0199,33
AESRC2020-INDIAN-ACCENT-G13145-G13145S2366,3.28,0.081,0.0247,32
AESRC2020-INDIAN-ACCENT-G13176-G13176S2365,5.07,0.0817,0.0161,42
AESRC2020-INDIAN-ACCENT-G13217-G13217S1300,4.175,0.0863,0.0207,41
AESRC2020-INDIAN-ACCENT-G13373-G13373S1297,3.486,0.0934,0.0268,61
AESRC2020-INDIAN-ACCENT-G13373-G13373S1298,3.58,0.0811,0.0226,61
AESRC2020-INDIAN-ACCENT-G13378-G13378S1299,5.43,0.0842,0.0155,47
AESRC2020-INDIAN-ACCENT-G13456-G13456S1299,7.02,0.083,0.0118,68
AESRC2020-INDIAN-ACCENT-G13630-G13630S2364,7.334,0.0831,0.0113,44
AESRC2020-INDIAN-ACCENT-G13683-G13683S2366,5.393,0.0888,0.0165,63
AESRC2020-INDIAN-ACCENT-G13707-G13707S1299,5.07,0.0795,0.0157,51
AESRC2020-INDIAN-ACCENT-G13707-G13707S1300,4.405,0.0799,0.0181,40
AESRC2020-INDIAN-ACCENT-G13713-G13713S1300,4.458,0.082,0.0184,72
AESRC2020-INDIAN-ACCENT-G13799-G13799S1299,3.932,0.0789,0.0201,56
AESRC2020-INDIAN-ACCENT-G14064-G14064S2372,6.968,0.0822,0.0118,61
AESRC2020-INDIAN-ACCENT-G20961-G20961S3370,2.762,0.0814,0.0295,28
AESRC2020-INDIAN-ACCENT-G22350-G22350S1300,4.355,0.0819,0.0188,47
AESRC2020-INDIAN-ACCENT-G22485-G22485S2355,3.9,0.0804,0.0206,47
AESRC2020-INDIAN-ACCENT-G22525-G22525S2355,2.82,0.0808,0.0286,34
AESRC2020-INDIAN-ACCENT-G22552-G22552S2352,2.871,0.0811,0.0282,39
AESRC2020-INDIAN-ACCENT-G22552-G22552S2354,3.83,0.0789,0.0206,41
AESRC2020-INDIAN-ACCENT-G22669-G22669S1299,4.718,0.081,0.0172,63
AESRC2020-INDIAN-ACCENT-G23074-G23074S2365,4.95,0.0813,0.0164,72
AESRC2020-INDIAN-ACCENT-G23213-G23213S3376,4.26,0.0816,0.0191,53
AESRC2020-INDIAN-ACCENT-G23248-G23248S1300,6.475,0.0831,0.0128,61
AESRC2020-INDIAN-ACCENT-G23248-G23248S2365,4.325,0.0817,0.0189,42
AESRC2020-INDIAN-ACCENT-G23374-G23374S1300,3.294,0.0788,0.0239,51
AESRC2020-INDIAN-ACCENT-G23507-G23507S1200,3.755,0.0867,0.0231,59
AESRC2020-INDIAN-ACCENT-G23553-G23553S2366,4.29,0.0929,0.0217,56
AESRC2020-INDIAN-ACCENT-G23571-G23571S3376,3.47,0.0848,0.0244,40
AESRC2020-INDIAN-ACCENT-G23656-G23656S1300,3.825,0.0844,0.0221,50
AESRC2020-INDIAN-ACCENT-G23656-G23656S2366,2.674,0.0832,0.0311,20
AESRC2020-INDIAN-ACCENT-G23678-G23678S2366,3.284,0.0802,0.0244,36
AESRC2020-INDIAN-ACCENT-G23685-G23685S2364,4.47,0.0804,0.018,53
AESRC2020-INDIAN-ACCENT-G23687-G23687S1300,4.485,0.0829,0.0185,47
AESRC2020-INDIAN-ACCENT-G23687-G23687S2364,3.996,0.0798,0.02,43
AESRC2020-INDIAN-ACCENT-G23715-G23715S1299,4.624,0.0842,0.0182,75
AESRC2020-INDIAN-ACCENT-G23773-G23773S1300,5.56,0.0833,0.015,69
AESRC2020-INDIAN-ACCENT-G23773-G23773S2373,4.509,0.0801,0.0178,48
AESRC2020-INDIAN-ACCENT-G23817-G23817S2373,4.525,0.0801,0.0177,42
AESRC2020-INDIAN-ACCENT-G23819-G23819S1298,6.063,0.0803,0.0132,65
AESRC2020-INDIAN-ACCENT-G23821-G23821S1300,7.415,0.0827,0.0112,69
AESRC2020-INDIAN-ACCENT-G23930-G23930S1297,6.33,0.0869,0.0137,69
AESRC2020-INDIAN-ACCENT-G23952-G23952S1300,5.016,0.0819,0.0163,63
AESRC2020-INDIAN-ACCENT-G24000-G24000S2372,4.885,0.0836,0.0171,45
AESRC2020-INDIAN-ACCENT-G32673-G32673S2354,2.853,0.0857,0.03,34
AESRC2020-INDIAN-ACCENT-G32882-G32882S1300,4.28,0.0806,0.0188,53
AESRC2020-INDIAN-ACCENT-G32893-G32893S1298,4.986,0.0822,0.0165,65
AESRC2020-INDIAN-ACCENT-G32941-G32941S2353,4.873,0.0829,0.017,39
AESRC2020-INDIAN-ACCENT-G32952-G32952S2355,3.84,0.0799,0.0208,42
AESRC2020-INDIAN-ACCENT-G32966-G32966S1300,6.049,0.0844,0.0139,65
AESRC2020-INDIAN-ACCENT-G32977-G32977S2354,3.373,0.0836,0.0248,41
AESRC2020-INDIAN-ACCENT-G32980-G32980S1300,3.924,0.0842,0.0215,57
AESRC2020-INDIAN-ACCENT-G33040-G33040S2365,3.798,0.0803,0.0211,46
AESRC2020-INDIAN-ACCENT-G33409-G33409S1300,4.945,0.0862,0.0174,63
AESRC2020-INDIAN-ACCENT-G33434-G33434S2355,4.507,0.0802,0.0178,35
AESRC2020-INDIAN-ACCENT-G33487-G33487S1199,5.312,0.0816,0.0154,52
AESRC2020-INDIAN-ACCENT-G33487-G33487S1200,5.565,0.0792,0.0142,56
AESRC2020-INDIAN-ACCENT-G33625-G33625S1300,4.71,0.0793,0.0168,63
AESRC2020-INDIAN-ACCENT-G33816-G33816S2372,4.638,0.0808,0.0174,52
AESRC2020-INDIAN-ACCENT-G40915-G40915S2354,3.71,0.0823,0.0222,38
AESRC2020-INDIAN-ACCENT-G40917-G40917S2355,4.853,0.0807,0.0166,57
AESRC2020-INDIAN-ACCENT-G42029-G42029S2363,3.3,0.0787,0.0239,28
AESRC2020-INDIAN-ACCENT-G42302-G42302S1299,5.954,0.0822,0.0138,66
AESRC2020-INDIAN-ACCENT-G42538-G42538S2354,2.945,0.0808,0.0274,30
AESRC2020-INDIAN-ACCENT-G42543-G42543S1300,6.083,0.0813,0.0134,75
AESRC2020-INDIAN-ACCENT-G42659-G42659S1299,6.263,0.0823,0.0131,62
AESRC2020-INDIAN-ACCENT-G42659-G42659S2355,3.651,0.0822,0.0225,33
AESRC2020-INDIAN-ACCENT-G42717-G42717S2354,3.589,0.0787,0.0219,41
AESRC2020-INDIAN-ACCENT-G42717-G42717S2355,3.409,0.0805,0.0236,34
AESRC2020-INDIAN-ACCENT-G42895-G42895S1300,4.26,0.0798,0.0187,44
AESRC2020-INDIAN-ACCENT-G43065-G43065S3375,3.115,0.0808,0.0259,25
AESRC2020-INDIAN-ACCENT-G43223-G43223S1299,3.76,0.0788,0.0209,64
AESRC2020-INDIAN-ACCENT-G43364-G43364S1300,4.115,0.0829,0.0201,56
AESRC2020-INDIAN-ACCENT-G43364-G43364S2355,2.707,0.0818,0.0302,30
AESRC2020-INDIAN-ACCENT-G43367-G43367S3370,2.29,0.0826,0.0361,38
AESRC2020-INDIAN-ACCENT-G43468-G43468S2353,3.63,0.082,0.0226,36
AESRC2020-INDIAN-ACCENT-G43652-G43652S1299,3.705,0.0865,0.0233,43
AESRC2020-INDIAN-ACCENT-G43935-G43935S1300,5.265,0.0937,0.0178,71
AESRC2020-INDIAN-ACCENT-G43935-G43935S2372,3.167,0.0848,0.0268,42
AESRC2020-INDIAN-ACCENT-G51201-G51201S1299,4.427,0.0921,0.0208,61
AESRC2020-INDIAN-ACCENT-G52739-G52739S2354,4.993,0.1045,0.0209,33
AESRC2020-INDIAN-ACCENT-G52843-G52843S3370,3.95,0.0884,0.0224,53
AESRC2020-INDIAN-ACCENT-G53397-G53397S2355,4.482,0.0791,0.0176,40
AESRC2020-INDIAN-ACCENT-G53668-G53668S2366,4.42,0.0794,0.018,48
AESRC2020-INDIAN-ACCENT-G53709-G53709S2373,4.96,0.0853,0.0172,44
AESRC2020-INDIAN-ACCENT-G53975-G53975S1300,8.24,0.0894,0.0109,80
AESRC2020-INDIAN-ACCENT-G63002-G63002S2363,4.18,0.0837,0.02,44
AESRC2020-INDIAN-ACCENT-G64015-G64015S1300,6.085,0.0796,0.0131,71
AESRC2020-INDIAN-ACCENT-G90219-G90219S1299,4.616,0.0859,0.0186,74
AESRC2020-INDIAN-ACCENT-G90233-G90233S1299,5.778,0.0816,0.0141,55
AESRC2020-INDIAN-ACCENT-G90249-G90249S3370,3.293,0.0784,0.0238,33
AESRC2020-INDIAN-ACCENT-G90279-G90279S1300,5.807,0.0864,0.0149,76
AESRC2020-INDIAN-ACCENT-G90279-G90279S3370,3.59,0.0787,0.0219,46
AESRC2020-INDIAN-ACCENT-G90311-G90311S1300,3.982,0.0832,0.0209,52
AESRC2020-INDIAN-ACCENT-G90441-G90441S1299,7.041,0.0852,0.0121,66
AESRC2020-INDIAN-ACCENT-G90627-G90627S3369,3.655,0.0791,0.0216,33
AESRC2020-INDIAN-ACCENT-G90709-G90709S2349,4.492,0.085,0.0189,59
AESRC2020-INDIAN-ACCENT-G90786-G90786S1200,5.065,0.0822,0.0162,60
AESRC2020-INDIAN-ACCENT-G91301-G91301S2352,2.665,0.0828,0.0311,32
AESRC2020-INDIAN-ACCENT-G91345-G91345S1300,3.95,0.0788,0.0199,47
AESRC2020-INDIAN-ACCENT-G91446-G91446S1299,4.333,0.0824,0.019,55
AESRC2020-INDIAN-ACCENT-G91743-G91743S2350,5.33,0.0808,0.0152,72
AESRC2020-INDIAN-ACCENT-G91747-G91747S1199,5.841,0.0813,0.0139,73
AESRC2020-INDIAN-ACCENT-G92374-G92374S1255,3.335,0.0798,0.0239,59
AESRC2020-INDIAN-ACCENT-G92539-G92539S1299,4.306,0.0806,0.0187,65
AESRC2020-INDIAN-ACCENT-G92539-G92539S2339,3.213,0.0802,0.025,47
AESRC2020-INDIAN-ACCENT-G93072-G93072S2355,4.775,0.0804,0.0168,70
AESRC2020-INDIAN-ACCENT-G93269-G93269S2354,5.278,0.0808,0.0153,61
AESRC2020-INDIAN-ACCENT-G93615-G93615S1300,4.739,0.0811,0.0171,52
AESRC2020-INDIAN-ACCENT-G93639-G93639S2366,4.465,0.08,0.0179,37
AESRC2020-INDIAN-ACCENT-G94750-G94750S1199,3.668,0.08,0.0218,51
