ID,duration_seconds,latency_seconds,rtf,hypothesis_chars
AESRC2020-INDIAN-ACCENT-G02523-G02523S3370,2.17,0.3886,0.1791,21
AESRC2020-INDIAN-ACCENT-G02582-G02582S2355,2.621,0.702,0.2679,50
AESRC2020-INDIAN-ACCENT-G02628-G02628S2354,3.837,0.6343,0.1653,59
AESRC2020-INDIAN-ACCENT-G02770-G02770S2354,3.972,0.5436,0.1369,46
AESRC2020-INDIAN-ACCENT-G02796-G02796S2355,3.594,0.5321,0.148,42
AESRC2020-INDIAN-ACCENT-G02801-G02801S2355,3.24,0.7468,0.2305,51
AESRC2020-INDIAN-ACCENT-G02930-G02930S2354,2.74,0.6451,0.2354,37
AESRC2020-INDIAN-ACCENT-G03084-G03084S2363,3.464,0.6646,0.1919,39
AESRC2020-INDIAN-ACCENT-G03086-G03086S2364,5.122,0.7532,0.147,52
AESRC2020-INDIAN-ACCENT-G03133-G03133S1299,3.61,0.6716,0.186,52
AESRC2020-INDIAN-ACCENT-G03234-G03234S1299,5.492,0.7987,0.1454,68
AESRC2020-INDIAN-ACCENT-G03234-G03234S2366,3.61,0.6446,0.1785,36
AESRC2020-INDIAN-ACCENT-G03294-G03294S1298,4.463,0.7769,0.1741,63
AESRC2020-INDIAN-ACCENT-G03334-G03334S2355,2.524,0.5068,0.2008,27
AESRC2020-INDIAN-ACCENT-G03524-G03524S3380,2.072,0.416,0.2007,20
AESRC2020-INDIAN-ACCENT-G03704-G03704S3376,3.269,0.4775,0.1461,27
AESRC2020-INDIAN-ACCENT-G03749-G03749S2372,6.06,0.7846,0.1295,54
AESRC2020-INDIAN-ACCENT-G03804-G03804S2373,3.681,0.6875,0.1868,54
AESRC2020-INDIAN-ACCENT-G03809-G03809S2371,3.675,0.5648,0.1537,46
AESRC2020-INDIAN-ACCENT-G03841-G03841S3378,2.805,0.521,0.1858,26
AESRC2020-INDIAN-ACCENT-G03853-G03853S3378,2.625,0.5326,0.2029,28
AESRC2020-INDIAN-ACCENT-G03884-G03884S1299,5.607,0.8504,0.1516,82
AESRC2020-INDIAN-ACCENT-G03899-G03899S3378,3.785,0.6488,0.1714,43
AESRC2020-INDIAN-ACCENT-G03903-G03903S1292,6.355,0.7144,0.1124,83
AESRC2020-INDIAN-ACCENT-G03924-G03924S1300,4.098,0.7717,0.1883,54
AESRC2020-INDIAN-ACCENT-G04008-G04008S2372,4.25,0.6328,0.1489,43
AESRC2020-INDIAN-ACCENT-G04061-G04061S1299,6.183,0.8306,0.1343,71
AESRC2020-INDIAN-ACCENT-G04084-G04084S2373,4.025,0.5415,0.1345,33
AESRC2020-INDIAN-ACCENT-G10825-G10825S2354,4.285,0.739,0.1725,52
AESRC2020-INDIAN-ACCENT-G10825-G10825S2355,2.575,0.5753,0.2234,34
AESRC2020-INDIAN-ACCENT-G10839-G10839S2354,3.99,0.5811,0.1456,51
AESRC2020-INDIAN-ACCENT-G10858-G10858S3370,2.462,0.4581,0.1861,23
AESRC2020-INDIAN-ACCENT-G10940-G10940S1300,4.863,0.6899,0.1419,53
AESRC2020-INDIAN-ACCENT-G10965-G10965S1300,4.065,0.6145,0.1512,51
AESRC2020-INDIAN-ACCENT-G10965-G10965S2353,2.774,0.5675,0.2046,34
AESRC2020-INDIAN-ACCENT-G11785-G11785S1299,5.151,0.6522,0.1266,56
AESRC2020-INDIAN-ACCENT-G11785-G11785S2354,4.358,0.6775,0.1554,44
AESRC2020-INDIAN-ACCENT-G11837-G11837S1299,3.845,0.7741,0.2013,60
AESRC2020-INDIAN-ACCENT-G12412-G12412S1300,4.67,0.7255,0.1553,54
AESRC2020-INDIAN-ACCENT-G12412-G12412S2354,3.795,0.7204,0.1898,46
AESRC2020-INDIAN-ACCENT-G12444-G12444S2355,3.437,0.6201,0.1804,32
AESRC2020-INDIAN-ACCENT-G12532-G12532S2352,5.403,0.6687,0.1238,61
AESRC2020-INDIAN-ACCENT-G12644-G12644S2354,4.009,0.6552,0.1634,36
AESRC2020-INDIAN-ACCENT-G12699-G12699S2354,3.29,0.6349,0.193,39
AESRC2020-INDIAN-ACCENT-G12708-G12708S3370,2.307,0.5612,0.2433,21
AESRC2020-INDIAN-ACCENT-G12730-G12730S1299,6.297,0.8891,0.1412,73
AESRC2020-INDIAN-ACCENT-G12737-G12737S1299,4.257,0.7064,0.1659,48
AESRC2020-INDIAN-ACCENT-G12738-G12738S1300,6.385,0.8111,0.127,50
AESRC2020-INDIAN-ACCENT-G12738-G12738S2355,4.84,0.8397,0.1735,63
AESRC2020-INDIAN-ACCENT-G12776-G12776S2351,2.818,0.5463,0.1939,40
AESRC2020-INDIAN-ACCENT-G12854-G12854S1300,4.406,0.7081,0.1607,51
AESRC2020-INDIAN-ACCENT-G12854-G12854S3370,2.51,0.5103,0.2033,25
AESRC2020-INDIAN-ACCENT-G12864-G12864S2354,4.475,0.6313,0.1411,49
AESRC2020-INDIAN-ACCENT-G12885-G12885S2355,4.747,0.7239,0.1525,58
AESRC2020-INDIAN-ACCENT-G12890-G12890S2354,4.665,0.6879,0.1475,55
AESRC2020-INDIAN-ACCENT-G12925-G12925S2352,2.777,0.4993,0.1798,29
AESRC2020-INDIAN-ACCENT-G12929-G12929S1298,6.094,0.6902,0.1133,61
AESRC2020-INDIAN-ACCENT-G13083-G13083S1300,3.915,0.5985,0.1529,38
AESRC2020-INDIAN-ACCENT-G13083-G13083S2365,4.145,0.5447,0.1314,34
AESRC2020-INDIAN-ACCENT-G13145-G13145S2366,3.28,0.4815,0.1468,32
AESRC2020-INDIAN-ACCENT-G13176-G13176S2365,5.07,0.6118,0.1207,43
AESRC2020-INDIAN-ACCENT-G13217-G13217S1300,4.175,0.6182,0.1481,42
AESRC2020-INDIAN-ACCENT-G13373-G13373S1297,3.486,0.8202,0.2353,63
AESRC2020-INDIAN-ACCENT-G13373-G13373S1298,3.58,0.7259,0.2028,62
AESRC2020-INDIAN-ACCENT-G13378-G13378S1299,5.43,0.7609,0.1401,49
AESRC2020-INDIAN-ACCENT-G13456-G13456S1299,7.02,0.8401,0.1197,66
AESRC2020-INDIAN-ACCENT-G13630-G13630S2364,7.334,0.657,0.0896,48
AESRC2020-INDIAN-ACCENT-G13683-G13683S2366,5.393,0.7453,0.1382,59
AESRC2020-INDIAN-ACCENT-G13707-G13707S1299,5.07,0.6039,0.1191,51
AESRC2020-INDIAN-ACCENT-G13707-G13707S1300,4.405,0.6936,0.1574,42
AESRC2020-INDIAN-ACCENT-G13713-G13713S1300,4.458,0.8227,0.1846,73
AESRC2020-INDIAN-ACCENT-G13799-G13799S1299,3.932,0.7879,0.2004,57
AESRC2020-INDIAN-ACCENT-G14064-G14064S2372,6.968,0.7881,0.1131,63
AESRC2020-INDIAN-ACCENT-G20961-G20961S3370,2.762,0.53,0.1919,29
AESRC2020-INDIAN-ACCENT-G22350-G22350S1300,4.355,0.9409,0.2161,48
AESRC2020-INDIAN-ACCENT-G22485-G22485S2355,3.9,0.5817,0.1492,48
AESRC2020-INDIAN-ACCENT-G22525-G22525S2355,2.82,0.5159,0.183,35
AESRC2020-INDIAN-ACCENT-G22552-G22552S2352,2.871,0.5294,0.1844,40
AESRC2020-INDIAN-ACCENT-G22552-G22552S2354,3.83,0.5834,0.1523,41
AESRC2020-INDIAN-ACCENT-G22669-G22669S1299,4.718,0.5683,0.1205,64
AESRC2020-INDIAN-ACCENT-G23074-G23074S2365,4.95,0.8003,0.1617,76
AESRC2020-INDIAN-ACCENT-G23213-G23213S3376,4.26,0.5699,0.1338,53
AESRC2020-INDIAN-ACCENT-G23248-G23248S1300,6.475,0.7539,0.1164,64
AESRC2020-INDIAN-ACCENT-G23248-G23248S2365,4.325,0.5877,0.1359,42
AESRC2020-INDIAN-ACCENT-G23374-G23374S1300,3.294,0.607,0.1843,52
AESRC2020-INDIAN-ACCENT-G23507-G23507S1200,3.755,0.6592,0.1756,60
AESRC2020-INDIAN-ACCENT-G23553-G23553S2366,4.29,0.5506,0.1283,57
AESRC2020-INDIAN-ACCENT-G23571-G23571S3376,3.47,0.5462,0.1574,37
AESRC2020-INDIAN-ACCENT-G23656-G23656S1300,3.825,0.6385,0.1669,51
AESRC2020-INDIAN-ACCENT-G23656-G23656S2366,2.674,0.3931,0.147,21
AESRC2020-INDIAN-ACCENT-G23678-G23678S2366,3.284,0.563,0.1715,36
AESRC2020-INDIAN-ACCENT-G23685-G23685S2364,4.47,0.6412,0.1434,56
AESRC2020-INDIAN-ACCENT-G23687-G23687S1300,4.485,0.5456,0.1217,48
AESRC2020-INDIAN-ACCENT-G23687-G23687S2364,3.996,0.4809,0.1203,42
AESRC2020-INDIAN-ACCENT-G23715-G23715S1299,4.624,0.7385,0.1597,74
AESRC2020-INDIAN-ACCENT-G23773-G23773S1300,5.56,0.7398,0.1331,67
AESRC2020-INDIAN-ACCENT-G23773-G23773S2373,4.509,0.6724,0.1491,51
AESRC2020-INDIAN-ACCENT-G23817-G23817S2373,4.525,0.5566,0.123,43
AESRC2020-INDIAN-ACCENT-G23819-G23819S1298,6.063,0.6597,0.1088,66
AESRC2020-INDIAN-ACCENT-G23821-G23821S1300,7.415,0.652,0.0879,70
AESRC2020-INDIAN-ACCENT-G23930-G23930S1297,6.33,0.6453,0.1019,70
AESRC2020-INDIAN-ACCENT-G23952-G23952S1300,5.016,0.7502,0.1496,64
AESRC2020-INDIAN-ACCENT-G24000-G24000S2372,4.885,0.5995,0.1227,44
AESRC2020-INDIAN-ACCENT-G32673-G32673S2354,2.853,0.5145,0.1803,35
AESRC2020-INDIAN-ACCENT-G32882-G32882S1300,4.28,0.6279,0.1467,54
AESRC2020-INDIAN-ACCENT-G32893-G32893S1298,4.986,0.7086,0.1421,66
AESRC2020-INDIAN-ACCENT-G32941-G32941S2353,4.873,0.4715,0.0967,40
AESRC2020-INDIAN-ACCENT-G32952-G32952S2355,3.84,0.4852,0.1264,43
AESRC2020-INDIAN-ACCENT-G32966-G32966S1300,6.049,0.6675,0.1103,61
AESRC2020-INDIAN-ACCENT-G32977-G32977S2354,3.373,0.5719,0.1695,42
AESRC2020-INDIAN-ACCENT-G32980-G32980S1300,3.924,0.684,0.1743,58
AESRC2020-INDIAN-ACCENT-G33040-G33040S2365,3.798,0.5461,0.1438,47
AESRC2020-INDIAN-ACCENT-G33409-G33409S1300,4.945,0.6,0.1213,64
AESRC2020-INDIAN-ACCENT-G33434-G33434S2355,4.507,0.5889,0.1307,39
AESRC2020-INDIAN-ACCENT-G33487-G33487S1199,5.312,0.621,0.1169,54
AESRC2020-INDIAN-ACCENT-G33487-G33487S1200,5.565,0.6214,0.1117,59
AESRC2020-INDIAN-ACCENT-G33625-G33625S1300,4.71,0.5843,0.1241,66
AESRC2020-INDIAN-ACCENT-G33816-G33816S2372,4.638,0.5696,0.1228,51
AESRC2020-INDIAN-ACCENT-G40915-G40915S2354,3.71,0.4857,0.1309,39
AESRC2020-INDIAN-ACCENT-G40917-G40917S2355,4.853,0.5586,0.1151,58
AESRC2020-INDIAN-ACCENT-G42029-G42029S2363,3.3,0.5373,0.1628,31
AESRC2020-INDIAN-ACCENT-G42302-G42302S1299,5.954,0.5952,0.1,67
AESRC2020-INDIAN-ACCENT-G42538-G42538S2354,2.945,0.4022,0.1366,31
AESRC2020-INDIAN-ACCENT-G42543-G42543S1300,6.083,0.591,0.0971,76
AESRC2020-INDIAN-ACCENT-G42659-G42659S1299,6.263,0.7778,0.1242,64
AESRC2020-INDIAN-ACCENT-G42659-G42659S2355,3.651,0.5763,0.1579,33
AESRC2020-INDIAN-ACCENT-G42717-G42717S2354,3.589,0.632,0.1761,42
AESRC2020-INDIAN-ACCENT-G42717-G42717S2355,3.409,0.5318,0.156,35
AESRC2020-INDIAN-ACCENT-G42895-G42895S1300,4.26,0.5528,0.1298,45
AESRC2020-INDIAN-ACCENT-G43065-G43065S3375,3.115,0.4685,0.1504,23
AESRC2020-INDIAN-ACCENT-G43223-G43223S1299,3.76,0.6763,0.1799,65
AESRC2020-INDIAN-ACCENT-G43364-G43364S1300,4.115,0.5585,0.1357,57
AESRC2020-INDIAN-ACCENT-G43364-G43364S2355,2.707,0.5347,0.1975,32
AESRC2020-INDIAN-ACCENT-G43367-G43367S3370,2.29,0.4578,0.1999,39
AESRC2020-INDIAN-ACCENT-G43468-G43468S2353,3.63,0.4537,0.125,39
AESRC2020-INDIAN-ACCENT-G43652-G43652S1299,3.705,0.5693,0.1537,46
AESRC2020-INDIAN-ACCENT-G43935-G43935S1300,5.265,0.6099,0.1158,72
AESRC2020-INDIAN-ACCENT-G43935-G43935S2372,3.167,0.4779,0.1509,43
AESRC2020-INDIAN-ACCENT-G51201-G51201S1299,4.427,0.5856,0.1323,62
AESRC2020-INDIAN-ACCENT-G52739-G52739S2354,4.993,0.6034,0.1209,34
AESRC2020-INDIAN-ACCENT-G52843-G52843S3370,3.95,0.5899,0.1493,52
AESRC2020-INDIAN-ACCENT-G53397-G53397S2355,4.482,0.5771,0.1288,41
AESRC2020-INDIAN-ACCENT-G53668-G53668S2366,4.42,0.5183,0.1173,49
AESRC2020-INDIAN-ACCENT-G53709-G53709S2373,4.96,0.4815,0.0971,46
AESRC2020-INDIAN-ACCENT-G53975-G53975S1300,8.24,0.6829,0.0829,81
AESRC2020-INDIAN-ACCENT-G63002-G63002S2363,4.18,0.6372,0.1524,46
AESRC2020-INDIAN-ACCENT-G64015-G64015S1300,6.085,0.7066,0.1161,72
AESRC2020-INDIAN-ACCENT-G90219-G90219S1299,4.616,0.7489,0.1622,75
AESRC2020-INDIAN-ACCENT-G90233-G90233S1299,5.778,0.8344,0.1444,56
AESRC2020-INDIAN-ACCENT-G90249-G90249S3370,3.293,0.4068,0.1235,29
AESRC2020-INDIAN-ACCENT-G90279-G90279S1300,5.807,0.6857,0.1181,77
AESRC2020-INDIAN-ACCENT-G90279-G90279S3370,3.59,0.8441,0.2351,47
AESRC2020-INDIAN-ACCENT-G90311-G90311S1300,3.982,0.6665,0.1674,52
AESRC2020-INDIAN-ACCENT-G90441-G90441S1299,7.041,0.6212,0.0882,67
AESRC2020-INDIAN-ACCENT-G90627-G90627S3369,3.655,0.6839,0.1871,35
AESRC2020-INDIAN-ACCENT-G90709-G90709S2349,4.492,0.708,0.1576,60
AESRC2020-INDIAN-ACCENT-G90786-G90786S1200,5.065,0.7028,0.1387,62
AESRC2020-INDIAN-ACCENT-G91301-G91301S2352,2.665,0.8536,0.3203,37
AESRC2020-INDIAN-ACCENT-G91345-G91345S1300,3.95,0.6434,0.1629,48
AESRC2020-INDIAN-ACCENT-G91446-G91446S1299,4.333,0.5964,0.1376,56
AESRC2020-INDIAN-ACCENT-G91743-G91743S2350,5.33,0.7276,0.1365,69
AESRC2020-INDIAN-ACCENT-G91747-G91747S1199,5.841,0.6516,0.1116,74
AESRC2020-INDIAN-ACCENT-G92374-G92374S1255,3.335,0.6175,0.1852,60
AESRC2020-INDIAN-ACCENT-G92539-G92539S1299,4.306,0.6869,0.1595,66
AESRC2020-INDIAN-ACCENT-G92539-G92539S2339,3.213,0.6111,0.1902,49
AESRC2020-INDIAN-ACCENT-G93072-G93072S2355,4.775,0.6748,0.1413,69
AESRC2020-INDIAN-ACCENT-G93269-G93269S2354,5.278,0.6369,0.1207,63
AESRC2020-INDIAN-ACCENT-G93615-G93615S1300,4.739,0.5617,0.1185,50
AESRC2020-INDIAN-ACCENT-G93639-G93639S2366,4.465,0.4689,0.105,40
AESRC2020-INDIAN-ACCENT-G94750-G94750S1199,3.668,0.5816,0.1586,52
