ID,duration_seconds,latency_seconds,rtf,hypothesis_chars
AESRC2020-INDIAN-ACCENT-G90441-G90441S1299,7.041,0.4406,0.0626,67
AESRC2020-INDIAN-ACCENT-G90627-G90627S3369,3.655,0.2402,0.0657,35
AESRC2020-INDIAN-ACCENT-G90709-G90709S2349,4.492,0.4179,0.093,61
AESRC2020-INDIAN-ACCENT-G90786-G90786S1200,5.065,0.4894,0.0966,64
AESRC2020-INDIAN-ACCENT-G91301-G91301S2352,2.665,0.3156,0.1184,36
AESRC2020-INDIAN-ACCENT-G91345-G91345S1300,3.95,0.4132,0.1046,49
AESRC2020-INDIAN-ACCENT-G91446-G91446S1299,4.333,0.3396,0.0784,56
AESRC2020-INDIAN-ACCENT-G91743-G91743S2350,5.33,0.4153,0.0779,72
AESRC2020-INDIAN-ACCENT-G91747-G91747S1199,5.841,0.4143,0.0709,74
AESRC2020-INDIAN-ACCENT-G92374-G92374S1255,3.335,0.3641,0.1092,60
AESRC2020-INDIAN-ACCENT-G92539-G92539S1299,4.306,0.4392,0.102,68
AESRC2020-INDIAN-ACCENT-G92539-G92539S2339,3.213,0.2645,0.0823,48
AESRC2020-INDIAN-ACCENT-G93072-G93072S2355,4.775,0.3884,0.0813,69
AESRC2020-INDIAN-ACCENT-G93269-G93269S2354,5.278,0.4636,0.0878,64
AESRC2020-INDIAN-ACCENT-G93615-G93615S1300,4.739,0.3891,0.0821,53
AESRC2020-INDIAN-ACCENT-G93639-G93639S2366,4.465,0.2161,0.0484,40
AESRC2020-INDIAN-ACCENT-G94750-G94750S1199,3.668,0.3638,0.0992,53
