ID,duration_seconds,latency_seconds,rtf,hypothesis_chars
AESRC2020-INDIAN-ACCENT-G23685-G23685S2364,4.47,0.3049,0.0682,55
AESRC2020-INDIAN-ACCENT-G23687-G23687S1300,4.485,0.2418,0.0539,48
AESRC2020-INDIAN-ACCENT-G23687-G23687S2364,3.996,0.2278,0.057,43
AESRC2020-INDIAN-ACCENT-G23715-G23715S1299,4.624,0.2866,0.062,75
AESRC2020-INDIAN-ACCENT-G23773-G23773S1300,5.56,0.235,0.0423,69
AESRC2020-INDIAN-ACCENT-G23773-G23773S2373,4.509,0.2207,0.0489,54
AESRC2020-INDIAN-ACCENT-G23817-G23817S2373,4.525,0.2751,0.0608,43
AESRC2020-INDIAN-ACCENT-G23819-G23819S1298,6.063,0.2967,0.0489,71
AESRC2020-INDIAN-ACCENT-G23821-G23821S1300,7.415,0.2542,0.0343,70
AESRC2020-INDIAN-ACCENT-G23930-G23930S1297,6.33,0.2281,0.036,70
AESRC2020-INDIAN-ACCENT-G23952-G23952S1300,5.016,0.2272,0.0453,64
AESRC2020-INDIAN-ACCENT-G24000-G24000S2372,4.885,0.2075,0.0425,41
AESRC2020-INDIAN-ACCENT-G32673-G32673S2354,2.853,0.1836,0.0644,35
AESRC2020-INDIAN-ACCENT-G32882-G32882S1300,4.28,0.212,0.0495,54
AESRC2020-INDIAN-ACCENT-G32893-G32893S1298,4.986,0.2386,0.0479,66
AESRC2020-INDIAN-ACCENT-G32941-G32941S2353,4.873,0.1898,0.0389,40
AESRC2020-INDIAN-ACCENT-G32952-G32952S2355,3.84,0.202,0.0526,43
AESRC2020-INDIAN-ACCENT-G32966-G32966S1300,6.049,0.2267,0.0375,61
AESRC2020-INDIAN-ACCENT-G32977-G32977S2354,3.373,0.2227,0.066,42
AESRC2020-INDIAN-ACCENT-G32980-G32980S1300,3.924,0.2461,0.0627,58
AESRC2020-INDIAN-ACCENT-G33040-G33040S2365,3.798,0.2269,0.0597,48
AESRC2020-INDIAN-ACCENT-G33409-G33409S1300,4.945,0.2162,0.0437,64
AESRC2020-INDIAN-ACCENT-G33434-G33434S2355,4.507,0.1883,0.0418,36
AESRC2020-INDIAN-ACCENT-G33487-G33487S1199,5.312,0.2371,0.0446,54
AESRC2020-INDIAN-ACCENT-G33487-G33487S1200,5.565,0.2661,0.0478,56
AESRC2020-INDIAN-ACCENT-G33625-G33625S1300,4.71,0.3066,0.0651,66
AESRC2020-INDIAN-ACCENT-G33816-G33816S2372,4.638,0.2647,0.0571,51
AESRC2020-INDIAN-ACCENT-G40915-G40915S2354,3.71,0.2561,0.069,39
AESRC2020-INDIAN-ACCENT-G40917-G40917S2355,4.853,0.2666,0.0549,57
AESRC2020-INDIAN-ACCENT-G42029-G42029S2363,3.3,0.2255,0.0683,29
AESRC2020-INDIAN-ACCENT-G42302-G42302S1299,5.954,0.282,0.0474,67
AESRC2020-INDIAN-ACCENT-G42538-G42538S2354,2.945,0.2343,0.0795,31
AESRC2020-INDIAN-ACCENT-G42543-G42543S1300,6.083,0.2927,0.0481,76
AESRC2020-INDIAN-ACCENT-G42659-G42659S1299,6.263,0.3456,0.0552,64
AESRC2020-INDIAN-ACCENT-G42659-G42659S2355,3.651,0.2869,0.0786,34
AESRC2020-INDIAN-ACCENT-G42717-G42717S2354,3.589,0.2781,0.0775,42
AESRC2020-INDIAN-ACCENT-G42717-G42717S2355,3.409,0.2532,0.0743,40
AESRC2020-INDIAN-ACCENT-G42895-G42895S1300,4.26,0.2805,0.0658,45
AESRC2020-INDIAN-ACCENT-G43065-G43065S3375,3.115,0.2464,0.0791,22
AESRC2020-INDIAN-ACCENT-G43223-G43223S1299,3.76,0.3011,0.0801,65
AESRC2020-INDIAN-ACCENT-G43364-G43364S1300,4.115,0.2499,0.0607,57
AESRC2020-INDIAN-ACCENT-G43364-G43364S2355,2.707,0.2558,0.0945,32
AESRC2020-INDIAN-ACCENT-G43367-G43367S3370,2.29,0.2522,0.1101,39
AESRC2020-INDIAN-ACCENT-G43468-G43468S2353,3.63,0.2499,0.0688,38
AESRC2020-INDIAN-ACCENT-G43652-G43652S1299,3.705,0.2657,0.0717,44
AESRC2020-INDIAN-ACCENT-G43935-G43935S1300,5.265,0.2544,0.0483,72
AESRC2020-INDIAN-ACCENT-G43935-G43935S2372,3.167,0.2232,0.0705,43
AESRC2020-INDIAN-ACCENT-G51201-G51201S1299,4.427,0.2369,0.0535,62
AESRC2020-INDIAN-ACCENT-G52739-G52739S2354,4.993,0.2724,0.0546,37
AESRC2020-INDIAN-ACCENT-G52843-G52843S3370,3.95,0.2328,0.0589,52
AESRC2020-INDIAN-ACCENT-G53397-G53397S2355,4.482,0.2639,0.0589,37
AESRC2020-INDIAN-ACCENT-G53668-G53668S2366,4.42,0.2655,0.0601,49
AESRC2020-INDIAN-ACCENT-G53709-G53709S2373,4.96,0.2727,0.055,50
AESRC2020-INDIAN-ACCENT-G53975-G53975S1300,8.24,0.3167,0.0384,82
AESRC2020-INDIAN-ACCENT-G63002-G63002S2363,4.18,0.3059,0.0732,49
AESRC2020-INDIAN-ACCENT-G64015-G64015S1300,6.085,0.3196,0.0525,71
AESRC2020-INDIAN-ACCENT-G90219-G90219S1299,4.616,0.3229,0.07,75
AESRC2020-INDIAN-ACCENT-G90233-G90233S1299,5.778,0.2923,0.0506,56
AESRC2020-INDIAN-ACCENT-G90249-G90249S3370,3.293,0.2301,0.0699,29
AESRC2020-INDIAN-ACCENT-G90279-G90279S1300,5.807,0.2852,0.0491,77
AESRC2020-INDIAN-ACCENT-G90279-G90279S3370,3.59,0.1948,0.0543,47
AESRC2020-INDIAN-ACCENT-G90311-G90311S1300,3.982,0.2275,0.0571,56
AESRC2020-INDIAN-ACCENT-G90441-G90441S1299,7.041,0.3218,0.0457,67
AESRC2020-INDIAN-ACCENT-G90627-G90627S3369,3.655,0.2262,0.0619,35
AESRC2020-INDIAN-ACCENT-G90709-G90709S2349,4.492,0.2721,0.0606,63
AESRC2020-INDIAN-ACCENT-G90786-G90786S1200,5.065,0.2832,0.0559,62
AESRC2020-INDIAN-ACCENT-G91301-G91301S2352,2.665,0.2367,0.0888,36
AESRC2020-INDIAN-ACCENT-G91345-G91345S1300,3.95,0.2709,0.0686,53
AESRC2020-INDIAN-ACCENT-G91446-G91446S1299,4.333,0.3144,0.0725,56
AESRC2020-INDIAN-ACCENT-G91743-G91743S2350,5.33,0.3178,0.0596,69
AESRC2020-INDIAN-ACCENT-G91747-G91747S1199,5.841,0.3424,0.0586,72
AESRC2020-INDIAN-ACCENT-G92374-G92374S1255,3.335,0.2738,0.0821,60
AESRC2020-INDIAN-ACCENT-G92539-G92539S1299,4.306,0.2784,0.0647,65
AESRC2020-INDIAN-ACCENT-G92539-G92539S2339,3.213,0.2819,0.0877,51
AESRC2020-INDIAN-ACCENT-G93072-G93072S2355,4.775,0.2829,0.0592,69
AESRC2020-INDIAN-ACCENT-G93269-G93269S2354,5.278,0.3021,0.0572,64
AESRC2020-INDIAN-ACCENT-G93615-G93615S1300,4.739,0.291,0.0614,50
AESRC2020-INDIAN-ACCENT-G93639-G93639S2366,4.465,0.2492,0.0558,42
AESRC2020-INDIAN-ACCENT-G94750-G94750S1199,3.668,0.2641,0.072,51
