split,ID,Speaker_ID,Speech_Duration_seconds,Accent,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,AESRC2020-INDIAN-ACCENT-G00891-G00891S2355,AESRC2020-INDIAN-ACCENT-G00891,2.59,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,stop playing the mill,stop playing the mill,stop playing the mill,stop playing the mill,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G00942-G00942S1298,AESRC2020-INDIAN-ACCENT-G00942,4.747,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,we must put our heads together and decide what to do,we must put our heads together and decide what to do,we must put our heads together and decide what to do,we must put our heads together and decide what to do,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G00942-G00942S1300,AESRC2020-INDIAN-ACCENT-G00942,5.913,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,the mother set her naughty son over her knee and beat him,the mother set her naughty son over her knee and beat him,the mother set her naughty son over her knee and beat him,the mother set her naughty son over her knee and beat him,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G00942-G00942S2353,AESRC2020-INDIAN-ACCENT-G00942,6.93,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,remove the show ogo bodhu sundori from my watch list,remove the show ogo bodhu sundori from my watch list,remove the show o go bhatu sundri from my watch list,remove the show o go bhatu sundri from my watch list,0.4,0.0962,0.7,1.1
test,AESRC2020-INDIAN-ACCENT-G00942-G00942S2355,AESRC2020-INDIAN-ACCENT-G00942,4.583,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,what times can i visit akshardham temple,what times can i visit akshardham temple,what times can i visit akshardham temple,what times can i visit akshardham temple,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G00942-G00942S3370,AESRC2020-INDIAN-ACCENT-G00942,2.132,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,it's time to cook,it s time to cook,it's time to cook,it s time to cook,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G00967-G00967S1298,AESRC2020-INDIAN-ACCENT-G00967,6.115,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,this ocean is much deeper than the water oceans of the earth,this ocean is much deeper than the water oceans of the earth,this ocean is much deeper than the water oceans of the earth,this ocean is much deeper than the water oceans of the earth,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G00967-G00967S1299,AESRC2020-INDIAN-ACCENT-G00967,6.36,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,an english idioms is set expression made of two or more words,an english idioms is set expression made of two or more words,an english idioms is set expression mat of two or more words,an english idioms is set expression mat of two or more words,0.0833,0.0328,0.9167,1.0
test,AESRC2020-INDIAN-ACCENT-G00967-G00967S2354,AESRC2020-INDIAN-ACCENT-G00967,4.935,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,i want to make a playlist from the song so sincere,i want to make a playlist from the song so sincere,i want to make a playlist from the song so sincere,i want to make a playlist from the song so sincere,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G00967-G00967S2355,AESRC2020-INDIAN-ACCENT-G00967,3.765,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,is there recent news about john kander,is there recent news about john kander,is there recent news about john kander,is there recent news about john kander,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G00997-G00997S1299,AESRC2020-INDIAN-ACCENT-G00997,4.605,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,bill wants to go into law when he gets out of school,bill wants to go into law when he gets out of school,bill wants to go into law when he gets out of school,bill wants to go into law when he gets out of school,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G00997-G00997S1300,AESRC2020-INDIAN-ACCENT-G00997,7.144,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,wfm can do for desktops what the snmp standard did for the network,wfm can do for desktops what the snmp standard did for the network,wfm can do for deck stops what the smmp standard did for the network,wfm can do for deck stops what the smmp standard did for the network,0.2308,0.0606,0.8182,1.0769
test,AESRC2020-INDIAN-ACCENT-G00997-G00997S2354,AESRC2020-INDIAN-ACCENT-G00997,3.998,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,add the song we don't care to my favorites,add the song we dont care to my favorites,at the song we don't care to my favorites,at the song we dont care to my favorites,0.1111,0.0488,0.8889,1.0
test,AESRC2020-INDIAN-ACCENT-G00997-G00997S2355,AESRC2020-INDIAN-ACCENT-G00997,3.611,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,where can i buy music by killer mike,where can i buy music by killer mike,where can i buy music bike color bike,where can i buy music bike color bike,0.375,0.2222,0.625,1.0
test,AESRC2020-INDIAN-ACCENT-G01009-G01009S1298,AESRC2020-INDIAN-ACCENT-G01009,3.722,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,do you remember the game of the division in the past it,do you remember the game of the division in the past it,do you remember the game of the division in the past eight,do you remember the game of the division in the past eight,0.0833,0.0545,0.9,1.0
test,AESRC2020-INDIAN-ACCENT-G01009-G01009S1300,AESRC2020-INDIAN-ACCENT-G01009,4.226,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,they had to endure the pain of waiting in line in the airport,they had to endure the pain of waiting in line in the airport,they had to endure the pain of waiting in line in the airport,they had to endure the pain of waiting in line in the airport,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01009-G01009S2352,AESRC2020-INDIAN-ACCENT-G01009,2.429,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,what are the lyrics to mundiyan,what are the lyrics to mundiyan,put out the lyrics to mundiyan,put out the lyrics to mundiyan,0.3333,0.1935,0.6667,1.0
test,AESRC2020-INDIAN-ACCENT-G01009-G01009S2355,AESRC2020-INDIAN-ACCENT-G01009,5.906,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,what are the some famous dishes to try in republic of slovenia,what are the some famous dishes to try in republic of slovenia,what are the some famous dishes to try in republic of slowvenia,what are the some famous dishes to try in republic of slowvenia,0.0833,0.0161,0.9167,1.0
test,AESRC2020-INDIAN-ACCENT-G01030-G01030S1300,AESRC2020-INDIAN-ACCENT-G01030,4.137,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,i looked to the ground instantly and i saw my voodoo doll,i looked to the ground instantly and i saw my voodoo doll,i look to the ground instantly and i saw my guru doll,i look to the ground instantly and i saw my guru doll,0.1667,0.1404,0.8182,1.0
test,AESRC2020-INDIAN-ACCENT-G01030-G01030S2355,AESRC2020-INDIAN-ACCENT-G01030,4.71,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,is there a discount on whisper sanitary bad choice wings extra large,is there a discount on whisper sanitary bad choice wings extra large,is there a discount on vespas sanitary pad choice wings extra large,is there a discount on vespas sanitary pad choice wings extra large,0.1667,0.0882,0.8333,1.0
test,AESRC2020-INDIAN-ACCENT-G01044-G01044S1299,AESRC2020-INDIAN-ACCENT-G01044,4.755,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,if they offered me a job in the usa i had jump at the chance,if they offered me a job in the usa i had jump at the chance,if they offered me a job in the USA i had jump at the chance,if they offered me a job in the usa i had jump at the chance,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01044-G01044S1300,AESRC2020-INDIAN-ACCENT-G01044,4.595,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,she was at her last gasp unable even to moan,she was at her last gasp unable even to moan,she was at her last gasp unable even to moan,she was at her last gasp unable even to moan,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01044-G01044S2354,AESRC2020-INDIAN-ACCENT-G01044,4.37,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,what is the precipitation level today in princeville,what is the precipitation level today in princeville,what is the precipitation level today in princeville,what is the precipitation level today in princeville,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01044-G01044S2355,AESRC2020-INDIAN-ACCENT-G01044,3.297,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,how can i use account for in a sentence,how can i use account for in a sentence,how can i use account for in a sentence,how can i use account for in a sentence,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01044-G01044S3370,AESRC2020-INDIAN-ACCENT-G01044,2.555,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,tv is a waste of time,tv is a waste of time,tv is a waste of time,tv is a waste of time,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01056-G01056S1299,AESRC2020-INDIAN-ACCENT-G01056,5.563,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,i would like to ask at this address under the title,i would like to ask at this address under the title,i would like to ask at this address under the title,i would like to ask at this address under the title,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01056-G01056S1300,AESRC2020-INDIAN-ACCENT-G01056,5.839,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,to my fury i saw that the dog had taken our meat,to my fury i saw that the dog had taken our meat,to my fury i saw that the dog had taken a meat,to my fury i saw that the dog had taken a meat,0.0833,0.0625,0.9167,1.0
test,AESRC2020-INDIAN-ACCENT-G01056-G01056S2354,AESRC2020-INDIAN-ACCENT-G01056,5.48,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,what other ways can i say call on in english,what other ways can i say call on in english,what other ways can i say call on in english,what other ways can i say call on in english,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01056-G01056S2355,AESRC2020-INDIAN-ACCENT-G01056,3.818,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,don't play the film for mother's sake,dont play the film for mother s sake,don't play the film for mother's sake,dont play the film for mother s sake,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01077-G01077S1300,AESRC2020-INDIAN-ACCENT-G01077,6.463,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,i can't keep pace with you at this rate go slowly,i cant keep pace with you at this rate go slowly,i can't keep pace with you at this rate go slowly,i cant keep pace with you at this rate go slowly,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01077-G01077S2355,AESRC2020-INDIAN-ACCENT-G01077,5.945,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,this is the movie the lord of low and power original,this is the movie the lord of low and power original,this is the movie the lord of love and power original,this is the movie the lord of love and power original,0.0909,0.0385,0.9,1.0
test,AESRC2020-INDIAN-ACCENT-G01079-G01079S1299,AESRC2020-INDIAN-ACCENT-G01079,8.145,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,he walked over to the window to read the letter more easily,he walked over to the window to read the letter more easily,he walked over to the window to read the letter more easily,he walked over to the window to read the letter more easily,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01079-G01079S1300,AESRC2020-INDIAN-ACCENT-G01079,8.12,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,she wore a floppy hat tricked out with a yellow ribbon,she wore a floppy hat tricked out with a yellow ribbon,she wore a floppy hat tricked out with a yellow ribbon,she wore a floppy hat tricked out with a yellow ribbon,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01079-G01079S2354,AESRC2020-INDIAN-ACCENT-G01079,7.62,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,how much will it cost me to visit acc limited,how much will it cost me to visit acc limited,how much will it cost me to visit acc limited,how much will it cost me to visit acc limited,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01079-G01079S2355,AESRC2020-INDIAN-ACCENT-G01079,6.175,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,help me find the definition of in the distance,help me find the definition of in the distance,help me find the definition of in the distance,help me find the definition of in the distance,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01079-G01079S3370,AESRC2020-INDIAN-ACCENT-G01079,4.815,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,do not cook the food keep it warm,do not cook the food keep it warm,do not cook the food keep it warm,do not cook the food keep it warm,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01092-G01092S1299,AESRC2020-INDIAN-ACCENT-G01092,4.146,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,to pursue certain goals you pretend that they did not exist,to pursue certain goals you pretend that they did not exist,to purchase certain girls you pretend that they did not exist,to purchase certain girls you pretend that they did not exist,0.1818,0.1017,0.8182,1.0
test,AESRC2020-INDIAN-ACCENT-G01092-G01092S2355,AESRC2020-INDIAN-ACCENT-G01092,3.21,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,had songs by sajid jafri to the queue,had songs by sajid jafri to the queue,hat songs by sajit jafri to the queue,hat songs by sajit jafri to the queue,0.25,0.0541,0.75,1.0
test,AESRC2020-INDIAN-ACCENT-G01197-G01197S1298,AESRC2020-INDIAN-ACCENT-G01197,5.073,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,resume trading on the first day of air power to end slump,resume trading on the first day of air power to end slump,resume trading on the first day of air power to end slump,resume trading on the first day of air power to end slump,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01197-G01197S2354,AESRC2020-INDIAN-ACCENT-G01197,2.97,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,what is the next episode of shanti,what is the next episode of shanti,what is the next episode of shanti,what is the next episode of shanti,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01197-G01197S2355,AESRC2020-INDIAN-ACCENT-G01197,3.558,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,does the movie the dancing girl have subtitles,does the movie the dancing girl have subtitles,touch the movie the dance scene girl have subtitles,touch the movie the dance scene girl have subtitles,0.375,0.2174,0.7143,1.125
test,AESRC2020-INDIAN-ACCENT-G01203-G01203S1296,AESRC2020-INDIAN-ACCENT-G01203,6.038,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,i can stay as long as i want i've got an open ticket,i can stay as long as i want ive got an open ticket,i can stay as long as i want i've got an open ticket,i can stay as long as i want ive got an open ticket,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01203-G01203S1299,AESRC2020-INDIAN-ACCENT-G01203,5.73,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,he was please to be in australia close to his beloved wife,he was please to be in australia close to his beloved wife,he was pleased to be in austria close to his beloved wife,he was pleased to be in austria close to his beloved wife,0.1667,0.0517,0.8182,1.0
test,AESRC2020-INDIAN-ACCENT-G01203-G01203S2353,AESRC2020-INDIAN-ACCENT-G01203,5.089,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,i want to watch episode three of a beautiful mind,i want to watch episode three of a beautiful mind,i want to watch episode three of a beautiful mind,i want to watch episode three of a beautiful mind,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01203-G01203S2355,AESRC2020-INDIAN-ACCENT-G01203,6.989,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,what will the temperature be at eight pm tonight in desbiens,what will the temperature be at eight pm tonight in desbiens,what will the temperature be at eight pm tonight in desbiens,what will the temperature be at eight pm tonight in desbiens,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01207-G01207S1300,AESRC2020-INDIAN-ACCENT-G01207,5.249,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,but in the art of the possible of the deal he is wrong,but in the art of the possible of the deal he is wrong,but in the heart of the possible of the till he's wrong,but in the heart of the possible of the till he s wrong,0.2308,0.1111,0.7,1.0
test,AESRC2020-INDIAN-ACCENT-G01207-G01207S2355,AESRC2020-INDIAN-ACCENT-G01207,4.103,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,what time will the sun rise in east angus,what time will the sun rise in east angus,what time will the sun rise in east angus,what time will the sun rise in east angus,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01218-G01218S1300,AESRC2020-INDIAN-ACCENT-G01218,6.549,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,somehow i don't think williams is in danger of boring anyone just yet,somehow i dont think williams is in danger of boring anyone just yet,somehow i don't think valence is in danger of boring anyone just yet,somehow i dont think valence is in danger of boring anyone just yet,0.0769,0.1029,0.9231,1.0
test,AESRC2020-INDIAN-ACCENT-G01218-G01218S2355,AESRC2020-INDIAN-ACCENT-G01218,4.095,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,what is the pressure in sault ste marie,what is the pressure in sault ste marie,what is the pressure in salt steve marie,what is the pressure in salt steve marie,0.25,0.0769,0.75,1.0
test,AESRC2020-INDIAN-ACCENT-G01280-G01280S1300,AESRC2020-INDIAN-ACCENT-G01280,5.12,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,they are looking for their place in the world said zinni,they are looking for their place in the world said zinni,they are looking for their place in the world said zinni,they are looking for their place in the world said zinni,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01280-G01280S2355,AESRC2020-INDIAN-ACCENT-G01280,3.549,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,when did unni menon first debut,when did unni menon first debut,vented only menon first debut,vented only menon first debut,0.5,0.2581,0.5,0.8333
test,AESRC2020-INDIAN-ACCENT-G01300-G01300S1299,AESRC2020-INDIAN-ACCENT-G01300,6.417,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,he was no more successful as a gambler very quickly he was in debt,he was no more successful as a gambler very quickly he was in debt,he was no more successful as a gambler very quickly he was in debt,he was no more successful as a gambler very quickly he was in debt,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01300-G01300S1300,AESRC2020-INDIAN-ACCENT-G01300,6.18,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,he is such an irritable person you can hardly speak to him,he is such an irritable person you can hardly speak to him,he is such an irritable person you can hardly speak to him,he is such an irritable person you can hardly speak to him,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01300-G01300S2354,AESRC2020-INDIAN-ACCENT-G01300,3.17,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,how many songs has grum made,how many songs has grum made,how many songs has grum made,how many songs has grum made,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01300-G01300S2355,AESRC2020-INDIAN-ACCENT-G01300,5.54,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,is be the star in my life broadcast on the radio,is be the star in my life broadcast on the radio,is be the star in my life broadcast on the radio,is be the star in my life broadcast on the radio,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01301-G01301S1299,AESRC2020-INDIAN-ACCENT-G01301,5.58,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,he's got time and class like the greatest footballers like pele on the ball,he s got time and class like the greatest footballers like pele on the ball,his got time and class like the greatest footballers like pil on the ball,his got time and class like the greatest footballers like pil on the ball,0.2,0.0533,0.7692,0.9333
test,AESRC2020-INDIAN-ACCENT-G01301-G01301S1300,AESRC2020-INDIAN-ACCENT-G01301,5.68,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,i understand your view if you want to believe that that is fine,i understand your view if you want to believe that that is fine,i understand your view if you want to believe that that is fine,i understand your view if you want to believe that that is fine,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01301-G01301S2354,AESRC2020-INDIAN-ACCENT-G01301,5.525,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,i want to know what the movie why sons go astray is about,i want to know what the movie why sons go astray is about,i want to know what the movie vai sun's co astray is about,i want to know what the movie vai sun s co astray is about,0.3077,0.1053,0.7692,1.0769
test,AESRC2020-INDIAN-ACCENT-G01301-G01301S2355,AESRC2020-INDIAN-ACCENT-G01301,4.216,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,i want to take a train to hellenic republic,i want to take a train to hellenic republic,i want to take a train to halinik rdpablakh,i want to take a train to halinik rdpablakh,0.2222,0.2093,0.75,1.0
test,AESRC2020-INDIAN-ACCENT-G01301-G01301S3370,AESRC2020-INDIAN-ACCENT-G01301,3.54,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,switch on the sweeping robot,switch on the sweeping robot,switch on the sweeping grobbert,switch on the sweeping grobbert,0.2,0.1429,0.8,1.0
test,AESRC2020-INDIAN-ACCENT-G01382-G01382S1299,AESRC2020-INDIAN-ACCENT-G01382,4.822,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,if you drive me up to edinburgh we'll go halves on the petrol,if you drive me up to edinburgh well go halves on the petrol,if he drive me up to edonbera we'll go halves on the petroid,if he drive me up to edonbera well go halves on the petroid,0.2308,0.15,0.7692,1.0
test,AESRC2020-INDIAN-ACCENT-G01382-G01382S1300,AESRC2020-INDIAN-ACCENT-G01382,5.084,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,instead of talking you to the station i should have driven you straight home,instead of talking you to the station i should have driven you straight home,instead of talking to the station i should have driven new sweet home,instead of talking to the station i should have driven new sweet home,0.2143,0.1711,0.8462,0.9286
test,AESRC2020-INDIAN-ACCENT-G01382-G01382S2354,AESRC2020-INDIAN-ACCENT-G01382,4.4,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,do they have a breakfast menu at new maratha kolhapur darbar,do they have a breakfast menu at new maratha kolhapur darbar,do they have a breakfast menu at new maratha colha pur dharbar,do they have a breakfast menu at new maratha colha pur dharbar,0.2727,0.05,0.8182,1.0909
test,AESRC2020-INDIAN-ACCENT-G01382-G01382S2355,AESRC2020-INDIAN-ACCENT-G01382,4.12,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,i want to know when it will rain in carleton sur mer,i want to know when it will rain in carleton sur mer,i want to know when it will rain in calton's server,i want to know when it will rain in calton s server,0.25,0.1346,0.75,1.0
test,AESRC2020-INDIAN-ACCENT-G01431-G01431S1299,AESRC2020-INDIAN-ACCENT-G01431,6.16,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,in real terms you are only slightly worse off now than you were then,in real terms you are only slightly worse off now than you were then,in real terms you are only slightly worse off now than you work then,in real terms you are only slightly worse off now than you work then,0.0714,0.0294,0.9231,1.0
test,AESRC2020-INDIAN-ACCENT-G01431-G01431S1300,AESRC2020-INDIAN-ACCENT-G01431,6.12,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,many a man fails to become a thinker only because his memory is too good,many a man fails to become a thinker only because his memory is too good,many a man feels to become a thinker only because his memory is too good,many a man feels to become a thinker only because his memory is too good,0.0667,0.0278,0.9286,1.0
test,AESRC2020-INDIAN-ACCENT-G01431-G01431S2354,AESRC2020-INDIAN-ACCENT-G01431,3.568,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,i want to know when it will rain in kulti,i want to know when it will rain in kulti,i want to know when it will rain in kulti,i want to know when it will rain in kulti,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01431-G01431S2355,AESRC2020-INDIAN-ACCENT-G01431,3.642,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,i want to know the origin of cut down,i want to know the origin of cut down,i want to know the origin of katdam,i want to know the origin of katdam,0.2222,0.1622,0.7778,0.8889
test,AESRC2020-INDIAN-ACCENT-G01442-G01442S1299,AESRC2020-INDIAN-ACCENT-G01442,4.383,INDIAN,tiny_aesrc_ft_seed44,transcript_clean,gold,how did a man with so much talent go so wrong,how did a man with so much talent go so wrong,how did the men with so much talent go so wrong,how did the men with so much talent go so wrong,0.1818,0.0889,0.8,1.0
