split,ID,Speaker_ID,Speech_Duration_seconds,Accent,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,AESRC2020-INDIAN-ACCENT-G00967-G00967S1298,AESRC2020-INDIAN-ACCENT-G00967,,INDIAN,parakeet_ctc,transcript_clean,gold,this ocean is much deeper than the water oceans of the earth,this ocean is much deeper than the water oceans of the earth,this ocean is much deeper than the water oceans of the earth,this ocean is much deeper than the water oceans of the earth,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G00967-G00967S1299,AESRC2020-INDIAN-ACCENT-G00967,,INDIAN,parakeet_ctc,transcript_clean,gold,an english idioms is set expression made of two or more words,an english idioms is set expression made of two or more words,an english iom is an expression made of two or more words,an english iom is an expression made of two or more words,0.1667,0.0984,0.8333,1.0
test,AESRC2020-INDIAN-ACCENT-G00967-G00967S2354,AESRC2020-INDIAN-ACCENT-G00967,,INDIAN,parakeet_ctc,transcript_clean,gold,i want to make a playlist from the song so sincere,i want to make a playlist from the song so sincere,i want to make a playlist from the song so sincere,i want to make a playlist from the song so sincere,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G00967-G00967S2355,AESRC2020-INDIAN-ACCENT-G00967,,INDIAN,parakeet_ctc,transcript_clean,gold,is there recent news about john kander,is there recent news about john kander,is there recent news about john cander,is there recent news about john cander,0.1429,0.0263,0.8571,1.0
test,AESRC2020-INDIAN-ACCENT-G00997-G00997S1299,AESRC2020-INDIAN-ACCENT-G00997,,INDIAN,parakeet_ctc,transcript_clean,gold,bill wants to go into law when he gets out of school,bill wants to go into law when he gets out of school,bill wants to go into law when he gets out of school,bill wants to go into law when he gets out of school,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G00997-G00997S1300,AESRC2020-INDIAN-ACCENT-G00997,,INDIAN,parakeet_ctc,transcript_clean,gold,wfm can do for desktops what the snmp standard did for the network,wfm can do for desktops what the snmp standard did for the network,wfm can do for desktops what the snmp standard did for the network,wfm can do for desktops what the snmp standard did for the network,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G00997-G00997S2354,AESRC2020-INDIAN-ACCENT-G00997,,INDIAN,parakeet_ctc,transcript_clean,gold,add the song we don't care to my favorites,add the song we dont care to my favorites,add the song we don't care to my favorites,add the song we dont care to my favorites,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G00997-G00997S2355,AESRC2020-INDIAN-ACCENT-G00997,,INDIAN,parakeet_ctc,transcript_clean,gold,where can i buy music by killer mike,where can i buy music by killer mike,where can i buy music by killer mike,where can i buy music by killer mike,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01009-G01009S1298,AESRC2020-INDIAN-ACCENT-G01009,,INDIAN,parakeet_ctc,transcript_clean,gold,do you remember the game of the division in the past it,do you remember the game of the division in the past it,do you remember the game of the division in the past date,do you remember the game of the division in the past date,0.0833,0.0545,0.9,1.0
test,AESRC2020-INDIAN-ACCENT-G01009-G01009S1300,AESRC2020-INDIAN-ACCENT-G01009,,INDIAN,parakeet_ctc,transcript_clean,gold,they had to endure the pain of waiting in line in the airport,they had to endure the pain of waiting in line in the airport,they had to endure the pain of waiting in line in the airport,they had to endure the pain of waiting in line in the airport,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01009-G01009S2352,AESRC2020-INDIAN-ACCENT-G01009,,INDIAN,parakeet_ctc,transcript_clean,gold,what are the lyrics to mundiyan,what are the lyrics to mundiyan,what are the lyrics to mundia,what are the lyrics to mundia,0.1667,0.0645,0.8333,1.0
test,AESRC2020-INDIAN-ACCENT-G01009-G01009S2355,AESRC2020-INDIAN-ACCENT-G01009,,INDIAN,parakeet_ctc,transcript_clean,gold,what are the some famous dishes to try in republic of slovenia,what are the some famous dishes to try in republic of slovenia,what are the some famous dishes to try in republic of slovenia,what are the some famous dishes to try in republic of slovenia,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01030-G01030S1300,AESRC2020-INDIAN-ACCENT-G01030,,INDIAN,parakeet_ctc,transcript_clean,gold,i looked to the ground instantly and i saw my voodoo doll,i looked to the ground instantly and i saw my voodoo doll,i looked to the ground instantly and i saw my voodoo doll,i looked to the ground instantly and i saw my voodoo doll,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01030-G01030S2355,AESRC2020-INDIAN-ACCENT-G01030,,INDIAN,parakeet_ctc,transcript_clean,gold,is there a discount on whisper sanitary bad choice wings extra large,is there a discount on whisper sanitary bad choice wings extra large,is there a discount on whisper sanitary pad choice wings extra large,is there a discount on whisper sanitary pad choice wings extra large,0.0833,0.0147,0.9167,1.0
test,AESRC2020-INDIAN-ACCENT-G01044-G01044S1299,AESRC2020-INDIAN-ACCENT-G01044,,INDIAN,parakeet_ctc,transcript_clean,gold,if they offered me a job in the usa i had jump at the chance,if they offered me a job in the usa i had jump at the chance,if they offered me a job in the u s a i hadd jump at the chance,if they offered me a job in the u s a i hadd jump at the chance,0.2667,0.05,0.8571,1.1333
test,AESRC2020-INDIAN-ACCENT-G01044-G01044S1300,AESRC2020-INDIAN-ACCENT-G01044,,INDIAN,parakeet_ctc,transcript_clean,gold,she was at her last gasp unable even to moan,she was at her last gasp unable even to moan,she was at her last gasp unable even to moan,she was at her last gasp unable even to moan,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01044-G01044S2354,AESRC2020-INDIAN-ACCENT-G01044,,INDIAN,parakeet_ctc,transcript_clean,gold,what is the precipitation level today in princeville,what is the precipitation level today in princeville,what is the precipitation level today in prince valley,what is the precipitation level today in prince valley,0.25,0.0577,0.875,1.125
test,AESRC2020-INDIAN-ACCENT-G01044-G01044S2355,AESRC2020-INDIAN-ACCENT-G01044,,INDIAN,parakeet_ctc,transcript_clean,gold,how can i use account for in a sentence,how can i use account for in a sentence,how can i use account for in a sentence,how can i use account for in a sentence,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01044-G01044S3370,AESRC2020-INDIAN-ACCENT-G01044,,INDIAN,parakeet_ctc,transcript_clean,gold,tv is a waste of time,tv is a waste of time,dy is a waste of time,dy is a waste of time,0.1667,0.0952,0.8333,1.0
test,AESRC2020-INDIAN-ACCENT-G01056-G01056S1299,AESRC2020-INDIAN-ACCENT-G01056,,INDIAN,parakeet_ctc,transcript_clean,gold,i would like to ask at this address under the title,i would like to ask at this address under the title,i would like to ask at this address under the title,i would like to ask at this address under the title,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01056-G01056S1300,AESRC2020-INDIAN-ACCENT-G01056,,INDIAN,parakeet_ctc,transcript_clean,gold,to my fury i saw that the dog had taken our meat,to my fury i saw that the dog had taken our meat,to my fury i saw that the dog had taken our meat,to my fury i saw that the dog had taken our meat,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01056-G01056S2354,AESRC2020-INDIAN-ACCENT-G01056,,INDIAN,parakeet_ctc,transcript_clean,gold,what other ways can i say call on in english,what other ways can i say call on in english,what other ways can i say call on in english,what other ways can i say call on in english,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01056-G01056S2355,AESRC2020-INDIAN-ACCENT-G01056,,INDIAN,parakeet_ctc,transcript_clean,gold,don't play the film for mother's sake,dont play the film for mother s sake,don't play the film for mother's sake,dont play the film for mother s sake,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01077-G01077S1300,AESRC2020-INDIAN-ACCENT-G01077,,INDIAN,parakeet_ctc,transcript_clean,gold,i can't keep pace with you at this rate go slowly,i cant keep pace with you at this rate go slowly,i can't keep pace with you at this rate go slowly,i cant keep pace with you at this rate go slowly,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01077-G01077S2355,AESRC2020-INDIAN-ACCENT-G01077,,INDIAN,parakeet_ctc,transcript_clean,gold,this is the movie the lord of low and power original,this is the movie the lord of low and power original,this is the movie the lord of love and power original,this is the movie the lord of love and power original,0.0909,0.0385,0.9,1.0
test,AESRC2020-INDIAN-ACCENT-G01079-G01079S1299,AESRC2020-INDIAN-ACCENT-G01079,,INDIAN,parakeet_ctc,transcript_clean,gold,he walked over to the window to read the letter more easily,he walked over to the window to read the letter more easily,he walked over to the window to read the letter more easily,he walked over to the window to read the letter more easily,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01079-G01079S1300,AESRC2020-INDIAN-ACCENT-G01079,,INDIAN,parakeet_ctc,transcript_clean,gold,she wore a floppy hat tricked out with a yellow ribbon,she wore a floppy hat tricked out with a yellow ribbon,she wore a floppy hat sticked out with a yellow ribbon,she wore a floppy hat sticked out with a yellow ribbon,0.0909,0.037,0.9,1.0
test,AESRC2020-INDIAN-ACCENT-G01079-G01079S2354,AESRC2020-INDIAN-ACCENT-G01079,,INDIAN,parakeet_ctc,transcript_clean,gold,how much will it cost me to visit acc limited,how much will it cost me to visit acc limited,how much will it cost me to visit a c c limited,how much will it cost me to visit a c c limited,0.3,0.0444,0.9,1.2
test,AESRC2020-INDIAN-ACCENT-G01079-G01079S2355,AESRC2020-INDIAN-ACCENT-G01079,,INDIAN,parakeet_ctc,transcript_clean,gold,help me find the definition of in the distance,help me find the definition of in the distance,help me find the definition of in the distance,help me find the definition of in the distance,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01079-G01079S3370,AESRC2020-INDIAN-ACCENT-G01079,,INDIAN,parakeet_ctc,transcript_clean,gold,do not cook the food keep it warm,do not cook the food keep it warm,do not cook the food keep it warm,do not cook the food keep it warm,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01092-G01092S1299,AESRC2020-INDIAN-ACCENT-G01092,,INDIAN,parakeet_ctc,transcript_clean,gold,to pursue certain goals you pretend that they did not exist,to pursue certain goals you pretend that they did not exist,to purchase certain goods you pretend that they did not exist,to purchase certain goods you pretend that they did not exist,0.1818,0.1017,0.8182,1.0
test,AESRC2020-INDIAN-ACCENT-G01092-G01092S2355,AESRC2020-INDIAN-ACCENT-G01092,,INDIAN,parakeet_ctc,transcript_clean,gold,had songs by sajid jafri to the queue,had songs by sajid jafri to the queue,h songs by sajit jeffrey to the queue,h songs by sajit jeffrey to the queue,0.375,0.1892,0.625,1.0
test,AESRC2020-INDIAN-ACCENT-G01197-G01197S1298,AESRC2020-INDIAN-ACCENT-G01197,,INDIAN,parakeet_ctc,transcript_clean,gold,resume trading on the first day of air power to end slump,resume trading on the first day of air power to end slump,resume trading on the first day of air power to end slump,resume trading on the first day of air power to end slump,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01197-G01197S2354,AESRC2020-INDIAN-ACCENT-G01197,,INDIAN,parakeet_ctc,transcript_clean,gold,what is the next episode of shanti,what is the next episode of shanti,what is the next episode of shanti,what is the next episode of shanti,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01197-G01197S2355,AESRC2020-INDIAN-ACCENT-G01197,,INDIAN,parakeet_ctc,transcript_clean,gold,does the movie the dancing girl have subtitles,does the movie the dancing girl have subtitles,does the movie the dancing girl have subtitles,does the movie the dancing girl have subtitles,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01203-G01203S1296,AESRC2020-INDIAN-ACCENT-G01203,,INDIAN,parakeet_ctc,transcript_clean,gold,i can stay as long as i want i've got an open ticket,i can stay as long as i want ive got an open ticket,i can stay as long as i want i've got an open ticket,i can stay as long as i want ive got an open ticket,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01203-G01203S1299,AESRC2020-INDIAN-ACCENT-G01203,,INDIAN,parakeet_ctc,transcript_clean,gold,he was please to be in australia close to his beloved wife,he was please to be in australia close to his beloved wife,he was pleased to be in austria close to his beloved wife,he was pleased to be in austria close to his beloved wife,0.1667,0.0517,0.8182,1.0
test,AESRC2020-INDIAN-ACCENT-G01203-G01203S2353,AESRC2020-INDIAN-ACCENT-G01203,,INDIAN,parakeet_ctc,transcript_clean,gold,i want to watch episode three of a beautiful mind,i want to watch episode three of a beautiful mind,i want to watch episode three of a beautiful mind,i want to watch episode three of a beautiful mind,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01203-G01203S2355,AESRC2020-INDIAN-ACCENT-G01203,,INDIAN,parakeet_ctc,transcript_clean,gold,what will the temperature be at eight pm tonight in desbiens,what will the temperature be at eight pm tonight in desbiens,what will the temperature be at eight p m toonight in desespens,what will the temperature be at eight p m toonight in desespens,0.3636,0.0833,0.7273,1.0909
test,AESRC2020-INDIAN-ACCENT-G01207-G01207S1300,AESRC2020-INDIAN-ACCENT-G01207,,INDIAN,parakeet_ctc,transcript_clean,gold,but in the art of the possible of the deal he is wrong,but in the art of the possible of the deal he is wrong,but in the art of the possible of the deal he is wrong,but in the art of the possible of the deal he is wrong,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01207-G01207S2355,AESRC2020-INDIAN-ACCENT-G01207,,INDIAN,parakeet_ctc,transcript_clean,gold,what time will the sun rise in east angus,what time will the sun rise in east angus,what time will the sun rise in east angus,what time will the sun rise in east angus,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01218-G01218S1300,AESRC2020-INDIAN-ACCENT-G01218,,INDIAN,parakeet_ctc,transcript_clean,gold,somehow i don't think williams is in danger of boring anyone just yet,somehow i dont think williams is in danger of boring anyone just yet,somehow i don't think williams is in danger of boring anyone just yet,somehow i dont think williams is in danger of boring anyone just yet,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01218-G01218S2355,AESRC2020-INDIAN-ACCENT-G01218,,INDIAN,parakeet_ctc,transcript_clean,gold,what is the pressure in sault ste marie,what is the pressure in sault ste marie,what is the pressure in sl st state muray,what is the pressure in sl st state muray,0.5,0.2051,0.625,1.125
test,AESRC2020-INDIAN-ACCENT-G01280-G01280S1300,AESRC2020-INDIAN-ACCENT-G01280,,INDIAN,parakeet_ctc,transcript_clean,gold,they are looking for their place in the world said zinni,they are looking for their place in the world said zinni,they're looking for their place in the world said jenny,theyre looking for their place in the world said jenny,0.2727,0.0893,0.7273,0.9091
test,AESRC2020-INDIAN-ACCENT-G01280-G01280S2355,AESRC2020-INDIAN-ACCENT-G01280,,INDIAN,parakeet_ctc,transcript_clean,gold,when did unni menon first debut,when did unni menon first debut,when did only manon first debut,when did only manon first debut,0.3333,0.129,0.6667,1.0
test,AESRC2020-INDIAN-ACCENT-G01300-G01300S1299,AESRC2020-INDIAN-ACCENT-G01300,,INDIAN,parakeet_ctc,transcript_clean,gold,he was no more successful as a gambler very quickly he was in debt,he was no more successful as a gambler very quickly he was in debt,he was no more successful as a gambler very quickly he was in debt,he was no more successful as a gambler very quickly he was in debt,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01300-G01300S1300,AESRC2020-INDIAN-ACCENT-G01300,,INDIAN,parakeet_ctc,transcript_clean,gold,he is such an irritable person you can hardly speak to him,he is such an irritable person you can hardly speak to him,he is such an irritable person you can hardly speak to him,he is such an irritable person you can hardly speak to him,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01300-G01300S2354,AESRC2020-INDIAN-ACCENT-G01300,,INDIAN,parakeet_ctc,transcript_clean,gold,how many songs has grum made,how many songs has grum made,how many songs has grum mad,how many songs has grum mad,0.1667,0.0357,0.8333,1.0
test,AESRC2020-INDIAN-ACCENT-G01300-G01300S2355,AESRC2020-INDIAN-ACCENT-G01300,,INDIAN,parakeet_ctc,transcript_clean,gold,is be the star in my life broadcast on the radio,is be the star in my life broadcast on the radio,is b the star in my lifeve broadcast on the radio,is b the star in my lifeve broadcast on the radio,0.1818,0.0625,0.8,1.0
test,AESRC2020-INDIAN-ACCENT-G01301-G01301S1299,AESRC2020-INDIAN-ACCENT-G01301,,INDIAN,parakeet_ctc,transcript_clean,gold,he's got time and class like the greatest footballers like pele on the ball,he s got time and class like the greatest footballers like pele on the ball,he's got time and class like the greatest footballers like bill on the ball,he s got time and class like the greatest footballers like bill on the ball,0.0667,0.04,0.9231,1.0
test,AESRC2020-INDIAN-ACCENT-G01301-G01301S1300,AESRC2020-INDIAN-ACCENT-G01301,,INDIAN,parakeet_ctc,transcript_clean,gold,i understand your view if you want to believe that that is fine,i understand your view if you want to believe that that is fine,i understand your view if you want to believe that that is fine,i understand your view if you want to believe that that is fine,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01301-G01301S2354,AESRC2020-INDIAN-ACCENT-G01301,,INDIAN,parakeet_ctc,transcript_clean,gold,i want to know what the movie why sons go astray is about,i want to know what the movie why sons go astray is about,i want to know what the movie wisson go estay is about,i want to know what the movie wisson go estay is about,0.2308,0.1053,0.7692,0.9231
test,AESRC2020-INDIAN-ACCENT-G01301-G01301S2355,AESRC2020-INDIAN-ACCENT-G01301,,INDIAN,parakeet_ctc,transcript_clean,gold,i want to take a train to hellenic republic,i want to take a train to hellenic republic,i want to take a train to hellenic republic,i want to take a train to hellenic republic,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01301-G01301S3370,AESRC2020-INDIAN-ACCENT-G01301,,INDIAN,parakeet_ctc,transcript_clean,gold,switch on the sweeping robot,switch on the sweeping robot,switch on the sweeping grow boat,switch on the sweeping grow boat,0.4,0.1429,0.8,1.2
test,AESRC2020-INDIAN-ACCENT-G01382-G01382S1299,AESRC2020-INDIAN-ACCENT-G01382,,INDIAN,parakeet_ctc,transcript_clean,gold,if you drive me up to edinburgh we'll go halves on the petrol,if you drive me up to edinburgh well go halves on the petrol,if you drive me up to edinburgh we'll go halves on the patrol,if you drive me up to edinburgh well go halves on the patrol,0.0769,0.0167,0.9231,1.0
test,AESRC2020-INDIAN-ACCENT-G01382-G01382S1300,AESRC2020-INDIAN-ACCENT-G01382,,INDIAN,parakeet_ctc,transcript_clean,gold,instead of talking you to the station i should have driven you straight home,instead of talking you to the station i should have driven you straight home,instead of talking you to the station i should have driven you straight home,instead of talking you to the station i should have driven you straight home,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01382-G01382S2354,AESRC2020-INDIAN-ACCENT-G01382,,INDIAN,parakeet_ctc,transcript_clean,gold,do they have a breakfast menu at new maratha kolhapur darbar,do they have a breakfast menu at new maratha kolhapur darbar,do they have a breakfast menu at new maratha koolhap or d bar,do they have a breakfast menu at new maratha koolhap or d bar,0.3636,0.0833,0.8182,1.1818
test,AESRC2020-INDIAN-ACCENT-G01382-G01382S2355,AESRC2020-INDIAN-ACCENT-G01382,,INDIAN,parakeet_ctc,transcript_clean,gold,i want to know when it will rain in carleton sur mer,i want to know when it will rain in carleton sur mer,i want to know when it will rain in caralton suirmer,i want to know when it will rain in caralton suirmer,0.25,0.0769,0.75,0.9167
test,AESRC2020-INDIAN-ACCENT-G01431-G01431S1299,AESRC2020-INDIAN-ACCENT-G01431,,INDIAN,parakeet_ctc,transcript_clean,gold,in real terms you are only slightly worse off now than you were then,in real terms you are only slightly worse off now than you were then,in real terms you are only slightly worse off now than you were then,in real terms you are only slightly worse off now than you were then,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01431-G01431S1300,AESRC2020-INDIAN-ACCENT-G01431,,INDIAN,parakeet_ctc,transcript_clean,gold,many a man fails to become a thinker only because his memory is too good,many a man fails to become a thinker only because his memory is too good,many a man fails to become a thinker only because his memory is too good,many a man fails to become a thinker only because his memory is too good,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01431-G01431S2354,AESRC2020-INDIAN-ACCENT-G01431,,INDIAN,parakeet_ctc,transcript_clean,gold,i want to know when it will rain in kulti,i want to know when it will rain in kulti,i want to know when it will rain in cing,i want to know when it will rain in cing,0.1,0.122,0.9,1.0
test,AESRC2020-INDIAN-ACCENT-G01431-G01431S2355,AESRC2020-INDIAN-ACCENT-G01431,,INDIAN,parakeet_ctc,transcript_clean,gold,i want to know the origin of cut down,i want to know the origin of cut down,i want to know the origin of cut down,i want to know the origin of cut down,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01442-G01442S1299,AESRC2020-INDIAN-ACCENT-G01442,,INDIAN,parakeet_ctc,transcript_clean,gold,how did a man with so much talent go so wrong,how did a man with so much talent go so wrong,how did a man with so much talent go so wrong,how did a man with so much talent go so wrong,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01442-G01442S1300,AESRC2020-INDIAN-ACCENT-G01442,,INDIAN,parakeet_ctc,transcript_clean,gold,the brady bill is named for former white house press secretary james brady,the brady bill is named for former white house press secretary james brady,the brady bill is named for former white house press secretary james brady,the brady bill is named for former white house press secretary james brady,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01442-G01442S2351,AESRC2020-INDIAN-ACCENT-G01442,,INDIAN,parakeet_ctc,transcript_clean,gold,i don't want to watch father india,i dont want to watch father india,i don't want to watch fther india,i dont want to watch fther india,0.1429,0.0303,0.8571,1.0
test,AESRC2020-INDIAN-ACCENT-G01442-G01442S2354,AESRC2020-INDIAN-ACCENT-G01442,,INDIAN,parakeet_ctc,transcript_clean,gold,how many other people bought park avenue soap storm box,how many other people bought park avenue soap storm box,how many other people bought park avenue soapy stormws,how many other people bought park avenue soapy stormws,0.3,0.0909,0.7,0.9
test,AESRC2020-INDIAN-ACCENT-G01458-G01458S1300,AESRC2020-INDIAN-ACCENT-G01458,,INDIAN,parakeet_ctc,transcript_clean,gold,but to get one with a fixed interest rate you must act fast,but to get one with a fixed interest rate you must act fast,but to get one with a fixed interest rate you must act fast,but to get one with a fixed interest rate you must act fast,0.0,0.0,1.0,1.0
test,AESRC2020-INDIAN-ACCENT-G01458-G01458S2354,AESRC2020-INDIAN-ACCENT-G01458,,INDIAN,parakeet_ctc,transcript_clean,gold,what is the latest news about the song doste marang mana,what is the latest news about the song doste marang mana,what is the latest news about the song doste marangmana,what is the latest news about the song doste marangmana,0.1818,0.0179,0.8,0.9091
