split,ID,Speaker_ID,Gender,Speech_Class,Native_Region,Speech_Duration_seconds,Discipline_Group,Topic,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,UugCD-SaRFg,160,M,AVG,SOUTH,23.881,Non-Engineering,Analysis of company Performance - Part 1,parakeet,hf_clean,alt,"is called as your quick assets so quick assets divided by current liabilities gives you quick ratio so let us calculate the quick ratio of ntpc for two thousand and twelve so the quick ratio is quick assets by current liabilities quick assets is nothing but thirty minus eight thousand , nine hundred and twelve . fifty minus two crores",is called as your quick assets so quick assets divided by current liabilities gives you quick ratio so let us calculate the quick ratio of ntpc for two thousand and twelve so the quick ratio is quick assets by current liabilities quick assets is nothing but thirty minus eight thousand nine hundred and twelve fifty minus two crores,"is called as your quick assets. So, quick assets divided by current liabilities gives you quick ratio. So, let us calculate the quick ratio of NTPC for 2012. So, the quick ratio is quick assets by current liabilities, quick assets is nothing but 38912.52 crores.",is called as your quick assets so quick assets divided by current liabilities gives you quick ratio so let us calculate the quick ratio of ntpc for two thousand and twelve so the quick ratio is quick assets by current liabilities quick assets is nothing but thirty eight thousand nine hundred and twelve point five two crores,0.0517,0.0422,0.9412,0.9828
test,l8Tl1vQCeeE,29,M,AVG,EAST,38.06,Engineering,Various types of compact heat exchangers,parakeet,hf_clean,alt,the pressure drop and the heat transfer coefficient as i told the kind of corrugation it increases the turbulence and as you know that increasing turbulence increases the heat transfer coefficient but at the same time it increases the pressure loss materials of construction for these kind of plates are usually it is at least the these are little costly materials are,the pressure drop and the heat transfer coefficient as i told the kind of corrugation it increases the turbulence and as you know that increasing turbulence increases the heat transfer coefficient but at the same time it increases the pressure loss materials of construction for these kind of plates are usually it is at least the these are little costly materials are,"the pressure drop and the heat transfer coefficient. As I told the kind of collocation it increases the turbulence and as we know that increasing turbulence increases the heat transfer coefficient, but at the same time it increases the pressure loss. Material construction for these kind of plates are usually it is at least the these are little costs.",the pressure drop and the heat transfer coefficient as i told the kind of collocation it increases the turbulence and as we know that increasing turbulence increases the heat transfer coefficient but at the same time it increases the pressure loss material construction for these kind of plates are usually it is at least the these are little costs,0.1129,0.0707,0.8889,0.9516
test,Ps99Cs0RQJs,75,M,FAST,EAST,24.05,Engineering,Canal Design-2,parakeet,hf_clean,alt,when we propose triangular channel then it may not be possible to provide exactly a triangular channel and then in many a time it is given like this and this portion isrounded up and then we provide these things like that but the angle if you extend this should be say forty minus five degree and forty minus five degree like that,when we propose triangular channel then it may not be possible to provide exactly a triangular channel and then in many a time it is given like this and this portion isrounded up and then we provide these things like that but the angle if you extend this should be say forty minus five degree and forty minus five degree like that,"When we propose a triangular channel, then it may not be possible to provide exactly a triangular channel, and then in many a time it is given like this, and this portion is rounded up, and then we provide these things like that. But the angle if we extend this should be say 45 degree and 45 degree, like that.",when we propose a triangular channel then it may not be possible to provide exactly a triangular channel and then in many a time it is given like this and this portion is rounded up and then we provide these things like that but the angle if we extend this should be say forty five degree and forty five degree like that,0.0968,0.0545,0.9268,1.0
test,zJfDG9kP-fk,244,M,FAST,EAST,19.649,Engineering,Lecture-29,parakeet,hf_clean,alt,direction flow here the flow is moving up the flow is moving down here so the flow can be significantly reduced and as a result of which the entrainment of slag can also be or the mixing of the slag or opening of this area can also be substantially eliminated so when you have a turbo stop it is not necessary to have dam and the weir but we,direction flow here the flow is moving up the flow is moving down here so the flow can be significantly reduced and as a result of which the entrainment of slag can also be or the mixing of the slag or opening of this area can also be substantially eliminated so when you have a turbo stop it is not necessary to have dam and the weir but we,"Flow here, the flow is moving up, the flow is moving down here. So, the flow can be significantly reduced, and as a result of which, the entrainment of slag can also be or the mixing of the slag or opening of this area can also be substantially eliminated. So, when you have a turbo stop, it is not necessary to have dam in the wear, but we must understand.",flow here the flow is moving up the flow is moving down here so the flow can be significantly reduced and as a result of which the entrainment of slag can also be or the mixing of the slag or opening of this area can also be substantially eliminated so when you have a turbo stop it is not necessary to have dam in the wear but we must understand,0.0725,0.085,0.9524,1.0145
test,qKBnLqFn_X8,303,M,FAST,SOUTH,14.81,Engineering,Surface Effects and Physical properties of nanomaterials,parakeet,hf_clean,alt,and therefore the next layer becomes the surface then the next layer becomes the surface or the next layer becomes then therefore there is a continuous melting from outward to inward there are two possibilities so let me write down the scenario of melting,and therefore the next layer becomes the surface then the next layer becomes the surface or the next layer becomes then therefore there is a continuous melting from outward to inward there are two possibilities so let me write down the scenario of melting,"Therefore, the next layer becomes a surface, then the next layer becomes a surface, or the next layer becomes, then therefore, there is a continuous melting from outward to inward. There are two possibilities. So, let me write down the scenario of melting.",therefore the next layer becomes a surface then the next layer becomes a surface or the next layer becomes then therefore there is a continuous melting from outward to inward there are two possibilities so let me write down the scenario of melting,0.0682,0.0392,0.9643,0.9773
test,JuNDS4R-OwI,231,M,FAST,NORTH,18.71,Engineering,& Product Data Exchange,parakeet,hf_clean,alt,another arc is possible which is a major arc then center point of this arc start and end point is it necessary to store all these data not necessary because there is a lot of redundancy in terms of information storage,another arc is possible which is a major arc then center point of this arc start and end point is it necessary to store all these data not necessary because there is a lot of redundancy in terms of information storage,"Arc is possible, which is a major arc. Then, center point of this arc, start point and end point. Is it necessary to store all this data? Not necessary, because there is a lot of redundancy in terms of information storage.",arc is possible which is a major arc then center point of this arc start point and end point is it necessary to store all this data not necessary because there is a lot of redundancy in terms of information storage,0.0732,0.0737,0.9355,1.0
test,_iB21ry4tj0,224,M,SLOW,NORTH,34.51,Engineering,Lecture 2 Finite Element Method,parakeet,hf_clean,alt,it will be into omega squared omega squared rho u will be zero how do i find omega and how do i find the corresponding u is as for as u is concerned u at zero for all times the displacement small u as the function of x and t was equal to zero at x equal to zero so u of zero is equal to zero from the fixed boundary condition at zero for this particular problem,it will be into omega squared omega squared rho u will be zero how do i find omega and how do i find the corresponding u is as for as u is concerned u at zero for all times the displacement small u as the function of x and t was equal to zero at x equal to zero so u of zero is equal to zero from the fixed boundary condition at zero for this particular problem,"Sorry, it will be into omega squared, omega squared rho u will be 0. Now, how do I find omega and how do I find the corresponding u's? So, what are now as far as u is concerned, u at 0 for all times the displacement small u as a function of x and t was equal to 0 at x equal to 0. So, u of 0 is equal to 0 from the fixed boundary condition at 0.",sorry it will be into omega squared omega squared rho u will be zero now how do i find omega and how do i find the corresponding u s so what are now as far as u is concerned u at zero for all times the displacement small u as a function of x and t was equal to zero at x equal to zero so u of zero is equal to zero from the fixed boundary condition at zero,0.1667,0.1607,0.925,1.0256
test,lWlCWbhaem8,170,M,SLOW,EAST,26.231,Non-Engineering,Multiple Regression -- Introduction,parakeet,hf_clean,alt,y given these conditions so these are conditional y we say we also write this one as mu of y given x in general term we will write mu of y given x if i say y i then given x i where x i is this,y given these conditions so these are conditional y we say we also write this one as mu of y given x in general term we will write mu of y given x if i say y i then given x i where x i is this,"y given this condition. So, it is a conditional y. We say we also write this one that mu of y given x in general term we write mu of y given x. If I say y i then given x i, where x i is this, y is x x x x",y given this condition so it is a conditional y we say we also write this one that mu of y given x in general term we write mu of y given x if i say y i then given x i where x i is this y is x x x x,0.2766,0.1562,0.8077,1.1277
test,Xxi8Cro-ssQ,92,M,FAST,WEST,28.839,Engineering,Trust Region and Quasi-Newton Methods,parakeet,hf_clean,alt,so in such cases what one can do is that one can construct a region of trust around x k so this is x k we can construct a region of trust around x k and then minimize the quadratic approximation that we have got in this region of trust and then go to the new point now if it so happens that the region of trust,so in such cases what one can do is that one can construct a region of trust around x k so this is x k we can construct a region of trust around x k and then minimize the quadratic approximation that we have got in this region of trust and then go to the new point now if it so happens that the region of trust,"So, in such cases what one can do is that one can construct a region of trust around x k. So, if this is x k, we can construct a region of thrust around x k and then minimize the quadratic approximation that we have got in this region of trust and then go to the new point. Now, if it so happens that the region of trust is",so in such cases what one can do is that one can construct a region of trust around x k so if this is x k we can construct a region of thrust around x k and then minimize the quadratic approximation that we have got in this region of trust and then go to the new point now if it so happens that the region of trust is,0.0448,0.0226,1.0,1.0299
test,Tb0Jhk0bJuA,298,M,FAST,NORTH,25.391,Engineering,Digital Switching,parakeet,hf_clean,alt,and then you can build up a packet switch doing packet by packet scheduling or you can build up a distributed system which is basically based on the self routing matrix which is a banyan network technically and you can use this to control routing and that means whatever tag which you are going to insert in front of the packet will be dependent,and then you can build up a packet switch doing packet by packet scheduling or you can build up a distributed system which is basically based on the self routing matrix which is a banyan network technically and you can use this to control routing and that means whatever tag which you are going to insert in front of the packet will be dependent,"And then you can build up a packet switch doing packet by packet scheduling, or you can build up a distributed system which is based basically based on the self-routing matrix, which is a banana network technically. And you can use this control routing that actually means whatever tag which you are going to insert in front of the packet will be dependent.",and then you can build up a packet switch doing packet by packet scheduling or you can build up a distributed system which is based basically based on the self routing matrix which is a banana network technically and you can use this control routing that actually means whatever tag which you are going to insert in front of the packet will be dependent,0.0781,0.0609,0.9773,1.0
test,DY97mPGW6oI,195,M,SLOW,SOUTH,25.48,Engineering,Approaches for Pattern Transfer,parakeet,hf_clean,alt,and in another similar approach is based on what is called stamp lithography or soft lithography which also basically used initial mold made by the high resolution approaches and reusing them for productionising different devices,and in another similar approach is based on what is called stamp lithography or soft lithography which also basically used initial mold made by the high resolution approaches and reusing them for productionising different devices,"And in another similar approach is based on what is called stamp lithography or soft lithography, which also basically use a initial mold made by the high resolution approaches and reusing them for productionizing different devices.",and in another similar approach is based on what is called stamp lithography or soft lithography which also basically use a initial mold made by the high resolution approaches and reusing them for productionizing different devices,0.0857,0.0131,0.9375,1.0286
test,gS5iH0QkPHg,49,M,FAST,SOUTH,25.59,Engineering,54 Soil Mechanics,parakeet,hf_clean,alt,"O. Now let us look in active case Ma is equal to half ka gamma H plus D0 whole square into H plus D0 by 3, this is obtained if you look into the slide this is H plus D0 so ordinate here is that ka gamma into H plus D0. So that is the point and this cg is acting at this",o now let us look in active case ma is equal to half ka gamma h plus d0 whole square into h plus d0 by three this is obtained if you look into the slide this is h plus d0 so ordinate here is that ka gamma into h plus d0 so that is the point and this cg is acting at this,"O just below this point O. Now, let us look in active case m A is equal to of Ka gamma H plus D naught whole square into H plus D naught by 3. This is obtained if you look into this slide, this is H plus D naught. So, ordinate here is that Ka gamma into H plus D naught. So, this is the point, and its C G is acting at this point.",o just below this point o now let us look in active case m a is equal to of ka gamma h plus d naught whole square into h plus d naught by three this is obtained if you look into this slide this is h plus d naught so ordinate here is that ka gamma into h plus d naught so this is the point and its c g is acting at this point,0.3492,0.2593,0.8947,1.1905
test,LPV_f_0DdzA,159,M,FAST,SOUTH,23.81,Non-Engineering,Supply Chain Risk-part2,parakeet,hf_clean,alt,malevolent actions can propagate natural disasters at one end of the planet can have substantial economic and financial impact on the other epidemics spread more rapidly due to international travel and trade and to design right so basically this so called connectedness of individuals or organizations,malevolent actions can propagate natural disasters at one end of the planet can have substantial economic and financial impact on the other epidemics spread more rapidly due to international travel and trade and to design right so basically this so called connectedness of individuals or organizations,Malevolent actions can propagate. Natural disasters at one end of the planet can have substantial economic and financial impact on the other. Epidemics spread more rapidly due to international travel and trade and tourism. Right. So basically this so called connectedness of individuals and organizations.,malevolent actions can propagate natural disasters at one end of the planet can have substantial economic and financial impact on the other epidemics spread more rapidly due to international travel and trade and tourism right so basically this so called connectedness of individuals and organizations,0.0652,0.0299,0.9487,0.9783
test,MV2sueJi_SI,233,M,AVG,EAST,21.69,Engineering,Lec-19,parakeet,hf_clean,alt,particularly with ultra short voltage pulses provides an alternative solution to almost nanometric level precision which is otherwise brought in by lithography or processes like liga etc and then this can provide one of the very important solutions for particularly three d structure or,particularly with ultra short voltage pulses provides an alternative solution to almost nanometric level precision which is otherwise brought in by lithography or processes like liga etc and then this can provide one of the very important solutions for particularly three d structure or,"Particularly with ultra-short voltage pulses, provides an alternative solution to almost nanometric level precision, which is otherwise brought in by lithography or processes like Liga, etcetera. And then, this can provide one of the very important solutions for particularly 3D structure or 3D.",particularly with ultra short voltage pulses provides an alternative solution to almost nanometric level precision which is otherwise brought in by lithography or processes like liga etcetera and then this can provide one of the very important solutions for particularly 3d structure or 3d,0.0909,0.049,0.9286,1.0
test,C0et91Vi2Jk,10,M,AVG,EAST,26.071,Engineering,of Scientific Computing-11,parakeet,hf_clean,alt,interesting topic somebody does the work somebody else gets the courage for example bernoulli is equation was never written by bernoulli it was done by euler so this is a subject called eponymy the assigning the credit to the people who have really worked on it and there is a law stated by a statistician called stigler is law the law states that,interesting topic somebody does the work somebody else gets the courage for example bernoulli is equation was never written by bernoulli it was done by euler so this is a subject called eponymy the assigning the credit to the people who have really worked on it and there is a law stated by a statistician called stigler is law the law states that,"Interesting topic. Somebody does the work, somebody else gets the credit. For example, Bernoulli's equation was never written by Bernoulli, it was done by Euler. So, this is a subject called eponymy: the assigning the credit to the people who have really worked on it. And there is a law stated by a statistician called Stigler's law. The law states that.",interesting topic somebody does the work somebody else gets the credit for example bernoulli s equation was never written by bernoulli it was done by euler so this is a subject called eponymy the assigning the credit to the people who have really worked on it and there is a law stated by a statistician called stigler s law the law states that,0.0476,0.0231,0.9773,1.0
test,PFVPIGoTwmU,78,M,FAST,SOUTH,22.41,Engineering,issues for VR,parakeet,hf_clean,alt,object to smear if you use something like an oled display which has a very fast pixel switching time say on round eighty microseconds instead of up to twenty milliseconds then you have less blurring but you may have other problems which i will eventually get into in the class just something to pay attention to the real world does not have that problem only the display does that,object to smear if you use something like an oled display which has a very fast pixel switching time say on round eighty microseconds instead of up to twenty milliseconds then you have less blurring but you may have other problems which i will eventually get into in the class just something to pay attention to the real world does not have that problem only the display does that,"object to smear. If you use something like an OLED display which has a very fast pixel switching time say on round um 80 microseconds instead of up to 20 milliseconds, then you will have less blurring, but you may have other problems which I will eventually get into in the class. It is just something to pay attention to the real world does not have that problem only the display does as",object to smear if you use something like an oled display which has a very fast pixel switching time say on round um eighty microseconds instead of up to twenty milliseconds then you will have less blurring but you may have other problems which i will eventually get into in the class it is just something to pay attention to the real world does not have that problem only the display does as,0.0725,0.0447,1.0,1.058
test,Pe6BmuAc2OY,132,M,FAST,EAST,8.14,Engineering,: An Example of Positive Feedback,parakeet,hf_clean,alt,no from here to here would it be a leading or lagging phase shift sir leading leading sir how,no from here to here would it be a leading or lagging phase shift sir leading leading sir how,"No, from here to here, would it be a leading or lagging phase shift? Leading.",no from here to here would it be a leading or lagging phase shift leading,0.2105,0.2151,0.8667,0.7895
test,msIZz8ydzcM,183,M,FAST,SOUTH,17.25,Non-Engineering,Introduction to the Implicit Function Theorem,parakeet,hf_clean,alt,Now what I want to say is that there is an Implicit function theorem which is also uhhh there in for for two complex variables okay. And it is uhhh again uhhh it also extends to several complex variables and what I want to tell you is that this Implicit function theorem uhhh for two complex variables that,now what i want to say is that there is an implicit function theorem which is also uhhh there in for for two complex variables okay and it is uhhh again uhhh it also extends to several complex variables and what i want to tell you is that this implicit function theorem uhhh for two complex variables that,"Now, what I want to say is that there is an implicit function theorem which is also there in for two complex variables, okay, and it is again it also extends to several complex variables. And what I want to tell you is that this implicit function theorem for two complex variables that I am going to talk about.",now what i want to say is that there is an implicit function theorem which is also there in for two complex variables okay and it is again it also extends to several complex variables and what i want to tell you is that this implicit function theorem for two complex variables that i am going to talk about,0.1897,0.1607,0.9667,1.0172
test,D7Zu1-9kSUg,303,M,FAST,SOUTH,17.211,Engineering,Non-wetting,parakeet,hf_clean,alt,the surface and again the energy which is being utilized by the hairs before buckling it is being rendered like this we have the overall stress which is being generated it can be related to the young s modulus of the material so,the surface and again the energy which is being utilized by the hairs before buckling it is being rendered like this we have the overall stress which is being generated it can be related to the young s modulus of the material so,"The surface, and again, the energy which is being utilized by the here before buckling it is being rendered like this. We have the overall stress which is being generated, it can be related to the Young's modulus of the material.",the surface and again the energy which is being utilized by the here before buckling it is being rendered like this we have the overall stress which is being generated it can be related to the young s modulus of the material,0.0465,0.0263,0.9375,0.9767
test,Ry07_mO-iac,174,M,AVG,WEST,27.069,Non-Engineering,Metric Spaces: Examples and Elementary Concepts,parakeet,hf_clean,alt,than or equal to mod x in e in supremum exist as a finite real number so this is a defined thing it is easy to put this is a norm it will set as all the property of norm it is obvious to see that this is bigger than or equal to zero if it is zero each of these effects it is also vector space set of all bounded function on a,than or equal to mod x in e in supremum exist as a finite real number so this is a defined thing it is easy to put this is a norm it will set as all the property of norm it is obvious to see that this is bigger than or equal to zero if it is zero each of these effects it is also vector space set of all bounded function on a,"than or equal to alpha for all x in E. So, this supremum exists as a finite real number. So, this is a well defined thing. It is easy to put that this is a norm, it will satisfy all the properties of the norm. It is obvious to see that this is bigger than or equal to 0. If it is 0, then each of this f x must be 0, etcetera. It is also clear that this is a vector space, set of all bounded functions on E.",than or equal to alpha for all x in e so this supremum exists as a finite real number so this is a well defined thing it is easy to put that this is a norm it will satisfy all the properties of the norm it is obvious to see that this is bigger than or equal to zero if it is zero then each of this f x must be zero etcetera it is also clear that this is a vector space set of all bounded functions on e,0.3649,0.2769,0.8667,1.2162
test,OyqHoJ2Wd8Q,213,M,SLOW,NORTH,24.47,Engineering,"Harmonic and Periodic Motions, Vibration Terminology",parakeet,hf_clean,alt,we introduced various kind of measuring instruments for measuring the vibration and especially the applications some of the applications we have seen are where the vibration can be dangerous or it can be advantageous to us like vibration . we already seen that in,we introduced various kind of measuring instruments for measuring the vibration and especially the applications some of the applications we have seen are where the vibration can be dangerous or it can be advantageous to us like vibration we already seen that in,"We introduce various kind of measuring instruments for measuring the vibrations and especially the applications some of the applications we have seen where the vibration can be dangerous or it can be advantageous to us. Like vibration, we already seen that in",we introduce various kind of measuring instruments for measuring the vibrations and especially the applications some of the applications we have seen where the vibration can be dangerous or it can be advantageous to us like vibration we already seen that in,0.0698,0.023,0.9333,0.9767
test,r-7hSh_pJb0,3,M,AVG,SOUTH,27.921,Engineering,Lecture 3 : Wave Equation and its Solution in Time Domain,parakeet,hf_clean,alt,completely different characteristics so the advantage of linearity is that if you have linear equation will have linear solutions and we can superimpose the solution so if you have a two solutions you can add them or multiply by on constant multiply the other by another constant we can construct more and more solutions,completely different characteristics so the advantage of linearity is that if you have linear equation will have linear solutions and we can superimpose the solution so if you have a two solutions you can add them or multiply by on constant multiply the other by another constant we can construct more and more solutions,"completely different characteristics. So, the advantage of linearity is that if you have linear equation we will have linear solutions and we can superpose a solution. So, if you have two solutions you can add them or multiply one by a constant, multiply the other by another constant we can construct more and more solutions.",completely different characteristics so the advantage of linearity is that if you have linear equation we will have linear solutions and we can superpose a solution so if you have two solutions you can add them or multiply one by a constant multiply the other by another constant we can construct more and more solutions,0.1111,0.05,0.9429,1.0185
test,rNdMsEHElc4,309,M,FAST,NORTH,27.01,Non-Engineering,Consequences of special relativity-5,parakeet,hf_clean,alt,as i said let us do a small example okay so here let us consider the collision of two subatomic particle let us say we consider the collision of two particles and then rest masses you know the rest mass of a proton is something like 938 940 g ev by c square but it is approximately let us take it as 1 gev by c square now and,as i said let us do a small example okay so here let us consider the collision of two subatomic particle let us say we consider the collision of two particles and then rest masses you know the rest mass of a proton is something like nine hundred and thirty eight nine hundred and forty g ev by c square but it is approximately let us take it as one gev by c square now and,"So as I said let us do a small example, okay. So here let us consider the collision of two subatomic particles. Let us say we consider the collision of two particles and then of rest masses, you know the rest mass of a proton is something like 938, 940 MeV by C square, but it is approximately let us take it as 1 GeV by C square.",so as i said let us do a small example okay so here let us consider the collision of two subatomic particles let us say we consider the collision of two particles and then of rest masses you know the rest mass of a proton is something like nine hundred and thirty eight nine hundred and forty mev by c square but it is approximately let us take it as one gev by c square,0.0921,0.0457,0.92,0.9868
