ID,duration_seconds,latency_seconds,rtf,hypothesis_chars
281474976903907_f3262_chunk_4.wav,8.997,0.0835,0.0093,79
281474976888919_f3231_chunk_13.wav,10.92,0.0825,0.0076,97
281474976885801_f2235_chunk_31.wav,3.833,0.0809,0.0211,41
281474976897079_f2874_chunk_0.wav,1.505,0.0828,0.055,17
281474976900647_f780_chunk_0.wav,0.776,0.0841,0.1084,6
281474976896669_f986_chunk_0.wav,0.459,0.0802,0.1747,4
281474976899969_f3240_chunk_0.wav,7.826,0.0835,0.0107,94
281474976888156_f2040_chunk_8.wav,1.406,0.0827,0.0588,7
281474976883875_f917_chunk_0.wav,1.915,0.081,0.0423,33
281474976897862_f2802_chunk_1.wav,6.502,0.081,0.0125,69
281474976886889_f844_chunk_0.wav,6.238,0.0827,0.0133,84
281474976898096_f1469_chunk_0.wav,0.511,0.0892,0.1747,3
281474976888231_f1490_chunk_0.wav,3.776,0.0859,0.0227,39
281474976902188_f2127_chunk_3.wav,1.333,0.0793,0.0595,22
281474976895294_f717_chunk_0.wav,4.078,0.0821,0.0201,81
281474976888909_f3258_chunk_23.wav,10.803,0.085,0.0079,79
281474976884085_f3239_chunk_34.wav,4.88,0.0818,0.0168,67
281474976894794_f3270_chunk_8.wav,6.859,0.0836,0.0122,64
281474976887171_f3278_chunk_8.wav,9.48,0.0824,0.0087,79
281474976898109_f1467_chunk_0.wav,0.566,0.0805,0.1422,8
281474976887080_f3201_chunk_1.wav,6.12,0.0844,0.0138,79
281474976894271_f3141_chunk_13.wav,1.34,0.0814,0.0607,24
281474976887082_f3312_chunk_0.wav,6.168,0.0829,0.0134,88
281474976884470_f3243_chunk_8.wav,3.16,0.0801,0.0253,35
281474976899792_f1793_chunk_4.wav,1.589,0.0826,0.052,16
281474976896155_f453_chunk_0.wav,3.969,0.0822,0.0207,41
281474976893848_f3250_chunk_3.wav,9.45,0.0834,0.0088,94
281474976886870_f3336_chunk_0.wav,5.56,0.0847,0.0152,86
281474976893174_f1860_chunk_2.wav,1.69,0.0826,0.0489,32
281474976884085_f3239_chunk_3.wav,2.147,0.0834,0.0388,28
281474976925450_f2431_chunk_0.wav,1.862,0.0826,0.0444,23
281474976887150_f2645_chunk_0.wav,3.185,0.0813,0.0255,50
281474976887660_f3286_chunk_1.wav,7.636,0.0809,0.0106,80
281474976894332_f3200_chunk_1.wav,9.997,0.0832,0.0083,134
281474976893063_f159_chunk_0.wav,12.016,0.0832,0.0069,161
281474976906767_f2453_chunk_0.wav,0.521,0.0885,0.1699,7
281474976883946_f1999_chunk_9.wav,9.473,0.083,0.0088,125
281474976897115_f3174_chunk_0.wav,5.11,0.0817,0.016,82
281474976888873_f2272_chunk_22.wav,3.875,0.0809,0.0209,31
281474976895434_f1887_chunk_2.wav,4.969,0.081,0.0163,74
281474976893060_f1738_chunk_2.wav,1.58,0.0853,0.054,16
281474976903869_f1624_chunk_0.wav,4.898,0.0816,0.0166,48
281474976893915_f2228_chunk_1.wav,4.137,0.0851,0.0206,59
281474976897387_f2253_chunk_1.wav,1.116,0.0828,0.0741,10
281474976885804_f1685_chunk_10.wav,3.3,0.0836,0.0253,39
281474976888919_f3231_chunk_9.wav,7.58,0.0822,0.0108,76
281474976886852_f238_chunk_0.wav,8.452,0.0785,0.0093,116
281474976886874_f1933_chunk_0.wav,9.883,0.0866,0.0088,155
281474976898393_f3128_chunk_0.wav,7.12,0.0813,0.0114,90
281474976888866_f2195_chunk_7.wav,13.952,0.0802,0.0057,148
281474976893909_f2140_chunk_4.wav,7.975,0.081,0.0102,80
281474976901593_f1446_chunk_0.wav,0.684,0.0824,0.1204,5
281474976897000_f2147_chunk_3.wav,2.3,0.0824,0.0358,30
281474976894895_f747_chunk_0.wav,4.537,0.0814,0.0179,67
281474976896751_f2714_chunk_0.wav,0.38,0.082,0.2159,4
281474976897307_f3234_chunk_0.wav,3.44,0.0799,0.0232,46
281474976893696_f2692_chunk_0.wav,0.564,0.0778,0.1379,5
281474976895429_f2104_chunk_8.wav,9.199,0.0826,0.009,99
281474976915903_f3188_chunk_1.wav,8.07,0.0819,0.0101,83
281474976899798_f2095_chunk_3.wav,6.846,0.0818,0.0119,107
281474976886793_f1328_chunk_1.wav,2.08,0.0847,0.0407,41
281474976890723_f2836_chunk_0.wav,2.743,0.0807,0.0294,45
281474976888161_f1851_chunk_9.wav,1.162,0.0807,0.0695,8
281474976897454_f1975_chunk_7.wav,3.78,0.0778,0.0206,35
281474976883820_f1191_chunk_0.wav,2.082,0.0791,0.038,28
281474976892141_f2594_chunk_0.wav,5.143,0.0804,0.0156,69
281474976884129_f3284_chunk_4.wav,7.2,0.0808,0.0112,61
281474976897460_f2190_chunk_1.wav,6.215,0.084,0.0135,80
281474976896770_f3298_chunk_6.wav,6.251,0.0951,0.0152,89
281474976893071_f3151_chunk_3.wav,5.14,0.0846,0.0165,72
281474976900642_f154_chunk_0.wav,4.594,0.0834,0.0182,65
281474976901605_f2022_chunk_6.wav,4.534,0.0783,0.0173,61
281474976893852_f1949_chunk_0.wav,17.274,0.0974,0.0056,182
281474976896757_f1719_chunk_2.wav,0.676,0.0784,0.1159,4
281474976897540_f438_chunk_0.wav,3.944,0.0837,0.0212,48
281474976898132_f2234_chunk_2.wav,11.249,0.112,0.01,128
281474976895165_f2773_chunk_0.wav,5.748,0.0816,0.0142,90
281474976897423_f442_chunk_0.wav,7.415,0.0787,0.0106,91
281474976887705_f3172_chunk_5.wav,5.695,0.0803,0.0141,70
281474976893848_f3250_chunk_14.wav,9.05,0.0802,0.0089,59
281474976883938_f1692_chunk_1.wav,0.56,0.0792,0.1415,6
281474976895111_f1208_chunk_0.wav,0.472,0.0818,0.1734,3
281474976884593_f2516_chunk_0.wav,3.188,0.0772,0.0242,51
281474976895086_f1130_chunk_0.wav,2.304,0.0813,0.0353,40
281474976901745_f973_chunk_0.wav,6.006,0.0805,0.0134,72
281474976893864_f30_chunk_0.wav,1.208,0.0803,0.0665,24
281474976884634_f2217_chunk_12.wav,4.8,0.0799,0.0166,70
281474976888145_f1900_chunk_0.wav,0.923,0.0814,0.0882,11
281474976888154_f2008_chunk_2.wav,0.654,0.0801,0.1225,7
281474976883744_f1103_chunk_0.wav,8.928,0.0806,0.009,136
281474976884627_f3339_chunk_6.wav,8.96,0.0865,0.0097,101
281474976893715_f1740_chunk_0.wav,5.551,0.0852,0.0154,71
281474976900596_f3268_chunk_12.wav,3.613,0.0811,0.0224,27
281474976892155_f1770_chunk_0.wav,3.783,0.0791,0.0209,28
281474976896984_f217_chunk_0.wav,0.575,0.0773,0.1344,4
281474976884345_f432_chunk_0.wav,5.93,0.0806,0.0136,89
281474976915880_f2659_chunk_0.wav,0.68,0.0776,0.1141,4
281474976885796_f2048_chunk_5.wav,1.74,0.0753,0.0433,27
281474976899581_f1864_chunk_4.wav,3.32,0.0821,0.0247,29
281474976888866_f2195_chunk_19.wav,3.317,0.0804,0.0243,34
281474976883978_f1047_chunk_0.wav,0.521,0.0787,0.1511,2
281474976886872_f2204_chunk_1.wav,2.271,0.083,0.0366,20
281474976889203_f2817_chunk_1.wav,2.62,0.083,0.0317,47
281474976896999_f1689_chunk_2.wav,2.233,0.0834,0.0374,24
281474976896646_f1667_chunk_0.wav,7.905,0.0816,0.0103,102
281474976884082_f1806_chunk_2.wav,10.204,0.0822,0.0081,104
281474976893913_f2002_chunk_16.wav,3.425,0.0815,0.0238,40
281474976894939_f2193_chunk_5.wav,7.112,0.0812,0.0114,117
281474976887083_f2168_chunk_0.wav,3.448,0.0775,0.0225,52
281474976895315_f2485_chunk_0.wav,0.598,0.0808,0.1352,5
281474976888160_f3202_chunk_0.wav,2.666,0.0822,0.0308,43
281474976888157_f3255_chunk_4.wav,7.938,0.0821,0.0103,61
281474976893004_f484_chunk_0.wav,1.35,0.0774,0.0574,16
281474976893617_f1433_chunk_0.wav,0.271,0.0794,0.2927,5
281474976879627_f1171_chunk_0.wav,4.516,0.0824,0.0182,53
281474976888909_f3258_chunk_20.wav,2.56,0.0799,0.0312,25
281474976885804_f1685_chunk_2.wav,4.466,0.0818,0.0183,40
281474976897895_f1879_chunk_0.wav,6.745,0.0822,0.0122,101
281474976893805_f171_chunk_1.wav,5.886,0.0837,0.0142,61
281474976893071_f3151_chunk_0.wav,6.483,0.0818,0.0126,92
281474976888630_f3289_chunk_2.wav,6.76,0.0805,0.0119,56
281474976893075_f2114_chunk_8.wav,3.03,0.0801,0.0264,46
281474976892193_f1802_chunk_4.wav,0.964,0.0799,0.0829,10
281474976891390_f3043_chunk_1.wav,1.185,0.0816,0.0688,19
281474976901608_f2023_chunk_6.wav,3.971,0.0806,0.0203,36
281474976889307_f3158_chunk_0.wav,2.24,0.0825,0.0368,35
281474976888866_f2195_chunk_23.wav,5.55,0.0785,0.0141,108
