ID,duration_seconds,latency_seconds,rtf,hypothesis_chars
281474976897115_f3174_chunk_0.wav,5.11,0.1625,0.0318,86
281474976888873_f2272_chunk_22.wav,3.875,0.2119,0.0547,22
281474976895434_f1887_chunk_2.wav,4.969,0.2532,0.051,69
281474976893060_f1738_chunk_2.wav,1.58,0.1743,0.1103,16
281474976903869_f1624_chunk_0.wav,4.898,0.2478,0.0506,52
281474976893915_f2228_chunk_1.wav,4.137,0.8961,0.2166,60
281474976897387_f2253_chunk_1.wav,1.116,0.1416,0.1269,11
281474976885804_f1685_chunk_10.wav,3.3,0.166,0.0503,37
281474976888919_f3231_chunk_9.wav,7.58,0.1935,0.0255,79
281474976886852_f238_chunk_0.wav,8.452,0.296,0.035,118
281474976886874_f1933_chunk_0.wav,9.883,0.3368,0.0341,153
281474976898393_f3128_chunk_0.wav,7.12,0.2064,0.029,97
281474976888866_f2195_chunk_7.wav,13.952,0.3379,0.0242,135
281474976893909_f2140_chunk_4.wav,7.975,0.2572,0.0323,81
281474976901593_f1446_chunk_0.wav,0.684,0.1638,0.2393,6
281474976897000_f2147_chunk_3.wav,2.3,0.4904,0.2133,27
281474976894895_f747_chunk_0.wav,4.537,0.1575,0.0347,62
281474976896751_f2714_chunk_0.wav,0.38,0.2169,0.5709,2
281474976897307_f3234_chunk_0.wav,3.44,0.1835,0.0534,41
281474976893696_f2692_chunk_0.wav,0.564,0.3167,0.5612,7
281474976895429_f2104_chunk_8.wav,9.199,0.1819,0.0198,98
281474976915903_f3188_chunk_1.wav,8.07,0.2296,0.0285,94
281474976899798_f2095_chunk_3.wav,6.846,0.2689,0.0393,123
281474976886793_f1328_chunk_1.wav,2.08,0.2319,0.1115,37
281474976890723_f2836_chunk_0.wav,2.743,0.1873,0.0683,46
281474976888161_f1851_chunk_9.wav,1.162,0.1725,0.1484,9
281474976897454_f1975_chunk_7.wav,3.78,0.2001,0.0529,29
281474976883820_f1191_chunk_0.wav,2.082,0.213,0.1023,25
281474976892141_f2594_chunk_0.wav,5.143,0.2302,0.0448,75
281474976884129_f3284_chunk_4.wav,7.2,0.207,0.0287,54
281474976897460_f2190_chunk_1.wav,6.215,0.2266,0.0365,84
281474976896770_f3298_chunk_6.wav,6.251,0.2393,0.0383,87
281474976893071_f3151_chunk_3.wav,5.14,0.29,0.0564,73
281474976900642_f154_chunk_0.wav,4.594,0.1967,0.0428,66
281474976901605_f2022_chunk_6.wav,4.534,0.2332,0.0514,63
281474976893852_f1949_chunk_0.wav,17.274,0.4282,0.0248,182
281474976896757_f1719_chunk_2.wav,0.676,0.2573,0.3804,5
281474976897540_f438_chunk_0.wav,3.944,0.2397,0.0608,49
281474976898132_f2234_chunk_2.wav,11.249,0.3307,0.0294,129
281474976895165_f2773_chunk_0.wav,5.748,0.2247,0.0391,70
281474976897423_f442_chunk_0.wav,7.415,0.2675,0.0361,71
281474976887705_f3172_chunk_5.wav,5.695,0.2315,0.0406,61
281474976893848_f3250_chunk_14.wav,9.05,0.2122,0.0234,57
281474976883938_f1692_chunk_1.wav,0.56,0.1421,0.254,7
281474976895111_f1208_chunk_0.wav,0.472,0.1624,0.3441,2
281474976884593_f2516_chunk_0.wav,3.188,0.1858,0.0583,52
281474976895086_f1130_chunk_0.wav,2.304,0.183,0.0794,37
281474976901745_f973_chunk_0.wav,6.006,0.7135,0.1188,85
281474976893864_f30_chunk_0.wav,1.208,0.1521,0.1259,26
281474976884634_f2217_chunk_12.wav,4.8,0.1591,0.0332,68
281474976888145_f1900_chunk_0.wav,0.923,0.1557,0.1686,10
281474976888154_f2008_chunk_2.wav,0.654,0.1337,0.2046,6
281474976883744_f1103_chunk_0.wav,8.928,0.3126,0.035,133
281474976884627_f3339_chunk_6.wav,8.96,0.2073,0.0231,102
281474976893715_f1740_chunk_0.wav,5.551,0.1829,0.0329,72
281474976900596_f3268_chunk_12.wav,3.613,0.2249,0.0622,28
281474976892155_f1770_chunk_0.wav,3.783,0.1999,0.0528,30
281474976896984_f217_chunk_0.wav,0.575,0.0919,0.1598,5
281474976884345_f432_chunk_0.wav,5.93,0.2445,0.0412,67
281474976915880_f2659_chunk_0.wav,0.68,0.1915,0.2815,5
281474976885796_f2048_chunk_5.wav,1.74,0.2049,0.1178,26
281474976899581_f1864_chunk_4.wav,3.32,0.1645,0.0495,29
281474976888866_f2195_chunk_19.wav,3.317,0.2018,0.0609,36
281474976883978_f1047_chunk_0.wav,0.521,0.1432,0.2748,4
281474976886872_f2204_chunk_1.wav,2.271,0.2632,0.1159,18
281474976889203_f2817_chunk_1.wav,2.62,0.1738,0.0663,9
281474976896999_f1689_chunk_2.wav,2.233,0.1076,0.0482,24
281474976896646_f1667_chunk_0.wav,7.905,0.2443,0.0309,86
281474976884082_f1806_chunk_2.wav,10.204,0.2923,0.0286,95
281474976893913_f2002_chunk_16.wav,3.425,0.1752,0.0512,40
281474976894939_f2193_chunk_5.wav,7.112,0.1945,0.0274,113
281474976887083_f2168_chunk_0.wav,3.448,0.1632,0.0473,53
281474976895315_f2485_chunk_0.wav,0.598,0.2207,0.3693,14
281474976888160_f3202_chunk_0.wav,2.666,0.1941,0.0728,49
281474976888157_f3255_chunk_4.wav,7.938,0.1613,0.0203,57
281474976893004_f484_chunk_0.wav,1.35,0.2103,0.1558,17
281474976893617_f1433_chunk_0.wav,0.271,0.115,0.4238,1
281474976879627_f1171_chunk_0.wav,4.516,0.8229,0.1822,87
281474976888909_f3258_chunk_20.wav,2.56,0.1925,0.0752,23
281474976885804_f1685_chunk_2.wav,4.466,0.2975,0.0666,51
281474976897895_f1879_chunk_0.wav,6.745,0.2578,0.0382,102
281474976893805_f171_chunk_1.wav,5.886,0.253,0.043,64
281474976893071_f3151_chunk_0.wav,6.483,0.1564,0.0241,93
281474976888630_f3289_chunk_2.wav,6.76,0.2051,0.0303,63
281474976893075_f2114_chunk_8.wav,3.03,0.2177,0.0719,47
281474976892193_f1802_chunk_4.wav,0.964,0.2129,0.2208,3
281474976891390_f3043_chunk_1.wav,1.185,0.1103,0.0931,17
281474976901608_f2023_chunk_6.wav,3.971,0.2092,0.0527,35
281474976889307_f3158_chunk_0.wav,2.24,0.1479,0.066,38
281474976888866_f2195_chunk_23.wav,5.55,0.2231,0.0402,93
