split,ID,Speaker_ID,Speech_Duration_seconds,Gender,Age,Native_Language,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,281474976897558_f1287_chunk_0.wav,,9.697,Female,18-30,Hindi,parakeet,whisper_norm,gold,Can you list all the vaccination centres where First Dose of COVAXIN is available for age groups 15-17 years,can you list all the vaccination centers where 1st dose of covaxin is available for age groups 15 17 years,Can you list all the vaccination centres where first dose of Covaccine is available for age groups fifteen to seventeen years?,can you list all the vaccination centers where 1st dose of covaccine is available for age groups 15 to 17 years,0.1,0.0566,0.95,1.05
test,281474976886709_f3213_chunk_5.wav,,5.0,Female,45-60,Telugu,parakeet,whisper_norm,gold,and they went off into the space when earth was burning up or being destroyed,and they went off into the space when earth was burning up or being destroyed,they went off into the space when earth uh was burning up or being destroyed.,they went off into the space when earth was burning up or being destroyed,0.0667,0.0519,0.9333,0.9333
test,281474976886998_f3238_chunk_3.wav,,1.48,Female,45-60,Telugu,parakeet,whisper_norm,gold,that I came here.,that i came here,that I came here.,that i came here,0.0,0.0,1.0,1.0
test,281474976901435_f1232_chunk_0.wav,,3.3408125,Male,45-60,Urdu,parakeet,whisper_norm,gold,send a complaint to consumer service of this company,send a complaint to consumer service of this company,Send a complaint to consumer service of this company.,send a complaint to consumer service of this company,0.0,0.0,1.0,1.0
test,281474976894274_f2214_chunk_12.wav,,6.55,Female,30-45,Kashmiri,parakeet,whisper_norm,gold,"In the university, I learned the technicalities of language since I am a linguistics student.",in the university i learned the technicalities of language since i am a linguistics student,In the university I learned the technicalities of language since I am a linguistics student.,in the university i learned the technicalities of language since i am a linguistics student,0.0,0.0,1.0,1.0
test,281474976887166_f3220_chunk_4.wav,,11.12,Female,18-30,Malayalam,parakeet,whisper_norm,gold,"embroidery. And there we use to teach us the basic embroidery patterns like running stage,",embroidery and there we use to teach us the basic embroidery patterns like running stage,embroidery and there we used to teach us the basic embroidery patterns like running stitch,embroidery and there we used to teach us the basic embroidery patterns like running stitch,0.1333,0.0568,0.8571,1.0
test,281474976898577_f1235_chunk_0.wav,,6.8309375,Male,60+,Bengali,parakeet,whisper_norm,gold,Book a HP gas cylinder using my registered contact number 79083174897,book a hp gas cylinder using my registered contact number 79083174897,Book a HP gas cylinder using my registered contact number seven nine zero eight three one seven four eight nine seven,book a hp gas cylinder using my registered contact number 79083174897,0.0,0.0,1.0,1.0
test,281474976894274_f2214_chunk_3.wav,,11.43175,Female,30-45,Kashmiri,parakeet,whisper_norm,gold,English was taught quite effectively by our teachers. They stressed upon the importance and use of grammar and the students were expected to give their 100% in learning the language.,english was taught quite effectively by our teachers they stressed upon the importance and use of grammar and the students were expected to give their 100% in learning the language,English was taught quite effectively by our teachers. They stressed upon the importance and use of grammar and the students were expected to give their hundred percent in learning the language.,english was taught quite effectively by our teachers they stressed upon the importance and use of grammar and the students were expected to give their 100% in learning the language,0.0,0.0,1.0,1.0
test,281474976902188_f2127_chunk_7.wav,,2.89975,Female,45-60,Urdu,parakeet,whisper_norm,gold,the colleges of art literature,the colleges of art literature,"The colleges of art, literature,",the colleges of art literature,0.0,0.0,1.0,1.0
test,281474976886876_f2174_chunk_2.wav,,8.458125,Female,18-30,Tamil,parakeet,whisper_norm,gold,"the change in season. For example, it is extremely cold during the winters and is extremely hot during the summer; so this shift",the change in season for example it is extremely cold during the winters and is extremely hot during the summer so this shift,"The change in season. For example, it is extremely cold during the winters and is extremely hot during the summer. So, this shift.",the change in season for example it is extremely cold during the winters and is extremely hot during the summer so this shift,0.0,0.0,1.0,1.0
test,281474976894291_f2897_chunk_0.wav,,3.0410625,Male,18-30,Bengali,parakeet,whisper_norm,gold,Show my DTH bill readings from the last 6 months.,show my dth bill readings from the last 6 months,Show my DTH build readings from the last six months.,show my dth build readings from the last 6 months,0.1,0.0417,0.9,1.0
test,281474976883998_f2011_chunk_4.wav,,12.4730625,Male,18-30,Gujarati,parakeet,whisper_norm,gold,And not much is left at the behest of the writer or author and grammar punctuation is very well structured and written and documented as well,and not much is left at the behest of the writer or author and grammar punctuation is very well structured and written and documented as well,And uh not much is left at the behest of the writer or author. And the grammar punctuation is very well structured and written and documented as well.,and not much is left at the behest of the writer or author and the grammar punctuation is very well structured and written and documented as well,0.0385,0.0284,1.0,1.0385
test,281474976884135_f3212_chunk_6.wav,,1.24,Female,18-30,Marathi,parakeet,whisper_norm,gold,to everybody.,to everybody,to everybody.,to everybody,0.0,0.0,1.0,1.0
test,281474976887086_f1867_chunk_6.wav,,14.36525,Female,30-45,Gujarati,parakeet,whisper_norm,gold,"The radiation, the chemotherapy, everything, every every option for cancer treatment is available over here and it is largely used not only by the people of Gujarat but also by the nearby states.",the radiation the chemotherapy everything every every option for cancer treatment is available over here and it is largely used not only by the people of gujarat but also by the nearby states,"the radiation, the chemotherapy, everything, every every option for cancer treatment is available over here and it's it is largely used not only by the g uh people of Gujarat but also by the nearby states.",the radiation the chemotherapy everything every every option for cancer treatment is available over here and it is it is largely used not only by the g people of gujarat but also by the nearby states,0.0909,0.0419,1.0,1.0909
test,281474976888952_f3218_chunk_3.wav,,5.04,Female,18-30,Konkani,parakeet,whisper_norm,gold,"how difficult their lives are, what all circumstances they go through,",how difficult their lives are what all circumstances they go through,"How difficult their lives are, what all circumstances they go through.",how difficult their lives are what all circumstances they go through,0.0,0.0,1.0,1.0
test,281474976896655_f2403_chunk_0.wav,,9.2244375,Female,45-60,Telugu,parakeet,whisper_norm,gold,You are 2 hours late than the delivery time for my products Pantene Bamboo Shampoo and 24 Mantra Chana Dal,you are 2 hours late than the delivery time for my products pantene bamboo shampoo and 24 mantra chana dal,You are two hours late than the delivery time for my products Pantene Bamboo Shampoo and Twenty four Mantra Chana Dal.,you are 2 hours late than the delivery time for my products pantene bamboo shampoo and 24 mantra chana dal,0.0,0.0,1.0,1.0
test,281474976900629_f577_chunk_0.wav,,2.938875,Male,30-45,Urdu,parakeet,whisper_norm,gold,List all items from Pet food items.,list all items from pet food items,List all items from pet food items.,list all items from pet food items,0.0,0.0,1.0,1.0
test,281474976896697_f3121_chunk_0.wav,,4.2363125,Female,45-60,Telugu,parakeet,whisper_norm,gold,What is your favorite painting style or technique and why?,what is your favorite painting style or technique and why,What is your favorite painting style or technique and why?,what is your favorite painting style or technique and why,0.0,0.0,1.0,1.0
test,281474976900290_f379_chunk_0.wav,,2.589375,Male,45-60,Kashmiri,parakeet,whisper_norm,gold,show me what day the thirty first is on,show me what day the 31st is on,Show me what day the thirty-first is on,show me what day the 31st is on,0.0,0.0,1.0,1.0
test,281474976898094_f2705_chunk_0.wav,,7.303625,Female,18-30,Odia,parakeet,whisper_norm,gold,Are there any vaccination centres available in Bhandara district for age group 15-17 years,are there any vaccination centers available in bhandara district for age group 15 17 years,Are there any vaccination centres available in Bhandara district for age group fifteen to seventeen years?,are there any vaccination centers available in bhandara district for age group 15 to 17 years,0.0667,0.0333,1.0,1.0667
test,281474976900596_f3268_chunk_6.wav,,6.486625,Male,30-45,Urdu,parakeet,whisper_norm,gold,whereby humans are entrusted with the safe keeping of earth and its variety of life.,whereby humans are entrusted with the safe keeping of earth and its variety of life,Whereby humans are entrusted with the safekeeping of Earth and its variety of life.,whereby humans are entrusted with the safekeeping of earth and its variety of life,0.1333,0.012,0.8571,0.9333
test,281474976894937_f1920_chunk_2.wav,,8.9308125,Female,30-45,Malayalam,parakeet,whisper_norm,gold,It's about an abused Malayali migrant worker employed in Saudi Arabia as a Goddard against his will.,it is about an abused malayali migrant worker employed in saudi arabia as a goddard against his will,It's an about abused Malay migrant worker employed in Saudi Arabia as a Goddard against his will.,it is an about abused malay migrant worker employed in saudi arabia as a goddard against his will,0.1667,0.09,0.9444,1.0
test,281474976894270_f2003_chunk_6.wav,,6.7960625,Female,30-45,Kashmiri,parakeet,whisper_norm,gold,The intricate yet beautiful floral motifs on paper mashi products are in,the intricate yet beautiful floral motifs on paper mashi products are in,The intricate yet uh beautiful floral motifs on paper mashi products are in.,the intricate yet beautiful floral motifs on paper mashi products are in,0.0,0.0,1.0,1.0
test,281474976897395_f3303_chunk_3.wav,,6.56,Male,18-30,Odia,parakeet,whisper_norm,gold,So there are a lot of beaches throughout the eastern coastline of Odisha.,so there are a lot of beaches throughout the eastern coastline of odisha,So there are a lot of beaches throughout the eastern coastline of Odessa.,so there are a lot of beaches throughout the eastern coastline of odessa,0.0769,0.0278,0.9167,1.0
test,281474976888873_f2272_chunk_2.wav,,8.42525,Female,18-30,Nepali,parakeet,whisper_norm,gold,and after that we celebrate Chaitra Dasai and after that we celebrate Dasai,and after that we celebrate chaitra dasai and after that we celebrate dasai,And after that we celebrate Chaiti Dasai and after that we celebrate Dase.,and after that we celebrate chaiti dasai and after that we celebrate dase,0.1538,0.0533,0.8571,1.0
test,281474976901155_f2246_chunk_4.wav,,1.427,Female,45-60,Maithili,parakeet,whisper_norm,gold,I use some words,i use some words,I use some words.,i use some words,0.0,0.0,1.0,1.0
test,281474976889220_f3112_chunk_13.wav,,6.12,Female,30-45,Urdu,parakeet,whisper_norm,gold,"Some of the other regional languages are Tulu, Kodava, Konkani, Bihari and Urdu.",some of the other regional languages are tulu kodava konkani bihari and urdu,"Some of the other regional languages are Tulu, Kodawa, Konkani, Biari and Urdu.",some of the other regional languages are tulu kodawa konkani biari and urdu,0.1538,0.0263,0.8462,1.0
test,281474976901603_f2233_chunk_0.wav,,4.933625,Female,30-45,Maithili,parakeet,whisper_norm,gold,Biodiversity actually plays a very important role in my garden,biodiversity actually plays a very important role in my garden,Biodiversity actually plays a very important role in my garden.,biodiversity actually plays a very important role in my garden,0.0,0.0,1.0,1.0
test,281474976885804_f1685_chunk_1.wav,,4.14975,Female,30-45,Kannada,parakeet,whisper_norm,gold,with the leading newspapers such as Bangalore Mirror,with the leading newspapers such as bangalore mirror,uh with the leading newspapers such as Bangalore Mirror,with the leading newspapers such as bangalore mirror,0.0,0.0,1.0,1.0
test,281474976888129_f2720_chunk_0.wav,,1.99025,Male,30-45,Maithili,parakeet,whisper_norm,gold,when was dev anand born,when was dev anand born,When was Devanand born?,when was devanand born,0.4,0.0435,0.6,0.8
test,281474976888157_f3255_chunk_3.wav,,17.75,Male,30-45,Maithili,parakeet,whisper_norm,gold,And Taruah is something in which any vegetable is fried or some of the leaves like there is one leaf called known as Tilkor.,and taruah is something in which any vegetable is fried or some of the leaves like there is one leaf called known as tilkor,And uh tarwa is something in which uh any vegetable is uh fried or uh some of the leaves like uh there is uh uh one leaf called known as tilkur.,and tarwa is something in which any vegetable is fried or some of the leaves like there is one leaf called known as tilkur,0.0833,0.0244,0.9091,1.0
test,281474976888201_f1854_chunk_3.wav,,4.8235,Female,18-30,Punjabi,parakeet,whisper_norm,gold,"end of the year which are a source of great joy and fun, especially for the kids.",end of the year which are a source of great joy and fun especially for the kids,"end of the year, which are a source of great joy and fun, especially for the kids.",end of the year which are a source of great joy and fun especially for the kids,0.0,0.0,1.0,1.0
test,281474976895431_f3247_chunk_9.wav,,5.0270625,Male,18-30,Konkani,parakeet,whisper_norm,gold,The government of Goa and the tourism department must promote these places,the government of goa and the tourism department must promote these places,The Government of Goa and the Tourism Department must promote these places.,the government of goa and the tourism department must promote these places,0.0,0.0,1.0,1.0
test,281474976902167_f389_chunk_0.wav,,0.2343125,Female,45-60,Urdu,parakeet,whisper_norm,gold,Up,up,Ah.,ah,1.0,1.0,0.0,1.0
test,281474976897535_f2230_chunk_6.wav,,2.901125,Male,30-45,Sindhi,parakeet,whisper_norm,gold,like the physical practice of yoga,like the physical practice of yoga,Like the physical practice of yoga.,like the physical practice of yoga,0.0,0.0,1.0,1.0
test,281474976903206_f1342_chunk_0.wav,,0.402625,Female,45-60,Tamil,parakeet,whisper_norm,gold,Three,3,Three.,3,0.0,0.0,1.0,1.0
test,281474976897706_f2738_chunk_0.wav,,0.3774375,Male,60+,Odia,parakeet,whisper_norm,gold,Stop,stop,Stop.,stop,0.0,0.0,1.0,1.0
test,281474976893138_f110_chunk_0.wav,,3.779125,Female,60+,Odia,parakeet,whisper_norm,gold,"Further, undue influence rarely occurs on its own.",further undue influence rarely occurs on its own,"Further, undue influence rarely occurs on its own.",further undue influence rarely occurs on its own,0.0,0.0,1.0,1.0
test,281474976897399_f2215_chunk_10.wav,,1.324625,Male,18-30,Odia,parakeet,whisper_norm,gold,and,and,And uh,and,0.0,0.0,1.0,1.0
test,281474976884628_f2121_chunk_4.wav,,13.8574375,Female,18-30,Kannada,parakeet,whisper_norm,gold,mint tea is a very great refreshing drink and this vandalaga and dodapathre can be used in preparation of a regional delicacy called one thambuli,mint tea is a very great refreshing drink and this vandalaga and dodapathre can be used in preparation of a regional delicacy called one thambuli,Mint tea is a very uh great refreshing drink and um this Ondalaga and Dodapatre can be used in preparation of a regional delicacy called uh tambuli.,mint tea is a very great refreshing drink and this ondalaga and dodapatre can be used in preparation of a regional delicacy called tambuli,0.16,0.0552,0.8261,0.96
test,281474976891552_f1370_chunk_0.wav,,5.593125,Male,30-45,Konkani,parakeet,whisper_norm,gold,"Again, Dayanand was well received and the Rajkot group elected to join his cause.",again dayanand was well received and the rajkot group elected to join his cause,Again Dayanan was well received and the Rajkot group elected to join his cause.,again dayanan was well received and the rajkot group elected to join his cause,0.0714,0.0127,0.9286,1.0
test,281474976893068_f2055_chunk_2.wav,,3.2245,Male,60+,Marathi,parakeet,whisper_norm,gold,The major challenge faced by students in Maharashtra,the major challenge faced by students in maharashtra,The major challenge faced by students in Maharashtra,the major challenge faced by students in maharashtra,0.0,0.0,1.0,1.0
test,281474976887077_f3162_chunk_0.wav,,3.647,Female,30-45,Gujarati,parakeet,whisper_norm,gold,Can you speak the five dates that you remember?,can you speak the 5 dates that you remember,Can you speak the five dates that you remember?,can you speak the 5 dates that you remember,0.0,0.0,1.0,1.0
test,281474976884359_f2087_chunk_4.wav,,9.6023125,Female,18-30,Tamil,parakeet,whisper_norm,gold,Mysore has propagated the art of sandalwood carving and Chennapatna toys are very famous and are often gifted as presents for special occasions,mysore has propagated the art of sandalwood carving and chennapatna toys are very famous and are often gifted as presents for special occasions,"Mysore has propagated the art of sandalwood carving, and Chandrapatna toys are very famous and are often gifted as presents for special occasions.",mysore has propagated the art of sandalwood carving and chandrapatna toys are very famous and are often gifted as presents for special occasions,0.0435,0.021,0.9524,1.0
test,281474976894267_f3266_chunk_3.wav,,5.72,Female,30-45,Kashmiri,parakeet,whisper_norm,gold,and mostly those who are not able to find government jobs in both teaching and non-teaching sectors,and mostly those who are not able to find government jobs in both teaching and non teaching sectors,And mostly those who are not able to find government jobs in both teaching and non-teaching sectors.,and mostly those who are not able to find government jobs in both teaching and non teaching sectors,0.0,0.0,1.0,1.0
test,281474976897117_f2288_chunk_1.wav,,3.9696875,Male,18-30,Hindi,parakeet,whisper_norm,gold,invest in mutual funds where risk is low.,invest in mutual funds where risk is low,Invest in mutual funds where risk is low.,invest in mutual funds where risk is low,0.0,0.0,1.0,1.0
