split,ID,Speaker_ID,Gender,Speech_Class,Native_Region,Speech_Duration_seconds,Discipline_Group,Topic,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,qBw8ZQrJeys,292,M,SLOW,SOUTH,7.01,Engineering,Level Testing,medium_ft,transcript_raw,gold,"that is also saw it as an input may not be a functional requirements this is a dependent in the message, okay. So next for is performance requirements let try to understand what performance that ports the entire process of booting up till operational mode.",that is also saw it as an input may not be a functional requirements this is a dependent in the message okay so next for is performance requirements let try to understand what performance that ports the entire process of booting up till operational mode,This we will continue in the next lecture.,this we will continue in the next lecture,0.9111,0.8577,0.1053,0.1778
test,RZQTTfU9TNA,284,M,FAST,SOUTH,29.08,Engineering,Encoders and Decoders,medium_ft,transcript_raw,gold,"normally, this is a practical 3 to 8 decoder, I can give you the IC number if you want to this is 74138, it is not necessary to remember numbers. In fact I am not even sure it’s 128 or 138 but I think it’s 138.",normally this is a practical 3 to 8 decoder i can give you the ic number if you want to this is 74138 it is not necessary to remember numbers in fact i am not even sure it s 128 or 138 but i think it s 138,"This is a practical 3-3 decoder. Actually I can give you the IC number if you want to, it is 74138. It does not matter, do not have to remember numbers, I do not remember numbers, you can always look up the data. In fact I am not even sure if it is 128 or 138, I think it is 138. If somebody has a book you can have a quick look at it.",this is a practical 3 3 decoder actually i can give you the ic number if you want to it is 74138 it does not matter do not have to remember numbers i do not remember numbers you can always look up the data in fact i am not even sure if it is 128 or 138 i think it is 138 if somebody has a book you can have a quick look at it,0.8125,0.8049,0.8571,1.5625
test,vlhnD_C2zWY,250,M,SLOW,EAST,2.11,Engineering,Physical Oceanography - III,medium_ft,transcript_raw,gold,"corpses, so shells, bones.",corpses so shells bones,"shelves, bones.",shelves bones,0.75,0.5652,0.25,0.5
test,4XulH3TfbT0,203,M,SLOW,EAST,52.541,Engineering,Surface Tension Driven Flows (Contd.),medium_ft,transcript_raw,gold,"In short time, s is much much  00:52:22,059 so, 8 pi mu s ds/dt=pi r square H rho g okay. So, s ds/dt=R square H rho g/8 mu.",in short time s is much much 00 52 22 059 so 8 pi mu s ds dt pi r square h rho g okay so s ds dt r square h rho g 8 mu,in short time s is much much less than h. So short time means s is much much less than h. So the right hand side is approximately pi r square h rho g. So 8 pi mu s ds dt =pi r square h rho g/8 mu.,in short time s is much much less than h so short time means s is much much less than h so the right hand side is approximately pi r square h rho g so 8 pi mu s ds dt pi r square h rho g 8 mu,0.6944,0.7797,0.7727,1.3611
test,EayOCWaiRkw,277,M,SLOW,SOUTH,27.8,Engineering,Dual Slope ADC and Successor approximation ADC,medium_ft,transcript_raw,gold,"Now, that is voltage in C remains constant because it cannot discharge the assuming the bias current is negligible then the voltage",now that is voltage in c remains constant because it cannot discharge the assuming the bias current is negligible then the voltage,"Now, the voltage that is the voltage and C remains constant, voltage in C remains constant, voltage in C remains constant, because it cannot discharge. Assuming the bias current is negligible, then the voltage",now the voltage that is the voltage and c remains constant voltage in c remains constant voltage in c remains constant because it cannot discharge assuming the bias current is negligible then the voltage,0.6364,0.6231,1.0,1.5455
test,ksh6OMRFroI,76,M,FAST,NORTH,22.93,Engineering,-Introduction To Problem Solving and Programming,medium_ft,transcript_raw,gold,"we need to use the C compiler, and the command for the C compiler is c c. Choose the arguments that I have given to the c c commands are first of all minus o; minus o says that the equivalent machine language program which is generated for this",we need to use the c compiler and the command for the c compiler is c c choose the arguments that i have given to the c c commands are first of all minus o minus o says that the equivalent machine language program which is generated for this,"actually compile this program and try to run it. To compile this program we need to use the C compiler and the command for the C compiler is cc. So, the arguments that I have given to the cc command are first of all minus o minus o",actually compile this program and try to run it to compile this program we need to use the c compiler and the command for the c compiler is cc so the arguments that i have given to the cc command are first of all minus o minus o,0.6327,0.6556,0.75,0.9796
test,vlFdVYAXIxg,125,M,SLOW,EAST,25.89,Engineering,and Computer Aided Design of Filters,medium_ft,transcript_raw,gold,"X 3 its fine, what about X 4, X 5, X 6, X 7? Now you see, W N Say W 8, N is 8 in our case .W 8, 5 W 8, 4 how much is it? Minus 1? W 8, 5 minus W 9,",x 3 its fine what about x 4 x 5 x 6 x 7 now you see w n say w 8 n is 8 in our case w 8 5 w 8 4 how much is it minus 1 w 8 5 minus w 9,"then added with g 3 that will give me x 3, it is fine. What about x 4, x 5, x 6, x 7? Now, you see W n say W 8, n is 8 in our case, W",then added with g 3 that will give me x 3 it is fine what about x 4 x 5 x 6 x 7 now you see w n say w 8 n is 8 in our case w,0.6087,0.6692,0.7778,0.8478
test,wGFFxY1gxSU,186,M,SLOW,EAST,53.18,Non-Engineering,Optimization,medium_ft,transcript_raw,gold,"So, it is sometime called elliptic norm, now it is here a home work to prove that this satisfies this thing satisfies all definitions of the norm. So, consider this as your second home work today. Now, I can say that x and y are perpendicular with respect to H if x H y 0 that is in this particular known it is 0 in this particular set of inner product.",so it is sometime called elliptic norm now it is here a home work to prove that this satisfies this thing satisfies all definitions of the norm so consider this as your second home work today now i can say that x and y are perpendicular with respect to h if x h y 0 that is in this particular known it is 0 in this particular set of inner product,"it is sometimes called the elliptic norm. Now, it is your homework to prove that this h if x h y is 0. That is in this particular norm it is 0 in this particular set of",it is sometimes called the elliptic norm now it is your homework to prove that this h if x h y is 0 that is in this particular norm it is 0 in this particular set of,0.5915,0.5723,0.4565,0.5211
test,VPwq6SN4Zos,236,M,AVG,WEST,23.102,Engineering,5 Parallel Manipulators,medium_ft,transcript_raw,gold,"so the these kind of powered that what we had seen more over we noticed that the axes can be parallel or perpendicular to this what we had seen in the last lecture okay, has",so the these kind of powered that what we had seen more over we noticed that the axes can be parallel or perpendicular to this what we had seen in the last lecture okay has,"because this can be forward that is what we have seen. No, no we notice that the axis can be parallel or perpendicular to each other is what we have seen in the",because this can be forward that is what we have seen no no we notice that the axis can be parallel or perpendicular to each other is what we have seen in the,0.5714,0.3721,0.4815,0.9429
test,l8kIWLWfbZ8,195,M,FAST,SOUTH,15.83,Engineering,- MESFET : Effects of channel length and gate length on IDS and gm,medium_ft,transcript_raw,gold,it is not Vpo it is Vpo cylindrical is equal to q ND amplitude twice epsilon r epsilon,it is not vpo it is vpo cylindrical is equal to q nd amplitude twice epsilon r epsilon,"In fact, it is not Vp0, it is Vp0 cylindrical. It is equal to p and d magnitude twice epsilon r epsilon 0.",in fact it is not vp0 it is vp0 cylindrical it is equal to p and d magnitude twice epsilon r epsilon 0,0.5556,0.2558,0.6923,1.2778
