split,ID,Speaker_ID,Gender,Speech_Class,Native_Region,Speech_Duration_seconds,Discipline_Group,Topic,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,kHeysMOk9h4,82,M,SLOW,NORTH,24.69,Engineering,Parallel Algorithm,parakeet,whisper_norm,gold,"n cross n, n plus 1 column is nothing but the b has been moved to n plus 1, that is You have A matrix and then you have B vector; instead of putting B here I have put B here",n cross n n +one column is nothing but the b has been moved to n +one that is you have a matrix and then you have b vector instead of putting b here i have put b here,"One thing you have a numerical methods problem, generally we work on shared memory model, but people are working nowadays on cluster machines. Now, the next problem is that you have to tell me how I can do it.",one thing you have a numerical methods problem generally we work on shared memory model but people are working nowadays on cluster machines now the next problem is that you have to tell me how i can do it,1.0,0.8976,0.3333,1.0
test,qx86xQ6UKmU,70,M,FAST,SOUTH,15.29,Engineering,Adsorption,parakeet,whisper_norm,gold,of the same charge into the solution in a chemically equivalent amount. Once again I will explain. Ion exchange is defined as the process where an insoluble substance removes ions of positive or negative charge from an electrolytic solution and releases other ions of the same charge,of the same charge into the solution in a chemically equivalent amount once again i will explain ion exchange is defined as the process where an insoluble substance removes ions of positive or negative charge from an electrolytic solution and releases other ions of the same charge,"By what is the concentration of B n plus in the solution? So, Rn minus B n plus resin means active activity of B n plus in the resin and B n plus 1 S means activity of B n plus in the solution.",by what is the concentration of b n plus in the solution so rn minus b n plus resin means active activity of b n plus in the resin and b n plus ones means activity of b n plus in the solution,0.9574,0.7082,0.1667,0.9149
test,RZQTTfU9TNA,284,M,FAST,SOUTH,29.08,Engineering,Encoders and Decoders,parakeet,whisper_norm,gold,"normally, this is a practical 3 to 8 decoder, I can give you the IC number if you want to this is 74138, it is not necessary to remember numbers. In fact I am not even sure it’s 128 or 138 but I think it’s 138.",normally this is a practical 3 to 8 decoder i can give you the ic number if you want to this is 74138 it is not necessary to remember numbers in fact i am not even sure it s 128 or 138 but i think it s 138,"This is a practical 328 decoder. Actually, I can give you the IC number if you want to. It is 74138. Does not matter, do not have to remember numbers. I do not remember numbers. I will always look up the data. In fact, I am not even sure it is 128 or 138. I think it is 138. Somebody has a book, you can have a quick look at it. Anyway, now I have to do this.",this is a practical 328 decoder actually i can give you the ic number if you want to it is 74138 does not matter do not have to remember numbers i do not remember numbers i will always look up the data in fact i am not even sure it is 128 or 138 i think it is 138 somebody has a book you can have a quick look at it anyway now i have to do this,0.9375,0.9073,0.8286,1.625
test,qBw8ZQrJeys,292,M,SLOW,SOUTH,7.01,Engineering,Level Testing,parakeet,whisper_norm,gold,"that is also saw it as an input may not be a functional requirements this is a dependent in the message, okay. So next for is performance requirements let try to understand what performance that ports the entire process of booting up till operational mode.",that is also saw it as an input may not be a functional requirements this is a dependent in the message okay so next for is performance requirements let try to understand what performance that ports the entire process of booting up till operational mode,This will continue in the next slide.,this will continue in the next slide,0.9111,0.8696,0.1053,0.1556
test,SL21aDqgs8Q,220,M,SLOW,EAST,17.64,Engineering,33 Design for Strength,parakeet,whisper_norm,gold,are example for a hollow shaft we can see that this comes to be=Td0/2 and Ip will be,are example for a hollow shaft we can see that this comes to be td 0 2 and ip will be,"Example for hollow shaft, we can see that this comes out to be equals to T d 0 by 2 and I p will be 0. So, this is the power of the p",example for hollow shaft we can see that this comes out to be equals to t d 0 by 2 and i p will be 0 so this is the power of the p,0.9048,0.6706,0.8,1.619
test,6CwSfoOR7-U,50,M,SLOW,EAST,15.7,Engineering,25,parakeet,whisper_norm,gold,"Therefore, if you look at the sway moments, they turn out to be equal toů.",therefore if you look at the sway moments they turn out to be equal tou,"So, this for, therefore, if you look at the sway moments, if you look at the sway moments, they turn out to be equal to m m",so this for therefore if you look at the sway moments if you look at the sway moments they turn out to be equal to m m,0.8667,0.6761,0.9333,1.8
test,nwcOtus_7eo,230,M,SLOW,NORTH,13.909,Engineering,Free Vibration,parakeet,whisper_norm,gold,"This is k1 and this is y; that means, k1 y is equal to k2 x minus k2y. Therefore, y is",this is k one and this is y that means k one y is equal to k 2 x minus k 2 y therefore y is,"is a y that means k 1 y is equal to k 2 x minus y k 2 x minus k 2 y. Therefore, y is 1 minus 1 minus 1 y 2 y 2 is 1 y",is a y that means k one y is equal to k 2 x minus y k 2 x minus k 2 y therefore y is one -one -one y 2 y 2 is one y,0.8077,0.7253,0.8571,1.3846
test,ZvsSe5sJGdc,60,M,SLOW,WEST,25.37,Engineering,"General Flow Equations Through Porous Media (Contd.), Dupuit's Assumptions",parakeet,whisper_norm,gold,d by dx of – k dh by dx into h + d by dy of – k into dh by dy into h,d by dx of k dh by dx into h d by dy of k into dh by dy into h,E by d x of minus k d h by d x into h plus d by d y of minus k into d h by d y into h.,e by d x of minus k d h by d x into h plus d by d y of minus k into d h by d y into h,0.7619,0.3871,0.6667,1.4286
test,g1vBAfoGvSI,42,M,SLOW,NORTH,21.28,Non-Engineering,Cycloaddition Reactions - II,parakeet,whisper_norm,gold,"dienes for diels alder reaction, but if you take this type of cases like these are S cis",dienes for diels alder reaction but if you take this type of cases like these are s cis,"Lines for Dielsa reaction. But if you take this type of cases like these are S colours, the same thing is the same as the case.",lines for dielsa reaction but if you take this type of cases like these are s colors the same thing is the same as the case,0.7222,0.5632,0.7778,1.4444
test,EayOCWaiRkw,277,M,SLOW,SOUTH,27.8,Engineering,Dual Slope ADC and Successor approximation ADC,parakeet,whisper_norm,gold,"Now, that is voltage in C remains constant because it cannot discharge the assuming the bias current is negligible then the voltage",now that is voltage in c remains constant because it cannot discharge the assuming the bias current is negligible then the voltage,"Now, the voltage that is the C voltage in C remains constant, voltage in C remains constant. Voltage in C remains constant because it cannot discharge assuming the bias current is negligible, then the voltage",now the voltage that is the c voltage in c remains constant voltage in c remains constant voltage in c remains constant because it cannot discharge assuming the bias current is negligible then the voltage,0.6818,0.6308,1.0,1.5909
