split,ID,Speaker_ID,Gender,Speech_Class,Native_Region,Speech_Duration_seconds,Discipline_Group,Topic,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,qBw8ZQrJeys,292,M,SLOW,SOUTH,7.01,Engineering,Level Testing,parakeet,hf_clean,alt,that is also saw it as an input may not be a functional requirements this is a dependent in the message so next for is performance requirements let try to understand what performance that ports the entire process of booting up till operational mode,that is also saw it as an input may not be a functional requirements this is a dependent in the message so next for is performance requirements let try to understand what performance that ports the entire process of booting up till operational mode,This will continue in the next slide.,this will continue in the next slide,0.9091,0.8669,0.1081,0.1591
test,SL21aDqgs8Q,220,M,SLOW,EAST,17.64,Engineering,33 Design for Strength,parakeet,hf_clean,alt,are example for a hollow shaft we can see that this comes to be td zero two and ip will be,are example for a hollow shaft we can see that this comes to be td zero two and ip will be,"Example for hollow shaft, we can see that this comes out to be equals to T d 0 by 2 and I p will be 0. So, this is the power of the p",example for hollow shaft we can see that this comes out to be equals to t d zero by two and i p will be zero so this is the power of the p,0.9048,0.6667,0.8,1.619
test,nwcOtus_7eo,230,M,SLOW,NORTH,13.909,Engineering,Free Vibration,parakeet,hf_clean,alt,this is k one and this is y that means k one y is equal to k two x minus k two y therefore y is,this is k one and this is y that means k one y is equal to k two x minus k two y therefore y is,"is a y that means k 1 y is equal to k 2 x minus y k 2 x minus k 2 y. Therefore, y is 1 minus 1 minus 1 y 2 y 2 is 1 y",is a y that means k one y is equal to k two x minus y k two x minus k two y therefore y is one minus one minus one y two y two is one y,0.8846,0.8632,0.8571,1.4615
test,6CwSfoOR7-U,50,M,SLOW,EAST,15.7,Engineering,25,parakeet,hf_clean,alt,therefore if you look at the sway moments they turn out to be equal tou,therefore if you look at the sway moments they turn out to be equal tou,"So, this for, therefore, if you look at the sway moments, if you look at the sway moments, they turn out to be equal to m m",so this for therefore if you look at the sway moments if you look at the sway moments they turn out to be equal to m m,0.8667,0.6761,0.9333,1.8
test,ZvsSe5sJGdc,60,M,SLOW,WEST,25.37,Engineering,"General Flow Equations Through Porous Media (Contd.), Dupuit's Assumptions",parakeet,hf_clean,alt,d by dx of k dh by dx into h d by dy of k into dh by dy into h,d by dx of k dh by dx into h d by dy of k into dh by dy into h,E by d x of minus k d h by d x into h plus d by d y of minus k into d h by d y into h.,e by d x of minus k d h by d x into h plus d by d y of minus k into d h by d y into h,0.7619,0.3871,0.6667,1.4286
test,g1vBAfoGvSI,42,M,SLOW,NORTH,21.28,Non-Engineering,Cycloaddition Reactions - II,parakeet,hf_clean,alt,dienes for diels alder reaction but if you take this type of cases like these are s cis,dienes for diels alder reaction but if you take this type of cases like these are s cis,"Lines for Dielsa reaction. But if you take this type of cases like these are S colours, the same thing is the same as the case.",lines for dielsa reaction but if you take this type of cases like these are s colours the same thing is the same as the case,0.7222,0.5747,0.7778,1.4444
test,9rEn4MNpZS4,211,M,SLOW,EAST,21.67,Engineering,Approximate Methods - II,parakeet,hf_clean,alt,fixed and free ends so once again,fixed and free ends so once again,"Uh fixed and the free ends. So, once again, this is the",uh fixed and the free ends so once again this is the,0.7143,0.5758,1.0,1.7143
test,RZQTTfU9TNA,284,M,FAST,SOUTH,29.08,Engineering,Encoders and Decoders,parakeet,hf_clean,alt,"normally this is a practical three to eight decoder i can give you the ic number if you want to this is seventy minus four thousand , one hundred and thirty minus eight it is not necessary to remember numbers in fact i am not even sure it s one hundred and twenty minus eight or one hundred and thirty minus eight but i think it s one hundred and thirty minus eight",normally this is a practical three to eight decoder i can give you the ic number if you want to this is seventy minus four thousand one hundred and thirty minus eight it is not necessary to remember numbers in fact i am not even sure it s one hundred and twenty minus eight or one hundred and thirty minus eight but i think it s one hundred and thirty minus eight,"This is a practical 328 decoder. Actually, I can give you the IC number if you want to. It is 74138. Does not matter, do not have to remember numbers. I do not remember numbers. I will always look up the data. In fact, I am not even sure it is 128 or 138. I think it is 138. Somebody has a book, you can have a quick look at it. Anyway, now I have to do this.",this is a practical three hundred and twenty eight decoder actually i can give you the ic number if you want to it is seventy four thousand one hundred and thirty eight does not matter do not have to remember numbers i do not remember numbers i will always look up the data in fact i am not even sure it is one hundred and twenty eight or one hundred and thirty eight i think it is one hundred and thirty eight somebody has a book you can have a quick look at it anyway now i have to do this,0.6944,0.5978,0.878,1.4028
test,ksh6OMRFroI,76,M,FAST,NORTH,22.93,Engineering,-Introduction To Problem Solving and Programming,parakeet,hf_clean,alt,we need to use the c compiler and the command for the c compiler is c c choose the arguments that i have given to the c c commands are one s t of all minus zero minus zero says that the equivalent machine language program which is generated for this,we need to use the c compiler and the command for the c compiler is c c choose the arguments that i have given to the c c commands are one s t of all minus zero minus zero says that the equivalent machine language program which is generated for this,"Actually, compile this program and try to run it. To compile this program, we need to use the C compiler, and the command for the C compiler is CC. So the arguments that I have given to the CC command are first of all minus O, minus O says.",actually compile this program and try to run it to compile this program we need to use the c compiler and the command for the c compiler is cc so the arguments that i have given to the cc command are first of all minus o minus o says,0.6863,0.6586,0.6765,0.9608
test,EayOCWaiRkw,277,M,SLOW,SOUTH,27.8,Engineering,Dual Slope ADC and Successor approximation ADC,parakeet,hf_clean,alt,now that is voltage in c remains constant because it cannot discharge the assuming the bias current is negligible then the voltage,now that is voltage in c remains constant because it cannot discharge the assuming the bias current is negligible then the voltage,"Now, the voltage that is the C voltage in C remains constant, voltage in C remains constant. Voltage in C remains constant because it cannot discharge assuming the bias current is negligible, then the voltage",now the voltage that is the c voltage in c remains constant voltage in c remains constant voltage in c remains constant because it cannot discharge assuming the bias current is negligible then the voltage,0.6818,0.6308,1.0,1.5909
