split,ID,Speaker_ID,Gender,Speech_Class,Native_Region,Speech_Duration_seconds,Discipline_Group,Topic,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,-2aOCNaOiLs,222,M,SLOW,SOUTH,4.989,Engineering,Conduction- Cylindrical and Spherical geometries,medium_ft,hf_raw,alt,considered in problem forty minus five,considered in problem forty minus five,considered in problem 45. Let us do that.,considered in problem 45 let us do that,0.8333,0.3947,0.5,1.3333
test,vlFdVYAXIxg,125,M,SLOW,EAST,25.89,Engineering,and Computer Aided Design of Filters,medium_ft,hf_raw,alt,x three its fine what about x four x five x six x seven now you see w n say w eight n is eight in our case w eight five w eight four how much is it minus one w eight five minus w nine,x three its fine what about x four x five x six x seven now you see w n say w eight n is eight in our case w eight five w eight four how much is it minus one w eight five minus w nine,"then added with g 3 that will give me x 3, it is fine. What about x 4, x 5, x 6, x 7? Now, you see W n say W 8, n is 8 in our case, W",then added with g 3 that will give me x 3 it is fine what about x 4 x 5 x 6 x 7 now you see w n say w 8 n is 8 in our case w,0.7609,0.7049,0.5556,0.8478
test,RZQTTfU9TNA,284,M,FAST,SOUTH,29.08,Engineering,Encoders and Decoders,medium_ft,hf_raw,alt,"normally this is a practical three to eight decoder i can give you the ic number if you want to this is seventy minus four thousand , one hundred and thirty minus eight it is not necessary to remember numbers in fact i am not even sure it s one hundred and twenty minus eight or one hundred and thirty minus eight but i think it s one hundred and thirty minus eight",normally this is a practical three to eight decoder i can give you the ic number if you want to this is seventy minus four thousand one hundred and thirty minus eight it is not necessary to remember numbers in fact i am not even sure it s one hundred and twenty minus eight or one hundred and thirty minus eight but i think it s one hundred and thirty minus eight,"This is a practical 3-3 decoder. Actually I can give you the IC number if you want to, it is 74138. It does not matter, do not have to remember numbers, I do not remember numbers, you can always look up the data. In fact I am not even sure if it is 128 or 138, I think it is 138. If somebody has a book you can have a quick look at it.",this is a practical 3 3 decoder actually i can give you the ic number if you want to it is 74138 it does not matter do not have to remember numbers i do not remember numbers you can always look up the data in fact i am not even sure if it is 128 or 138 i think it is 138 if somebody has a book you can have a quick look at it,0.75,0.595,0.6341,1.0417
test,vlhnD_C2zWY,250,M,SLOW,EAST,2.11,Engineering,Physical Oceanography - III,medium_ft,hf_raw,alt,corpses so shells bones,corpses so shells bones,"shelves, bones.",shelves bones,0.75,0.5652,0.25,0.5
test,ksh6OMRFroI,76,M,FAST,NORTH,22.93,Engineering,-Introduction To Problem Solving and Programming,medium_ft,hf_raw,alt,we need to use the c compiler and the command for the c compiler is c c choose the arguments that i have given to the c c commands are one s t of all minus zero minus zero says that the equivalent machine language program which is generated for this,we need to use the c compiler and the command for the c compiler is c c choose the arguments that i have given to the c c commands are one s t of all minus zero minus zero says that the equivalent machine language program which is generated for this,"actually compile this program and try to run it. To compile this program we need to use the C compiler and the command for the C compiler is cc. So, the arguments that I have given to the cc command are first of all minus o minus o",actually compile this program and try to run it to compile this program we need to use the c compiler and the command for the c compiler is cc so the arguments that i have given to the cc command are first of all minus o minus o,0.7059,0.6627,0.6471,0.9412
test,EayOCWaiRkw,277,M,SLOW,SOUTH,27.8,Engineering,Dual Slope ADC and Successor approximation ADC,medium_ft,hf_raw,alt,now that is voltage in c remains constant because it cannot discharge the assuming the bias current is negligible then the voltage,now that is voltage in c remains constant because it cannot discharge the assuming the bias current is negligible then the voltage,"Now, the voltage that is the voltage and C remains constant, voltage in C remains constant, voltage in C remains constant, because it cannot discharge. Assuming the bias current is negligible, then the voltage",now the voltage that is the voltage and c remains constant voltage in c remains constant voltage in c remains constant because it cannot discharge assuming the bias current is negligible then the voltage,0.6364,0.6231,1.0,1.5455
test,wGFFxY1gxSU,186,M,SLOW,EAST,53.18,Non-Engineering,Optimization,medium_ft,hf_raw,alt,so it is sometime called elliptic norm now it is here a home work to prove that this satisfies this thing satisfies all definitions of the norm so consider this as your two n d home work today now i can say that x and y are perpendicular with respect to h if x h y zero that is in this particular known it is zero in this particular set of inner product,so it is sometime called elliptic norm now it is here a home work to prove that this satisfies this thing satisfies all definitions of the norm so consider this as your two n d home work today now i can say that x and y are perpendicular with respect to h if x h y zero that is in this particular known it is zero in this particular set of inner product,"it is sometimes called the elliptic norm. Now, it is your homework to prove that this h if x h y is 0. That is in this particular norm it is 0 in this particular set of",it is sometimes called the elliptic norm now it is your homework to prove that this h if x h y is 0 that is in this particular norm it is 0 in this particular set of,0.6301,0.5864,0.4167,0.5068
test,p1ZHzSEsCPc,190,M,FAST,SOUTH,26.411,Non-Engineering,Bijaganita of Bhaskaracarya 2,medium_ft,hf_raw,alt,let x square sixty minus seven y square one so here the initial step is x is one y is zero p is zero a is one so next step ei pi one is divisible by ki and pi square is closest to sixty minus seven then we have to choose this to be eight then eight square sixty minus seven one maybe three so the pi and ki you will be eight and three and if you,let x square sixty minus seven y square one so here the initial step is x is one y is zero p is zero a is one so next step ei pi one is divisible by ki and pi square is closest to sixty minus seven then we have to choose this to be eight then eight square sixty minus seven one maybe three so the pi and ki you will be eight and three and if you,"take x squared minus 67 y squared is equal to 1. So, here the initial step is x is 1, y is 0, p is 0, k is 1. So, next step p i plus p i plus 1 is divisible by k i and p i squared is closest to 67. Then, we have to choose this to be 8. Then, 8 squared minus 67 by 1 will be minus 3. So, the next step p i and k i will be 8 and minus 3. And if you",take x squared minus 67 y squared is equal to 1 so here the initial step is x is 1 y is 0 p is 0 k is 1 so next step p i plus p i plus 1 is divisible by k i and p i squared is closest to 67 then we have to choose this to be 8 then 8 squared minus 67 by 1 will be minus 3 so the next step p i and k i will be 8 and minus 3 and if you,0.6282,0.4,0.6579,1.1538
test,YWACaAGz0Y8,325,M,SLOW,SOUTH,10.75,Non-Engineering,Concept of air parcel and dry adiabatic lapse rate,medium_ft,hf_raw,alt,so how much is it eighteen degrees twenty degree centigrade and fifty percent related humidity is considered as the best considered as human comfort,so how much is it eighteen degrees twenty degree centigrade and fifty percent related humidity is considered as the best considered as human comfort,"18 degrees. So, 25 degree centigrade and 50% relative humidity is considered as the best considered as human comfort. So, all the air",18 degrees so 25 degree centigrade and 50 relative humidity is considered as the best considered as human comfort so all the air,0.625,0.4257,0.619,0.9583
test,whuItiXjk5s,277,M,SLOW,SOUTH,64.92,Engineering,Error Budgeting for Thermo Couple Amplifier,medium_ft,hf_raw,alt,can make the output goes to zero so this kind of adjustment has to be done by assuming i bias current plus equal to i bias current minus we can make error due to bias current to zero by selecting the resistor values now for example if i have a gain twenty minus five then i can select this r f and i call this is r,can make the output goes to zero so this kind of adjustment has to be done by assuming i bias current plus equal to i bias current minus we can make error due to bias current to zero by selecting the resistor values now for example if i have a gain twenty minus five then i can select this r f and i call this is r,"can make the output go to 0. So, this kind of adjustment has to be done. So, by assuming V i plus i bias current plus equal to i bias current minus, we can we can make error due to error due to bias current to 0, bias current to 0 by adjusting by selecting the register values register values. Now, for example, if I want to have a",can make the output go to 0 so this kind of adjustment has to be done so by assuming v i plus i bias current plus equal to i bias current minus we can we can make error due to error due to bias current to 0 bias current to 0 by adjusting by selecting the register values register values now for example if i want to have a,0.5821,0.4427,0.7111,1.0299
