split,ID,Speaker_ID,Gender,Speech_Class,Native_Region,Speech_Duration_seconds,Discipline_Group,Topic,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,qx86xQ6UKmU,70,M,FAST,SOUTH,15.29,Engineering,Adsorption,qwen3,whisper_norm,gold,of the same charge into the solution in a chemically equivalent amount. Once again I will explain. Ion exchange is defined as the process where an insoluble substance removes ions of positive or negative charge from an electrolytic solution and releases other ions of the same charge,of the same charge into the solution in a chemically equivalent amount once again i will explain ion exchange is defined as the process where an insoluble substance removes ions of positive or negative charge from an electrolytic solution and releases other ions of the same charge,"By what is the concentration of B n plus in the solution? So R n minus B n plus resin means activity activity of B n plus in the resin, and B n plus one S means activity of B n plus in the",by what is the concentration of b n plus in the solution so r n minus b n plus resin means activity activity of b n plus in the resin and b n +one s means activity of b n plus in the,0.9574,0.7046,0.1667,0.9149
test,RZQTTfU9TNA,284,M,FAST,SOUTH,29.08,Engineering,Encoders and Decoders,qwen3,whisper_norm,gold,"normally, this is a practical 3 to 8 decoder, I can give you the IC number if you want to this is 74138, it is not necessary to remember numbers. In fact I am not even sure it’s 128 or 138 but I think it’s 138.",normally this is a practical 3 to 8 decoder i can give you the ic number if you want to this is 74138 it is not necessary to remember numbers in fact i am not even sure it s 128 or 138 but i think it s 138,"This is a practical three eight recorder. Actually, I can give you the IC number if you want to. It is seven four one three eight. Doesn't matter. Don't have to remember numbers. I don't remember numbers, so I always look up look up the data. In fact, I'm I'm not even sure it's one two eight or one three eight. I think it is one three eight. Somebody has a book; you can have a quick look at it. Anyway, now.",this is a practical 38 recorder actually i can give you the ic number if you want to it is 74138 does not matter do not have to remember numbers i do not remember numbers so i always look up look up the data in fact i am i am not even sure it is 128 or 138 i think it is 138 somebody has a book you can have a quick look at it anyway now,0.9167,0.8878,0.8,1.6042
test,qBw8ZQrJeys,292,M,SLOW,SOUTH,7.01,Engineering,Level Testing,qwen3,whisper_norm,gold,"that is also saw it as an input may not be a functional requirements this is a dependent in the message, okay. So next for is performance requirements let try to understand what performance that ports the entire process of booting up till operational mode.",that is also saw it as an input may not be a functional requirements this is a dependent in the message okay so next for is performance requirements let try to understand what performance that ports the entire process of booting up till operational mode,This will continue in the next.,this will continue in the next,0.9111,0.8933,0.1053,0.1333
test,6CwSfoOR7-U,50,M,SLOW,EAST,15.7,Engineering,25,qwen3,whisper_norm,gold,"Therefore, if you look at the sway moments, they turn out to be equal toů.",therefore if you look at the sway moments they turn out to be equal tou,"So this for therefore, if you look at the sway moments, okay, if you look at the sway moments, they turn out to be equal to m.",so this for therefore if you look at the sway moments okay if you look at the sway moments they turn out to be equal to m,0.8667,0.7183,0.9333,1.8
test,kPnr_57oii4,290,M,SLOW,EAST,29.74,Engineering,Other matching networks,qwen3,whisper_norm,gold,"course assuming that Q is large, so what is this",course assuming that q is large so what is this,"Of course, approximating that Q is large. Okay, assuming that Q is large. Okay, so what is this?",of course approximating that q is large okay assuming that q is large okay so what is this,0.8,0.9149,1.0,1.8
test,ksh6OMRFroI,76,M,FAST,NORTH,22.93,Engineering,-Introduction To Problem Solving and Programming,qwen3,whisper_norm,gold,"we need to use the C compiler, and the command for the C compiler is c c. Choose the arguments that I have given to the c c commands are first of all minus o; minus o says that the equivalent machine language program which is generated for this",we need to use the c compiler and the command for the c compiler is c c choose the arguments that i have given to the c c commands are 1st of all -0 -0 says that the equivalent machine language program which is generated for this,"Actually, compile this program and try to run it. To compile this program, we need to use a C compiler, and the command for the C compiler is cc. So the arguments that I have given to the cc command are first of all -o. -o says",actually compile this program and try to run it to compile this program we need to use a c compiler and the command for the c compiler is cc so the arguments that i have given to the cc command are 1st of all 00 says,0.7021,0.6943,0.7419,0.9787
test,l8kIWLWfbZ8,195,M,FAST,SOUTH,15.83,Engineering,- MESFET : Effects of channel length and gate length on IDS and gm,qwen3,whisper_norm,gold,it is not Vpo it is Vpo cylindrical is equal to q ND amplitude twice epsilon r epsilon,it is not vpo it is vpo cylindrical is equal to q nd amplitude twice epsilon r epsilon,"In fact, it's not Vp zero. It's Vp zero cylindrical. It's equal to mu n d magnitude, twice epsilon r epsilon zero.",in fact it is not vp 0 it is vp 0 cylindrical it is equal to mu n d magnitude twice epsilon r epsilon 0,0.6667,0.2791,0.6923,1.3889
test,Zk7u1iDKhCc,175,M,SLOW,NORTH,26.921,Non-Engineering,Improper Integrals,qwen3,whisper_norm,gold,the range of the integration infinite; and second be the function is unbounded in the,the range of the integration infinite and 2nd be the function is unbounded in the,"The range of the integration is infinite. Range of integration infinite, and secondly, the function, the function, is unbounded, unbounded, in the range.",the range of the integration is infinite range of integration infinite and secondly the function the function is unbounded unbounded in the range,0.6667,0.8148,0.8333,1.5333
test,Xatxc4IV9UE,50,M,SLOW,EAST,17.32,Engineering,16,qwen3,whisper_norm,gold,"shown it to you. This is here; this is the modified fixed end moment, so we can call",shown it to you this is here this is the modified fixed end moment so we can call,"It to you, so here we are saying that this. So this is here, and this is the modified fixed end moment. Okay, so we can.",it to you so here we are saying that this so this is here and this is the modified fixed end moment okay so we can,0.6667,0.6049,0.875,1.4444
test,YWACaAGz0Y8,325,M,SLOW,SOUTH,10.75,Non-Engineering,Concept of air parcel and dry adiabatic lapse rate,qwen3,whisper_norm,gold,"So, how much is it? 18 degrees; 20 degree centigrade and 50% related humidity is considered as the best considered as human comfort.",so how much is it 18 degrees 20 degree centigrade and 50% related humidity is considered as the best considered as human comfort,18 degrees. So 25 degrees centigrade and 50% relative humidity is considered as the best. It's considered as human comfort. So all the air,18 degrees so 25 degrees centigrade and 50% relative humidity is considered as the best it is considered as human comfort so all the air,0.6522,0.3672,0.75,1.087
